# Constructed from biom file
#OTU ID	IL17.DTT.115	IL17.DTT.116	IL17.DTT.117	IL17.DTT.118	IL17.DTT.119	IL17.DTT.120	IL17.DTT.127	IL17.DTT.128	IL17.DTT.129	IL17.DTT.130	IL17.DTT.131	IL17.DTT.132	IL17.DTT.143	IL17.DTT.144	IL17.DTT.139	IL17.DTT.140	IL17.DTT.141	IL17.DTT.142	IL17.DTT.188	IL17.DTT.189	IL17.DTT.201	IL17.DTT.202	IL17.DTT.203	IL17.DTT.199	IL17.DTT.200	IL17.DTT.217	IL17.DTT.218	IL17.DTT.219	IL17.DTT.220	IL17.DTT.221	IL17.DTT.222	IL17.DTT.25	IL17.DTT.26	IL17.DTT.27	IL17.DTT.28	IL17.DTT.29	IL17.DTT.105	IL17.DTT.106	IL17.DTT.103	IL17.DTT.104	IL17.DTT.53	IL17.DTT.49	IL17.DTT.50	IL17.DTT.51	IL17.DTT.52	IL17.DTT.85	IL17.DTT.86	IL17.DTT.87	IL17.DTT.88	IL17.DTT.89	IL17.DTT.90	TKO.DTT.1	TKO.DTT.2	TKO.DTT.3	TKO.DTT.4	TKO.DTT.5	TKO.DTT.6	TKO.DTT.43	TKO.DTT.44	TKO.DTT.45	TKO.DTT.46	TKO.DTT.47	TKO.DTT.48	TKO.DTT.31	TKO.DTT.32	TKO.DTT.33	TKO.DTT.34	TKO.DTT.35	TKO.DTT.16	TKO.DTT.17	TKO.DTT.18	TKO.DTT.22	TKO.DTT.23	TKO.DTT.24	TKO.DTT.19	TKO.DTT.20	TKO.DTT.21	TKO.DTT.58	TKO.DTT.59	TKO.DTT.60	TKO.DTT.55	TKO.DTT.56	TKO.DTT.57	TKO.DTT.69	TKO.DTT.70	TKO.DTT.71	TKO.DTT.72	TKO.DTT.78	TKO.DTT.73	TKO.DTT.74	TKO.DTT.75	TKO.DTT.76	TKO.DTT.77	TKO.DTT.87	TKO.DTT.88	TKO.DTT.89	TKO.DTT.90	TKO.DTT.91	TKO.DTT.92	TKO.DTT.93	TKO.DTT.94	TKO.DTT.95	TKO.DTT.103	TKO.DTT.104	TKO.DTT.105	TKO.DTT.106	TKO.DTT.107	TKO.DTT.108	TKO.DTT.109	TKO.DTT.110	TKO.DTT.111	TKO.DTT.112	TKO.DTT.113	TKO.DTT.123	TKO.DTT.124	TKO.DTT.125	TKO.DTT.126	TKO.DTT.127	TKO.DTT.128	TKO.DTT.129	TKO.DTT.130	TKO.DTT.131	TKO.DTT.132	TKO.DTT.139	TKO.DTT.140	TKO.DTT.141	TKO.DTT.142	TKO.DTT.143	TKO.DTT.144	TKO.DTT.154	TKO.DTT.155	TKO.DTT.156	TKO.DTT.151	TKO.DTT.152	TKO.DTT.153	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	11.0	26.0	21.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	28.0	62.0	87.0	0.0	3.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	4.0	4.0	3.0	18.0	10.0	45.0	58.0	6.0	5.0	12.0	0.0	7.0	0.0	0.0	0.0	0.0	11.0	0.0	2.0	3.0	6.0	0.0	0.0	7.0	6.0	0.0	2.0	0.0	0.0	0.0	19.0	0.0	11.0	11.0	0.0	0.0	2.0	0.0	0.0	3.0	0.0	2.0	7.0	2.0	0.0	12.0	6.0	24.0	12.0	119.0	10.0	76.0	0.0	6.0	8.0	3.0	35.0	0.0	2.0	10.0	0.0	15.0	0.0	13.0	2.0	16.0	6.0	0.0	0.0	13.0	12.0	0.0	0.0	7.0	5.0	6.0	5.0	11.0	6.0	0.0	56.0	10.0	11.0	3.0	0.0	0.0	2.0	0.0	6.0	0.0	5.0	0.0	0.0	5.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	11.0	0.0	0.0	9.0	0.0	7.0	20.0	4.0	5.0	2.0	8.0	0.0	2.0	18.0	6.0	4.0	11.0	3.0	2.0	0.0	0.0	3.0	11.0	5.0	10.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	16708.0	19548.0	24786.0	33872.0	73728.0	48371.0	7605.0	14319.0	50807.0	27899.0	55192.0	57112.0	160.0	6130.0	56254.0	66628.0	40481.0	295.0	19352.0	24764.0	18629.0	421.0	1799.0	13334.0	19507.0	15812.0	48046.0	26181.0	29973.0	29176.0	24389.0	34308.0	27792.0	27973.0	65.0	222.0	29634.0	11182.0	12594.0	37730.0	7828.0	40680.0	50064.0	46660.0	10936.0	43730.0	26464.0	28243.0	16270.0	15212.0	49419.0	13693.0	13180.0	20583.0	16514.0	4394.0	13689.0	40351.0	23085.0	11844.0	982.0	1044.0	3267.0	33834.0	17959.0	15640.0	4405.0	3718.0	26522.0	58906.0	52499.0	19366.0	48147.0	66797.0	32647.0	21314.0	26741.0	30996.0	44652.0	54045.0	7370.0	23696.0	21068.0	9474.0	232.0	1154.0	1377.0	2961.0	46280.0	20964.0	20585.0	958.0	2210.0	21943.0	3793.0	1187.0	2251.0	33523.0	31750.0	23119.0	1926.0	2518.0	17324.0	13024.0	6812.0	861.0	677.0	10913.0	31282.0	36774.0	36292.0	758.0	124.0	31743.0	117.0	5547.0	4915.0	32352.0	16600.0	25986.0	10229.0	4107.0	12820.0	43771.0	36704.0	29177.0	57966.0	46134.0	14408.0	1474.0	1170.0	4573.0	49252.0	16145.0	19942.0
k__Bacteria;p__Cyanobacteria;c__Melainabacteria	47.0	322.0	424.0	0.0	0.0	0.0	231.0	212.0	0.0	300.0	0.0	0.0	0.0	0.0	232.0	557.0	917.0	2.0	142.0	168.0	348.0	0.0	0.0	180.0	194.0	10.0	152.0	172.0	0.0	0.0	0.0	100.0	497.0	663.0	0.0	0.0	241.0	0.0	3.0	285.0	0.0	27.0	118.0	97.0	0.0	54.0	226.0	240.0	0.0	30.0	469.0	294.0	34.0	213.0	25.0	9.0	59.0	236.0	542.0	334.0	0.0	27.0	56.0	107.0	138.0	115.0	30.0	0.0	0.0	35.0	11.0	0.0	9.0	9.0	110.0	382.0	385.0	4.0	0.0	25.0	268.0	327.0	300.0	999.0	0.0	6.0	76.0	21.0	1082.0	1475.0	1016.0	14.0	2.0	522.0	45.0	8.0	0.0	105.0	380.0	301.0	1.0	0.0	118.0	272.0	207.0	20.0	3.0	269.0	110.0	372.0	419.0	4.0	0.0	612.0	0.0	42.0	55.0	44.0	291.0	346.0	102.0	0.0	0.0	262.0	990.0	1141.0	7.0	13.0	56.0	22.0	0.0	24.0	127.0	669.0	648.0
k__Bacteria;p__Firmicutes;c__Bacilli	4481.0	3216.0	3433.0	17852.0	6011.0	2924.0	2853.0	3000.0	8660.0	7943.0	6628.0	10637.0	0.0	99.0	1421.0	1212.0	2030.0	444.0	269.0	1067.0	1751.0	180.0	4173.0	984.0	857.0	287.0	2520.0	1313.0	12356.0	3586.0	6251.0	336.0	257.0	478.0	1215.0	2833.0	1407.0	5750.0	958.0	920.0	1637.0	1773.0	1181.0	1929.0	1802.0	1507.0	578.0	1530.0	975.0	5895.0	5112.0	971.0	91.0	845.0	920.0	8701.0	4762.0	421.0	241.0	276.0	808.0	11263.0	4106.0	880.0	587.0	472.0	1166.0	3757.0	2307.0	833.0	1306.0	462.0	518.0	691.0	1135.0	357.0	1526.0	512.0	478.0	546.0	601.0	526.0	1265.0	376.0	18.0	859.0	1208.0	715.0	831.0	406.0	529.0	592.0	672.0	3497.0	189.0	1370.0	400.0	829.0	149.0	383.0	2518.0	11874.0	4750.0	2355.0	3229.0	459.0	2144.0	4964.0	381.0	416.0	884.0	269.0	3073.0	777.0	119.0	670.0	2730.0	2877.0	638.0	4008.0	6242.0	5812.0	1730.0	1445.0	1341.0	2530.0	1946.0	1998.0	1030.0	8507.0	16593.0	10991.0	709.0	148.0	594.0
k__Bacteria;p__Firmicutes;c__Clostridia	3097.0	21602.0	28266.0	1361.0	684.0	2051.0	3601.0	32184.0	28739.0	28889.0	512.0	2399.0	24685.0	37219.0	4881.0	8545.0	30303.0	111486.0	21504.0	27380.0	29843.0	106110.0	47351.0	17085.0	26000.0	910.0	20309.0	18168.0	33021.0	1310.0	1335.0	1537.0	22129.0	27436.0	139035.0	76586.0	12738.0	4464.0	3222.0	14380.0	16398.0	3263.0	11812.0	22175.0	109167.0	4957.0	21266.0	17998.0	84573.0	4474.0	15715.0	21278.0	1028.0	17033.0	54126.0	8241.0	7045.0	5487.0	30674.0	51246.0	60921.0	33891.0	9696.0	17286.0	31376.0	51616.0	65708.0	32439.0	20387.0	7437.0	3249.0	29414.0	2057.0	1212.0	14982.0	22473.0	34140.0	20690.0	2785.0	1897.0	22878.0	24903.0	38844.0	45397.0	94976.0	98277.0	13772.0	2418.0	16991.0	27414.0	25533.0	63390.0	19534.0	53115.0	102359.0	48152.0	13083.0	9215.0	13744.0	12193.0	32287.0	332.0	5415.0	12071.0	6494.0	45787.0	8622.0	11141.0	2680.0	10300.0	13451.0	53024.0	27212.0	32586.0	74315.0	42749.0	15847.0	2253.0	10858.0	18786.0	27421.0	4400.0	2511.0	3895.0	16580.0	30301.0	225.0	547.0	3377.0	764.0	305.0	3842.0	6972.0	26998.0	42747.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia	693.0	804.0	954.0	3758.0	1249.0	1843.0	196.0	249.0	483.0	566.0	227.0	659.0	2.0	2.0	302.0	171.0	164.0	23.0	381.0	518.0	109.0	2.0	6.0	130.0	108.0	13.0	107.0	101.0	158.0	79.0	189.0	1994.0	876.0	2621.0	21.0	15.0	2272.0	4467.0	2221.0	3487.0	157.0	196.0	173.0	146.0	9.0	123.0	697.0	477.0	73.0	0.0	27.0	2020.0	263.0	2094.0	1501.0	1452.0	3308.0	2925.0	1001.0	772.0	56.0	266.0	292.0	111.0	67.0	140.0	14.0	6.0	109.0	259.0	72.0	226.0	1145.0	1229.0	1426.0	404.0	840.0	8536.0	1862.0	2639.0	2518.0	2042.0	2556.0	32.0	0.0	0.0	33.0	5487.0	7241.0	2493.0	2655.0	2442.0	3292.0	137.0	22.0	11.0	19.0	2197.0	1156.0	1671.0	4117.0	11190.0	55.0	45.0	14.0	8.0	6.0	17.0	990.0	840.0	1456.0	142.0	403.0	2104.0	4.0	224.0	435.0	272.0	75.0	301.0	470.0	450.0	231.0	227.0	143.0	181.0	338.0	49.0	235.0	6504.0	3844.0	3615.0	1784.0	588.0	806.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	5.0	2.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	3.0	177.0	254.0	1500.0	128.0	462.0	33.0	266.0	463.0	469.0	74.0	344.0	0.0	0.0	91.0	137.0	368.0	9.0	576.0	549.0	195.0	3.0	39.0	149.0	203.0	0.0	140.0	85.0	302.0	83.0	237.0	0.0	265.0	168.0	0.0	0.0	591.0	175.0	97.0	438.0	129.0	20.0	171.0	160.0	142.0	239.0	332.0	476.0	471.0	106.0	225.0	1035.0	23.0	197.0	253.0	72.0	327.0	128.0	477.0	752.0	11.0	25.0	228.0	192.0	621.0	847.0	166.0	348.0	351.0	136.0	210.0	59.0	115.0	168.0	348.0	375.0	365.0	622.0	86.0	297.0	1587.0	1931.0	1466.0	220.0	2.0	19.0	11.0	122.0	878.0	200.0	476.0	39.0	189.0	567.0	104.0	12.0	5.0	246.0	420.0	267.0	87.0	15.0	124.0	63.0	47.0	0.0	0.0	131.0	81.0	212.0	371.0	5.0	0.0	401.0	2.0	34.0	92.0	84.0	362.0	279.0	389.0	113.0	58.0	45.0	167.0	118.0	570.0	105.0	227.0	60.0	102.0	135.0	65.0	165.0	150.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	432.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	92.0	0.0	0.0	1602.0	44.0	0.0	256.0	689.0	194.0	27.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	247.0	36.0	5.0	83.0	173.0	673.0	95.0	6.0	7.0	57.0	352.0	803.0	107.0	11.0	28.0	187.0	455.0	55.0	107.0	94.0	7.0	37.0	297.0	178.0	6.0	19.0	35.0	75.0	319.0	574.0	4.0	28.0	13.0	5.0	197.0	576.0	132.0	360.0	19.0	8.0	23.0	303.0	9.0	130.0	158.0	309.0	433.0	0.0	0.0	15.0	7.0	42.0	19.0	0.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8.0	76.0	82.0	4.0	2.0	0.0	10.0	25.0	25.0	41.0	26.0	40.0	21.0	0.0	3.0
