"","V1"
"K00001",0.000632699806215531
"K00003",0.000638359107710751
"K00004",3.02093464458578e-06
"K00005",0.000182918770488606
"K00008",0.000388568267273162
"K00009",0.000361134546160531
"K00010",3.42479805529417e-05
"K00012",0.000876488053707011
"K00013",0.00036015611034168
"K00014",0.000523347941905165
"K00015",1.38682535199925e-06
"K00016",0.00127508808991199
"K00018",0.000269095407827739
"K00019",1.88151590360948e-06
"K00020",0.000178648116091809
"K00023",2.36104055860251e-07
"K00024",0.000183936856719376
"K00027",0.000677715505039963
"K00029",0.000143563633757561
"K00030",3.13598356668684e-05
"K00031",0.000263163907317733
"K00033",0.000511093279266639
"K00034",3.91105264993461e-06
"K00036",0.000508665715404299
"K00040",0.000135744987840187
"K00041",0.000189354562737119
"K00042",0.000136867541604127
"K00045",2.83831118257565e-06
"K00046",0.000235987836641479
"K00048",0.000407515688551976
"K00050",3.75383280467114e-05
"K00052",0.000362897671552036
"K00053",0.000361840848988307
"K00054",0.000378272720565578
"K00055",9.48278076573626e-05
"K00057",0.000780884614039612
"K00058",0.000550013033202463
"K00059",0.00156988910751762
"K00060",7.84443554406502e-05
"K00064",3.8295447875384e-05
"K00065",7.90867473830115e-05
"K00067",0.000538612397540469
"K00068",8.12677889215093e-05
"K00073",4.59378119839301e-05
"K00074",0.000238043652435095
"K00075",0.000809969320621747
"K00076",0.000109243781858414
"K00077",0.000380464196206992
"K00082",2.77861510109397e-06
"K00086",3.89692288379561e-05
"K00087",9.83269691131824e-05
"K00088",0.00080172738876924
"K00090",3.8295447875384e-05
"K00091",2.97472972279099e-06
"K00094",3.8295447875384e-05
"K00096",2.0954670249412e-05
"K00097",0.000198161090361926
"K00098",3.99408597231333e-05
"K00099",0.000413324961140666
"K00100",0.000594491522945771
"K00101",3.82982002687354e-05
"K00102",3.24452344100013e-05
"K00104",0.000100228193798914
"K00105",8.18956949517403e-07
"K00108",4.00171498961261e-05
"K00111",0.000615602404451137
"K00112",4.16169766023788e-05
"K00113",4.16197289957302e-05
"K00116",4.17492067435411e-05
"K00117",3.8295447875384e-05
"K00121",3.88952227508216e-05
"K00122",7.35377796414692e-08
"K00123",0.000251856454816585
"K00124",9.68455965925221e-05
"K00127",6.21949193423923e-05
"K00128",0.000236185481502858
"K00130",4.13398786657764e-05
"K00131",4.09754943274498e-07
"K00132",9.76688690803217e-07
"K00133",0.000788348185154589
"K00134",0.000853906836414474
"K00135",0.000137047558923249
"K00137",3.8295447875384e-05
"K00138",3.99408597231333e-05
"K00140",5.58483704390203e-06
"K00145",0.000360430448411412
"K00146",3.8295447875384e-05
"K00147",0.000624984372422867
"K00156",4.69467520242424e-05
"K00158",9.69254324853222e-05
"K00161",0.000301689797935208
"K00162",0.000301578955862062
"K00163",3.82982002687354e-05
"K00164",4.89624486093116e-05
"K00166",6.82013732374e-06
"K00167",6.82013732374e-06
"K00169",4.42182513038644e-05
"K00170",4.42182513038644e-05
"K00171",3.71896819728399e-05
"K00172",4.42182513038644e-05
"K00174",0.00027425017444698
"K00175",0.000274800299421172
"K00176",0.000176390962867952
"K00177",0.00017759437160313
"K00179",0.000127532632994381
"K00180",0.000127532632994381
"K00183",1.12821510417707e-08
"K00184",5.17613949741349e-05
"K00185",4.47271845675895e-05
"K00189",3.16891264395285e-06
"K00194",6.30942110848181e-06
"K00196",2.93902947357301e-05
"K00197",7.51794279743929e-06
"K00198",3.58140175345307e-05
"K00208",0.000451248581871197
"K00209",7.1314846362997e-06
"K00210",5.17237102855969e-06
"K00215",0.000767495604586386
"K00216",3.8295447875384e-05
"K00219",7.85539531661976e-05
"K00220",2.36104055860251e-07
"K00226",0.000366466958532939
"K00228",3.82982002687354e-05
"K00230",4.71597594488323e-05
"K00231",1.74239052465175e-05
"K00239",0.000138067284943301
"K00240",0.000135874371033453
"K00241",0.000116144697982144
"K00242",4.81377806803432e-05
"K00243",0.000633608439796133
"K00244",0.000575537684045192
"K00245",6.20465052558749e-05
"K00246",6.20436847181145e-05
"K00247",3.8295447875384e-05
"K00248",0.000105868219340493
"K00249",5.4530623803172e-07
"K00252",1.95505368325094e-06
"K00253",2.36104055860251e-07
"K00254",5.06341644072147e-05
"K00257",6.37664170815263e-05
"K00259",0.000153968924461961
"K00260",8.4264092475088e-06
"K00261",1.87261042651515e-05
"K00262",0.000661858878029981
"K00265",0.000138359743180796
"K00266",0.00067491819049621
"K00274",2.76026217961124e-07
"K00275",4.8024387227576e-05
"K00276",3.8295447875384e-05
"K00278",0.000285377244948817
"K00281",5.39069462315104e-05
"K00282",0.000106206388698918
"K00283",0.000107701262661058
"K00284",0.000181981487917587
"K00285",4.20171525387596e-05
"K00286",0.000741728589189754
"K00287",0.000749609468374903
"K00290",0.000122176931379381
"K00294",1.95583136000653e-05
"K00297",0.000302351553699745
"K00299",4.49251655155547e-05
"K00302",5.50478670276009e-09
"K00303",8.07279655936719e-07
"K00304",2.75239335138004e-09
"K00305",2.75239335138004e-09
"K00311",1.73097801800053e-06
"K00313",0.000114889164163913
"K00318",1.60210861851626e-05
"K00322",3.8295447875384e-05
"K00324",4.12540631225392e-05
"K00325",3.97747554989616e-05
"K00330",0.000128362986133844
"K00331",0.000126757270098557
"K00332",3.05698064541111e-05
"K00333",3.05698064541111e-05
"K00334",0.00021709269917755
"K00335",0.000228771331114288
"K00336",0.000285851263167788
"K00337",0.000129482348729968
"K00338",0.000128076746985061
"K00339",0.000128252144060697
"K00340",0.000126868112171703
"K00341",0.000127121176535696
"K00342",0.000128252144060697
"K00343",0.000126757270098557
"K00344",5.46013125651949e-05
"K00346",7.27160578661169e-05
"K00347",7.27160578661169e-05
"K00348",7.27160578661169e-05
"K00349",7.27160578661169e-05
"K00350",7.27160578661169e-05
"K00351",7.27160578661169e-05
"K00354",0.000247905077702654
"K00355",2.88832558437672e-06
"K00356",9.84233280495916e-06
"K00362",4.00143975027747e-05
"K00363",4.01252395759211e-05
"K00364",0.000418181574675423
"K00366",5.01175401949637e-05
"K00370",0.000123950648120595
"K00371",0.000123950648120595
"K00372",4.71456016267538e-07
"K00373",0.000123877110340954
"K00374",0.000140670315632301
"K00375",0.000255388619573327
"K00376",2.33351662508871e-07
"K00380",4.26925435457008e-05
"K00381",4.17494994254993e-05
"K00382",0.000564792602282495
"K00383",0.000123607811453908
"K00384",0.00173314965255402
"K00385",5.35777757873202e-06
"K00389",3.8295447875384e-05
"K00390",9.11204264384758e-05
"K00394",1.93117048658877e-05
"K00395",1.93117048658877e-05
"K00404",9.84233280495916e-06
"K00405",9.84233280495916e-06
"K00406",7.75905507189211e-07
"K00407",2.36104055860251e-07
"K00410",2.33351662508871e-07
"K00411",2.36104055860251e-07
"K00412",2.36104055860251e-07
"K00413",2.36104055860251e-07
"K00425",0.000551928664106823
"K00426",0.000551928664106823
"K00427",3.8295447875384e-05
"K00428",6.42630577928391e-05
"K00432",0.000111043008233011
"K00433",6.82186667685915e-06
"K00437",1.67196675117059e-05
"K00450",3.77690767613178e-06
"K00451",1.10842073146369e-07
"K00457",1.10842073146369e-07
"K00459",1.00830366603217e-05
"K00483",9.58771645910726e-07
"K00491",1.73480924076634e-06
"K00507",3.6403914487559e-06
"K00523",7.02856933102454e-06
"K00525",0.00072356361602929
"K00526",0.000547106551265808
"K00527",0.00108356087839528
"K00528",0.000375201381553294
"K00529",3.82982002687354e-05
"K00532",5.36529222427249e-06
"K00533",4.96465420558708e-05
"K00534",1.23020466927086e-06
"K00537",0.000692071193604599
"K00547",0.000363142499050997
"K00548",0.000374240971083255
"K00549",5.82874095159195e-05
"K00554",0.000788705180581133
"K00556",6.02073674494676e-05
"K00557",0.000283423499674484
"K00558",0.000696570086800542
"K00560",0.000711601076591976
"K00561",1.39825822500482e-06
"K00563",0.000410698250869159
"K00564",0.000433629926520176
"K00566",0.000849561601974623
"K00567",0.000746612173764372
"K00568",3.90999751379694e-05
"K00570",2.75239335138004e-09
"K00571",0.00102511585566249
"K00573",6.66747388249733e-05
"K00574",0.000437953000772505
"K00575",0.000308047901360071
"K00588",3.2494965516551e-06
"K00595",0.000204500823506828
"K00598",3.9366070645626e-05
"K00600",0.000803320616002836
"K00602",0.000701837975840387
"K00603",2.78173070619426e-05
"K00604",0.000808182712549344
"K00605",0.000145704764109177
"K00606",0.000180941878129744
"K00609",0.000826418579510272
"K00610",0.000263713744436602
"K00611",0.000377129020751155
"K00612",1.10842073146369e-07
"K00613",5.64107552088534e-09
"K00615",0.00113038822985126
"K00616",0.000266570348568891
"K00619",2.7550277563138e-05
"K00620",0.000261446314230946
"K00625",0.000714421002966349
"K00626",0.000436097796130117
"K00627",0.000348561275375685
"K00631",3.8295447875384e-05
"K00632",7.921245257187e-05
"K00633",0.000390329613806535
"K00634",6.39597996036078e-05
"K00638",2.04842597226402e-05
"K00639",9.1259936514182e-05
"K00640",0.000436654338767277
"K00641",1.98689625155752e-05
"K00643",2.36104055860251e-07
"K00645",0.000434878115953896
"K00647",4.02019671157774e-05
"K00648",0.00074478854896842
"K00651",0.000595784587562264
"K00652",0.000224369409042897
"K00655",0.000920964424265797
"K00656",0.000927755775888747
"K00657",0.000238178572259838
"K00658",6.0800451468285e-05
"K00661",0.00105998247120667
"K00662",0.000152795460640945
"K00666",0.000129889357474818
"K00673",3.8295447875384e-05
"K00674",0.000175699947716658
"K00675",4.25169305629929e-05
"K00677",0.000196817157958238
"K00680",0.000571756395912966
"K00681",8.31926927857856e-05
"K00683",1.01687458180116e-06
"K00684",6.77135782217766e-05
"K00685",7.80447483821375e-06
"K00686",8.08823470601737e-07
"K00687",3.05816127406795e-06
"K00688",0.000917886741506578
"K00690",7.429721629419e-05
"K00691",0.000376959143576634
"K00692",0.000112176634673914
"K00694",4.7955737581999e-05
"K00697",3.82982002687354e-05
"K00700",0.000777694040126532
"K00702",5.11275271184868e-05
"K00703",0.00069155459949003
"K00705",0.000378252965978767
"K00712",0.00032302363355033
"K00721",0.000252369931592636
"K00737",3.64668388671004e-05
"K00748",0.000138444477857291
"K00752",3.16891264395285e-06
"K00754",0.00138220233620024
"K00756",0.000401511682042338
"K00757",0.000306092888932974
"K00758",3.82982002687354e-05
"K00759",0.000734626531837546
"K00760",0.000907174420749786
"K00761",0.000785438759480085
"K00762",0.000889364779810994
"K00763",0.000764629024799372
"K00764",0.000892791061519091
"K00765",0.000351522266305132
"K00766",0.000225038636108628
"K00767",0.000240680254628149
"K00768",0.000280576635120683
"K00769",4.18530806582391e-05
"K00772",4.04683645324861e-05
"K00773",0.00069851932292134
"K00782",0.000373275318758434
"K00783",0.000806604397114871
"K00784",0.000726938617421919
"K00786",1.62729448863465e-05
"K00788",0.000407654339692783
"K00789",0.000828793899250894
"K00790",0.00122629185127011
