feature,coef,annotation
K00929,-1.846630966,Butanoate metabolism
K00634,-1.817956765,Butanoate metabolism
K14534,-2.123203341,Butanoate metabolism
K01575,1.086631667,Butanoate metabolism
K03366,1.065431909,Butanoate metabolism
K01715,-0.8690249394,Butanoate metabolism
K08318,0.7214885804,Butanoate metabolism
K04565,-1.082052592,Peroxisome
