NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03655	54	13.669644355773926	0.02816348	Yes	
row_1	K03111	145	12.36076545715332	0.04479958	Yes	
row_2	K02337	200	12.343108177185059	0.07296306	Yes	
row_3	K02338	201	12.343108177185059	0.118417606	Yes	
row_4	K02340	202	12.343108177185059	0.16387215	Yes	
row_5	K02343	203	12.343108177185059	0.2093267	Yes	
row_6	K03550	270	12.343108177185059	0.23364772	Yes	
row_7	K03551	271	12.343108177185059	0.27910227	Yes	
row_8	K03553	272	12.343108177185059	0.32455683	Yes	
row_9	K03584	273	12.343108177185059	0.37001136	Yes	
row_10	K04066	289	12.343108177185059	0.41066283	Yes	
row_11	K06187	296	12.343108177185059	0.45419616	Yes	
row_12	K02335	322	12.327807426452637	0.49164557	Yes	
row_13	K07462	329	12.327807426452637	0.5351789	Yes	
row_14	K02341	335	12.316315650939941	0.5790324	Yes	
row_15	K03629	355	12.276581764221191	0.6184031	Yes	
row_16	K02342	470	11.631501197814941	0.62735426	Yes	
row_17	K01159	521	11.134779930114746	0.65679854	Yes	
row_18	K03581	872	8.988264083862305	0.59018135	No	
row_19	K03763	1030	8.111541748046875	0.58536375	No	
row_20	K02686	3056	0.007762413937598467	-0.017596718	No	
row_21	K02339	3112	0.003884732024744153	0.010246557	No	
