NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00817	523	11.109071731567383	-0.11467488	Yes	
row_1	K00765	526	11.050896644592285	-0.0626831	Yes	
row_2	K02501	527	11.050896644592285	-0.01005152	Yes	
row_3	K01814	528	11.050336837768555	0.04258006	Yes	
row_4	K00013	529	11.04631233215332	0.09521164	Yes	
row_5	K02500	530	11.045537948608398	0.14784321	Yes	
row_6	K13990	784	9.404777526855469	0.1195407	Yes	
row_7	K00128	911	8.752942085266113	0.13186517	Yes	
row_8	K04486	984	8.364084243774414	0.16146412	Yes	
row_9	K01468	1153	7.463979244232178	0.1603529	Yes	
row_10	K01712	1158	7.4222869873046875	0.2117049	Yes	
row_11	K01745	1169	7.307043075561523	0.2611375	Yes	
row_12	K00603	1191	7.101347923278809	0.3070512	Yes	
row_13	K01089	1266	6.760496139526367	0.33601037	Yes	
row_14	K01693	1279	6.680090427398682	0.38480318	Yes	
row_15	K02502	1364	6.290804862976074	0.41056335	Yes	
row_16	K11755	1391	6.152225494384766	0.45487761	Yes	
row_17	K01496	1699	5.200218677520752	0.4093006	No	
row_18	K01523	1887	4.596869468688965	0.40211132	No	
