NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00651	345	12.288800239562988	-0.07361082	No	
row_1	K01738	546	10.95805835723877	-0.10071746	No	
row_2	K00299	550	10.872424125671387	-0.064642586	No	
row_3	K00640	680	9.962994575500488	-0.06897822	No	
row_4	K00380	1499	5.726705551147461	-0.29428884	No	
row_5	K02048	2127	3.7527318000793457	-0.45834225	No	
row_6	K00394	2316	2.803908109664917	-0.48160028	Yes	
row_7	K00395	2317	2.803908109664917	-0.44456324	Yes	
row_8	K11180	2360	2.646857261657715	-0.4209964	Yes	
row_9	K11181	2361	2.646857261657715	-0.38395935	Yes	
row_10	K00958	2481	2.0577211380004883	-0.38508782	Yes	
row_11	K00381	2560	1.5843697786331177	-0.3730668	Yes	
row_12	K02046	2577	1.506729245185852	-0.34116125	Yes	
row_13	K02047	2578	1.506729245185852	-0.30412424	Yes	
row_14	K00385	2610	1.3519175052642822	-0.27702945	Yes	
row_15	K00957	2642	1.2524718046188354	-0.24993469	Yes	
row_16	K08352	2682	1.0034427642822266	-0.22540568	Yes	
row_17	K01082	2737	0.6734379529953003	-0.20568743	Yes	
row_18	K01011	2747	0.6242806911468506	-0.17153686	Yes	
row_19	K02439	2817	0.34665176272392273	-0.1566294	Yes	
row_20	K00956	2825	0.33649349212646484	-0.121837385	Yes	
row_21	K00860	2856	0.2754014730453491	-0.0944219	Yes	
row_22	K07306	2937	0.1420866847038269	-0.08304234	Yes	
row_23	K01739	2939	0.13751229643821716	-0.04632602	Yes	
row_24	K00390	2958	0.09608297795057297	-0.015061911	Yes	
row_25	K07307	2985	0.05134907737374306	0.0136364475	Yes	
row_26	K02045	3130	0.003718764055520296	0.004490032	Yes	
