NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K02314	198	12.343108177185059	0.01370469	Yes	
row_1	K02563	211	12.343108177185059	0.08679635	Yes	
row_2	K03588	274	12.343108177185059	0.14392377	Yes	
row_3	K02313	311	12.34188175201416	0.2093526	Yes	
row_4	K11749	331	12.324037551879883	0.28020927	Yes	
row_5	K03531	353	12.276581764221191	0.35042736	Yes	
row_6	K03544	432	11.855707168579102	0.40244624	Yes	
row_7	K01358	446	11.790083885192871	0.47521862	Yes	
row_8	K03589	625	10.38733959197998	0.495309	Yes	
row_9	K03590	811	9.305689811706543	0.5131644	Yes	
row_10	K01338	967	8.413900375366211	0.54059833	Yes	
row_11	K13581	1234	6.869181156158447	0.53259164	No	
row_12	K02651	1932	4.464840412139893	0.38697323	No	
