NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03573	8	14.947563171386719	0.04744	Yes	
row_1	K03111	145	12.36076545715332	0.05392	Yes	
row_2	K02337	200	12.343108177185059	0.08664	Yes	
row_3	K02338	201	12.343108177185059	0.13664	Yes	
row_4	K02340	202	12.343108177185059	0.18664001	Yes	
row_5	K02343	203	12.343108177185059	0.23664	Yes	
row_6	K03602	276	12.343108177185059	0.26360002	Yes	
row_7	K03555	325	12.327807426452637	0.29824	Yes	
row_8	K03572	327	12.327807426452637	0.34792	Yes	
row_9	K07462	329	12.327807426452637	0.3976	Yes	
row_10	K02341	335	12.316315650939941	0.446	Yes	
row_11	K03601	361	12.272558212280273	0.488	Yes	
row_12	K01972	376	12.209152221679688	0.53352	Yes	
row_13	K02342	470	11.631501197814941	0.55376	Yes	
row_14	K03657	485	11.444457054138184	0.59928	Yes	
row_15	K07456	910	8.765005111694336	0.5136	No	
row_16	K03763	1030	8.111541748046875	0.52552	No	
row_17	K06223	2697	0.9042768478393555	0.042400036	No	
row_18	K01141	3053	0.007762413937598467	-0.021199962	No	
row_19	K02339	3112	0.003884732024744153	0.01024004	No	
