NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01512	1000	8.30427074432373	-0.21897925	No	
row_1	K01077	1008	8.243020057678223	-0.12121212	No	
row_2	K01101	1367	6.271423816680908	-0.13540669	No	
row_3	K00680	1838	4.739199161529541	-0.18532693	No	
row_4	K01501	2188	3.5136377811431885	-0.1966507	No	
row_5	K01426	2748	0.6138302087783813	-0.2749601	Yes	
row_6	K01692	2882	0.23298953473567963	-0.21738435	Yes	
row_7	K01034	2908	0.19455650448799133	-0.12535883	Yes	
row_8	K01035	2909	0.19455650448799133	-0.025358826	Yes	
row_9	K01093	3043	0.009765665046870708	0.032216933	Yes	
