NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00290	578	10.686018943786621	-0.10115438	No	
row_1	K00128	911	8.752942085266113	-0.12378977	No	
row_2	K00626	1320	6.50083589553833	-0.17068306	No	
row_3	K01843	2037	4.0936198234558105	-0.31588468	Yes	
row_4	K00658	2203	3.4406487941741943	-0.2852165	Yes	
row_5	K01582	2321	2.7752819061279297	-0.2392276	Yes	
row_6	K00824	2699	0.9039232730865479	-0.2762262	Yes	
row_7	K00135	2798	0.415945440530777	-0.22417279	Yes	
row_8	K00164	2827	0.3358076214790344	-0.14977658	Yes	
row_9	K01692	2882	0.23298953473567963	-0.08367912	Yes	
row_10	K01034	2908	0.19455650448799133	-0.008325356	Yes	
row_11	K01035	2909	0.19455650448799133	0.07500798	Yes	
