NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01778	106	12.506056785583496	0.01368819	Yes	
row_1	K00928	127	12.385964393615723	0.05490519	Yes	
row_2	K00215	146	12.35339641571045	0.0967624	Yes	
row_3	K00133	151	12.343108177185059	0.14310104	Yes	
row_4	K01586	169	12.343108177185059	0.18527834	Yes	
row_5	K01714	171	12.343108177185059	0.23257728	Yes	
row_6	K01929	193	12.343108177185059	0.2734742	Yes	
row_7	K00290	578	10.686018943786621	0.1981739	Yes	
row_8	K01928	606	10.527283668518066	0.23715018	Yes	
row_9	K01439	670	10.090389251708984	0.26460278	Yes	
row_10	K03340	886	8.916473388671875	0.2433998	Yes	
row_11	K00674	952	8.50104808807373	0.2702122	Yes	
row_12	K00003	963	8.449812889099121	0.3146302	Yes	
row_13	K10206	976	8.39354133605957	0.35840803	Yes	
row_14	K05822	1310	6.578921794891357	0.29943296	Yes	
row_15	K12524	1336	6.4321794509887695	0.33904946	Yes	
row_16	K00821	1417	6.053004264831543	0.36106032	Yes	
row_17	K14267	1520	5.7122063636779785	0.3760289	Yes	
row_18	K05823	1568	5.524645805358887	0.40860313	Yes	
row_19	K00841	1587	5.477842807769775	0.45046034	Yes	
row_20	K05825	1726	5.107594966888428	0.45390525	Yes	
