NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00602	116	12.444960594177246	0.018459298	Yes	
row_1	K11175	142	12.363452911376953	0.06601997	Yes	
row_2	K00287	153	12.343108177185059	0.118377574	Yes	
row_3	K00560	155	12.343108177185059	0.17361334	Yes	
row_4	K01934	321	12.327807426452637	0.17640266	Yes	
row_5	K00600	349	12.276581764221191	0.22332375	Yes	
row_6	K00604	420	11.933669090270996	0.25649363	Yes	
row_7	K01491	433	11.846205711364746	0.30821162	Yes	
row_8	K00548	574	10.695722579956055	0.31899583	Yes	
row_9	K00605	599	10.5968599319458	0.3668763	Yes	
row_10	K08289	733	9.704734802246094	0.37989908	Yes	
row_11	K13990	784	9.404777526855469	0.4194649	Yes	
row_12	K01433	806	9.320813179016113	0.46830472	Yes	
row_13	K00297	817	9.266316413879395	0.5206623	Yes	
row_14	K01938	819	9.255644798278809	0.5758981	Yes	
row_15	K00603	1191	7.101347923278809	0.5128096	No	
row_16	K01746	1261	6.7838616371154785	0.5462993	No	
row_17	K03465	2328	2.745438814163208	0.26095298	No	
