NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03101	147	12.35339641571045	0.008545642	Yes	
row_1	K03075	262	12.343108177185059	0.02764453	Yes	
row_2	K03106	264	12.343108177185059	0.08288029	Yes	
row_3	K03110	265	12.343108177185059	0.13843584	Yes	
row_4	K03100	416	11.980496406555176	0.1460221	Yes	
row_5	K03073	463	11.667854309082031	0.18686707	Yes	
row_6	K03210	482	11.514655113220215	0.2366663	Yes	
row_7	K03076	611	10.491467475891113	0.25128806	Yes	
row_8	K03070	628	10.383199691772461	0.3017269	Yes	
row_9	K03217	657	10.198668479919434	0.34832817	Yes	
row_10	K03118	678	9.998146057128906	0.39748782	Yes	
row_11	K03116	717	9.799688339233398	0.44089118	Yes	
row_12	K12257	956	8.488421440124512	0.42033544	No	
row_13	K13280	2382	2.560182809829712	0.020182637	No	
row_14	K03117	2603	1.368297815322876	0.0053832205	No	
row_15	K03072	2619	1.3393664360046387	0.056141846	No	
row_16	K03074	2620	1.3393664360046387	0.111697406	No	
row_17	K03071	3113	0.003884732024744153	0.009913654	No	
