# Constructed from biom file
#OTU ID	TL1a_FP_129	TL1a_FP_159	TL1a_FP_195	TL1a_FP_231	TL1a_FP_267	TL1a_FP_87	TL1a_FP_285	TL1a_DTT_231	TL1a_DTT_267	TL1a_DTT_129	TL1a_DTT_285	TL1a_DTT_159	TL1a_DTT_195	TL1a_DTT_87	TL1A_DTT_675	TL1A_DTT_627	TL1A_FP_675	TL1A_FP_627	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.0	0.0	1.0	23.0	9.0	0.0	186.0	7.0	0.0	3.0	49.0	0.0	0.0	18.0	0.0	2.0	0.0	5.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus	6.0	0.0	6.0	7.0	14.0	0.0	10.0	1.0	10.0	4.0	22.0	0.0	1.0	9.0	0.0	0.0	6.0	2.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	14777.0	13028.0	17380.0	12270.0	7229.0	4667.0	3830.0	10998.0	12053.0	6587.0	7660.0	14405.0	7159.0	6396.0	631.0	419.0	1504.0	502.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter	231.0	70.0	79.0	0.0	380.0	488.0	278.0	0.0	210.0	313.0	77.0	105.0	18.0	367.0	95.0	151.0	432.0	257.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__	8989.0	613.0	23300.0	26478.0	10442.0	20971.0	23352.0	5443.0	11380.0	5958.0	17124.0	2832.0	8476.0	12460.0	8410.0	2787.0	5614.0	3731.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum	85.0	46.0	50.0	50.0	103.0	312.0	429.0	55.0	39.0	47.0	306.0	99.0	41.0	113.0	73.0	0.0	43.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella	1427.0	1623.0	3811.0	1278.0	7522.0	9118.0	12785.0	488.0	2370.0	1127.0	14100.0	4529.0	1461.0	11588.0	215.0	34.0	718.0	132.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella	21.0	1.0	0.0	4.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	226.0	0.0	0.0	0.0	23.0	0.0	9.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotellaceae_UCG-001	0.0	0.0	0.0	185.0	0.0	446.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	216.0	8.0	28.0	15.0	26.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	857.0	257.0	506.0	8333.0	2521.0	3127.0	551.0	456.0	1082.0	717.0	77.0	373.0	273.0	3005.0	113.0	185.0	832.0	852.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Millionella	0.0	0.0	0.0	31.0	0.0	937.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	214.0	20.0	44.0	53.0	20.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group	2760.0	1092.0	1143.0	3801.0	13965.0	0.0	1080.0	113.0	6125.0	1185.0	1335.0	3275.0	103.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides	23.0	5.0	29.0	12.0	207.0	177.0	106.0	20.0	102.0	8.0	134.0	58.0	15.0	188.0	29.0	73.0	60.0	88.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	3.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	174.0	4.0	1131.0	474.0	1633.0	19.0	1132.0	36.0	1077.0	315.0	1047.0	94.0	1107.0	291.0	3.0	2.0	8.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	23.0	1.0	1.0	9.0	99.0	17.0	23.0	1.0	39.0	8.0	6.0	6.0	3.0	5.0	6.0	50.0	5.0	40.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__	2.0	0.0	0.0	12.0	0.0	45.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	5.0	2.0	4.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Candidatus_Arthromitus	7.0	8.0	4.0	4.0	7.0	2.0	1397.0	4.0	47.0	4.0	5309.0	88.0	2.0	77.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_1	36.0	0.0	2.0	25.0	104.0	0.0	11.0	6.0	84.0	44.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;g__	177.0	58.0	83.0	562.0	304.0	3197.0	292.0	2042.0	621.0	1896.0	503.0	317.0	306.0	5329.0	26.0	343.0	102.0	101.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__	7.0	38.0	4.0	18.0	110.0	5.0	74.0	29.0	119.0	91.0	50.0	118.0	20.0	68.0	3.0	29.0	32.0	16.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Family_XIII_UCG-001	17.0	0.0	0.0	79.0	32.0	0.0	21.0	237.0	83.0	49.0	60.0	0.0	0.0	0.0	10.0	191.0	13.0	19.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	3635.0	365.0	1308.0	1129.0	2141.0	961.0	4714.0	3013.0	5140.0	4004.0	3274.0	2513.0	4927.0	1945.0	159.0	526.0	645.0	459.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Acetatifactor	131.0	16.0	32.0	50.0	134.0	1.0	3563.0	1484.0	855.0	1103.0	1656.0	234.0	1559.0	41.0	90.0	115.0	168.0	123.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0.0	0.0	0.0	0.0	8.0	0.0	0.0	112.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__GCA-900066575	27.0	65.0	14.0	76.0	103.0	412.0	673.0	26.0	305.0	62.0	600.0	131.0	38.0	272.0	29.0	134.0	9.0	16.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium	1591.0	245.0	645.0	629.0	858.0	413.0	2114.0	925.0	1980.0	768.0	1667.0	631.0	709.0	495.0	65.0	308.0	199.0	130.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_FCS020_group	102.0	56.0	641.0	18.0	48.0	10.0	236.0	33.0	399.0	155.0	734.0	173.0	5226.0	96.0	1.0	12.0	19.0	15.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	2876.0	759.0	1684.0	4551.0	1302.0	62746.0	1266.0	94636.0	83477.0	8369.0	3860.0	1864.0	96396.0	41069.0	4245.0	10694.0	4335.0	9326.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-001	0.0	0.0	0.0	0.0	529.0	0.0	1982.0	0.0	13146.0	2.0	581.0	0.0	1.0	0.0	5.0	4.0	47.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004	64.0	19.0	83.0	269.0	261.0	15.0	423.0	322.0	622.0	89.0	584.0	346.0	174.0	49.0	21.0	40.0	71.0	18.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-006	66.0	14.0	72.0	9.0	22.0	3.0	44.0	15.0	17.0	599.0	0.0	54.0	583.0	134.0	1.0	0.0	12.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010	18.0	3.0	0.0	3.0	7.0	3.0	0.0	7.0	17.0	18.0	25.0	14.0	9.0	0.0	2.0	12.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	233.0	0.0	1.0	246.0	404.0	0.0	159.0	286.0	355.0	340.0	83.0	0.0	0.0	0.0	0.0	5.0	8.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia	119.0	93.0	0.0	1.0	20.0	0.0	16.0	45.0	221.0	200.0	62.0	38.0	12.0	0.0	3.0	6.0	11.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella	184.0	10.0	28.0	13.0	144.0	2.0	184.0	72.0	120.0	81.0	237.0	53.0	26.0	21.0	8.0	80.0	10.0	27.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__UC5-1-2E3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__	72.0	7.0	114.0	0.0	90.0	21.0	42.0	0.0	93.0	56.0	74.0	41.0	158.0	43.0	17.0	50.0	8.0	16.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
