# Constructed from biom file
#OTU ID	TL1a_FP_102	TL1a_FP_174	TL1a_FP_144	TL1a_FP_66	TL1a_FP_246	TL1a_FP_78	TL1a_FP_210	TL1a_DTT_78	TL1a_DTT_210	TL1a_DTT_246	TL1a_DTT_66	TL1A_DTT_642	taxonomy
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Millionella	286.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	17.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group	0.0	2902.0	59.0	0.0	2020.0	8.0	2399.0	0.0	1.0	0.0	0.0	8.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides	541.0	309.0	1605.0	439.0	228.0	2146.0	53.0	156.0	0.0	60.0	124.0	722.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Tumebacillus	24.0	25.0	0.0	1.0	74.0	26.0	0.0	0.0	38.0	0.0	7.0	35.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	51.0	3098.0	12.0	4.0	240.0	15.0	1167.0	0.0	5.0	78.0	0.0	38.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	27.0	17.0	0.0	4.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__	43.0	12.0	24.0	19.0	10.0	37.0	2.0	0.0	0.0	52.0	10.0	10.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Candidatus_Arthromitus	7.0	13.0	8.0	8.0	80.0	7.0	7.0	0.0	0.0	32.0	25.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto_1	0.0	23.0	0.0	1.0	12.0	6.0	13.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_vadinBB60_group;g__	1192.0	68.0	6.0	205.0	109.0	6.0	105.0	0.0	0.0	286.0	0.0	35.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Eubacterium	4.0	30.0	13.0	75.0	0.0	23.0	5.0	9.0	0.0	0.0	33.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__	23.0	87.0	33.0	21.0	30.0	45.0	13.0	24.0	0.0	11.0	2.0	11.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Family_XIII;g__Family_XIII_UCG-001	3.0	16.0	10.0	10.0	0.0	12.0	0.0	0.0	29.0	4.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	1154.0	1258.0	906.0	1314.0	698.0	2139.0	1133.0	353.0	1197.0	1607.0	944.0	144.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Acetatifactor	11.0	32.0	2.0	1.0	199.0	0.0	43.0	0.0	0.0	25.0	0.0	60.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	23.0	239.0	180.0	278.0	0.0	158.0	5.0	81.0	0.0	0.0	95.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	183.0	780.0	398.0	1237.0	2573.0	984.0	197.0	1374.0	392.0	879.0	2378.0	27.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Cuneatibacter	5.0	0.0	5.0	16.0	7.0	14.0	0.0	0.0	0.0	4.0	4.0	5.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Eisenbergiella	10.0	52.0	46.0	0.0	92.0	0.0	8.0	0.0	2501.0	294.0	0.0	5.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__GCA-900066575	60.0	50.0	71.0	203.0	43.0	114.0	35.0	34.0	124.0	133.0	75.0	13.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Hungatella	7.0	0.0	0.0	144.0	0.0	46.0	0.0	53.0	0.0	0.0	145.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnoclostridium	829.0	926.0	2378.0	917.0	666.0	2233.0	617.0	2192.0	654.0	1754.0	4193.0	141.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_FCS020_group	24.0	22.0	2.0	5.0	18.0	0.0	242.0	0.0	0.0	14.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_ND3007_group	0.0	38.0	23.0	0.0	33.0	0.0	21.0	0.0	44.0	9.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_NK4A136_group	29623.0	1032.0	254.0	8380.0	1387.0	122.0	1912.0	41.0	155.0	2444.0	46.0	2365.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-001	0.0	73.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-004	33.0	61.0	1.0	10.0	74.0	0.0	91.0	0.0	0.0	36.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-006	11.0	9.0	0.0	3.0	14.0	0.0	26.0	0.0	0.0	0.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospiraceae_UCG-010	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lactonifactor	0.0	0.0	7.0	0.0	14.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Marvinbryantia	4.0	11.0	6.0	7.0	127.0	16.0	0.0	0.0	37.0	271.0	57.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	0.0	821.0	4.0	0.0	47.0	0.0	71.0	0.0	60906.0	0.0	0.0	19.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Sellimonas	4.0	11.0	6.0	23.0	103.0	8.0	5.0	0.0	56.0	90.0	9.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Shuttleworthia	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Tyzzerella	87.0	114.0	97.0	59.0	48.0	389.0	51.0	87.0	210.0	132.0	70.0	22.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__UC5-1-2E3	0.0	11.0	17.0	61.0	2.0	5.0	0.0	0.0	0.0	86.0	0.0	6.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__	42.0	34.0	0.0	4.0	0.0	0.0	106.0	0.0	0.0	11.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Romboutsia	19.0	3.0	31.0	0.0	9.0	0.0	0.0	0.0	75.0	39.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__	100.0	75.0	36.0	17.0	87.0	59.0	101.0	0.0	0.0	34.0	15.0	12.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Anaerotruncus	5.0	43.0	20.0	1.0	19.0	0.0	37.0	0.0	0.0	7.0	0.0	20.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Angelakisella	0.0	0.0	0.0	0.0	8.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Butyricicoccus	0.0	17.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Faecalibacterium	31.0	406.0	2735.0	0.0	467.0	38.0	9.0	0.0	311.0	377.0	0.0	24.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Flavonifractor	19.0	16.0	75.0	35.0	29.0	63.0	0.0	12.0	17.0	63.0	85.0	7.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__GCA-900066225	0.0	3.0	3.0	5.0	0.0	40.0	2.0	25.0	0.0	4.0	22.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Harryflintia	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Intestinimonas	87.0	72.0	5.0	18.0	34.0	0.0	125.0	0.0	0.0	75.0	0.0	10.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Negativibacillus	0.0	15.0	6.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Oscillibacter	402.0	62.0	0.0	96.0	23.0	5.0	242.0	0.0	0.0	242.0	0.0	73.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium	865.0	103.0	11.0	229.0	78.0	0.0	145.0	0.0	0.0	298.0	0.0	30.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium_5	123.0	169.0	37.0	87.0	105.0	50.0	104.0	21.0	0.0	58.0	22.0	34.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminiclostridium_9	570.0	414.0	6.0	183.0	243.0	2.0	421.0	0.0	0.0	342.0	0.0	61.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-003	0.0	11.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-004	17.0	12.0	76.0	38.0	46.0	103.0	0.0	53.0	52.0	54.0	30.0	12.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-005	94.0	12.0	0.0	69.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-009	27.0	15.0	1.0	4.0	1.0	0.0	58.0	0.0	0.0	0.0	0.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcaceae_UCG-010	0.0	29.0	0.0	0.0	70.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__UBA1819	27.0	50.0	187.0	75.0	98.0	244.0	16.0	62.0	175.0	99.0	48.0	10.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	44.0	44.0	86.0	106.0	110.0	177.0	0.0	50.0	46.0	83.0	63.0	10.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Candidatus_Stoquefichus	54.0	73.0	94.0	69.0	114.0	376.0	4.0	353.0	309.0	1038.0	596.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma	0.0	4.0	18.0	2.0	0.0	27.0	0.0	0.0	0.0	0.0	20.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dubosiella	0.0	12.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelatoclostridium	37.0	88.0	68.0	45.0	260.0	157.0	54.0	59.0	67.0	233.0	293.0	6.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum	7.0	23.0	3.0	0.0	133.0	0.0	6.0	0.0	0.0	25.0	0.0	3.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	46.0	72.0	128.0	81.0	358.0	228.0	15.0	64.0	272.0	382.0	648.0	4.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	0.0	7.0	0.0	0.0	1487.0	0.0	86.0	0.0	20098.0	2088.0	0.0	7.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Phascolarctobacterium	459.0	70.0	22.0	368.0	0.0	2913.0	0.0	600.0	0.0	0.0	589.0	55.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	458.0	228.0	1628.0	1246.0	0.0	2428.0	0.0	893.0	0.0	0.0	1197.0	77.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	142.0	29.0	0.0	7.0	90.0	5.0	0.0	0.0	0.0	52.0	0.0	19.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Parasutterella	430.0	2178.0	1869.0	19031.0	137.0	3497.0	0.0	10113.0	0.0	0.0	22355.0	266.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia/Shigella	21.0	28.0	4.0	2.0	11.0	0.0	96.0	57.0	2650.0	9.0	72.0	3.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	32.0	0.0	0.0	96.0	0.0	18.0	0.0	5.0	17.0	0.0	10.0	7.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.0	18.0	0.0	0.0	2.0	0.0	0.0	0.0	5817.0	10.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	3092.0	27491.0	5045.0	73787.0	128910.0	47416.0	13013.0	38839.0	10147.0	36928.0	31083.0	700.0
