# Constructed from biom file
#OTU ID	TL1a_FP_207	TL1a_FP_75	TL1a_FP_141	TL1a_FP_171	TL1a_FP_99	TL1a_FP_63	TL1a_FP_243	TL1a_DTT_171	TL1a_DTT_141	TL1a_DTT_243	TL1a_DTT_63	TL1a_DTT_207	TL1a_DTT_75	TL1a_DTT_99	TL1A_FP_639	TL1A_FP_687	TL1A_DTT_639	TL1A_DTT_687	taxonomy
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	39663.0	34937.0	43482.0	109510.0	37776.0	43235.0	68161.0	42270.0	59860.0	62136.0	31989.0	46795.0	18296.0	48865.0	6939.0	10989.0	16917.0	4997.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae	0.0	83.0	56.0	101.0	65.0	101.0	0.0	86.0	131.0	0.0	73.0	0.0	66.0	141.0	45.0	47.0	167.0	42.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae	9.0	964.0	64.0	12.0	0.0	8.0	113.0	36.0	14.0	27.0	11.0	158.0	10.0	221.0	0.0	0.0	8.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	0.0	8175.0	3655.0	15163.0	3958.0	5306.0	30.0	7297.0	9486.0	3.0	6641.0	6.0	3296.0	7486.0	1394.0	3238.0	2674.0	1161.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	0.0	280.0	230.0	517.0	118.0	397.0	0.0	130.0	518.0	4.0	213.0	20.0	165.0	562.0	228.0	241.0	477.0	101.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae	0.0	1587.0	859.0	1943.0	971.0	2143.0	0.0	1209.0	909.0	0.0	571.0	0.0	499.0	1478.0	1111.0	1164.0	5270.0	765.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	0.0	27.0	9.0	2.0	0.0	9.0	19.0	0.0	3.0	4.0	0.0	18.0	8.0	13.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	37.0	37.0	8.0	10.0	12.0	32.0	49.0	14.0	39.0	12.0	7.0	18.0	7.0	17.0	2.0	12.0	7.0	3.0
