ID	RTSI
BioGeo.Itg.02.FP407.S7	0.296594010717591
BioGeo.Itg.02.FP411.S11	0.154573705549789
BioGeo.Itg.04.FP419.S19	0.274946535064441
BioGeo.Itg.04.FP423.S23.Rep1_S87	0.272357769575537
BioGeo.Itg.06.FP431.S32	0.254540956205143
BioGeo.Itg.06.FP435.S36	0.231591101382192
BioGeo.Itg.08.FP443.S44	0.313474000529219
BioGeo.Itg.08.FP447.S48	0.294876923886873
BioGeo.Itg.10.FP455.S57	0.22057712798688
BioGeo.Itg.10.FP459.S61	0.151070916423116
BioGeo.Itg.12.FP467.S69	0.199863225602048
BioGeo.Itg.12.FP471.S73	0.226175204605152
BioGeo.Itg.16.FP479.S81.Rep1_S86	0.305799946155062
BioGeo.Itg.16.FP483.S86	0.200277169547587
BioGeo.Itg.18.FP491.S94	0.160089849559282
BioGeo.Itg.20.FP503.S6	0.297814198047197
BioGeo.Itg.20.FP507.S10	0.285878395048456
BioGeo.Itg.22.FP515.S18	0.298568770052841
BioGeo.Itg.22.FP519.S22	0.112696405507872
BioGeo.Itg.24.FP527.S30	0.260066542720779
BioGeo.Itg.24.FP531.S34	0.176217490370283
BioGeo.Itg.26.FP539.S43	0.209392150375429
BioGeo.Itg.26.FP543.S47	0.26370578262887
BioGeo.LYZFP303	0.222008279406823
BioGeo.LYZFP307	0.229792098145988
BioGeo.LYZFP315	0.183357357540296
BioGeo.LYZFP319	0.339906091755775
BioGeo.LYZFP327.Rep1_S105	0.659184472949521
BioGeo.LYZFP339	0.585404512294524
BioGeo.LYZFP351.Rep1_S106	0.629946025689646
BioGeo.LYZFP355	0.606879418200998
BioGeo.Lyz2.01B.FP207.S55	0.53961556513467
BioGeo.Lyz2.01B.FP211.S59	0.140295090285106
BioGeo.Lyz2.02B.FP219.S67	0.513739507726576
BioGeo.Lyz2.02B.FP223.S71	0.163870853906808
BioGeo.Lyz2.03B.FP231.S79	0.22833939133487
BioGeo.Lyz2.03B.FP235.S83	0.315089719503008
BioGeo.Lyz2.04B.FP243.S92	0.26255472532974
BioGeo.Lyz2.04B.FP247.S44	0.348292033763395
BioGeo.Lyz2.05B.FP255.S52	0.672925960715325
BioGeo.Lyz2.05B.FP259.S56	0.488149410577443
BioGeo.Lyz2.06B.FP267.S64	0.5398235130747
BioGeo.Lyz2.06B.FP271.S69	0.244913683822776
BioGeo.Lyz2.07B.FP279.S77	0.673101633789045
BioGeo.Lyz2.07B.FP283.S81	0.488433599594687
BioGeo.Lyz2.08B.FP291.S89	0.125591619282959
BioGeo.Lyz2.08B.FP295.S93	0.246699164121432
BioGeo.Mouse10A_FP109	0.216730025711512
BioGeo.Mouse10A_FP113	0.213072469176051
BioGeo.Mouse1A_FP01	0.272308853911986
