# Constructed from biom file
#OTU ID	TL1a_FP_140	TL1a_FP_207	TL1a_FP_65	TL1a_FP_64	TL1a_FP_209	TL1a_FP_206	TL1a_FP_242	TL1a_FP_77	TL1a_FP_245	TL1a_FP_76	TL1a_FP_102	TL1a_FP_98	TL1a_FP_75	TL1a_FP_173	TL1a_FP_141	TL1a_FP_174	TL1a_FP_144	TL1a_FP_142	TL1a_FP_62	TL1a_FP_74	TL1a_FP_172	TL1a_FP_171	TL1a_FP_66	TL1a_FP_143	TL1a_FP_100	TL1a_FP_99	TL1a_FP_246	TL1a_FP_78	TL1a_FP_210	TL1a_FP_208	TL1a_FP_101	TL1a_FP_244	TL1a_FP_63	TL1a_FP_243	TL1a_FP_170	TL1a_FP_205	TL1a_FP_73	TL1a_FP_139	TL1a_FP_169	TL1a_FP_61	TL1a_FP_241	TL1a_FP_97	TL1A_FP_641	TL1A_FP_689	TL1A_FP_638	TL1A_FP_640	TL1A_FP_685	TL1A_FP_686	TL1A_FP_639	TL1A_FP_687	TL1A_FP_637	TL1A_FP_688	taxonomy
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	150413.0	39672.0	83015.0	51962.0	1100.0	46056.0	63185.0	14240.0	39941.0	12578.0	58649.0	55918.0	46025.0	33899.0	48346.0	51561.0	73048.0	47712.0	65321.0	48869.0	27074.0	127226.0	47204.0	64101.0	48874.0	42888.0	29008.0	57102.0	54053.0	2393.0	35521.0	57499.0	51190.0	68304.0	55562.0	39405.0	34329.0	48430.0	37273.0	47764.0	55499.0	35244.0	2615.0	2554.0	5723.0	705.0	10875.0	25564.0	9717.0	15679.0	15834.0	2776.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales	3741.0	17885.0	4115.0	1191.0	3581.0	9437.0	3294.0	5196.0	10517.0	6853.0	32060.0	1568.0	5909.0	4817.0	1673.0	5563.0	4407.0	8448.0	3758.0	8844.0	1830.0	5316.0	12670.0	9195.0	10614.0	3316.0	6138.0	6239.0	4461.0	3861.0	66377.0	5383.0	4339.0	3478.0	2814.0	4228.0	3517.0	2767.0	3051.0	5834.0	2094.0	2631.0	1980.0	1665.0	2996.0	1337.0	3130.0	2792.0	3366.0	8284.0	1962.0	2326.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia vadinBB60 group	0.0	0.0	0.0	0.0	4.0	0.0	0.0	52.0	441.0	189.0	1192.0	0.0	114.0	162.0	0.0	68.0	6.0	391.0	0.0	166.0	86.0	0.0	205.0	219.0	1261.0	0.0	110.0	6.0	105.0	0.0	2315.0	5.0	0.0	0.0	10.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	7.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales	9583.0	1220.0	496.0	124.0	120.0	737.0	757.0	457.0	2800.0	838.0	2366.0	229.0	545.0	1359.0	1284.0	1521.0	3198.0	3246.0	366.0	564.0	1155.0	12209.0	858.0	3488.0	2639.0	216.0	1328.0	607.0	1290.0	70.0	4642.0	679.0	257.0	715.0	1939.0	979.0	366.0	1173.0	1595.0	969.0	915.0	257.0	117.0	250.0	59.0	63.0	44.0	80.0	85.0	83.0	99.0	101.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales	727.0	860.0	394.0	92.0	8930.0	502.0	537.0	689.0	1625.0	851.0	188.0	540.0	675.0	340.0	261.0	323.0	397.0	158.0	515.0	276.0	121.0	391.0	303.0	379.0	462.0	343.0	2470.0	965.0	165.0	11208.0	12.0	1136.0	586.0	439.0	287.0	761.0	612.0	435.0	316.0	913.0	307.0	784.0	92.0	129.0	17.0	92.0	11.0	54.0	33.0	95.0	71.0	60.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	3.0	31.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales	23.0	37.0	29.0	6.0	0.0	37.0	29.0	6.0	3.0	0.0	43.0	28.0	37.0	2.0	8.0	12.0	24.0	4.0	28.0	25.0	0.0	10.0	19.0	39.0	5.0	12.0	10.0	37.0	2.0	0.0	46.0	18.0	32.0	49.0	3.0	9.0	16.0	18.0	7.0	37.0	16.0	5.0	0.0	7.0	0.0	5.0	9.0	26.0	2.0	12.0	3.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.0	556.0	191.0	11.0	3303.0	359.0	1.0	10.0	47.0	171.0	53.0	20.0	0.0	13.0	0.0	28.0	4.0	7.0	13.0	3.0	0.0	0.0	98.0	51.0	5092.0	11.0	11.0	18.0	96.0	1530.0	673.0	33.0	21.0	0.0	0.0	943.0	4.0	0.0	0.0	28.0	0.0	6.0	3.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Eubacteriales	4.0	10.0	32.0	8.0	103.0	9.0	0.0	45.0	0.0	42.0	4.0	13.0	16.0	15.0	4.0	30.0	13.0	4.0	9.0	7.0	0.0	26.0	75.0	3.0	16.0	15.0	0.0	23.0	5.0	77.0	0.0	0.0	11.0	0.0	13.0	14.0	22.0	15.0	30.0	15.0	0.0	15.0	75.0	81.0	3.0	54.0	6.0	4.0	3.0	6.0	0.0	22.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales	0.0	0.0	0.0	0.0	2.0	0.0	0.0	11.0	40.0	39.0	68.0	0.0	8.0	80.0	0.0	51.0	0.0	73.0	0.0	16.0	9.0	0.0	8.0	108.0	20.0	0.0	0.0	0.0	115.0	0.0	59.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
