Module	Itg.04.DTT422.S14	LYZdtt308	LYZdtt307	Lyz2.01B.FP211.S59	LYZdtt306	LYZdtt305	LYZdtt304	Vil1.07B.DTT84	Vil1.07B.DTT83	Itg.18.DTT492.S87	Lyz2.04B.FP244.S41	Vil1.07B.DTT82	Itg.20.DTT506.S1	Vil1.07B.DTT81	LYZFP332	Vil1.07B.DTT80	LYZFP331	LYZFP330	LYZFP329	LYZFP328	Itg.16.FP482.S85	LYZFP327	Itg.22.FP518.S21	Lyz2.05B.FP255.S52	Vil1.02B.FP24	Itg.02.FP407.S7	LYZdtt319	LYZdtt318	Lyz2.03B.FP234.S82	LYZdtt317	LYZdtt316	Itg.26.FP542.S46	LYZdtt315	Itg.22.DTT520.S15	LYZFP320	Itg.10.FP459.S61	LYZFP319	LYZFP318	Itg.06.DTT436.S29	LYZFP317	LYZFP316	LYZFP315	Vil1.02B.FP20	Vil1.02B.FP21	LYZdtt320	Vil1.02B.FP22	Vil1.02B.FP23	Lyz2.03B.DTT231.S71	Itg.10.DTT457.S51	Lyz2.06B.FP267.S64	Itg.02.FP408.S8	Itg.04.FP423.S23	Lyz2.07B.DTT282.S124	Itg.20.DTT505.S100	Itg.08.DTT444.S37	LYZFP308	LYZFP307	LYZFP306	LYZFP305	LYZFP304	Itg.08.FP446.S47	Itg.26.DTT542.S38	Vil1.07B.FP79	Itg.20.FP505.S8	LYZFP303	Lyz2.05B.DTT255.S96	Itg.24.DTT527.S22	Lyz2.04B.DTT246.S87	LYZdtt303	Itg.16.FP481.S84	Itg.02.DTT408.S100	Itg.20.FP506.S9	Vil1.04B.DTT45	Vil1.04B.DTT44	Itg.16.DTT484.S79	Itg.18.FP496.S99	Vil1.04B.DTT43	Itg.22.FP519.S22	Lyz2.03B.DTT232.S72	Itg.04.DTT421.S13	Lyz2.02B.DTT222.S62	Vil1.03B.DTT34	Vil1.03B.DTT35	Itg.10.FP458.S60	Itg.26.FP541.S45	Vil1.05B.FP60	Lyz2.05B.FP256.S53	Lyz2.02B.FP223.S71	Itg.12.FP467.S69	Itg.18.DTT491.S86	Lyz2.01B.DTT207.S47	Itg.10.DTT455.S49	Itg.26.DTT543.S39	Itg.04.FP424.S24	Itg.08.DTT443.S36	Itg.18.FP491.S94	LYZFP356	LYZFP355	LYZFP354	Itg.10.DTT456.S50	LYZFP353	LYZFP352	LYZFP351	Vil1.05B.FP56	Vil1.05B.FP57	Vil1.05B.FP55	Vil1.05B.FP58	Vil1.05B.FP59	Lyz2.06B.DTT270.S112	Lyz2.02B.FP222.S70	Itg.12.FP468.S70	Itg.02.FP409.S9	Lyz2.08B.DTT291.S133	Lyz2.07B.FP279.S77	Lyz2.04B.DTT245.S86	Lyz2.02B.DTT223.S63	Itg.20.DTT507.S2	LYZFP344	LYZFP343	LYZFP342	LYZFP341	LYZFP340	Itg.10.FP460.S62	LYZFP339	Vil1.09B.FP107	Vil1.09B.FP106	Vil1.09B.FP105	Itg.22.DTT519.S14	Vil1.09B.FP104	Vil1.09B.FP108	Vil1.09B.FP103	Lyz2.08B.FP292.S90	Itg.26.FP539.S43	Itg.06.DTT431.S24	SLCdtt022	Vil1.08B.DTT91	SLCdtt021	Vil1.08B.DTT92	SLCdtt020	Vil1.08B.DTT93	Itg.12.DTT469.S63	Lyz2.03B.FP232.S80	Vil1.08B.DTT94	Vil1.08B.DTT95	Itg.18.FP495.S98	Vil1.08B.DTT96	Lyz2.05B.FP257.S54	Itg.06.FP436.S37	SLCdtt149	SLCdtt148	SLCdtt147	SLCdtt146	Lyz2.03B.DTT233.S73	SLCdtt024	SLCdtt145	Lyz2.04B.FP243.S92	Itg.04.FP421.S21	Lyz2.07B.FP284.S82	Vil1.04B.FP48	Vil1.04B.FP44	Vil1.04B.FP45	Vil1.04B.FP46	Vil1.04B.FP47	Lyz2.01B.DTT208.S48	Vil1.04B.FP43	Itg.16.FP480.S83	SLCdtt150	Itg.26.FP540.S44	Lyz2.02B.FP224.S72	Vil1.01B.DTT09	Vil1.01B.DTT08	Itg.04.DTT420.S12	Lyz2.01B.FP208.S56	Lyz2.08B.DTT295.S137	SLCdtt166	Lyz2.03B.FP235.S83	SLCdtt165	SLCdtt164	SLCdtt163	Itg.18.FP492.S95	Itg.24.FP528.S31	SLCdtt168	Lyz2.02B.FP219.S67	SLCdtt167	Itg.26.DTT540.S36	Lyz2.02B.DTT224.S64	Vil1.013B.DTT156	Lyz2.08B.FP291.S89	Vil1.013B.DTT154	Vil1.013B.DTT155	Lyz2.06B.DTT271.S113	Vil1.013B.DTT152	Vil1.013B.DTT153	Vil1.013B.DTT151	Itg.12.FP469.S71	SLCdtt054	SLCdtt053	SLCdtt052	SLCdtt051	SLCdtt050	Lyz2.06B.FP269.S67	Itg.10.DTT459.S53	Vil1.04B.DTT48	Lyz2.06B.DTT268.S109	Vil1.04B.DTT47	Vil1.04B.DTT46	Itg.10.FP457.S59	Itg.24.DTT530.S25	Lyz2.05B.FP258.S55	Itg.10.FP456.S58	Lyz2.08B.DTT293.S135	Lyz2.02B.DTT219.S59	Vil1.13B.FP152	Vil1.13B.FP153	Vil1.13B.FP154	Vil1.13B.FP155	Vil1.13B.FP156	Itg.18.DTT493.S88	Lyz2.08B.FP293.S91	Lyz2.01B.DTT209.S49	Vil1.05B.DTT55	Vil1.05B.DTT56	Vil1.05B.DTT57	Itg.18.FP494.S97	Vil1.13B.FP151	SLCdtt109	Lyz2.03B.FP233.S81	Itg.20.DTT504.S99	SLCdtt111	SLCdtt110	Itg.16.DTT482.S77	Itg.06.FP435.S36	Itg.22.FP520.S23	SLCdtt114	SLCdtt113	SLCdtt112	Vil1.02B.FP19	Itg.20.DTT503.S98	Itg.10.DTT458.S52	SLCdtt001	Lyz2.07B.FP283.S81	Itg.04.FP422.S22	Lyz2.01B.FP209.S57	SLCdtt129	SLCdtt128	SLCdtt006	Vil1.01B.FP08	SLCdtt005	Vil1.01B.FP07	SLCdtt004	Itg.20.FP508.S11	SLCdtt003	Vil1.01B.FP09	Lyz2.07B.DTT283.S125	SLCdtt002	Itg.18.DTT494.S89	Vil1.01B.FP11	Vil1.01B.FP10	Vil1.01B.FP12	Itg.24.FP527.S30	Lyz2.03B.DTT234.S74	Lyz2.05B.FP259.S56	SLCdtt132	Lyz2.06B.FP268.S65	SLCdtt130	Itg.26.DTT541.S37	SLCdtt019	Itg.06.FP434.S35	Lyz2.05B.DTT260.S101	Lyz2.01B.DTT211.S51	Vil1.09B.DTT108	SLCFP149	SLCFP148	Itg.12.FP471.S73	SLCFP147	Lyz2.04B.DTT243.S84	SLCFP150	Lyz2.06B.FP271.S69	Itg.10.FP455.S57	Itg.16.DTT481.S76	Lyz2.07B.DTT284.S126	Lyz2.05B.DTT259.S100	Vil1.010B.DTT116	Vil1.010B.DTT115	Vil1.010B.DTT118	Vil1.010B.DTT117	Itg.22.DTT516.S11	Vil1.010B.DTT119	Lyz2.08B.FP294.S92	SLCFP146	Lyz2.05B.FP260.S57	SLCFP024	SLCFP145	SLCFP023	SLCFP022	SLCFP021	SLCFP020	Itg.18.FP493.S96	Lyz2.06B.DTT272.S114	Vil1.010B.DTT120	Vil1.02B.DTT21	Vil1.02B.DTT20	Lyz2.07B.FP282.S80	Vil1.05B.DTT60	SLCFP049	Lyz2.04B.FP247.S44	Vil1.02B.DTT19	Lyz2.07B.DTT279.S121	SLCFP054	SLCFP053	SLCFP052	SLCFP051	SLCFP050	Vil1.06B.FP67	Vil1.06B.FP69	Vil1.05B.DTT58	Vil1.06B.FP68	Vil1.05B.DTT59	Lyz2.08B.DTT296.S139	Vil1.06B.FP70	Itg.02.FP411.S11	Vil1.03B.FP36	Vil1.06B.FP72	Vil1.06B.FP71	Vil1.03B.FP34	Vil1.03B.FP35	Itg.18.DTT495.S90	Itg.20.FP507.S10	Itg.08.DTT447.S40	Vil1.09B.DTT103	Itg.24.DTT531.S26	SLCFP167	SLCFP166	SLCFP165	Vil1.09B.DTT107	SLCFP164	Vil1.09B.DTT106	SLCFP163	Vil1.09B.DTT105	Vil1.09B.DTT104	Itg.24.FP530.S33	Vil1.03B.FP32	Itg.06.DTT433.S26	Vil1.03B.FP33	Itg.12.DTT468.S62	Vil1.03B.FP31	Lyz2.03B.DTT235.S75	Vil1.14B.FP163	Lyz2.06B.FP272.S70	SLCFP109	Lyz2.08B.DTT292.S134	SLCFP113	SLCdtt067	SLCFP112	SLCFP111	SLCFP110	Itg.06.FP433.S34	Itg.02.DTT409.S1	Lyz2.04B.DTT244.S85	Lyz2.07B.DTT280.S122	SLCdtt069	SLCdtt068	Lyz2.07B.DTT281.S123	SLCdtt070	SLCdtt078	SLCdtt077	SLCdtt076	SLCdtt075	SLCdtt074	Itg.04.FP420.S20	Itg.08.FP448.S49	Vil1.14B.FP165	Vil1.14B.FP164	Vil1.14B.FP167	Vil1.14B.FP166	Itg.22.DTT515.S10	Lyz2.01B.DTT210.S50	Vil1.14B.FP168	Lyz2.08B.FP295.S93	Itg.12.FP470.S72	Vil1.06B.DTT67	Vil1.06B.DTT69	Lyz2.01B.FP207.S55	Vil1.06B.DTT68	Lyz2.03B.FP236.S84	Itg.04.DTT419.S11	Itg.16.DTT479.S73	SLCFP129	SLCFP128	SLCFP127	SLCFP006	Lyz2.03B.DTT236.S76	SLCFP005	Itg.26.DTT544.S40	SLCFP004	Itg.24.FP529.S32	SLCFP132	Lyz2.06B.DTT267.S108	SLCFP131	Itg.16.DTT480.S75	Lyz2.07B.FP281.S79	Vil1.01B.DTT12	Vil1.01B.DTT11	Itg.08.FP443.S44	Vil1.01B.DTT10	Itg.18.DTT496.S91	Itg.02.DTT410.S2	Lyz2.05B.DTT258.S99	Itg.12.DTT467.S61	Itg.06.DTT432.S25	Itg.24.FP531.S34	Itg.22.FP515.S18	SLCdtt092	SLCFP114	Vil1.014B.DTT163	SLCFP003	SLCFP002	SLCFP001	Vil1.014B.DTT167	SLCdtt096	SLCdtt095	Vil1.014B.DTT165	Vil1.014B.DTT164	SLCdtt093	Itg.02.FP410.S10	Vil1.014B.DTT168	Lyz2.03B.FP231.S79	Lyz2.02B.DTT221.S61	Itg.26.DTT539.S35	Vil1.10B.FP118	Vil1.10B.FP117	Itg.06.FP432.S33	Vil1.10B.FP119	Itg.12.DTT470.S64	Vil1.10B.FP116	Vil1.10B.FP115	Itg.02.DTT407.S99	Itg.08.DTT445.S38	Itg.22.FP516.S19	Itg.08.FP447.S48	Vil1.06B.DTT70	Vil1.06B.DTT72	Vil1.06B.DTT71	Lyz2.04B.FP246.S43	Vil1.10B.FP120	Itg.02.DTT411.S3	Itg.06.DTT435.S28	Lyz2.07B.FP280.S78	Itg.22.DTT518.S13	Lyz2.04B.DTT248.S89	Itg.26.FP544.S48	Itg.08.FP444.S45	Itg.20.DTT508.S3	Lyz2.05B.DTT257.S98	Lyz2.08B.FP296.S95	Vil1.03B.DTT32	Vil1.03B.DTT33	SLCFP019a	Itg.24.DTT529.S24	Itg.04.DTT424.S16	Itg.16.FP483.S86	Itg.16.FP479.S81	Lyz2.02B.FP221.S69	Lyz2.06B.FP270.S68	Lyz2.01B.FP210.S58	Itg.04.DTT423.S15	SLCFP078	Itg.02.FP412.S12	SLCFP077	SLCFP076	SLCFP075	SLCFP074	Itg.04.FP419.S19	SLCFP073	SLCFP072	SLCFP071	SLCFP070	LYZdtt356	LYZdtt355	LYZdtt354	Itg.02.DTT412.S4	Lyz2.01B.DTT212.S52	LYZdtt353	Lyz2.01B.FP212.S60	LYZdtt352	Itg.12.FP472.S74	LYZdtt351	Vil1.07B.FP84	Itg.20.FP503.S6	Vil1.07B.FP83	Vil1.07B.FP82	Vil1.07B.FP81	Vil1.07B.FP80	Itg.08.DTT446.S39	Itg.22.FP517.S20	SLCFP069	SLCFP068	SLCFP067	Lyz2.02B.DTT220.S60	Vil1.02B.DTT23	Vil1.02B.DTT22	LYZdtt368	Lyz2.04B.FP245.S42	LYZdtt367	Vil1.02B.DTT24	LYZdtt366	LYZdtt365	LYZdtt364	LYZdtt363	Lyz2.02B.FP220.S68	Itg.20.FP504.S7	LYZdtt329	LYZdtt328	LYZdtt327	Lyz2.04B.DTT247.S88	Itg.22.DTT517.S12	Itg.06.DTT434.S27	SLCFP096	Itg.26.FP543.S47	SLCFP095	SLCFP094	SLCFP093	SLCFP092	SLCFP091	LYZdtt332	LYZdtt331	LYZdtt330	Itg.12.DTT471.S65	Vil1.07B.DTT79	Itg.16.FP484.S87	Vil1.08B.FP96	Itg.06.FP431.S32	Lyz2.08B.DTT294.S136	Vil1.08B.FP95	LYZdtt339	Lyz2.06B.DTT269.S111	Itg.24.DTT528.S23	Itg.08.FP445.S46	Vil1.08B.FP92	Vil1.08B.FP91	Vil1.08B.FP94	Vil1.08B.FP93	LYZdtt344	LYZdtt343	LYZdtt342	Lyz2.05B.DTT256.S97	LYZdtt341	LYZdtt340
MF0063	4747.2	10812.61	7534.76	4141.58	1667.78	10998.04	58541.06	2731.33	1834.75	3316.16	6824.264999999999	2704.04	2111.3	4480.27	10491.6	3453.57	3358.22	22341.31	32731.93	19235.62	8634.0	26743.13	2827.035	6769.3099999999995	11599.36	2774.25	1194.21	5409.93	4714.89	26497.4	12137.75	7452.75	17035.95	4282.91	1244.69	6296.07	7385.17	19149.64	1375.73	11873.68	28619.99	27494.56	12655.18	12844.22	2554.25	13946.44	11835.33	2360.72	3290.34	7475.4	5098.255	1963.5	10376.01	5773.81	11596.12	26064.04	12189.0	15719.8	5041.96	16888.52	6810.33	3448.67	13328.0	16534.345	18399.7	4428.38	3308.46	2143.0	145818.67	19280.335	3048.87	10743.14	3142.26	5072.34	9563.87	1705.5	3440.52	4201.4349999999995	6432.61	11519.849999999999	1825.02	10558.62	1300.73	3731.915	9237.4	8206.56	2712.76	6230.705	13975.619999999999	10446.78	4494.81	6492.4	4112.97	1655.92	4432.96	13708.37	18924.55	9218.49	5534.71	7564.15	9293.92	15591.29	30051.43	11048.24	14902.83	24209.23	3295.56	9355.4	3099.94	3512.25	12591.04	6556.85	4702.75	3412.64	2786.7799999999997	1117.2	3076.76	9059.11	5021.2	1167.44	12649.06	14240.43	5042.09	25130.11	5538.67	11626.505000000001	14141.09	1296.22	12957.13	7807.17	10515.83	3860.35	5051.34	5180.0	9850.66	5548.4	4415.145	7328.27	6256.345	6988.23	4465.7	7381.93	4897.58	4494.12	6527.85	5402.43	6459.799999999999	5868.17	20343.71	21496.35	15415.84	2276.82	2735.37	3000.0600000000004	8915.33	8355.24	8300.725	1917.0	10614.72	13354.425	11774.54	10332.69	4843.42	16260.775	16418.505	19929.73	16046.81	10801.57	4844.57	3040.39	1170.69	5255.790000000001	13072.07	1053.35	3413.3	4044.59	20316.27	6034.09	37644.61	18126.23	9606.814999999999	15110.83	14884.385	11753.78	2364.14	3463.12	5256.61	4558.39	7040.45	1734.93	3733.32	5907.44	7590.86	13797.64	8678.77	914.78	3657.2	2293.77	9630.375	11101.380000000001	2671.22	1346.04	2932.39	1404.15	1892.25	4507.77	9037.68	2205.93	4026.04	7746.8550000000005	2691.37	6074.7	34272.4	23118.54	5004.64	3098.23	1644.8	9049.0	5830.7	2455.44	6371.6	7117.21	3789.52	1518.33	25947.77	3167.5	11427.47	2333.36	9040.715	1836.9	4927.56	11558.67	5016.15	3316.92	1687.91	246.08	9139.78	10268.1	1547.07	1408.85	1104.25	823.92	8202.13	4796.879999999999	11439.990000000002	3828.04	10168.07	1708.17	8553.38	473.33	20298.21	11093.99	14979.78	2333.06	2909.43	6661.48	5497.17	3769.58	11922.87	4757.2	3365.71	2748.25	6653.4	4213.59	1219.03	5405.25	1887.62	3244.0	3005.27	6346.28	3018.77	7926.5	11813.05	10060.415	5868.18	10280.63	17762.72	2583.0	12117.61	7657.1	6725.83	6065.09	6149.61	5265.09	5536.0	5052.18	6313.695000000001	6419.23	1613.83	9329.08	2012.65	4999.895	6465.86	3946.08	3578.8499999999995	6179.0	8746.545	13857.099999999999	2234.27	2800.71	2490.04	1961.6	4387.125	3025.0	10408.32	386.36	2255.82	4668.16	4590.735	6723.295	3539.67	5587.35	7230.01	15511.55	11154.63	4113.5	11463.66	2210.25	3781.07	4160.11	6516.785	7113.56	7532.73	8283.85	3787.37	8855.72	4363.84	5685.16	7439.79	6808.98	730.3	13636.56	2824.5	8082.2	5504.03	6925.81	5327.66	9561.57	6751.5	4659.0	567.79	11919.0	7245.83	12977.17	12228.920000000002	9367.88	1154.22	21610.07	4970.08	7469.78	1773.57	1789.125	2958.09	3438.415	2896.4	3994.4700000000003	7156.7	5822.68	1598.31	1733.67	3455.0	5214.065	3903.16	1055.3	2247.68	1785.66	4528.63	1276.9	4278.23	3886.7650000000003	6210.33	14424.2	11740.29	1192.53	1431.99	7012.53	3766.92	1662.0	1343.0	10151.125	3915.99	7777.26	11504.35	5961.01	2794.05	4933.08	91119.2	4064.545	7144.305	2897.615	1847.97	1561.68	1696.58	3457.74	232.08	11751.785	6008.63	3436.61	8758.33	7966.47	4388.91	1570.29	1430.55	9184.73	1752.76	4043.37	3576.01	7760.43	12236.13	7563.07	628.75	4408.5599999999995	9548.795000000002	2023.42	5620.88	8903.875	3822.13	8542.23	962.28	418.68	329.025	4838.79	4192.38	14838.535	3209.625	4587.75	5904.16	3302.82	4446.58	2562.2	16576.1	8427.22	3057.17	9416.66	16607.8	11473.58	3505.08	5062.74	14932.34	5170.46	1981.12	3572.83	3164.0	411.92	12885.83	812.62	5170.83	4943.005	3539.72	4186.43	4892.58	10323.475	8979.98	4088.5	5362.85	3558.66	3642.14	8395.59	11052.84	2014.37	11628.16	10669.59	10817.93	700.66	2133.0	4079.81	2419.075	4421.065	1163.25	1379.87	3908.035	6655.125	9765.414999999999	5321.99	3337.93	5238.59	4966.785	4317.09	2756.28	658.03	2173.43	1621.52	47308.39	1436.67	15681.78	15384.07	13728.7	11150.1	11842.41	13653.730000000001	5428.5	17013.17	16849.55	2181.9	14374.0	3522.205	4356.745	5359.905	2604.85	3992.93	1521.74	13356.94	3622.69	11707.4	2548.82	6590.7	875449.01	6787.5	17263.89	15068.3	12177.71	31754.44	15125.96	13970.81	2649.24	3420.31	6281.89	69.5	7781.55	683.08	1952.105	2530.54	3477.37	6465.264999999999	4195.61	9103.67	5823.14	1618.04	4309.71	9390.93	8619.76	6900.4349999999995	1635.24	5011.53	2202.51	1563.35	2461.12	7698.58	27824.26	14238.03	2797.64	25918.614999999998	8892.36	2309.51	3368.24	2495.3	31022.69	3451.05
MF0020	115541.7	96705.22	140030.08	183940.5	42582.15	115280.545	88538.245	3008.5	2326.0	21098.95	23310.725	2874.0	28064.07	4839.875	87182.84999999999	3589.0	70108.03	46909.850000000006	31981.125	17440.05	24263.699999999997	48857.375	96079.54999999999	12523.325	53988.2	12916.9	39169.73	184966.095	166177.75	128723.625	192087.15500000003	107951.85	49576.505000000005	39427.075	72863.55	152090.65	202241.475	54439.600000000006	10837.25	223031.02500000002	102585.225	122780.225	27618.82	32335.35	116448.1	48251.455	59637.7	39611.455	20401.25	19021.725	19382.100000000002	300771.925	34160.375	24580.699999999997	24126.0	83850.85	78998.625	148455.22499999998	456608.625	80116.75	32526.800000000003	47365.47	11829.529999999999	44321.2	308363.9	8357.695	21403.25	16075.8	841982.4199999999	22401.85	16758.55	47174.100000000006	10060.25	13201.150000000001	34170.525	95967.6	9502.0	172453.3	31632.620000000003	72805.3	128706.68	10794.650000000001	7878.625	117163.04999999999	25684.15	24651.15	4706.05	170756.075	27888.5	25517.55	17107.925	47945.175	19893.15	88830.6	13060.744999999999	26619.0	21250.375	33875.05	217706.825	23132.75	16488.225	20605.95	28456.975	20570.37	25579.2	23659.045	84955.75	145187.47	39718.975000000006	224114.09999999998	26358.2	19629.3	29029.955	4678.4	7681.85	55316.100000000006	27855.975	44646.58	121804.955	47205.15	28676.125	25302.325	80280.9	36526.3	62934.3	60913.925	24432.225	53572.725	23427.0	56602.6	14430.25	20387.4	18415.1	58927.025	31269.199999999997	7018.375	4383.1	6520.625	6070.6	7197.625	19217.4	82200.75	5199.75	5604.25	127129.25	5695.125	9865.45	46645.025	217627.945	35215.27	36645.600000000006	11349.6	10800.35	6813.3	87274.655	81751.1	23089.95	11702.625	31586.25	23491.67	22839.33	39920.82	61656.975000000006	20899.85	26796.480000000003	23512.175	125679.07500000001	25257.0	55331.45	10868.55	5225.1	15867.75	33057.0	9658.0	428837.82	169954.6	49956.8	40279.0	89134.45000000001	37851.0	29611.6	143931.675	26251.35	185645.625	13258.2	33069.75	46267.805	30353.8	32457.975	45045.2	22198.550000000003	11983.15	14330.45	21512.83	34888.0	13755.95	39008.850000000006	43124.85	11282.35	16218.85	13199.575	66263.32500000001	9535.0	9767.175	8634.725	13671.15	37545.25	22181.87	7444.75	40174.35	22922.495000000003	24832.0	90701.775	55598.425	346084.925	88020.55	70029.8	19404.4	20278.425	16436.15	6649.75	6935.25	3946.0	79139.4	68981.25	30474.875	79061.2	21378.15	15108.35	14334.2	9469.9	72587.125	78269.75	27227.1	28486.4	3313.6	43595.8	54529.149999999994	76362.0	5208.0	26010.125	152495.3	22457.1	22318.5	16412.65	47750.8	17578.195	31868.199999999997	26952.05	22388.6	81375.55	35189.55	29758.0	4777.23	25988.25	26232.8	68611.5	58200.95	60126.274999999994	14338.85	56677.08	7961.0	29459.4	15465.6	7455.5	17553.5	10319.725	115508.20000000001	12485.5	36187.15	5928.2	49304.2	22461.15	73748.1	20461.449999999997	54891.405	60439.649999999994	30039.625	85035.95	23476.674999999996	33461.15	8432.875	12215.2	6714.4	12370.25	11216.55	10597.25	18165.225	32412.075	48925.55	13901.85	8368.55	41184.92	7780.450000000001	13589.099999999999	6722.9	7843.700000000001	22061.699999999997	7386.025	6606.875	15672.3	7050.65	19611.25	3314.25	10685.35	39042.025	9138.0	12540.025000000001	15127.699999999999	48757.7	58714.3	13976.000000000002	9074.75	18295.85	26045.069999999996	6235.725	18740.620000000003	3116.275	75079.4	28332.4	203648.3	52440.375	20393.905	43787.979999999996	75599.975	109036.54999999999	34696.725	100701.70000000001	41466.92	8599.175	65595.4	55273.85	92534.29999999999	19103.699999999997	11173.9	22531.1	10938.075	20035.0	8146.775	8578.05	130244.79999999999	23013.58	64604.275	35741.020000000004	23608.55	22349.050000000003	63435.955	49546.1	37739.6	12294.0	11754.645	6728.200000000001	25219.75	15584.325	10883.400000000001	5076.949999999999	35579.35	28948.300000000003	13920.35	8227.75	15695.774999999998	7810.1	9596.15	11523.0	52463.975	66832.125	81453.775	14004.175	45719.075000000004	22263.1	78097.5	41393.425	45669.175	89069.25	143402.275	40339.45	44710.55	69539.75	33485.25	72364.05	3782.875	8395.125	21255.0	6168.5	82132.125	17256.699999999997	33988.9	9538.95	17780.75	17011.75	66603.975	63767.5	104416.32500000001	43498.55	50068.899999999994	25108.15	23687.549999999996	16769.075	42683.9	31339.78	12550.875	31909.324999999997	34748.175	28780.449999999997	20650.05	47606.95	111407.04999999999	12954.8	34802.325	36535.0	164442.0	24924.35	28729.9	6124.950000000001	19567.33	20813.15	16806.45	20582.85	26839.175	120132.55	52836.2	17227.95	14561.075	31689.200000000004	103608.79999999999	29850.33	85785.8	13020.05	13766.7	71796.875	21606.775	39334.05	88812.425	57723.600000000006	25562.075	32133.6	17334.0	13553.25	42300.600000000006	67188.8	2226.7	3856.875	3329.0	43929.675	34935.8	60871.274999999994	83274.175	9892.1	22415.4	40566.195	43551.65	20220.2	44613.45	19260.8	16974.875	14105.5	13130.899999999998	6232.25	20719.450000000004	76321.475	40715.5	20026.95	49230.5	24192.675000000003	224451.90000000002	157100.7	37803.95	92782.95000000001	46193.1	103916.79999999999	10513.7	20426.4	17207.15	31955.600000000002	21552.15	59868.55	45931.35	139312.475	69158.145	49006.5	90296.875	70438.3	90160.07500000001	38849.15	143249.555	43652.1	185913.925	22645.019999999997	45035.55	35629.5	33576.25	16893.15	11546.85	15645.650000000001	33110.0	9507.3	10772.1	11561.55	23275.449999999997	23153.85	12939.0	26733.144999999997	17269.125	25669.53	9977.25	18239.025	23488.225	48946.525	32098.725	55312.55	45231.05	42065.229999999996	49610.975	47501.525	47448.95	13758.349999999999	58984.1	86431.95	67410.45000000001	170318.85	53580.15000000001	33950.2	53773.399999999994	30157.550000000003	36632.695	14750.625	21493.300000000003	28434.9	4595.125	36990.7	100317.475	21208.55	6665.824999999999	176648.55	12613.244999999999	9858.35	15601.45	24350.550000000003	44358.7	30916.55	99135.0	34116.6	65663.195	31592.425000000003	48508.08	15984.45	64535.955	38386.6
