OTU ID,Vil1.03B.DTT33,Itg.18.DTT496.S91,Vil1.05B.DTT57,Lyz2.07B.DTT281.S123,Vil1.010B.DTT117,Itg.10.DTT455.S49,Lyz2.05B.DTT260.S101,Lyz2.02B.DTT221.S61,Vil1.06B.DTT70,Vil1.03B.DTT35,Itg.10.DTT456.S50,Vil1.01B.DTT11,Lyz2.06B.DTT269.S111,Lyz2.03B.DTT232.S72,Vil1.09B.DTT105,Itg.20.DTT504.S99,Itg.20.DTT505.S100,Itg.24.DTT530.S25,Vil1.06B.DTT72,Itg.24.DTT531.S26,Vil1.04B.DTT43,Itg.24.DTT529.S24,Itg.04.DTT423.S15,Vil1.07B.DTT79,Lyz2.06B.DTT272.S114,Itg.18.DTT492.S87,Vil1.014B.DTT164,Lyz2.04B.DTT246.S87,Lyz2.01B.DTT207.S47,Itg.26.DTT541.S37,Itg.02.DTT409.S1,Itg.22.DTT516.S11,Itg.20.DTT508.S3,Lyz2.06B.DTT270.S112,Itg.16.DTT482.S77,Lyz2.04B.DTT243.S84,Itg.06.DTT433.S26,Lyz2.03B.DTT236.S76,Vil1.04B.DTT46,Lyz2.02B.DTT224.S64,Itg.02.DTT407.S99,Lyz2.08B.DTT291.S133,Itg.24.DTT527.S22,Itg.26.DTT539.S35,Vil1.09B.DTT104,Vil1.02B.DTT24,Vil1.02B.DTT21,Vil1.02B.DTT23,Vil1.03B.DTT32,Lyz2.06B.DTT271.S113,Itg.22.DTT517.S12,Lyz2.07B.DTT284.S126,Vil1.09B.DTT106,Vil1.02B.DTT20,Lyz2.04B.DTT244.S85,Vil1.06B.DTT67,Lyz2.02B.DTT223.S63,Vil1.04B.DTT44,Itg.22.DTT519.S14,Lyz2.04B.DTT247.S88,Itg.06.DTT434.S27,Itg.24.DTT528.S23,Itg.22.DTT518.S13,Itg.02.DTT412.S4,Itg.08.DTT444.S37,Vil1.03B.DTT34,Itg.12.DTT467.S61,Itg.16.DTT480.S75,Itg.26.DTT543.S39,Lyz2.02B.DTT219.S59,Itg.04.DTT424.S16,Itg.12.DTT468.S62,Lyz2.01B.DTT210.S50,Vil1.08B.DTT96,Vil1.010B.DTT119,Vil1.04B.DTT45,Lyz2.03B.DTT233.S73,Itg.18.DTT491.S86,Vil1.05B.DTT58,Lyz2.07B.DTT280.S122,Itg.06.DTT431.S24,Vil1.05B.DTT59,Vil1.07B.DTT81,Lyz2.05B.DTT255.S96,Vil1.010B.DTT120,Itg.12.DTT470.S64,Lyz2.01B.DTT208.S48,Itg.02.DTT408.S100,Itg.02.DTT410.S2,Lyz2.07B.DTT279.S121,Vil1.05B.DTT60,Itg.08.DTT446.S39,Vil1.013B.DTT152,Vil1.08B.DTT95,Vil1.01B.DTT10,Itg.26.DTT542.S38,Vil1.05B.DTT55,Itg.18.DTT493.S88,Vil1.013B.DTT153,Vil1.01B.DTT08,Lyz2.05B.DTT256.S97,Itg.04.DTT421.S13,Itg.18.DTT495.S90,Lyz2.04B.DTT248.S89,Vil1.014B.DTT165,Vil1.010B.DTT118,Lyz2.08B.DTT292.S134,Itg.20.DTT507.S2,Itg.12.DTT471.S65,Lyz2.03B.DTT235.S75,Vil1.06B.DTT69,Vil1.08B.DTT92,Lyz2.05B.DTT258.S99,Itg.10.DTT459.S53,Itg.08.DTT447.S40,Vil1.09B.DTT107,Itg.10.DTT457.S51,Lyz2.06B.DTT267.S108,Vil1.01B.DTT12,Vil1.013B.DTT156,Vil1.07B.DTT84,Itg.16.DTT479.S73,Lyz2.05B.DTT257.S98,Vil1.014B.DTT167,Itg.26.DTT544.S40,Itg.04.DTT422.S14,Vil1.08B.DTT93,Lyz2.08B.DTT295.S137,Itg.06.DTT435.S28,Vil1.06B.DTT71,Itg.16.DTT484.S79,Itg.20.DTT503.S98,Itg.22.DTT515.S10,Vil1.013B.DTT151,Itg.16.DTT481.S76,Vil1.04B.DTT48,Lyz2.07B.DTT282.S124,Itg.06.DTT436.S29,Vil1.02B.DTT19,Lyz2.08B.DTT296.S139,Itg.12.DTT469.S63,Itg.22.DTT520.S15,Vil1.07B.DTT83,Itg.08.DTT443.S36,Lyz2.02B.DTT222.S62,Lyz2.01B.DTT211.S51,Lyz2.04B.DTT245.S86,Vil1.010B.DTT116,Lyz2.01B.DTT212.S52,Itg.04.DTT420.S12,Lyz2.02B.DTT220.S60,Lyz2.08B.DTT293.S135,Vil1.02B.DTT22,Lyz2.07B.DTT283.S125,Itg.10.DTT458.S52,Vil1.07B.DTT80,Vil1.010B.DTT115,Vil1.08B.DTT91,Vil1.014B.DTT163,Vil1.08B.DTT94,Itg.02.DTT411.S3,Vil1.05B.DTT56,Vil1.014B.DTT168,Lyz2.01B.DTT209.S49,Vil1.09B.DTT103,Vil1.09B.DTT108,Vil1.01B.DTT09,Lyz2.05B.DTT259.S100,Itg.20.DTT506.S1,Lyz2.06B.DTT268.S109,Lyz2.03B.DTT234.S74,Vil1.07B.DTT82,Vil1.06B.DTT68,Vil1.013B.DTT154,Vil1.04B.DTT47,Lyz2.03B.DTT231.S71,Itg.18.DTT494.S89,Itg.06.DTT432.S25,Itg.08.DTT445.S38,Lyz2.08B.DTT294.S136,Itg.26.DTT540.S36,Itg.04.DTT419.S11,Vil1.013B.DTT155,LYZdtt342,LYZdtt351,LYZdtt364,SLCdtt050,LYZdtt308,SLCdtt110,SLCdtt075,SLCdtt022,LYZdtt366,SLCdtt019,SLCdtt070,SLCdtt005,SLCdtt002,LYZdtt354,LYZdtt328,LYZdtt330,SLCdtt021,SLCdtt114,SLCdtt111,LYZdtt356,LYZdtt368,SLCdtt095,SLCdtt074,LYZdtt367,LYZdtt304,SLCdtt024,LYZdtt317,LYZdtt305,LYZdtt319,LYZdtt329,LYZdtt306,SLCdtt113,SLCdtt004,SLCdtt092,SLCdtt112,SLCdtt020,LYZdtt355,LYZdtt343,SLCdtt128,SLCdtt076,LYZdtt341,LYZdtt344,SLCdtt051,LYZdtt340,SLCdtt096,LYZdtt318,LYZdtt332,LYZdtt363,LYZdtt365,LYZdtt320,LYZdtt315,SLCdtt078,SLCdtt052,SLCdtt069,SLCdtt129,SLCdtt109,LYZdtt352,SLCdtt054,LYZdtt353,LYZdtt316,SLCdtt006,SLCdtt093,SLCdtt077,SLCdtt132,SLCdtt001,LYZdtt303,SLCdtt130,SLCdtt068,LYZdtt307,LYZdtt331,LYZdtt339,SLCdtt003,SLCdtt053,LYZdtt327,SLCdtt067,SLCdtt163,SLCdtt164,SLCdtt145,SLCdtt150,SLCdtt167,SLCdtt149,SLCdtt146,SLCdtt148,SLCdtt168,SLCdtt165,SLCdtt166,SLCdtt147,taxonomy
k__Bacteria;p__Actinobacteria,39,91,0,22,44,89,25,21,0,10,60,20,14,35,17,40,16,29,0,24,23,36,33,0,22,84,98,12,14,24,43,17,92,22,67,44,78,0,54,27,40,72,37,26,38,16,32,23,54,33,23,141,31,24,16,4,15,80,17,13,123,35,22,29,88,25,126,159,24,33,28,66,14,0,14,51,12,265,0,14,88,0,11,26,5,104,8,46,54,50,0,17,0,0,16,16,0,119,0,4,20,55,73,28,171,20,20,28,41,15,8,7,78,35,77,23,18,29,12,2,3,283,24,68,31,38,8,7,76,0,144,94,63,63,119,65,33,34,9,34,31,42,0,107,30,34,5,67,5,22,39,20,41,19,57,22,13,0,497,0,19,0,146,18,8,17,18,54,21,10,26,5,2,0,24,12,62,90,33,14,9,55,0,50,132,154,55,33,31,0,180,258,29,14,96,125,0,29,26,34,29,20,42,238,0,49,193,61,50,78,47,25,47,16,23,149,12,0,79,68,45,44,30,112,64,41,75,0,34,18,153,118,38,90,13,96,26,28,130,83,51,68,102,186,12,3,114,50,209,30,3,76,28,16,166,404,29,49,195,71,442,983,68,1268,12,67,212,122,54,99,
k__Bacteria;p__Bacteroidetes,4924,6093,42,5669,4828,10412,5240,5318,2,1007,3280,6745,2318,10596,2000,3943,6877,2577,0,838,3839,8011,5996,2,2982,4664,4900,3569,7108,8510,9279,2139,20127,6188,9818,16855,12031,7070,6724,11538,5166,8023,5250,7582,1931,3680,3413,7481,4691,6740,5263,12072,1817,3187,2267,4,18816,6927,4470,3600,12877,3479,5732,17807,19502,2951,21192,12548,6804,9740,2873,9320,6811,41,613,3770,4607,18988,0,2294,12896,0,548,7023,54,20360,1834,4124,26676,5320,0,6297,5241,31,3068,7885,9,16302,12030,1974,4113,13449,6164,4503,6864,1228,2764,4445,8391,12857,635,450,19026,4314,13887,735,3114,4814,3316,4451,36,14944,7058,1172,13783,6203,843,3582,13274,0,27989,25237,23512,11259,12617,5918,28612,2500,3744,23558,7462,7248,19,4298,24824,6715,2579,4461,6687,3774,3612,4392,6763,2733,7199,356,948,204,6544,15,5581,201,4746,3521,2159,464,5171,11331,3346,2050,10602,84,127,7175,3238,2935,5796,10848,7768,2577,3455,7641,2119,5727,19542,5576,5559,14904,2272,2249,15072,47625,2765,976,1343,3242,1102,21434,11366,2342,11280,1454,17579,75681,126,7329,64328,9002,5474,14915,12666,1885,50388,3637,4933,524,607,612,2094,11589,3855,3754,7347,19445,14954,9328,4617,152,7972,6461,27173,17053,13678,15591,11582,27039,4574,7890,4395,19328,10788,5806,18570,3074,2524,8372,23446,1425,60373,2100,2995,12778,22025,1919,4190,23686,44589,3951,32546,10408,8506,27090,34634,35739,3713,33012,20919,37187,27554,24351,
k__Bacteria;p__Cyanobacteria,38,57,5,138,455,108,2,51,0,8,155,0,39,73,119,94,83,27,0,12,23,94,98,0,8,94,78,16,93,134,202,79,22,18,14,101,44,4,27,25,39,45,100,24,201,10,18,9,93,6,104,47,34,10,19,0,4,128,11,29,8,97,39,41,147,40,120,132,20,95,39,196,35,0,10,49,30,43,0,52,7,0,3,28,0,37,148,188,18,80,0,5,27,0,4,20,0,98,61,9,54,208,37,13,71,74,44,35,21,2,20,15,6,12,24,6,35,118,0,17,0,34,49,19,27,105,32,4,10,0,37,45,76,31,120,22,59,14,7,12,124,36,0,11,7,0,13,354,9,114,103,53,3,26,8,0,9,0,37,0,14,27,74,146,18,3,12,0,34,78,21,0,10,9,2,44,69,35,50,9,63,41,3,10,124,332,58,71,74,35,114,18,8,7,19,163,0,194,31,51,0,82,5,35,0,145,33,72,7,50,43,0,183,0,0,7,106,0,105,7,0,44,35,136,17,32,69,0,25,26,91,231,10,58,6,0,41,21,29,333,5,211,108,15,81,22,9,27,428,0,34,30,16,6,163,6,56,25,182,120,510,20,12,38,96,182,39,81,7,49,
k__Bacteria;p__Deferribacteres,1,163,1,1,1,1,1,1,0,1,1,1,120,1,1,1,3712,1,0,1,1,1,3,0,1,790,530,1,1,1,113,1,1,1,1,1,1,1,1,1,91,2,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,16461,1,24,1,61,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,5,0,1,0,1,1,1,1,3,1,2,1,1,1109,1,2,1,9,495,1,1,1,1,1,1,5,1,11,1,1,1,0,163685,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,75,0,1,1,274,4,1,1,2,1,1,1,1,0,1,1,1,531,6189,2,1206,1,1,1,1,1,1,543,0,1,0,0,1,1,1,1,0,0,1,45,1,0,0,0,1,1,0,1,1,100193,1,33658,14,1,995,1,0,0,1,0,0,1,1,0,1,38343,2,0,567,0,1,2,5,1726759,1,1,0,0,1,0,0,1,0,83837,1,0,0,0,0,0,173745,0,0,1,1,6,0,1,1,1,8373,0,8734,0,0,0,0,0,1488,0,0,0,
k__Bacteria;p__Firmicutes,14875,42640,385,13953,18206,49010,19319,19909,252,8321,25370,27879,12489,36339,9081,25414,24655,27347,252,47933,12034,28676,110282,466,6308,35252,19299,25880,26431,29568,28595,16030,34949,43695,25657,52917,53401,45128,23512,25150,20427,27057,29028,17095,12336,9753,17741,22249,21021,19214,19173,45266,7160,7809,18555,93,38527,17444,34521,40972,50470,21929,36241,58166,40250,21690,44864,50887,33459,34775,51209,33921,49615,261,9224,26816,11416,48346,1735,10504,48643,687,1121,14302,3041,68928,41308,18613,79408,18120,208,26277,8468,837,20689,46244,283,45583,8044,6142,28777,60010,33455,31445,23379,7732,15780,24962,21963,44451,1816,3790,26886,49412,44388,5411,19025,26347,24573,25060,254,40876,31592,19359,35231,79580,3489,7150,62785,143,38660,45447,34599,16884,39978,8598,35994,8746,10730,52465,26082,30734,371,13982,89310,26848,8218,17158,48992,16415,34951,34704,17519,5049,73200,775,2891,1226,22345,255,37410,2026,29436,28605,7304,3223,10868,20998,68553,16002,42187,214,1379,16946,13244,35414,32647,37319,20082,6975,20941,20680,24326,58785,160584,107541,23532,81528,21713,14962,42294,46021,11892,11291,26588,35816,131213,107759,87374,10589,21807,21359,106698,32711,32810,62539,27628,117313,14596,272555,86574,28109,104824,108841,21195,16731,31248,5949,13579,69737,92906,26008,60266,817144,65824,15610,74943,70356,130707,54125,66629,43058,417760,75943,37612,28586,23869,17323,30807,123542,8339,82828,155778,42646,34370,46728,24002,4798,967967,7930,11190,102754,42201,15475,58250,25772,66448,19935,95351,72270,93823,105933,142874,168008,15958,65658,110417,62297,285659,51965,
k__Bacteria;p__Proteobacteria,1126,1312,14371,551,4054,1552,1043,381,7894,1013,634,992,577,819,13492,1018,818,1702,14154,770,3969,735,1244,16523,2063,2009,3849,305,993,912,1303,401,2386,1341,1823,1928,830,277,2131,672,1497,1676,943,480,9313,1262,1261,1526,1593,1117,655,2482,16421,444,427,15076,541,1443,648,820,2055,604,803,1135,1336,1612,1423,2543,2169,935,598,1600,519,21453,23585,2155,491,1411,16360,582,619,8700,15674,1869,10657,1171,454,926,2851,4124,12093,622,4114,17655,777,1432,25282,2214,5141,411,1628,943,1946,6048,2208,16656,571,852,464,399,27059,15446,2845,355,1568,19605,353,750,1143,7498,10733,1722,1199,1006,1516,776,17629,304,1124,12560,1912,1182,802,3276,1410,1509,1605,310,567,1161,1038,965,7257,4888,700,10827,181,9836,541,277,540,870,1296,1778,432,12079,18100,21515,2950,19407,651,21545,5653,529,20605,10531,837,2050,1103,386,811,10620,19733,5738,2107,1197,1877,1222,770,454,811,1625,3595,1282,1309,3233,427,2137,493,300,3429,2854,221,209,427,1165,250,6279,2035,779,1814,934,510,3290,199,649,3071,8725,403,3200,1295,697,5579,643,604,337,394,85,808,549,852,730,566,2486,1524,541,2796,73,1204,919,3056,5109,1100,5494,233,800,3731,557,729,1300,561,1012,3475,678,4001,146,1370,615,44961,340,404,1753,3479,3200,1142,2586,2195,529,2440,1204,1293,6414,993,9497,292,1400,4473,1369,3005,839,
k__Bacteria;p__Tenericutes,0,127,0,0,490,27,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,39,0,0,505,237,0,0,0,0,0,0,0,101,0,0,0,0,0,0,18,20,0,306,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,0,0,0,0,0,0,24,0,0,155,0,0,0,0,0,0,6,12,0,0,0,0,0,8,0,7,0,0,0,538,0,0,0,0,106,7,231,78,0,0,0,0,0,115,0,0,0,22,0,0,0,33,0,177,0,25,0,0,158,0,0,0,82,32,0,38,634,19,0,0,0,0,0,0,0,24,0,0,0,472,0,0,0,0,0,4,0,0,20,14,93,0,8,0,116,0,51,12,0,0,27,0,0,0,0,20,0,0,187,0,17,0,0,0,7,0,3,0,163,0,105,193,75,0,30,4,8,213,0,0,0,12,0,71,0,2,0,670,0,0,0,3,0,0,0,0,0,7,403,0,70,0,0,38,117,0,0,78,0,3,0,0,0,0,0,0,14,3,321,2,26,0,0,0,0,3,653,12,0,35,120,0,271,0,0,0,177,3,0,20,0,0,37,1,86,22,118,564,0,1,1,250,
k__Bacteria;p__Verrucomicrobia,104,0,0,17,173,0,0,0,13,45,0,32,0,21,88,0,0,186,19,97,264,0,38,50,125,0,34,0,55,0,63,0,0,0,0,0,0,0,205,0,293,113,0,34,85,75,22,47,144,0,0,0,63,0,0,83,0,282,26,139,0,0,26,0,0,116,0,56,44,0,0,0,36,30,77,220,0,0,0,29,0,0,0,97,17,0,0,111,0,455,0,0,609,22,1,0,50,0,797,0,0,0,0,142,181,66,0,0,0,0,56,42,0,33,90,39,0,0,43,700,16,69,0,51,39,0,0,14,35,0,29,0,61,1156,0,74,20,0,32,0,0,58,0,827,0,488,0,174,0,0,0,19,25,192,0,21,166,82,1150,43,0,28,146,0,218,17,16,82,31,0,0,0,43,915,81,0,0,0,0,8,0,362,824,8,1,12,25,122,11,2,37,8,4,29,2,7,2,7,1,13,29,19,6,60,1,3,6,303,7,5,5,9,20,1,19,1,2,1,14,6,2,2,1,6,11,50,6,1,27,6,8,8,7,1679,2,81,356,4,42,2,32,4,15,3,7,1,6,5,6476,1,213,16,4,48,13,143,2,1124,50,1,471,145,39,573,21,512,20,1,1,278,
