OTU ID,Vil1.01B.FP11,Lyz2.02B.FP222.S70,Itg.22.FP518.S21,Lyz2.04B.FP244.S41,Vil1.05B.FP57,Vil1.03B.FP35,Itg.02.FP409.S9,Vil1.01B.FP07,Lyz2.04B.FP243.S92,Vil1.13B.FP153,Vil1.07B.FP82,Lyz2.07B.FP283.S81,Lyz2.04B.FP245.S42,Itg.20.FP508.S11,Vil1.10B.FP115,Vil1.01B.FP08,Vil1.10B.FP116,Vil1.14B.FP167,Vil1.04B.FP46,Vil1.06B.FP67,Lyz2.01B.FP208.S56,Vil1.14B.FP163,Lyz2.06B.FP271.S69,Vil1.09B.FP108,Itg.22.FP515.S18,Lyz2.05B.FP255.S52,Vil1.02B.FP22,Lyz2.01B.FP210.S58,Itg.24.FP528.S31,Vil1.05B.FP58,Vil1.04B.FP43,Vil1.08B.FP95,Vil1.09B.FP106,Lyz2.07B.FP282.S80,Itg.16.FP484.S87,Vil1.10B.FP120,Vil1.05B.FP60,Lyz2.01B.FP212.S60,Vil1.03B.FP32,Vil1.09B.FP105,Vil1.05B.FP59,Vil1.08B.FP96,Itg.26.FP540.S44,Vil1.06B.FP68,Lyz2.08B.FP291.S89,Vil1.01B.FP09,Vil1.08B.FP92,Itg.20.FP507.S10,Vil1.04B.FP48,Vil1.06B.FP69,Lyz2.03B.FP234.S82,Vil1.04B.FP47,Itg.24.FP530.S33,Vil1.03B.FP36,Vil1.02B.FP19,Itg.02.FP412.S12,Itg.26.FP539.S43,Itg.18.FP491.S94,Itg.16.FP481.S84,Vil1.03B.FP33,Lyz2.02B.FP224.S72,Lyz2.05B.FP259.S56,Itg.04.FP422.S22,Itg.20.FP506.S9,Itg.08.FP445.S46,Itg.24.FP529.S32,Vil1.09B.FP104,Itg.26.FP544.S48,Lyz2.08B.FP292.S90,Vil1.10B.FP119,Vil1.04B.FP44,Vil1.13B.FP152,Itg.10.FP460.S62,Itg.20.FP504.S7,Vil1.07B.FP79,Vil1.14B.FP164,Itg.06.FP434.S35,Itg.18.FP496.S99,Itg.24.FP531.S34,Itg.24.FP527.S30,Lyz2.07B.FP279.S77,Lyz2.06B.FP269.S67,Lyz2.03B.FP231.S79,Lyz2.07B.FP281.S79,Vil1.09B.FP107,Itg.08.FP443.S44,Itg.02.FP410.S10,Vil1.04B.FP45,Itg.06.FP436.S37,Lyz2.05B.FP256.S53,Vil1.03B.FP34,Vil1.07B.FP83,Vil1.01B.FP12,Itg.12.FP469.S71,Itg.26.FP543.S47,Vil1.10B.FP117,Itg.06.FP433.S34,Itg.26.FP542.S46,Lyz2.02B.FP220.S68,Lyz2.05B.FP257.S54,Vil1.08B.FP94,Itg.16.FP482.S85,Itg.02.FP408.S8,Vil1.02B.FP21,Itg.12.FP471.S73,Itg.16.FP479.S81,Vil1.05B.FP55,Itg.22.FP516.S19,Itg.04.FP420.S20,Itg.10.FP456.S58,Lyz2.08B.FP294.S92,Vil1.13B.FP156,Itg.18.FP492.S95,Vil1.06B.FP72,Vil1.02B.FP24,Itg.12.FP468.S70,Lyz2.05B.FP260.S57,Itg.12.FP467.S69,Itg.20.FP505.S8,Vil1.14B.FP166,Itg.04.FP423.S23,Itg.22.FP517.S20,Itg.12.FP472.S74,Lyz2.06B.FP268.S65,Lyz2.03B.FP233.S81,Lyz2.04B.FP246.S43,Vil1.14B.FP165,Lyz2.02B.FP221.S69,Vil1.07B.FP81,Lyz2.06B.FP270.S68,Vil1.07B.FP84,Lyz2.04B.FP247.S44,Itg.06.FP431.S32,Lyz2.01B.FP211.S59,Lyz2.06B.FP267.S64,Itg.02.FP407.S7,Itg.04.FP419.S19,Itg.08.FP448.S49,Vil1.13B.FP151,Vil1.01B.FP10,Itg.04.FP424.S24,Itg.08.FP446.S47,Vil1.06B.FP71,Lyz2.01B.FP207.S55,Vil1.13B.FP155,Lyz2.08B.FP295.S93,Itg.08.FP444.S45,Vil1.13B.FP154,Vil1.14B.FP168,Vil1.03B.FP31,Lyz2.03B.FP232.S80,Lyz2.03B.FP235.S83,Itg.18.FP493.S96,Lyz2.07B.FP284.S82,Itg.10.FP457.S59,Itg.10.FP459.S61,Itg.06.FP432.S33,Lyz2.01B.FP209.S57,Itg.12.FP470.S72,Lyz2.07B.FP280.S78,Itg.10.FP458.S60,Lyz2.08B.FP296.S95,Itg.16.FP483.S86,Lyz2.03B.FP236.S84,Lyz2.02B.FP223.S71,Itg.02.FP411.S11,Lyz2.05B.FP258.S55,Itg.06.FP435.S36,Itg.16.FP480.S83,Vil1.02B.FP23,Vil1.07B.FP80,Itg.22.FP519.S22,Itg.22.FP520.S23,Itg.10.FP455.S57,Vil1.05B.FP56,Vil1.02B.FP20,Itg.04.FP421.S21,Vil1.08B.FP91,Vil1.06B.FP70,Vil1.08B.FP93,Itg.08.FP447.S48,Itg.26.FP541.S45,Lyz2.08B.FP293.S91,Itg.18.FP494.S97,Itg.20.FP503.S6,Lyz2.02B.FP219.S67,Vil1.09B.FP103,Vil1.10B.FP118,Lyz2.06B.FP272.S70,Itg.18.FP495.S98,SLCFP072,SLCFP021,SLCFP069,LYZFP308,SLCFP111,LYZFP307,LYZFP331,SLCFP131,SLCFP078,SLCFP070,LYZFP304,SLCFP067,SLCFP023,SLCFP051,LYZFP328,LYZFP317,SLCFP022,LYZFP355,LYZFP319,SLCFP005,SLCFP024,SLCFP093,SLCFP053,LYZFP320,SLCFP091,LYZFP327,SLCFP095,SLCFP077,LYZFP356,LYZFP354,SLCFP112,SLCFP073,SLCFP128,SLCFP092,LYZFP332,SLCFP002,LYZFP306,SLCFP113,SLCFP071,SLCFP004,SLCFP019a,LYZFP316,SLCFP075,SLCFP049,LYZFP339,SLCFP094,LYZFP315,SLCFP050,LYZFP352,LYZFP305,SLCFP052,SLCFP076,LYZFP330,SLCFP127,LYZFP340,SLCFP129,LYZFP351,SLCFP074,SLCFP054,LYZFP303,SLCFP003,SLCFP068,SLCFP114,SLCFP006,LYZFP343,SLCFP132,LYZFP344,LYZFP342,SLCFP096,SLCFP001,SLCFP110,LYZFP353,SLCFP109,SLCFP020,LYZFP318,LYZFP329,LYZFP341,SLCFP148,SLCFP164,SLCFP166,SLCFP163,SLCFP150,SLCFP167,SLCFP145,SLCFP165,SLCFP146,SLCFP147,SLCFP149,taxonomy
k__Bacteria;p__Actinobacteria,329,72,151,19,271,46,59,105,47,7,2609,144,22,368,260,66,153,940,444,745,80,758,145,1821,65,82,289,57,25,56,110,233,2392,36,585,545,254,17,136,137,196,221,50,282,35,110,49,451,310,261,103,673,4,184,105,123,21,365,181,109,156,121,104,80,102,50,147,109,31,630,149,17,158,149,2522,549,726,264,39,36,20,19,97,51,2767,82,191,153,263,44,71,2480,157,132,55,182,153,103,96,60,377,424,52,174,286,637,261,94,40,80,113,97,225,2191,249,106,46,155,83,1086,202,69,159,29,73,22,263,75,1147,59,836,17,108,29,48,19,48,140,0,252,58,80,2055,42,286,112,60,6,460,114,54,123,153,53,125,224,279,43,660,42,406,118,554,113,113,214,76,319,446,348,5625,290,81,225,137,111,55,101,1635,71,154,49,40,314,134,88,175,575,160,295,75,116,26,141,55,533,71,655,80,118,130,46,163,99,36,424,194,257,637,311,75,7,505,176,24,55,0,50,387,145,137,22,229,23,0,56,1093,31,208,239,203,138,15,130,200,0,197,120,129,582,481,83,106,253,118,41,231,28,244,214,55,37,64,238,314,178,208,180,0,132,11,95,84,127,140,48,138,32,73,317,85,100,1202,18,142,103,46,211,
k__Bacteria;p__Bacteroidetes,9607,6458,11183,7174,19946,2723,5368,38247,29181,47247,3901,1855,5898,18140,42693,24039,24007,1352,15940,25324,18170,35935,1956,13475,14126,12687,28898,3943,11708,2076,28347,6629,5604,2604,16732,21064,12007,7171,18446,12159,8484,8797,17168,17690,9300,26264,13080,9833,18514,16942,8658,6836,958,11396,32770,27490,16747,24342,24737,17687,10064,4819,1763,15672,13601,11395,19689,16862,6431,4152,19359,58260,13547,21932,31089,19020,3464,2371,1173,8083,8346,4111,20930,6507,8614,25118,4235,18662,19156,4605,4865,7859,32442,14897,13889,28423,11745,14312,23118,4876,2474,15980,6501,22027,10591,17307,37901,14870,4776,10486,2665,2652,22051,12376,20130,13961,3362,22593,15782,2153,3769,10903,34080,6124,22306,655,23301,17927,27759,1189,16124,682,13111,8254,11144,6877,7545,21388,38029,6753,2587,12187,10158,15422,1377,1343,18796,1504,1826,24838,19031,14390,16954,3533,15235,11004,23075,10223,9313,6878,4232,11074,21669,14652,10562,24520,5699,15673,32522,22690,32483,5291,12095,26865,14113,23812,6323,20943,5843,10106,3228,15185,9519,2695,26185,13959,31885,2837,9024,2865,8039,9873,3169,64441,3998,22054,4788,13744,16533,5471,21409,5546,3486,7194,30582,22865,835,17128,12739,2153,7195,3637,7090,1833,6291,87354,113,3720,36163,9762,2758,12903,14170,4601,954,5517,27757,2412,8313,397,10452,46091,4573,20735,41649,679,55692,10867,17613,7968,6147,1625,42386,7815,21894,4380,37254,12474,11159,29855,7411,7079,2767,2655,5702,13248,15231,1830,41,11500,2534,9884,9126,10537,28933,47740,19844,17491,23077,1372,25227,28210,22110,18150,14046,15469,8257,1151,
k__Bacteria;p__Cyanobacteria,4,8,0,12,178,7,141,39,11,13,16,6,8,11,83,40,102,0,27,126,70,41,0,10,7,34,17,0,50,10,48,16,7,7,16,64,35,0,168,65,9,12,47,105,19,87,68,5,8,90,4,25,3,14,50,8,28,19,31,333,0,0,0,31,20,53,49,0,3,16,70,6,2,73,15,23,10,0,0,14,35,11,24,12,35,11,7,69,0,23,23,11,0,56,57,49,18,7,49,20,11,9,143,55,5,37,293,77,41,21,2,0,32,27,6,72,0,94,77,0,0,48,15,42,2,0,33,12,30,0,38,0,4,2,33,78,57,0,7,2,2,0,67,41,22,2,22,6,4,116,18,0,31,5,60,0,14,44,2,29,0,2,14,0,5,14,3,2,49,4,16,3,5,45,195,48,45,87,69,94,0,23,16,0,38,29,38,35,4,0,0,5,9,87,59,14,8,4,0,0,150,12,6,22,116,10,0,0,12,0,0,21,3,4,26,88,0,0,30,28,7,11,47,75,7,60,7,4,5,0,35,93,8,6,189,16,104,26,389,5,0,0,0,10,131,25,284,0,0,67,74,18,0,0,0,0,0,0,0,133,67,129,203,34,89,148,88,84,18,3,11,101,1,36,8,26,36,16,
k__Bacteria;p__Deferribacteres,0,1,1,1,128,1,1,1,1,0,1,0,1,1,1,1,134,1,1,1,345,215,0,1,1,1,1,1,1,1,1,1,1,1,10,1,1248,1,1,156,1,1,1,358,1,1,431,1,0,17,1,0,1,1,1,1,1,1,1,1,1,0,1,2928,1,1,142,1,1,1,1,1,1,1,1,775,1,0,1,7,1,1,1,1,1,1,0,1,0,1,1,0,1,1,163,39,1,1,1,1,1,1,1,1,1,10,1,1,1,1,1,1,1,30,1,1,0,1,1,0,1,1,1,2,1,1,69,1,1,1,168,0,1,1,17,1,611,1,0,0,1,1,1655,1,0,0,1,0,1,1,1,1,1,0,1,1,1,11,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1401,1,1,3,467,3419,1,1,1,1,1,1325,1,1,1,1,0,1,0,25,0,1,1,0,0,1,2768,0,0,0,15,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,810,0,0,1,0,1,0,126,1,0,0,1,0,1,0,7,0,0,1,1,0,0,0,1,0,1,1,0,0,0,3,0,0,3,31,1,0,0,0,0,1133,0,0,0,0,0,0,
k__Bacteria;p__Firmicutes,63312,167607,69798,23157,41947,105418,23158,28893,63397,29987,70042,33006,17914,70783,56467,22314,46319,53496,76112,29612,49422,77190,25910,141833,21300,25219,59535,163690,34593,63405,34023,140785,115698,26415,62006,68392,28175,29677,35586,41611,106347,103832,31946,30824,24064,37955,65084,86213,36326,41140,123709,86818,110051,49259,43123,68586,19669,53151,49914,48742,42119,16367,101053,55037,35571,32736,51818,40778,18861,140324,29634,43075,60605,42715,29509,57627,117095,68066,109405,19846,6980,19323,62765,18120,144717,36059,68924,33493,38870,9394,78133,55916,53564,47695,66635,38401,36857,95190,52935,19203,113960,69706,19647,41315,88920,39632,40912,46432,19276,38086,28275,36479,70968,34634,57206,36639,22211,39342,44374,96160,192423,39409,69670,22315,61842,37687,56469,47427,37234,25350,37930,30368,21850,134600,25595,12467,19215,68324,30110,56984,56725,47144,62660,25481,45955,28321,30489,180363,44091,33047,62776,120399,38388,16472,41037,117582,39751,32789,98444,14516,92678,14000,81073,60241,130258,143412,17870,64829,56857,62395,27019,109286,54373,77680,32808,33125,23038,41032,40663,53514,68611,31420,21986,80380,37594,33962,36988,134362,32656,108395,16353,19114,9161,67381,13919,61051,184077,30153,27048,33728,79307,9493,23017,17411,51714,156804,33039,109141,143313,67207,24345,24773,34315,51851,22309,121001,98331,32249,95907,204427,13233,24554,15068,39285,181331,16409,112407,5729,41155,32070,25615,91657,10776,12488,101684,31716,102073,9744,35219,314306,37013,73704,178235,12475,59350,9446,54304,18847,11720,219149,22537,9093,6270,45235,195771,18254,147460,108876,45955,18005,7577,29072,13460,24430,65166,66517,54565,29570,23121,95975,24227,126621,60667,31473,20361,46179,21900,72441,
k__Bacteria;p__Proteobacteria,4770,573,1142,334,3421,1225,700,1571,668,3211,5485,776,356,4372,1012,1402,1842,424,3372,927,1388,1970,2611,1150,271,768,3066,376,697,2601,1981,2657,496,372,3707,1060,1480,384,2139,1320,6261,5654,850,1702,239,2739,1060,5659,3737,2828,1513,4104,276,2322,1328,2504,290,1089,1730,3812,1021,1143,121,1186,1233,977,1210,2178,425,2409,1666,1697,1305,1352,1212,1273,3265,536,462,565,250,396,532,480,1110,505,1799,1946,2323,533,1018,3775,5009,1953,1256,1810,699,2402,839,1094,2872,3649,497,2121,1468,613,1938,1257,221,582,1122,1938,2292,1885,2478,1138,1258,692,1435,323,220,1417,1496,604,1820,265,1560,788,3046,618,2384,294,347,445,789,244,431,1360,1226,3423,501,693,5038,364,852,1366,564,857,356,1712,616,1883,2332,496,880,810,617,1236,933,373,496,1533,5719,1285,520,3107,984,2250,1560,2423,1251,2066,1298,553,2166,1547,363,811,1040,1470,1000,1176,628,1204,547,749,560,1422,3516,1170,745,1515,291,1056,462,7012,2238,3198,1099,699,1450,216,1020,625,1963,6168,319,788,3779,1123,1091,584,1363,812,586,1761,81,438,1138,828,949,109,604,699,10365,504,11822,380,1037,189,561,2048,162,720,1383,175,2350,440,522,3459,939,631,6965,286,1002,373,1063,93,1283,1517,696,213,776,937,3331,1079,2198,970,23,648,211,625,447,985,980,3184,1533,3346,1391,2875,2149,908,6626,899,1758,1181,2687,7953,
k__Bacteria;p__Tenericutes,0,0,0,0,0,0,0,0,0,48,0,0,0,0,133,0,462,0,0,0,0,371,0,106,0,0,0,22,0,52,0,78,49,0,12,234,18,0,0,624,34,216,0,0,0,0,603,0,0,0,0,0,0,22,0,0,0,280,639,0,0,0,0,0,0,0,525,0,0,150,0,37,0,0,0,133,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,232,26,0,0,0,0,33,909,0,0,0,0,0,0,24,0,0,0,0,0,0,196,0,106,0,15,0,0,0,0,0,0,0,0,0,0,0,19,0,40,0,0,44,69,0,0,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,58,0,0,0,0,0,0,1008,325,819,0,0,20,55,0,0,134,211,0,0,0,32,42,0,46,0,0,0,0,0,0,67,0,145,0,1,0,0,0,0,0,404,3,0,769,0,0,0,0,0,0,25,5,416,0,32,1,0,0,0,5,0,50,37,0,209,0,18,0,0,0,0,0,0,0,2,0,24,0,0,159,52,0,0,0,0,0,0,0,114,139,0,152,30,0,1,0,176,0,1,0,1,0,4,0,59,43,0,
k__Bacteria;p__Verrucomicrobia,122,0,0,0,200,325,41,452,0,7317,0,36,30,0,1864,318,940,1059,904,0,0,266,40,397,0,0,183,0,0,105,2511,224,841,0,0,415,87,41,508,360,541,476,0,0,0,162,88,0,519,0,0,1352,0,331,260,0,0,0,0,436,0,0,0,0,55,0,889,0,35,749,848,15503,0,0,0,161,0,0,0,0,0,29,0,0,508,0,0,695,0,0,210,77,213,0,0,806,0,0,75,39,515,0,0,80,0,0,717,0,0,0,38,2240,0,75,119,0,24,0,0,737,0,0,49,37,0,63,219,0,54,0,123,0,0,0,0,0,0,0,9870,112,0,0,225,0,6119,48,0,9177,1125,1377,0,0,0,21,0,0,0,0,0,0,56,24,0,0,0,0,0,0,0,157,59,0,0,178,148,193,0,75,41,75,0,0,51,0,0,0,913,1668,0,0,568,45,1420,4,63,1,1,4,1,3523,1,7418,114,980,1,4,8,1,1,1,208,11,649,1,3,1,1,0,2,1,90,1,31,3,1,4,2,42,2299,1,40,1,0,285,1,1,1,1174,1,1,716,1,1,6,1,39,1,1,554,1,6,4278,17,2,1,7,51,1,0,25,18,1,91,59,2,3,1,727,2,21,1,1,1,2297,1,615,670,4570,
