OTU ID,Vil1.03B.DTT33,Vil1.05B.DTT57,Lyz2.07B.DTT281.S123,Vil1.010B.DTT117,Vil1.05B.FP57,Lyz2.02B.DTT221.S61,Itg.02.FP409.S9,Lyz2.04B.FP245.S42,Lyz2.06B.DTT269.S111,Vil1.09B.DTT105,Itg.20.DTT505.S100,Itg.24.DTT529.S24,Vil1.09B.FP108,Itg.26.DTT541.S37,Itg.02.DTT409.S1,Itg.06.DTT433.S26,Vil1.10B.FP120,Vil1.08B.FP96,Vil1.01B.FP09,Vil1.02B.DTT21,Itg.22.DTT517.S12,Vil1.06B.FP69,Itg.16.FP481.S84,Vil1.03B.FP33,Itg.08.FP445.S46,Itg.24.FP529.S32,Lyz2.06B.FP269.S67,Vil1.04B.DTT45,Lyz2.03B.DTT233.S73,Lyz2.07B.FP281.S79,Vil1.07B.DTT81,Vil1.04B.FP45,Itg.12.FP469.S71,Itg.06.FP433.S34,Lyz2.05B.FP257.S54,Itg.18.DTT493.S88,Vil1.013B.DTT153,Vil1.02B.FP21,Itg.04.DTT421.S13,Vil1.014B.DTT165,Vil1.06B.DTT69,Itg.10.DTT457.S51,Vil1.13B.FP156,Lyz2.05B.DTT257.S98,Vil1.08B.DTT93,Itg.20.FP505.S8,Itg.22.FP517.S20,Lyz2.03B.FP233.S81,Lyz2.02B.FP221.S69,Vil1.07B.FP81,Itg.16.DTT481.S76,Itg.12.DTT469.S63,Vil1.14B.FP168,Lyz2.04B.DTT245.S86,Itg.18.FP493.S96,Lyz2.08B.DTT293.S135,Itg.10.FP457.S59,Lyz2.01B.FP209.S57,Lyz2.01B.DTT209.S49,Vil1.01B.DTT09,Itg.04.FP421.S21,Itg.26.FP541.S45,Itg.08.DTT445.S38,Lyz2.08B.FP293.S91,SLCFP021,SLCFP069,SLCFP111,SLCdtt075,SLCFP051,LYZFP317,SLCFP093,SLCdtt021,SLCdtt111,LYZdtt317,LYZdtt305,LYZdtt329,SLCFP075,LYZdtt341,SLCdtt051,LYZFP305,SLCFP129,LYZdtt365,SLCFP003,SLCdtt069,SLCdtt129,LYZdtt353,SLCdtt093,LYZFP353,SLCdtt003,LYZFP329,LYZFP341,SLCFP165,SLCdtt165,SLCFP147,SLCdtt147,taxonomy
k__Bacteria;p__Actinobacteria,39,0,22,44,271,21,59,22,14,17,16,36,1821,24,43,78,545,221,110,32,23,261,181,109,102,50,19,51,12,51,11,153,132,153,60,119,0,174,55,171,8,18,97,24,8,83,69,73,75,1147,119,31,460,5,153,20,125,43,18,18,55,49,33,40,116,26,55,0,99,424,7,34,20,78,47,47,15,112,41,582,41,118,55,26,28,68,12,95,166,48,138,142,122,46,99,
k__Bacteria;p__Bacteroidetes,4924,42,5669,4828,19946,5318,5368,5898,2318,2000,6877,8011,13475,8510,9279,12031,21064,8797,26264,3413,5263,16942,24737,17687,13601,11395,4111,3770,4607,6507,548,18662,14897,11745,4876,16302,12030,22027,13449,6864,635,3114,2652,7058,843,15782,10903,22306,17927,27759,12617,7462,1826,2579,16954,4392,15235,10223,3521,5171,6323,15185,7768,9519,9873,3169,3998,2249,7194,22865,3637,2342,1454,14915,12666,50388,4573,19445,9328,7968,4380,17053,7411,4574,7890,5806,2524,9884,4190,47740,19844,14046,37187,8257,24351,
k__Bacteria;p__Cyanobacteria,38,5,138,455,178,51,141,8,39,119,83,94,10,134,202,44,64,12,87,18,104,90,31,333,20,53,11,49,30,12,3,69,56,18,20,98,61,55,208,71,20,35,0,49,32,77,48,2,12,30,120,124,4,13,31,53,60,44,146,12,45,23,50,16,5,9,59,35,22,10,21,51,82,50,43,183,8,136,32,5,25,231,74,41,21,211,81,129,163,148,88,8,81,36,49,
k__Bacteria;p__Deferribacteres,1,1,1,1,128,1,1,1,120,1,3712,1,1,1,113,1,1,1,1,1,1,17,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,11,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,11,4,2,1,1,1206,1,1,0,0,0,0,1,0,0,0,33658,14,995,0,38343,0,1,0,1726759,1,1,0,83837,0,3,0,31,1,0,0,0,0,
k__Bacteria;p__Firmicutes,14875,385,13953,18206,41947,19909,23158,17914,12489,9081,24655,28676,141833,29568,28595,53401,68392,103832,37955,17741,19173,41140,49914,48742,35571,32736,19323,26816,11416,18120,1121,33493,47695,36857,19203,45583,8044,41315,60010,23379,1816,19025,36479,31592,3489,44374,39409,61842,47427,37234,39978,26082,44091,8218,38388,34704,41037,32789,28605,10868,23038,31420,20082,21986,19114,9161,13919,14962,17411,156804,24773,10589,21359,272555,86574,104824,10776,817144,15610,314306,9446,43058,22537,23869,17323,82828,34370,29072,58250,66517,54565,20361,62297,21900,51965,
k__Bacteria;p__Proteobacteria,1126,14371,551,4054,3421,381,700,356,577,13492,818,735,1150,912,1303,830,1060,5654,2739,1261,655,2828,1730,3812,1233,977,396,2155,491,480,15674,1946,1953,699,1094,2214,5141,2121,943,2208,27059,353,1938,1199,17629,1435,1417,1820,788,3046,1410,1038,356,181,2332,870,880,1236,529,837,363,1176,770,628,1515,291,462,300,625,6168,584,779,934,3200,1295,5579,162,2486,541,3459,373,5109,696,3731,557,1012,4001,625,1142,3184,1533,1758,1369,2687,839,
k__Bacteria;p__Tenericutes,0,0,0,490,0,0,0,0,0,255,0,0,106,0,0,0,234,216,0,0,0,0,639,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,231,0,0,33,0,158,0,0,0,0,106,634,0,69,0,791,0,0,0,0,0,0,0,17,20,32,42,46,193,145,1,404,12,71,3,0,0,50,0,78,0,2,0,159,321,2,0,653,0,177,1,0,0,1,43,250,
k__Bacteria;p__Verrucomicrobia,104,0,17,173,200,0,41,30,0,88,0,0,397,0,63,0,415,476,162,22,0,0,0,436,55,0,29,220,0,0,0,695,0,0,39,0,797,80,0,181,56,0,2240,0,0,0,0,0,0,54,0,0,1125,0,0,19,0,0,0,16,0,0,0,51,45,1420,63,2,980,4,11,13,19,5,5,20,0,6,50,1,39,8,6,356,4,4,7,1,13,3,1,1,1,670,278,
