OTU ID,Vil1.03B.DTT33,Vil1.05B.DTT57,Lyz2.07B.DTT281.S123,Vil1.010B.DTT117,Itg.10.DTT455.S49,Lyz2.04B.FP244.S41,Vil1.05B.FP57,Lyz2.02B.DTT221.S61,Itg.02.FP409.S9,Itg.10.DTT456.S50,Vil1.01B.FP07,Lyz2.04B.FP243.S92,Lyz2.04B.FP245.S42,Lyz2.06B.DTT269.S111,Lyz2.03B.DTT232.S72,Vil1.09B.DTT105,Itg.20.DTT504.S99,Itg.20.DTT505.S100,Vil1.01B.FP08,Vil1.14B.FP167,Vil1.04B.DTT43,Itg.24.DTT529.S24,Vil1.07B.DTT79,Vil1.06B.FP67,Itg.18.DTT492.S87,Vil1.014B.DTT164,Lyz2.01B.FP208.S56,Lyz2.01B.DTT207.S47,Vil1.09B.FP108,Itg.26.DTT541.S37,Itg.22.FP515.S18,Itg.02.DTT409.S1,Lyz2.05B.FP255.S52,Itg.22.DTT516.S11,Itg.24.FP528.S31,Lyz2.04B.DTT243.S84,Vil1.04B.FP43,Vil1.08B.FP95,Vil1.09B.FP106,Itg.06.DTT433.S26,Vil1.10B.FP120,Vil1.03B.FP32,Itg.02.DTT407.S99,Lyz2.08B.DTT291.S133,Itg.24.DTT527.S22,Itg.26.DTT539.S35,Vil1.08B.FP96,Itg.26.FP540.S44,Vil1.06B.FP68,Vil1.09B.DTT104,Lyz2.08B.FP291.S89,Vil1.01B.FP09,Vil1.02B.DTT21,Vil1.03B.DTT32,Itg.22.DTT517.S12,Vil1.06B.FP69,Vil1.02B.DTT20,Lyz2.04B.DTT244.S85,Vil1.06B.DTT67,Vil1.02B.FP19,Itg.26.FP539.S43,Itg.18.FP491.S94,Itg.16.FP481.S84,Vil1.04B.DTT44,Vil1.03B.FP33,Itg.24.DTT528.S23,Itg.08.FP445.S46,Itg.24.FP529.S32,Itg.08.DTT444.S37,Itg.12.DTT467.S61,Lyz2.08B.FP292.S90,Vil1.10B.FP119,Vil1.04B.FP44,Itg.16.DTT480.S75,Itg.20.FP504.S7,Vil1.07B.FP79,Lyz2.02B.DTT219.S59,Itg.12.DTT468.S62,Itg.24.FP527.S30,Lyz2.07B.FP279.S77,Lyz2.06B.FP269.S67,Lyz2.03B.FP231.S79,Vil1.04B.DTT45,Lyz2.03B.DTT233.S73,Lyz2.07B.FP281.S79,Itg.18.DTT491.S86,Lyz2.07B.DTT280.S122,Itg.06.DTT431.S24,Vil1.07B.DTT81,Lyz2.05B.DTT255.S96,Vil1.09B.FP107,Itg.08.FP443.S44,Lyz2.01B.DTT208.S48,Itg.02.DTT408.S100,Vil1.04B.FP45,Lyz2.07B.DTT279.S121,Lyz2.05B.FP256.S53,Itg.12.FP469.S71,Itg.06.FP433.S34,Lyz2.02B.FP220.S68,Vil1.013B.DTT152,Lyz2.05B.FP257.S54,Vil1.08B.FP94,Vil1.05B.DTT55,Itg.18.DTT493.S88,Vil1.013B.DTT153,Vil1.01B.DTT08,Lyz2.05B.DTT256.S97,Itg.02.FP408.S8,Vil1.02B.FP21,Itg.04.DTT421.S13,Itg.16.FP479.S81,Vil1.014B.DTT165,Lyz2.08B.DTT292.S134,Vil1.05B.FP55,Itg.22.FP516.S19,Vil1.06B.DTT69,Vil1.08B.DTT92,Itg.04.FP420.S20,Itg.10.FP456.S58,Itg.10.DTT457.S51,Lyz2.06B.DTT267.S108,Vil1.13B.FP156,Itg.18.FP492.S95,Itg.16.DTT479.S73,Lyz2.05B.DTT257.S98,Vil1.08B.DTT93,Itg.12.FP468.S70,Itg.12.FP467.S69,Itg.20.FP505.S8,Vil1.14B.FP166,Itg.22.FP517.S20,Lyz2.06B.FP268.S65,Lyz2.03B.FP233.S81,Lyz2.02B.FP221.S69,Vil1.07B.FP81,Itg.20.DTT503.S98,Itg.22.DTT515.S10,Itg.06.FP431.S32,Lyz2.06B.FP267.S64,Vil1.013B.DTT151,Itg.16.DTT481.S76,Itg.02.FP407.S7,Itg.04.FP419.S19,Vil1.02B.DTT19,Itg.12.DTT469.S63,Lyz2.01B.FP207.S55,Itg.08.DTT443.S36,Vil1.13B.FP155,Itg.08.FP444.S45,Vil1.13B.FP154,Vil1.14B.FP168,Lyz2.04B.DTT245.S86,Vil1.010B.DTT116,Vil1.03B.FP31,Lyz2.03B.FP232.S80,Itg.04.DTT420.S12,Itg.18.FP493.S96,Lyz2.02B.DTT220.S60,Lyz2.08B.DTT293.S135,Itg.10.FP457.S59,Itg.06.FP432.S33,Vil1.07B.DTT80,Lyz2.01B.FP209.S57,Vil1.010B.DTT115,Vil1.08B.DTT91,Vil1.014B.DTT163,Lyz2.07B.FP280.S78,Vil1.05B.DTT56,Itg.16.FP480.S83,Lyz2.01B.DTT209.S49,Vil1.09B.DTT103,Vil1.01B.DTT09,Vil1.07B.FP80,Itg.10.FP455.S57,Vil1.05B.FP56,Lyz2.06B.DTT268.S109,Vil1.06B.DTT68,Vil1.02B.FP20,Itg.04.FP421.S21,Itg.26.FP541.S45,Lyz2.03B.DTT231.S71,Itg.06.DTT432.S25,Itg.08.DTT445.S38,Lyz2.08B.FP293.S91,Itg.26.DTT540.S36,Itg.20.FP503.S6,Lyz2.02B.FP219.S67,Itg.04.DTT419.S11,Vil1.10B.FP118,SLCFP021,LYZdtt351,SLCFP069,SLCFP111,LYZdtt364,SLCdtt050,SLCdtt110,SLCdtt075,LYZFP304,SLCFP067,SLCdtt019,SLCFP051,SLCdtt002,LYZFP328,LYZFP317,LYZdtt328,SLCFP093,SLCdtt021,SLCdtt111,SLCFP091,LYZFP327,SLCdtt074,LYZdtt304,LYZdtt317,SLCFP073,SLCFP128,LYZdtt305,SLCFP092,SLCFP002,LYZdtt329,SLCFP019a,SLCdtt092,LYZFP316,SLCFP075,SLCdtt020,SLCFP049,LYZFP339,LYZFP315,SLCdtt128,LYZdtt341,SLCFP050,LYZFP352,SLCdtt051,LYZFP305,LYZdtt340,SLCFP127,LYZFP340,SLCFP129,LYZdtt363,LYZdtt365,LYZdtt315,LYZFP351,SLCFP074,LYZFP303,SLCFP003,SLCFP068,SLCdtt069,SLCdtt129,SLCdtt109,LYZdtt352,LYZdtt353,LYZdtt316,SLCdtt093,SLCdtt001,LYZdtt303,SLCFP001,SLCFP110,SLCdtt068,LYZFP353,SLCFP109,LYZdtt339,SLCdtt003,LYZdtt327,SLCFP020,SLCdtt067,LYZFP329,LYZFP341,SLCdtt163,SLCdtt164,SLCdtt145,SLCFP164,SLCdtt146,SLCFP163,SLCFP145,SLCFP165,SLCdtt165,SLCFP146,SLCFP147,SLCdtt147,taxonomy
k__Bacteria;p__Actinobacteria,39,0,22,44,89,19,271,21,59,60,105,47,22,14,35,17,40,16,66,940,23,36,0,745,84,98,80,14,1821,24,65,43,82,17,25,44,110,233,2392,78,545,136,40,72,37,26,221,50,282,38,35,110,32,54,23,261,24,16,4,105,21,365,181,80,109,35,102,50,88,126,31,630,149,159,149,2522,33,66,36,20,19,97,51,12,51,265,14,88,11,26,2767,82,8,46,153,50,44,132,153,96,0,60,377,0,119,0,4,20,52,174,55,637,171,20,261,94,8,7,40,80,18,29,97,225,283,24,8,106,155,83,1086,69,29,73,75,1147,94,63,108,48,63,119,19,48,9,31,42,107,286,60,6,460,5,67,114,54,22,153,39,20,125,279,22,43,13,0,497,42,0,446,18,8,18,5625,225,137,10,2,111,55,49,12,90,33,40,9,134,88,55,575,116,132,26,55,154,55,31,0,130,46,29,99,125,36,424,29,7,34,20,24,55,49,61,78,22,229,47,23,56,47,203,12,138,15,79,130,200,197,44,112,120,129,41,582,75,253,118,41,153,118,90,231,28,214,55,37,26,28,130,83,68,102,12,50,209,132,11,3,95,84,16,166,29,127,49,48,138,195,71,442,73,12,85,18,142,122,103,46,99,
k__Bacteria;p__Bacteroidetes,4924,42,5669,4828,10412,7174,19946,5318,5368,3280,38247,29181,5898,2318,10596,2000,3943,6877,24039,1352,3839,8011,2,25324,4664,4900,18170,7108,13475,8510,14126,9279,12687,2139,11708,16855,28347,6629,5604,12031,21064,18446,5166,8023,5250,7582,8797,17168,17690,1931,9300,26264,3413,4691,5263,16942,3187,2267,4,32770,16747,24342,24737,6927,17687,3479,13601,11395,19502,21192,6431,4152,19359,12548,21932,31089,9740,9320,8083,8346,4111,20930,3770,4607,6507,18988,2294,12896,548,7023,8614,25118,1834,4124,18662,5320,4605,14897,11745,23118,5241,4876,2474,9,16302,12030,1974,4113,6501,22027,13449,17307,6864,2764,37901,14870,635,450,4776,10486,3114,4814,2652,22051,14944,7058,843,13961,22593,15782,2153,10903,6124,22306,17927,27759,25237,23512,13111,11144,11259,12617,6877,7545,3744,7462,15422,4298,1377,18796,1504,1826,2579,4461,24838,19031,3774,16954,3612,4392,15235,23075,356,10223,948,204,6544,6878,201,32522,3521,2159,5171,32483,26865,14113,2050,127,23812,6323,15185,2935,10848,7768,9519,3455,26185,13959,7641,2837,9873,19542,3169,3998,5576,5559,2272,2249,21409,5546,2765,7194,3242,30582,22865,21434,3637,2342,1454,6291,87354,7329,9002,14915,12903,14170,12666,4601,5517,50388,10452,607,46091,4573,2094,20735,41649,55692,3754,19445,10867,17613,9328,7968,4617,7815,21894,4380,27173,17053,15591,37254,12474,29855,7411,7079,4574,7890,4395,19328,5806,18570,2524,1425,60373,11500,2534,2995,9884,9126,1919,4190,44589,10537,3951,47740,19844,32546,10408,8506,23077,3713,25227,18150,14046,37187,15469,8257,24351,
k__Bacteria;p__Cyanobacteria,38,5,138,455,108,12,178,51,141,155,39,11,8,39,73,119,94,83,40,0,23,94,0,126,94,78,70,93,10,134,7,202,34,79,50,101,48,16,7,44,64,168,39,45,100,24,12,47,105,201,19,87,18,93,104,90,10,19,0,50,28,19,31,128,333,97,20,53,147,120,3,16,70,132,73,15,95,196,14,35,11,24,49,30,12,43,52,7,3,28,35,11,148,188,69,80,23,56,18,49,27,20,11,0,98,61,9,54,143,55,208,37,71,44,293,77,20,15,41,21,35,118,0,32,34,49,32,72,94,77,0,48,42,2,12,30,45,76,4,33,31,120,78,57,7,124,41,11,22,22,6,4,13,354,116,18,114,31,103,53,60,14,0,44,9,0,37,29,27,49,146,18,12,16,45,195,78,10,48,45,23,44,35,50,16,63,38,29,41,35,5,124,9,59,332,58,74,35,150,12,8,22,163,116,10,194,21,51,82,26,88,145,72,50,11,47,43,75,60,183,35,106,93,8,105,6,189,104,44,136,26,389,32,5,69,10,131,25,91,231,58,284,0,67,74,18,41,21,29,333,211,108,81,27,428,133,67,34,129,203,6,163,56,34,25,148,88,182,120,510,18,96,11,36,8,81,26,36,49,
k__Bacteria;p__Deferribacteres,1,1,1,1,1,1,128,1,1,1,1,1,1,120,1,1,1,3712,1,1,1,1,0,1,790,530,345,1,1,1,1,113,1,1,1,1,1,1,1,1,1,1,91,2,5,1,1,1,358,1,1,1,1,1,1,17,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,1,1,61,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,0,1,1,1,3,1,2,1,1,1,1,10,2,9,1,1,1,1,1,1,11,1,1,1,163685,1,1,1,1,1,0,1,2,1,1,1,1,1,1,17,1,2,1,611,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,11,1,1,75,1,1,1,4,1,2,1,1,1401,1,1,1,1,1,531,2,1206,1,1,1,1325,1,1,1,1,0,0,543,0,0,0,2768,0,1,0,0,15,1,45,0,0,0,0,1,1,100193,33658,0,0,14,0,0,995,0,1,810,0,0,0,1,1,0,38343,0,126,0,1,567,0,1,0,5,1726759,1,7,0,1,1,0,1,0,0,1,83837,1,0,0,173745,0,0,0,3,0,6,0,1,0,1,31,1,8373,0,8734,0,0,0,0,0,0,0,0,0,
k__Bacteria;p__Firmicutes,14875,385,13953,18206,49010,23157,41947,19909,23158,25370,28893,63397,17914,12489,36339,9081,25414,24655,22314,53496,12034,28676,466,29612,35252,19299,49422,26431,141833,29568,21300,28595,25219,16030,34593,52917,34023,140785,115698,53401,68392,35586,20427,27057,29028,17095,103832,31946,30824,12336,24064,37955,17741,21021,19173,41140,7809,18555,93,43123,19669,53151,49914,17444,48742,21929,35571,32736,40250,44864,18861,140324,29634,50887,42715,29509,34775,33921,19846,6980,19323,62765,26816,11416,18120,48346,10504,48643,1121,14302,144717,36059,41308,18613,33493,18120,9394,47695,36857,52935,8468,19203,113960,283,45583,8044,6142,28777,19647,41315,60010,39632,23379,15780,40912,46432,1816,3790,19276,38086,19025,26347,36479,70968,40876,31592,3489,36639,39342,44374,96160,39409,22315,61842,47427,37234,45447,34599,21850,25595,16884,39978,12467,19215,10730,26082,25481,13982,45955,30489,180363,44091,8218,17158,33047,62776,16415,38388,34951,34704,41037,39751,775,32789,2891,1226,22345,14516,2026,56857,28605,7304,10868,27019,77680,32808,16002,1379,33125,23038,31420,35414,37319,20082,21986,20941,37594,33962,20680,134362,19114,160584,9161,13919,107541,23532,21713,14962,79307,9493,11892,17411,35816,51714,156804,107759,24773,10589,21359,22309,121001,62539,117313,272555,24554,15068,86574,39285,16409,104824,25615,31248,91657,10776,13579,12488,101684,102073,26008,817144,9744,35219,15610,314306,74943,12475,59350,9446,66629,43058,75943,54304,18847,219149,22537,9093,23869,17323,30807,123542,82828,155778,34370,4798,967967,18005,7577,11190,29072,13460,15475,58250,66448,24430,19935,66517,54565,95351,72270,93823,23121,15958,24227,31473,20361,62297,46179,21900,51965,
k__Bacteria;p__Proteobacteria,1126,14371,551,4054,1552,334,3421,381,700,634,1571,668,356,577,819,13492,1018,818,1402,424,3969,735,16523,927,2009,3849,1388,993,1150,912,271,1303,768,401,697,1928,1981,2657,496,830,1060,2139,1497,1676,943,480,5654,850,1702,9313,239,2739,1261,1593,655,2828,444,427,15076,1328,290,1089,1730,1443,3812,604,1233,977,1336,1423,425,2409,1666,2543,1352,1212,935,1600,565,250,396,532,2155,491,480,1411,582,619,15674,1869,1110,505,454,926,1946,4124,533,1953,699,839,4114,1094,2872,25282,2214,5141,411,1628,497,2121,943,613,2208,571,1938,1257,27059,15446,221,582,353,750,1938,2292,1722,1199,17629,1138,692,1435,323,1417,604,1820,788,3046,1182,802,347,789,3276,1410,244,431,567,1038,364,4888,852,564,857,356,181,9836,1712,616,277,2332,540,870,880,617,12079,1236,18100,21515,2950,373,21545,1560,529,20605,837,1251,553,2166,386,19733,1547,363,1176,1197,1222,770,628,811,547,749,1625,1422,1515,1309,291,462,3233,427,493,300,1450,216,221,625,1165,1963,6168,6279,584,779,934,586,1761,649,8725,3200,109,604,1295,699,504,5579,561,394,2048,162,808,720,1383,2350,730,2486,440,522,541,3459,2796,286,1002,373,3056,5109,5494,1063,93,1517,696,213,3731,557,729,1300,1012,3475,4001,615,44961,648,211,404,625,447,3200,1142,2195,985,529,3184,1533,2440,1204,1293,1391,292,2149,899,1758,1369,1181,2687,839,
k__Bacteria;p__Tenericutes,0,0,0,490,27,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,505,237,0,0,106,0,0,0,0,0,0,0,0,78,49,0,234,0,0,18,20,0,216,0,0,306,0,0,0,0,0,0,0,0,0,0,0,280,639,0,0,0,0,0,0,0,0,150,0,1017,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,0,0,0,0,0,232,231,0,26,0,0,115,0,0,0,0,33,909,177,0,158,0,0,0,24,0,0,0,0,106,32,0,0,0,38,634,0,0,0,0,0,24,40,0,44,69,0,472,0,0,0,791,0,0,0,0,0,0,20,14,93,0,0,1000,0,51,0,58,0,0,0,0,0,0,0,0,0,17,20,0,0,0,0,211,32,3,42,46,0,163,105,193,0,67,30,145,213,0,1,0,404,12,71,769,0,670,0,3,25,5,0,416,32,0,5,403,0,50,70,37,0,0,38,0,18,0,78,0,0,0,0,2,0,0,0,0,24,0,159,52,321,2,26,0,0,0,653,35,120,114,139,271,0,152,0,177,0,30,20,1,0,0,0,37,0,118,0,4,0,1,59,43,250,
k__Bacteria;p__Verrucomicrobia,104,0,17,173,0,0,200,0,41,0,452,0,30,0,21,88,0,0,318,1059,264,0,50,0,0,34,0,55,397,0,0,63,0,0,0,0,2511,224,841,0,415,508,293,113,0,34,476,0,0,85,0,162,22,144,0,0,0,0,83,260,0,0,0,282,436,0,55,0,0,0,35,749,848,56,0,0,0,0,0,0,29,0,220,0,0,0,29,0,0,97,508,0,0,111,695,455,0,0,0,75,609,39,515,50,0,797,0,0,0,80,0,0,181,0,717,0,56,42,0,0,0,0,2240,0,69,0,0,0,0,0,737,0,37,0,0,54,0,61,0,0,1156,0,0,0,32,0,0,827,6119,0,9177,1125,0,174,1377,0,0,0,0,19,0,0,21,0,166,82,1150,0,28,0,0,218,16,59,178,148,0,43,193,0,0,0,0,0,51,0,0,0,362,1668,45,1,1420,63,12,25,11,2,1,7418,4,980,7,1,4,7,11,13,19,3,1,3,303,5,1,31,5,3,4,20,40,2,1,0,14,285,1,1,2,6,1174,1,50,1,6,6,1,39,8,8,1679,1,1,1,6,4278,356,4,42,2,4,15,7,5,6476,25,18,213,1,91,48,13,2,59,1124,3,1,50,1,471,2,21,1,2297,1,1,615,670,278,
