ID	RTSI
TL1a_FP_162	0.36035849022491
TL1a_FP_88	0.123708479570443
TL1a_FP_230	0.111109314706812
TL1a_FP_89	0.359635493637262
TL1a_FP_234	0.289804608201863
TL1a_FP_128	0.178915334061668
TL1a_FP_129	0.128887039424925
TL1a_FP_287	0.378980979285825
TL1a_FP_86	0.119271561448619
TL1a_FP_198	0.118116149789187
TL1a_FP_161	0.331074737361838
TL1a_FP_266	0.20586805919271
TL1a_FP_197	0.141048190335266
TL1a_FP_159	0.321804922193718
TL1a_FP_132	0.474104146148194
TL1a_FP_130	0.254602755654989
TL1a_FP_90	0.438565420058633
TL1a_FP_195	0.222686750378591
TL1a_FP_158	0.482505192571683
TL1a_FP_231	0.169071242736783
TL1a_FP_284	0.347673383917663
TL1a_FP_267	0.129932836421951
TL1a_FP_269	0.263970369648293
TL1a_FP_288	0.35971798764373
TL1a_FP_87	0.12428703804102
TL1a_FP_196	0.265081778495443
TL1a_FP_131	0.305952372633746
TL1a_FP_270	0.332680966733398
TL1a_FP_160	0.343271971946399
TL1a_FP_194	0.547171061393891
TL1a_FP_286	0.339189245002403
TL1a_FP_232	0.349215061112854
TL1a_FP_233	0.303885390928972
TL1a_FP_268	0.263189916408293
TL1a_FP_285	0.168465565322327
TL1a_FP_85	0.11669631789321
TL1a_FP_127	0.109062123017249
TL1a_FP_193	0.565018442688446
TL1a_FP_265	0.371612199979076
TL1a_FP_157	0.536580058608609
TL1a_FP_283	0.137461843875508
TL1a_FP_229	0.40540867295887
TL1A_FP_626	0.122043580185526
TL1A_FP_677	0.411949319663843
TL1A_FP_674	0.102410321022603
TL1A_FP_678	0.138261895641802
TL1A_FP_625	0.299252675878153
TL1A_FP_630	0.196882600518661
TL1A_FP_673	0.102866116202018
TL1A_FP_675	0.135548330685031
TL1A_FP_627	0.115433729441873
