	Vil1.01B.FP11	Lyz2.02B.FP222.S70	Itg.22.FP518.S21	Vil1.03B.FP35	Vil1.13B.FP153	Vil1.07B.FP82	Lyz2.07B.FP283.S81	Itg.20.FP508.S11	Vil1.10B.FP115	Vil1.10B.FP116	Vil1.04B.FP46	Vil1.14B.FP163	Lyz2.06B.FP271.S69	Vil1.02B.FP22	Lyz2.01B.FP210.S58	Vil1.05B.FP58	Lyz2.07B.FP282.S80	Itg.16.FP484.S87	Vil1.05B.FP60	Lyz2.01B.FP212.S60	Vil1.09B.FP105	Vil1.05B.FP59	Vil1.08B.FP92	Itg.20.FP507.S10	Vil1.04B.FP48	Lyz2.03B.FP234.S82	Vil1.04B.FP47	Itg.24.FP530.S33	Vil1.03B.FP36	Itg.02.FP412.S12	Lyz2.02B.FP224.S72	Lyz2.05B.FP259.S56	Itg.04.FP422.S22	Itg.20.FP506.S9	Vil1.09B.FP104	Itg.26.FP544.S48	Vil1.13B.FP152	Itg.10.FP460.S62	Vil1.14B.FP164	Itg.06.FP434.S35	Itg.18.FP496.S99	Itg.24.FP531.S34	Itg.02.FP410.S10	Itg.06.FP436.S37	Vil1.03B.FP34	Vil1.07B.FP83	Vil1.01B.FP12	Itg.26.FP543.S47	Vil1.10B.FP117	Itg.26.FP542.S46	Itg.16.FP482.S85	Itg.12.FP471.S73	Lyz2.08B.FP294.S92	Vil1.06B.FP72	Vil1.02B.FP24	Lyz2.05B.FP260.S57	Itg.04.FP423.S23	Itg.12.FP472.S74	Lyz2.04B.FP246.S43	Vil1.14B.FP165	Lyz2.06B.FP270.S68	Vil1.07B.FP84	Lyz2.04B.FP247.S44	Lyz2.01B.FP211.S59	Itg.08.FP448.S49	Vil1.13B.FP151	Vil1.01B.FP10	Itg.04.FP424.S24	Itg.08.FP446.S47	Vil1.06B.FP71	Lyz2.08B.FP295.S93	Lyz2.03B.FP235.S83	Lyz2.07B.FP284.S82	Itg.10.FP459.S61	Itg.12.FP470.S72	Itg.10.FP458.S60	Lyz2.08B.FP296.S95	Itg.16.FP483.S86	Lyz2.03B.FP236.S84	Lyz2.02B.FP223.S71	Itg.02.FP411.S11	Lyz2.05B.FP258.S55	Itg.06.FP435.S36	Vil1.02B.FP23	Itg.22.FP519.S22	Itg.22.FP520.S23	Vil1.08B.FP91	Vil1.06B.FP70	Vil1.08B.FP93	Itg.08.FP447.S48	Itg.18.FP494.S97	Vil1.09B.FP103	Lyz2.06B.FP272.S70	Itg.18.FP495.S98	SLCFP072	LYZFP308	LYZFP307	LYZFP331	SLCFP131	SLCFP078	SLCFP070	SLCFP023	SLCFP022	LYZFP355	LYZFP319	SLCFP005	SLCFP024	SLCFP053	LYZFP320	SLCFP095	SLCFP077	LYZFP356	LYZFP354	SLCFP112	LYZFP332	LYZFP306	SLCFP113	SLCFP071	SLCFP004	SLCFP094	SLCFP052	SLCFP076	LYZFP330	SLCFP054	SLCFP114	SLCFP006	LYZFP343	SLCFP132	LYZFP344	LYZFP342	SLCFP096	LYZFP318	SLCFP148	SLCFP166	SLCFP150	SLCFP167	SLCFP149
Lyz2.03B.FP234.S82	1.4988981515504454	0.942584568071194	1.3301722354793646	0.9899584373327132	2.81744664448034	2.0623501464823972	0.9622520794381039	1.6474125604123542	2.4232488149646807	2.7913553939126667	0.8636635293235445	2.8232543977869167	0.9933560664393954	1.0597389900045404	1.5777368629429682	1.2739118857091465	0.6326097993758365	1.2530570349342698	2.4053983961109773	1.329754477835911	2.39524006353745	0.717619506191322	2.9236162440719946	1.8305778315170027	0.37844613389451937	0.0	1.2218833047884494	1.8912394378586157	0.6885388107678371	0.5568194856358389	0.4119012178476861	0.300767608332472	2.4168137439898394	2.039446497562904	2.588741142304151	0.7133768867335912	2.6154498124760495	0.7175420364997169	2.6832651435307056	1.1223150983913135	1.6395887189928426	2.2956812175338337	0.9106998651242202	0.7485343165451491	1.0131396087456477	1.475096566674935	0.6609807954410636	1.815246633927563	2.59390549826961	0.25403401414757387	0.972587755633242	0.5891973888840226	1.470629124192039	2.2097551259399104	0.9067794459809237	1.0499016135218253	2.3670660861635042	0.4805695878880356	0.9962084548321716	2.6032683531706553	0.8571855055362518	2.55910788224679	1.0098060827307496	1.3198751138729232	1.5400201394026887	2.7029264384971965	1.3868635565687748	1.1270003025529685	1.3337953755103236	2.1304837742975526	1.2162075401450796	0.8247706531778333	0.35132861393171394	1.4296252923196797	1.190489822408261	2.1012631741483494	0.7095840609629595	1.2874131892314276	0.8290030084913096	0.47905581108767353	0.4938985479939293	0.6705672653312609	0.8291022411313482	1.04876711131213	0.9998565872080911	0.7090019485127643	2.681393034829715	2.474508000275058	3.12135244319524	0.8279952346376571	1.2018775555612133	2.3785832059604877	0.46529454512682267	1.9648688951559916	0.7119313958302681	3.1089167113239355	1.1339543512235217	1.3561603454371802	0.3051660962122153	1.3215155914757122	0.6228238252852254	1.2485987473401856	1.2187097055065912	1.2594660882084123	0.8559724419017677	1.577060744396611	1.1781255709079541	0.3737953955594329	0.42479669770940887	1.4614497071981474	1.3138444136836318	0.7583780001326403	1.1353693872251798	0.4728151226121135	1.8168603850105818	1.5010208599014252	0.6814283969406804	0.5783350337800192	1.5377845480539047	0.8727019153482856	0.3430697482485045	1.104487193967076	0.5923831335421154	0.33398464113316745	0.94106717467918	1.3599667492537395	1.1383492316112083	0.40051989548979877	1.340068995585725	1.2552269227042605	1.6459122117907665	2.812584961267272	2.6341695328571104	0.5611829505574968	2.7050513097277076	0.39593178168609755	1.5416267432169193
Vil1.04B.FP47	0.6245920587450926	2.0684379840320744	2.347198998588321	2.1237065686788603	3.822260693636782	1.0424573171147147	0.43262208799460244	0.4890997286394274	3.6419320798308545	3.9527745974291464	0.5053074721896329	3.5917365144100017	0.3287790050220898	1.7897973823823632	2.677147469809901	2.414390155138807	0.7252094063317186	0.8324024044894287	3.312931852761664	2.491072844007537	3.2617107214872516	1.8654423951171832	3.608339149480326	0.7782270163110455	0.8885201042082256	1.2218833047884494	0.0	3.0252218357733396	1.7611866071874434	1.6070875263833522	0.9049961651069436	1.403281867362212	3.4493544361970936	2.725941839954397	3.605122086326206	1.7774567537001955	3.66439379754747	1.570748692055093	3.5865329457825426	0.2910250418453472	2.573283259744648	3.23857876014946	1.775202999368059	1.920403210347811	2.2060965584163035	0.8469572504272536	0.8394545600426332	2.7929129916111735	3.743473291606835	1.4360500203821531	0.31967504695151705	1.4196535240270562	0.5232099049820845	2.8801721544880174	0.5456541606028932	2.194211215313578	3.397347055108179	1.150035096897448	2.095919055603789	3.439124921704344	1.661091571396193	3.1816842766465614	1.994066128272386	2.4394928070006476	2.56636616187373	3.7140484370828704	0.2711601144704669	2.328389244070899	2.320655122679339	2.4513704123036506	0.2770274660728721	1.849465680330537	1.07915458400759	2.3694459280151574	2.09004972814401	3.1230520610774675	0.6226793278465618	0.19263742688461083	1.7674029407528222	1.4809458211570514	1.1392378045493088	1.7860772750962477	0.5362249785663168	0.34554671904097495	1.8835127969038585	1.9302816563883924	3.492452514912892	3.154869897147791	3.925859424399565	1.66472683291355	2.4046002376506133	3.5593126280679517	0.8908319961100872	2.8951586651922794	1.8813988485733977	4.037582965200404	0.8811522476432136	2.55785556994223	1.1674888737927065	2.526095458055789	1.7102437843417426	2.3191236290866613	2.3168653384098685	2.4488277062026045	1.2755473100151051	2.598899599068002	2.2678019504526157	0.9448488533249456	1.4867313205846313	2.477073867172561	2.475550375692386	1.7128285054848782	2.3387158519588174	1.4273079168972622	2.9915938017458372	1.2845772666846433	1.659038412126819	1.7972180049562645	2.3847906557258067	1.9325928305953968	1.5195087962826361	2.2166008015893133	1.6432747459035386	1.14656304017336	2.0123208794922935	2.4009894534198017	2.327737400778259	1.434554994788777	2.5362708372387006	2.426739655288043	2.56723931167635	3.7150968840179095	3.3240692502477636	0.8613216284095487	3.337605165781649	1.3989310290716	0.3230639714169322
Itg.24.FP530.S33	3.387201124712879	0.9728093820414605	0.8254955379317791	0.9141803115497769	1.093180528027473	3.9292246338498207	2.6892875094161575	3.4935749447364106	1.0347649330054045	1.9990301097259826	2.749004707325157	3.2627400929483037	2.7276648615695365	2.3774113000203956	0.36778161870472464	1.4833691146282117	2.344091944691203	3.120817351927477	2.665610848328688	0.6524028257096778	2.7396129547528982	1.6398380486420492	3.450511246046078	3.70781366302418	2.2556663907281704	1.8912394378586157	3.0252218357733396	0.0	1.8313613695785504	1.4489726170161679	2.27395793965112	1.677115874776104	0.6774513678609805	2.868477470775679	2.486745487852981	1.2991869213063878	0.8156430354304103	1.5393291574674963	2.8806285143691324	2.99052560504055	0.8007158918899903	0.8601262432843173	1.3417013944382996	1.155481432379279	1.3561171162288028	3.352206070665678	2.5326374686178506	2.1909999321779496	1.9390128291434667	1.6893420037782572	2.834137528428777	1.6683972376819525	3.32266931994064	2.984797557476202	2.796222625613125	0.8714599022225493	0.6762379095150818	2.270646282604268	0.9892475741351742	2.9709155111108507	1.4559359257659397	3.308799095947838	1.09335571910454	0.6226134473368934	0.6749738987682833	1.019839595413423	3.2357473134235772	1.1965474038423807	0.8410729509382037	3.3718360341636378	3.0492521642106074	1.2161700387070278	1.965842905179401	0.9587200311001385	1.1488106037402903	0.5581984952413869	2.5670846726347003	3.0635614579476136	1.323754005558719	1.5599358464415392	1.95365923182077	1.6688633352427937	2.555695074561807	2.81893319016621	1.2856919271268674	1.32418176942379	3.0316815884232406	3.1415098366850045	3.3635159209844474	1.4435395420556587	0.7892834790329929	1.6541271714035166	2.3497276324634666	0.7904537884817304	1.2440690699932258	3.1119333198403973	2.9916567412968877	0.8955272541281851	2.0954140900080285	0.786037362338305	1.316741272384975	0.7690334065274482	0.7551744398341701	1.0999539049605145	2.5534689538130846	0.5819371821552392	0.8265256423982253	2.2287901637607606	1.7986961935656307	0.691166521792589	0.7330279205438025	2.021118217049049	1.219548149047773	1.9395637786896631	0.7272303145828319	3.2836597411289326	1.457423705784757	1.3709917451383669	1.043202715004233	1.523640155222167	1.617149315259961	0.864462913232594	1.881978303577063	2.1069061756117127	1.146386189036963	0.682951843110855	1.297570450825297	1.8969264301430038	1.149801178246601	0.966463996908264	0.9869124854792716	2.933061200878563	3.233168001586933	2.177781370398408	3.381181457400503	1.648412182928386	3.3451665115533697
Vil1.03B.FP36	1.8418374216842526	1.0873526584685003	1.5382614010113977	1.102172587218174	2.8453315118752847	2.389122411853579	1.5308896655807178	2.1076822661139487	2.058124983686215	2.217355694183685	1.3020164084296362	2.1656690028497496	1.5952508807630257	0.5702565517453088	1.617481691056784	0.7239031317156878	1.230229923905186	1.4625570372366232	1.7346426202603165	1.2360970060195104	1.7348167686493872	0.1963541988919938	2.301709275561976	2.2019396286014747	0.9251052773601128	0.6885388107678371	1.7611866071874434	1.8313613695785504	0.0	0.97315815019385	0.8737758633628571	0.7334036932958674	2.458136987502693	1.434837612116767	1.923552797539751	1.0364059569700568	2.6157339047116093	1.229252142182215	2.0038987177231937	1.583007995820213	1.8791854961714685	2.4584896693566445	1.3563275920002038	0.8687919350083784	0.54868538805218	1.7064867985173315	1.0130892980005957	1.1383987463281842	2.0056833405970504	0.666683787516389	1.4625894482286177	1.156842157896519	1.8575327165232096	1.6101451814996723	1.3100366169171442	1.0767537482140832	2.4310648934308263	0.643453617263879	1.0889320447360402	1.9346126913476014	1.3511624793911072	1.9583930500074063	1.2786199808170453	1.3808180509440364	1.7008231215280063	2.7126774796326654	1.8543230077889665	0.7266406774373025	1.5736177432126308	1.7056510148660216	1.6813128937614195	1.1569831861945286	0.9824381991026905	1.7006092348834927	1.5432887174509864	2.198185280809326	1.1643471176734284	1.8517211895388168	1.2444073469315144	0.9851553720830936	1.146166421533145	0.29088986337281664	1.4598057079599267	1.6314780078605582	1.4100648289965694	0.5369069988040691	2.0339705239548986	1.8624761896224473	2.471343459362636	1.3173655776742568	1.0425966204507644	1.8213376752655914	0.8714736309118964	2.17060584299854	0.7459329573868937	2.431655258671212	1.3140147247147203	1.0554422554804987	0.6081991890847679	1.0882254542609782	0.9478716894916144	1.345110331741145	1.2815080516274604	0.895544063936949	0.7750610398743865	1.709569757748396	1.2471933268651147	0.8418917266145618	0.4727951876834692	1.603149751479884	1.1892878971397007	0.19657924195479173	0.7121823362952323	0.47978601593805087	1.546016781167635	1.507124571102036	0.9826566731806629	0.5724147250319785	1.8308354800687041	0.6818716035612199	0.5803520004503823	1.157853145552977	0.12153075051096748	0.6521101767165188	1.0274277464107728	1.509965205265865	0.6744969306701097	0.4057363025421531	0.9096094450165686	1.0141566690704584	1.781907307314727	2.1465186892086714	2.0160073675442436	1.2458334137128984	2.103213297381576	0.9446455656113149	2.056432611897247
Itg.02.FP412.S12	1.986857690048876	0.48004426744694695	0.7876119283376426	0.5434075348589174	2.355223304804933	2.5489873703021737	1.3310905978289846	2.066089430427101	2.132636047983826	2.7094373692589215	1.3441884677461078	3.1010151553176857	1.3298630200228856	1.4852912307648505	1.1116983565199283	1.3222950274049046	0.9983195765480966	1.791682920050691	2.6133614140983634	1.001361303787869	2.630530276274305	0.8925682846685081	3.2373331572360398	2.2970451899662137	0.8552401916962479	0.5568194856358389	1.6070875263833522	1.4489726170161679	0.97315815019385	0.0	0.9447151940990238	0.47241723002477615	1.9316871300871465	2.3960961028824603	2.6987685623124964	0.1753711365618855	2.146286592824993	0.27006780404754654	2.8827281434001435	1.570616607071312	1.114993026123036	1.7678641524623466	0.42695417584218615	0.3751957911135096	1.0056118236804874	2.0033232559650855	1.1592626486862878	2.008271730438948	2.540005994854699	0.3758537588539954	1.416934201060838	0.27981148666353367	1.9489572353070999	2.562551912750152	1.3952028232958842	0.7043797053346557	1.851940681710383	1.012086959762923	0.683884996377361	2.8506435339243414	0.4526211877496682	2.9176531196508178	0.6211093439224633	0.8406261540397115	1.0036554789509482	2.265477364607534	1.8179865452496475	1.0474977811003725	0.8001969228873415	2.606411002462545	1.663634966115443	0.2765892005453134	0.6383176200451348	0.8738965581268703	0.6391503973896309	1.580697016411871	1.2075619286148958	1.6307965826070656	0.2935399586848304	0.13769649768542708	0.5133728215905834	0.8891360195475727	1.1170828693686914	1.376192643356037	0.4626604737956058	0.6254174977072208	2.9359182609520396	2.8091365660419165	3.363076217589946	0.3737652929658854	0.9015953177634063	2.2796367535392528	1.0051425888692012	1.4345038599259545	0.5572226010213767	3.273392711262544	1.6779521092694367	1.1561816944346643	0.8506602522364294	1.0633882627256288	0.24681598308528405	0.8593218038517488	0.8390316170825722	1.1474139810597506	1.3913887827916516	1.1089159331351368	0.8246846975361856	0.9078747898571703	0.7678953168871608	1.0245746564737017	1.026182655704589	1.1255556702436489	1.061678219332775	0.8924634788829017	1.5600385816085618	2.053871657025032	0.5835759127541104	0.4884590908987956	1.0983393548959373	0.9737686045862206	0.5110714029048395	0.763498263692759	0.9336239403259871	0.8712659941801383	0.7342087972484621	0.8913304653651606	1.1075085173059889	0.8189823159352698	1.2419901988184494	1.0811194547801952	1.3136925651001163	3.003997403326464	2.9568123603713916	0.7673409642038261	3.051609943060452	0.20960613973458786	1.9276895917366499
Lyz2.02B.FP224.S72	1.1248930560272052	1.3386545986235243	1.7208263934284556	1.383195141005563	3.1654288485657336	1.6655990625043893	0.663644775149761	1.3003624907851694	2.7789340038434456	3.0479334327779966	0.5200493018455047	2.8400423811223416	0.7302746963063131	1.0293619189669232	1.9589189987357878	1.5096025187268265	0.4147735653851158	0.8745258067628744	2.487308558137618	1.6856970511196256	2.452866941742492	0.9667623528255009	2.8967427639782053	1.4546544494214368	0.26225673552020734	0.4119012178476861	0.9049961651069436	2.27395793965112	0.8737758633628571	0.9447151940990238	0.0	0.6058290603954022	2.78449510804204	2.0032198306280726	2.73676608916013	1.1114138864301295	2.9796756472600725	1.0519148217371335	2.768623834504868	0.7774363675157568	1.999085933240169	2.6629121562657256	1.24055010629889	1.1504204349082574	1.3100011932034261	1.0902968056615856	0.4239481688120501	1.9348327745670224	2.839433954124961	0.6624374125155031	0.6351508257891848	0.9039281746948162	1.074763919826181	2.1667986314745833	0.5662038786826457	1.412901142984806	2.751686272939943	0.3741492726886807	1.3340127518413434	2.651092387773614	1.1533857952820772	2.502948461780523	1.3342459665820114	1.7177877481307582	1.9328251014124689	3.040493075051618	1.0331646123727602	1.436992171223286	1.7089911086476957	1.9443111199199254	0.84165639057187	1.2098180914008312	0.4389473461808544	1.809875334203564	1.5561418358617893	2.4854505915866594	0.3157237285433701	1.0116679363966203	1.1904248320895272	0.8414916458801446	0.7039360858834367	0.8816864869834614	0.674249394290344	0.8234365628406609	1.3545546219473343	1.0699407771761138	2.7116644691452736	2.44034007015802	3.1523641937807416	1.1476497914310735	1.574169871516475	2.6560595739869	0.15615440163474542	2.328794503556046	1.0543093784315525	3.2093657589342244	0.7715718683678492	1.6887808212822777	0.2668472362519477	1.6758499326058651	0.9938511376233267	1.5935712908806505	1.5703485479684287	1.5627296694730581	0.644201343577048	1.9336929722880818	1.519084773421858	0.04672430243764963	0.5934385417651964	1.804349496218552	1.6564315225144834	0.8490109639163628	1.4464098592232117	0.5338541100387393	2.142305341397066	1.1622824053124179	0.937402815176082	0.9539304304510852	1.8402727928888019	1.068367695762798	0.6693528643893416	1.451565346788411	0.7537528809841387	0.24330826201903455	1.239428611609852	1.7230688813596413	1.4290094935337503	0.529824510844388	1.6420562245740333	1.5673705563592002	1.9214990648448635	2.8935042293221787	2.6062791612427962	0.5629142467721344	2.652784758084411	0.7556801444236826	1.2095121790838668
Lyz2.05B.FP259.S56	1.7236183103564517	0.7633578426222575	1.1661162622166068	0.8008145160852631	2.562742798118668	2.252848478015636	1.073098536305493	1.8527548754820917	2.2565675045301825	2.6597706063531037	1.098687052048287	2.825819353039343	1.1358650833210144	1.182665305992233	1.359292038417429	1.157766128234093	0.7186582421310063	1.473151959994628	2.3713791703218177	1.0970778827349805	2.3644074914849607	0.690324399032483	2.917596572494343	2.0419703389909474	0.6486035857825376	0.300767608332472	1.403281867362212	1.677115874776104	0.7334036932958674	0.47241723002477615	0.6058290603954022	0.0	2.1816374341934472	2.0709771833677713	2.519726531023128	0.6133991864220596	2.3743333506200743	0.6558109034275639	2.6588387562438993	1.3412928804271043	1.4305576357948488	2.0827225522769233	0.7498739329486982	0.5984455265519075	0.9135168027878954	1.6942305408660112	0.9404399745867852	1.7848220972586266	2.4703125839745343	0.3439199922383655	1.1858793870998738	0.5749107264205677	1.6485402672534597	2.2283902047833353	1.1509600285281865	0.8137422569563585	2.1594016124915747	0.7275818885163207	0.7308175258513231	2.593498552801773	0.6904610124957493	2.5868550107484283	0.7488864420342283	1.1379044229396988	1.3679721031643992	2.4392428431028486	1.586087379137805	0.9837214180799339	1.143575040285906	2.2153368524929786	1.3868812796812162	0.684700443704565	0.35081297514498083	1.2826227046562282	1.0549965880485972	1.8973855516137852	0.8920495838834687	1.4800756789930996	0.7008235245053068	0.4019727919088539	0.6125414651262056	0.5934424739374139	1.0192540593415578	1.2575920824283513	0.875531709935286	0.606178313075335	2.6496676608136522	2.482121882765911	3.0833565904691946	0.6913561801476036	1.0157249149613863	2.2559813523602714	0.7082532407396296	1.7568744927370705	0.47825944009548615	3.0649921861178524	1.35985158540957	1.1650807616410812	0.4874519126968043	1.1289732855838106	0.41564870353953726	0.9885691088075518	0.9649666320760784	1.0793141034122558	1.051561644850004	1.3341468611931928	0.9151034784943887	0.5605895939963252	0.3518157171222965	1.2047017429616396	1.076249462553917	0.8390213075138822	1.0064763279885334	0.46452977240732013	1.5912479153252777	1.7085741489727748	0.3831915335960223	0.45727282470269115	1.2860653589958784	0.6627302191030309	0.17138841143887631	0.8481317503378466	0.655988366720409	0.4774922584628926	0.6553702461396191	1.1242790745489781	1.013477877390538	0.4304784068034802	1.1865777816235112	1.0328690566715704	1.3544217234366926	2.764098873115861	2.6340660870266706	0.6694606655069884	2.7163922411667913	0.3779416497396202	1.7226585044813412
Itg.04.FP422.S22	3.879747610920918	1.4968907304634322	1.2058301356431227	1.4478850712298086	0.48028858626796495	4.395914346644914	3.0983061391369047	3.9332400325829027	1.4637592369957904	2.4724433420218466	3.2440380702373393	3.874425025210315	3.1330404783129846	3.012224569556292	0.859124847471459	2.1212224132681734	2.775419166019207	3.653945146665079	3.2737325671017428	1.2407019012426492	3.345929344589288	2.2677686684533014	4.044305047344893	4.175542782041818	2.7660795510933105	2.4168137439898394	3.4493544361970936	0.6774513678609805	2.458136987502693	1.9316871300871465	2.78449510804204	2.1816374341934472	0.0	3.499545814470565	3.0635618363359742	1.7877971218813027	0.2461332020732441	1.9471867456491267	3.4850107744175673	3.460534609290824	0.9271608163812991	0.47759385813299554	1.6946428916504586	1.7122237835727134	2.007455938417355	3.8747409042401806	3.068828884400007	2.829848112383223	2.454244542904415	2.2312450364169014	3.3021143908714867	2.095231935014585	3.7833528700381662	3.605327690409854	3.3006958330025156	1.415686179881565	0.3181164260949755	2.8398660754252454	1.480762943860658	3.5845767804575113	1.7990793130195075	3.9285256100172448	1.4780304901624735	1.158958423397015	1.0113946118136459	0.5055651548059632	3.6826220079331162	1.8443079947055152	1.1698828041495408	3.9852146678777753	3.495033742799296	1.6678461485889682	2.42005498671532	1.2390099723232122	1.4700792369848485	0.46214701058851476	3.053077963224107	3.477343007368744	1.7312405492243315	2.025895537943987	2.3959083330646815	2.270176345800041	2.9815497132008004	3.248576433139083	1.6428724759207214	1.940226608477998	3.621597156547387	3.753596075592637	3.9314177664929773	1.8087698676148873	1.4313892638044754	2.197463483834885	2.876469792687286	0.688349424845145	1.7967327214055449	3.6796526235645963	3.5360653150929653	1.5345661647354303	2.6415764828831403	1.4343163184181849	1.8007793072527112	1.2094202955370668	1.2387860147917675	1.7296091973052565	3.142240250042263	0.8582068159118618	1.2994705189376925	2.7403341826726533	2.3527238296224473	0.9999711735774611	1.3137789373077655	2.646052260766925	1.8740152445713452	2.4957885918996734	1.2598730648278718	3.8564538830480872	1.902602339795614	1.9573797690380237	1.1500533979869096	2.0719364002776883	2.1585215159528914	1.3688140268716975	2.494640799461929	2.6430803168923434	1.624539828934781	1.0643343613047185	1.9473090499678647	2.464328475262988	1.7962987138226565	1.5610301860809532	1.1402799223088558	3.5100859866219976	3.838040532021205	2.597148912659221	3.987704768130897	2.1243598269968644	3.7584361893069262
Itg.20.FP506.S9	2.508934397864763	2.4209475851934465	2.864552176257283	2.4126025289072333	3.794847034976626	2.8629682028867047	2.5588519292684406	2.898259542337081	2.6211255275984735	2.092660546106324	2.268593667558483	0.869974320723939	2.673027153948609	1.0536194396088967	2.778874120344224	1.3893282002174272	2.3682828797198185	2.051473504091652	0.7897876260092388	2.3149092870538603	0.6834515830637972	1.5204952140365262	0.9197390234961604	2.8199042257359244	2.1442799297039494	2.039446497562904	2.725941839954397	2.868477470775679	1.434837612116767	2.3960961028824603	2.0032198306280726	2.0709771833677713	3.499545814470565	0.0	1.2634451608068096	2.4518416911745855	3.584463158245871	2.6524343006115565	0.993921420058372	2.4901579684902133	3.1563682865027944	3.643239503609143	2.7446858191087036	2.2353973427122655	1.6045541578626337	2.2304836122355622	2.057890575430707	0.7634144451609394	1.876033097044185	2.089701826596456	2.434121786320328	2.5749623885624877	2.543292898637141	0.19723762380990506	2.2421477590980907	2.2945555328053833	3.5405325622858768	1.7574817391132573	2.305570402010001	0.7711911157196343	2.7267964560388673	0.5241200056535723	2.5570499455411793	2.627924758236082	2.9834228120737114	3.6267442971541186	2.694348948384426	1.7110858354501899	2.892238936142995	0.7722254914603003	2.5316670446373055	2.556219891901205	2.258164421009393	3.0530822838624383	2.933278038801554	3.3618733500238496	2.159730357623196	2.863937966495281	2.6528388107620797	2.3991022965196884	2.525601568000575	1.5296466220305076	2.648968391301842	2.7296814250778363	2.8167952377460947	1.871408688315769	0.8279470706238427	0.46090000128704156	1.2380880948190376	2.715655065871237	2.1670442139480732	1.9257018296979977	1.978688470716526	3.4101431376311413	2.0295574691185796	1.429800677815753	1.9417542274282993	1.977058382052716	1.8117468715978913	2.101048655473037	2.323761773237275	2.528813400298416	2.4620815311717177	1.7822539659450953	1.4855386725359787	2.8958896189528107	2.4217361057900013	1.9912059247772183	1.7232772374050644	2.785186405643561	2.2317451966181667	1.3046618718766634	1.6921113905697251	1.6416517571134919	2.2886388187812927	1.756569557249752	2.2314772671015968	1.9524928456709159	3.065881227376574	1.681098256308762	1.9380479490267104	2.3491491649276943	1.4826327747911303	1.8238707089740762	2.2006965268647507	2.742563584940722	1.6047820499015062	1.665431030730202	1.7196567014304052	1.9673241009638993	2.829630902463768	1.1175229736591934	0.6298292854907053	2.530673833063067	0.6821870962823676	2.3581244139336697	2.9306000190221297
Vil1.09B.FP104	3.5408964596918295	2.492827241913741	2.830036098535155	2.4554846444435614	3.281984415228519	3.977333806957086	3.355760284471956	3.885957321913808	1.8304338996692158	0.9404218528634954	3.1380914670011686	0.963482639806993	3.461876157691421	1.888606117633104	2.566155307162926	1.3913921976284094	3.0720897314476785	3.089234058505333	0.49169343162284573	2.1600517755853006	0.6276546096787402	1.8819227030471395	1.2256758827581848	3.8836514289451505	2.838453341535514	2.588741142304151	3.605122086326206	2.486745487852981	1.923552797539751	2.6987685623124964	2.73676608916013	2.519726531023128	3.0635618363359742	1.2634451608068096	0.0	2.67264889023632	3.0711550870632314	2.965306949297304	0.49856275819312096	3.4024616873860585	3.061512373045831	3.3424770282285694	2.968170537606861	2.3914732024617824	1.6942851284918727	3.305541758769181	2.8678717087084475	0.8204530908485389	0.7755801807482139	2.523474885223797	3.305166417164549	2.954957435826613	3.554571218157457	1.2401788985806994	3.1308759143060785	2.3037881068548485	3.1321767161756666	2.5035666623929997	2.3764447773129995	0.7138305816894093	3.00281047624828	1.3352122142477891	2.683018664005815	2.5188295651412718	2.8586225125917477	3.126820477990083	3.6472774814056983	1.6866989664856569	2.873627998903503	2.02608301084743	3.459570709656619	2.7388570620010326	2.8232884239162868	3.0360068105339315	3.0298953528901436	3.041251924558631	2.9879847853989205	3.7234963697223473	2.8756065812796163	2.758472351346282	3.0310371837206795	1.9384005002916362	3.373509864534456	3.5301850697900696	2.9961820666315777	2.0745915029571385	0.7857744646451746	1.1723626464768577	0.9664452254448186	2.9867227701836176	2.0523818807714274	0.9848781710043741	2.7427736107642056	3.2143850500189224	2.231890107171927	0.6279797654119086	2.954926828685093	1.771902523595913	2.48450510663247	1.913091449159079	2.579492538018321	2.488467252969507	2.415591218552178	1.6673889264880937	2.3998696723683133	2.7503713348174683	2.4038324693000384	2.707011879797249	2.243711864233058	2.6914127640489554	2.0868327292381723	1.9215437033995646	1.6649955628071187	2.2435191721161294	1.8404319599504122	2.890698569192193	2.5462180391781097	2.213983151627419	3.0684815525631377	1.969874713805568	2.357515783354514	2.352989761025235	2.0252406092533493	2.5035625087486166	2.334722855193584	2.671607493584306	1.604907440450062	2.2426535152672713	1.5465998329265251	1.8597413028363354	2.747884783445368	0.5052714779986719	1.1487979764502316	3.1385325881387676	1.3192867219705338	2.7600454108529076	3.869051792000875
