# Constructed from biom file
#OTU ID	TL1a_DTT_268_Repeat	TL1a_DTT_269_Repeat	TL1a_DTT_127_Repeat	TL1a_DTT_157_Repeat	TL1a_DTT_130_Repeat	TL1a_DTT_196_Repeat	TL1a_DTT_90_Repeat	TL1a_DTT_198_Repeat	TL1a_DTT_88_Repeat	TL1a_DTT_89_Re_extracted	TL1a_DTT_197_Repeat	TL1a_DTT_270_Repeat	TL1a_DTT_284	TL1a_DTT_231	TL1a_DTT_267	TL1a_DTT_160	TL1a_DTT_234	TL1a_DTT_158	TL1a_DTT_129	TL1a_DTT_265	TL1a_DTT_285	TL1a_DTT_159	TL1a_DTT_287	TL1a_DTT_233	TL1a_DTT_195	TL1a_DTT_85	TL1a_DTT_86	TL1a_DTT_193	TL1a_DTT_286	TL1a_DTT_230	TL1a_DTT_128	TL1a_DTT_283	TL1a_DTT_194	TL1a_DTT_229	TL1a_DTT_87	TL1a_DTT_266	TL1a_DTT_232	TL1A_DTT_673	TL1A_DTT_675	TL1A_DTT_626	TL1A_DTT_629	TL1A_DTT_674	TL1A_DTT_627	TL1A_DTT_630	TL1A_DTT_628	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	27.0	0.0	12.0	0.0	0.0	12.0	0.0	0.0	0.0	28.0	0.0	0.0	1.0	7.0	0.0	7.0	1.0	0.0	3.0	0.0	49.0	0.0	34.0	8.0	0.0	9.0	0.0	1.0	40.0	0.0	0.0	52.0	11.0	0.0	18.0	43.0	28.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	13.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enterorhabdus;s__muris	17.0	1.0	0.0	0.0	2.0	56.0	0.0	0.0	0.0	3.0	15.0	56.0	1.0	1.0	10.0	4.0	6.0	0.0	4.0	3.0	22.0	0.0	21.0	0.0	1.0	0.0	0.0	2.0	11.0	0.0	0.0	5.0	12.0	0.0	9.0	4.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	396.0	0.0	5515.0	1753.0	65.0	121.0	33.0	754.0	30.0	7928.0	89.0	532.0	28.0	9325.0	6917.0	2371.0	264.0	522.0	2626.0	106.0	1533.0	2552.0	93.0	4.0	4151.0	341.0	96.0	9574.0	470.0	55.0	2631.0	924.0	5892.0	30211.0	251.0	6445.0	30.0	2142.0	3.0	49.0	13669.0	36.0	134.0	5899.0	1209.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__acidifaciens	195.0	3.0	6556.0	6863.0	105.0	51.0	512.0	1121.0	81.0	1599.0	71.0	835.0	1146.0	770.0	4798.0	9075.0	247.0	2688.0	3832.0	817.0	6127.0	11381.0	402.0	230.0	2002.0	5589.0	2711.0	5717.0	4733.0	1865.0	4070.0	4548.0	7380.0	52.0	5408.0	283.0	6.0	470.0	611.0	590.0	0.0	538.0	182.0	84.0	343.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__caccae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249.0	0.0	47.0	0.0	6.0	0.0	0.0	123.0	0.0	1.0	143.0	29.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__nordii	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	243.0	0.0	108.0	0.0	10.0	0.0	0.0	205.0	0.0	2.0	48.0	18.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__salyersiae	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	169.0	0.0	0.0	485.0	0.0	9.0	273.0	32.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uniformis	41.0	0.0	0.0	60.0	0.0	16.0	0.0	0.0	45.0	1031.0	0.0	9.0	0.0	902.0	0.0	242.0	41.0	18.0	0.0	7.0	0.0	118.0	0.0	0.0	0.0	19.0	0.0	790.0	0.0	0.0	0.0	0.0	64.0	3457.0	0.0	755.0	7.0	766.0	0.0	22.0	3639.0	11.0	53.0	1931.0	299.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__vulgatus	0.0	0.0	167.0	203.0	0.0	10.0	26.0	26.0	47.0	41.0	16.0	66.0	0.0	1.0	338.0	295.0	0.0	37.0	129.0	144.0	0.0	340.0	4.0	0.0	1006.0	589.0	310.0	1572.0	8.0	0.0	79.0	9.0	1321.0	1222.0	737.0	187.0	0.0	363.0	17.0	31.0	451.0	16.0	38.0	412.0	74.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	27.0	0.0	402.0	211.0	16.0	0.0	9.0	103.0	0.0	2.0	10.0	41.0	50.0	0.0	210.0	74.0	0.0	17.0	313.0	65.0	77.0	105.0	80.0	0.0	18.0	197.0	98.0	15.0	98.0	0.0	269.0	140.0	16.0	0.0	367.0	33.0	0.0	9.0	95.0	72.0	0.0	56.0	151.0	38.0	60.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__splanchnicus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	10.0	0.0	20.0	0.0	0.0	100.0	0.0	0.0	28.0	8.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__	19780.0	5904.0	7257.0	2122.0	19284.0	40586.0	2527.0	21011.0	2181.0	5947.0	8406.0	27165.0	5785.0	5443.0	11380.0	6572.0	30937.0	484.0	5958.0	1543.0	17124.0	2832.0	4773.0	40236.0	8476.0	20460.0	13690.0	14449.0	8171.0	6179.0	7058.0	28195.0	21637.0	839.0	12460.0	6408.0	26549.0	1746.0	8410.0	5952.0	50.0	5942.0	2787.0	2021.0	6007.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Muribaculum;s__intestinale	113.0	114.0	107.0	67.0	110.0	180.0	97.0	134.0	66.0	100.0	52.0	68.0	91.0	55.0	39.0	614.0	12.0	53.0	47.0	4.0	306.0	99.0	26.0	22.0	41.0	121.0	199.0	54.0	49.0	11.0	47.0	568.0	135.0	3.0	113.0	363.0	31.0	21.0	73.0	0.0	1.0	38.0	0.0	5.0	6.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Alloprevotella;s__	12.0	0.0	1723.0	2766.0	148.0	24.0	425.0	0.0	369.0	672.0	61.0	272.0	6547.0	488.0	2370.0	3182.0	3.0	1286.0	1127.0	415.0	14100.0	4529.0	588.0	36.0	1461.0	9151.0	6458.0	2675.0	66.0	275.0	1089.0	8773.0	3672.0	54.0	11588.0	2069.0	1.0	116.0	215.0	163.0	0.0	175.0	34.0	0.0	43.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Paraprevotella;s__	0.0	0.0	10.0	135.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	263.0	0.0	25.0	0.0	48.0	0.0	226.0	0.0	0.0	0.0	51.0	6.0	16.0	0.0	0.0	0.0	0.0	0.0	4735.0	0.0	785.0	0.0	493.0	0.0	29.0	5740.0	4.0	23.0	1925.0	509.0
