OTU ID	806rcbc423-S424	GnotoExpt-DTT552-S163	GnotoExpt-DTT480-S628	806rcbc481-S386	GnotoExpt-FP552-S67	806rcbc381-S515	806rcbc179-S276	GnotoExpt-DTT570-S182	GnotoExpt-FP456-S677	GnotoExpt-DTT564-S176	GnotoExpt-DTT534-S145	806rcbc450-S451	806rcbc447-S448	GnotoExpt-DTT456-S604	806rcbc432-S337	GnotoExpt-FP558-S74	806rcbc530-S435	GnotoExpt-FP564-S80	806rcbc454-S455	806rcbc375-S509	806rcbc401-S306	GnotobioticExp-DTT-180-S190	GnotoExpt-FP474-S695	GnotoExpt-FP570-S86	GnotoExpt-DTT600-S335	GnotobioticExp-DTT-186-S196	GnotoExpt-DTT390-S536	806rcbc426-S331	806rcbc493-S398	806rcbc567-S472	GnotobioticExp-FP-186-S49	GnotoExpt-FP618-S314	806rcbc469-S374	806rcbc173-S270	GnotoExpt-DTT612-S347	GnotoExpt-FP462-S683	GnotobioticExp-FP-198-S62	GnotoExpt-FP540-S55	GnotobioticExp-DTT-204-S214	GnotoExpt-FP600-S296	GnotoExpt-DTT486-S634	806rcbc438-S343	GnotoExpt-DTT462-S610	GnotoExpt-FP534-S49	GnotobioticExp-DTT-192-S202	806rcbc524-S429	GnotoExpt-FP612-S308	GnotoExpt-FP486-S708	GnotoExpt-DTT474-S622	GnotoExpt-FP468-S689	806rcbc407-S312	GnotoExpt-FP546-S61	806rcbc561-S466	GnotobioticExp-DTT-198-S208	806rcbc499-S404	806rcbc555-S460	GnotoExpt-DTT606-S341	GnotobioticExp-FP-204-S68	GnotoExpt-FP480-S701	GnotobioticExp-FP-210-S74	806rcbc429-S430	GnotoExpt-DTT618-S353	806rcbc432-S433	GnotoExpt-DTT468-S616	GnotobioticExp-FP-192-S55	GnotoExpt-DTT546-S157	GnotoExpt-DTT540-S151	GnotobioticExp-FP-180-S43	GnotobioticExp-DTT-210-S220	GnotoExpt-DTT558-S170	GnotoExpt-FP606-S302	806rcbc395-S300	GnotobioticExp-FP-372.fastq	GnotobioticExp-DTT-367.fastq	GnotobioticExp-FP-384.fastq	GnotobioticExp-DTT-319.fastq	GnotobioticExp-DTT-325.fastq	GnotobioticExp-DTT-307.fastq	GnotobioticExp-FP-306.fastq	GnotobioticExp-FP-366.fastq	GnotobioticExp-DTT-373.fastq	GnotobioticExp-FP-312.fastq	GnotobioticExp-DTT-379.fastq	GnotobioticExp-FP-318.fastq	GnotobioticExp-FP-378.fastq	GnotobioticExp-DTT-313.fastq	GnotobioticExp-FP-396.fastq	GnotobioticExp-FP-324.fastq	GnotobioticExp-FP-390.fastq	taxonomy
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus	0.0	3.0	0.0	0.0	6.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	55.0	0.0	105.0	5.0	108.0	0.0	0.0	0.0	34.0	0.0	11.0	0.0	0.0	0.0	18.0	14.0	0.0	10.0	4.0	0.0	0.0	0.0	0.0	27.0	60.0	0.0	14.0	35.0	0.0	9.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	24.0	86.0	5.0	17.0	0.0	2.0	3.0	0.0	10.0	12.0	28.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	18.0	6.0	45.0	43.0	0.0	12.0	0.0	0.0	0.0	8.0	49.0	0.0	0.0	49.0	0.0	4.0	5.0	20.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0.0	2.0	0.0	0.0	3.0	0.0	1333.0	21.0	44.0	8.0	0.0	0.0	0.0	0.0	16.0	2.0	0.0	9.0	0.0	0.0	7.0	0.0	4.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	10.0	4.0	0.0	0.0	13.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	10.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	14.0	6.0	0.0	0.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	288.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium	414.0	1809.0	104.0	130.0	2213.0	1214.0	4.0	2680.0	1681.0	497.0	599.0	906.0	384.0	0.0	638.0	2305.0	4835.0	5780.0	3232.0	18.0	2399.0	846.0	1717.0	3482.0	13.0	119.0	1170.0	195.0	2578.0	3315.0	161.0	15.0	108.0	271.0	7.0	1364.0	218.0	1321.0	104.0	487.0	0.0	235.0	31.0	376.0	4.0	3202.0	51.0	2341.0	0.0	1692.0	44.0	1076.0	156.0	608.0	9383.0	266.0	6.0	166.0	3063.0	95.0	382.0	3.0	724.0	0.0	3.0	709.0	215.0	258.0	7.0	72.0	801.0	4295.0	290.0	2578.0	0.0	1278.0	3221.0	73.0	308.0	640.0	2883.0	189.0	1138.0	85.0	181.0	132.0	18.0	701.0	9.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia	10.0	50.0	0.0	1601.0	99.0	293.0	165.0	1739.0	1244.0	554.0	1452.0	41.0	67.0	0.0	1484.0	1029.0	1475.0	2693.0	527.0	57.0	2773.0	24.0	6129.0	3061.0	7.0	17.0	1316.0	1303.0	351.0	252.0	123.0	143.0	504.0	2977.0	15.0	332.0	36.0	1399.0	1559.0	2574.0	29.0	46.0	0.0	935.0	98.0	2010.0	187.0	855.0	0.0	22711.0	189.0	1054.0	232.0	1514.0	596.0	270.0	10.0	538.0	526.0	365.0	1015.0	3.0	814.0	0.0	4.0	1040.0	773.0	184.0	161.0	147.0	3677.0	6523.0	424.0	128.0	17.0	68.0	70.0	161.0	889.0	123.0	369.0	1768.0	741.0	390.0	864.0	270.0	2282.0	0.0	176.0
k__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__;g__	5.0	41.0	0.0	1415.0	34.0	31.0	113.0	128.0	3254.0	6.0	1888.0	0.0	0.0	0.0	4048.0	271.0	25.0	1095.0	378.0	0.0	4067.0	0.0	156.0	202.0	0.0	0.0	3.0	0.0	0.0	98.0	0.0	9.0	3152.0	56.0	0.0	5709.0	11301.0	5.0	0.0	5514.0	0.0	0.0	0.0	339.0	0.0	83.0	10.0	12419.0	0.0	767.0	29247.0	0.0	61.0	18.0	95.0	0.0	0.0	465.0	3615.0	19476.0	0.0	0.0	0.0	0.0	36.0	13.0	3.0	7.0	11.0	6.0	785.0	2304.0	1633.0	0.0	7128.0	0.0	0.0	0.0	69.0	24.0	0.0	33055.0	0.0	219.0	70.0	0.0	577.0	6768.0	5012.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Clostridium] methylpentosum group;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	6.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	1.0	143.0	0.0	2.0	54.0	2.0	932.0	58.0	489.0	159.0	308.0	0.0	4.0	0.0	1.0	216.0	749.0	226.0	443.0	0.0	4397.0	17.0	15.0	121.0	1.0	91.0	183.0	2.0	193.0	3.0	223.0	24.0	4.0	2.0	1.0	4.0	1.0	60.0	76.0	148.0	0.0	0.0	0.0	67.0	1.0	0.0	19.0	185.0	0.0	10.0	2.0	415.0	0.0	482.0	66.0	1.0	0.0	1.0	1.0	1.0	165.0	1.0	0.0	0.0	1.0	444.0	31.0	1.0	143.0	19.0	32.0	35.0	25.0	178.0	0.0	1.0	0.0	8.0	5.0	444.0	206.0	13.0	32.0	8.0	1.0	19.0	2.0	0.0	2.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Paludicola	5.0	20.0	0.0	26.0	7.0	8.0	0.0	2.0	0.0	2.0	2.0	0.0	0.0	0.0	144.0	12.0	0.0	15.0	0.0	0.0	7.0	9.0	11.0	3.0	0.0	3.0	0.0	65.0	4.0	0.0	17.0	0.0	35.0	2.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	6.0	8.0	28.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	3.0	9.0	0.0	19.0	0.0	3.0	99.0	0.0	3.0	4.0	0.0	0.0	0.0	5.0	21.0	3.0	9.0	30.0	0.0	11.0	0.0	0.0	0.0	0.0	5.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fournierella	26.0	10.0	0.0	41.0	5.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	4.0	17.0	577.0	0.0	21.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	34.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	70.0	46.0	0.0	0.0	0.0	0.0	0.0	5.0	271.0	0.0	0.0	0.0	15.0	0.0	44.0	30.0	0.0	0.0	0.0	8.0	51.0	21.0	42.0	19.0	0.0	18.0	43.0	46.0	7.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes	46.0	17.0	0.0	369.0	12.0	155.0	23.0	387.0	0.0	121.0	320.0	0.0	92.0	0.0	2041.0	89.0	611.0	123.0	334.0	12.0	2117.0	3.0	0.0	334.0	0.0	7.0	466.0	250.0	0.0	309.0	1.0	75.0	203.0	0.0	0.0	0.0	1.0	1137.0	9.0	11.0	0.0	111.0	0.0	102.0	1.0	357.0	88.0	0.0	0.0	136.0	133.0	361.0	108.0	47.0	0.0	22.0	0.0	13.0	162.0	3.0	122.0	1.0	532.0	0.0	1.0	279.0	724.0	9.0	4.0	38.0	1.0	4660.0	231.0	4.0	1.0	1.0	19.0	96.0	188.0	35.0	3.0	22.0	1.0	1.0	100.0	1.0	1.0	0.0	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus	0.0	0.0	0.0	0.0	3.0	0.0	0.0	23.0	33.0	5.0	13.0	803.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	19.0	0.0	67.0	5.0	30.0	0.0	3.0	7.0	0.0	0.0	81.0	30.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	78.0	0.0	0.0	2.0	0.0	0.0	0.0	22.0	0.0	9.0	14.0	0.0	1.0	0.0	35.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0
