"","V1"
"K00686",8.9726615169027e-07
"K00687",1.25821602917052e-06
"K00688",0.00104401661039297
"K00690",6.15784226650584e-05
"K00691",0.000292736665842764
"K00692",7.26699196840947e-05
"K00694",3.08519061840118e-05
"K00697",1.76143625806664e-05
"K00700",0.000893050305825123
"K00702",7.57563941738225e-05
"K00703",0.000751482475438066
"K00705",0.000503815073880425
"K00712",0.000242725858549338
"K00721",0.000350538255662612
"K00737",5.98075849225074e-05
"K00748",0.000146927096972445
"K00752",2.46724623601635e-06
"K00754",0.00107476777482668
"K00756",0.000347423374414783
"K00757",0.000407767158487106
"K00758",1.76143625806664e-05
"K00759",0.000729609339890745
"K00760",0.000896068025658855
"K00761",0.000800469096848165
"K00762",0.000975486230897205
"K00763",0.000744793286045602
"K00764",0.00104136947420316
"K00765",0.000455057249163103
"K00766",0.00030264949188578
"K00767",0.000287124334332407
"K00768",0.00032252846364611
"K00769",2.26361784766894e-05
"K00772",4.1844484683385e-05
"K00773",0.000734387394026604
"K00782",0.000291658845906504
"K00783",0.000804361633296833
"K00784",0.000749614868228411
"K00786",2.24425696843039e-05
"K00788",0.00051766917267836
"K00789",0.000863852741245081
"K00790",0.0012269477061712
"K00791",0.000888210011828037
"K00793",0.000300226598142383
"K00794",0.000324047756263405
"K00795",2.81460535264441e-05
"K00796",0.000331655469519665
"K00797",0.000117222990868294
"K00798",0.000147654623065324
"K00799",5.59372446448802e-05
"K00800",0.000520280312158563
"K00801",3.84279898513181e-06
"K00803",1.76452021220029e-06
"K00805",0.000674799867209686
"K00806",0.000813846620506724
"K00808",1.54830685122188e-07
"K00809",2.75350679208606e-07
"K00812",0.000261366954382707
"K00813",5.30314247780866e-05
"K00817",0.000499978555383629
"K00818",0.000129451711328811
"K00819",1.14065690081085e-05
"K00820",0.000828063819679022
"K00821",0.000374881584265084
"K00822",5.01814286308885e-07
"K00823",0.000236969004444692
"K00824",1.90720431323104e-05
"K00826",0.000724176608530716
"K00831",0.000623040491310954
"K00832",6.12625376068299e-05
"K00833",0.000200944931323457
"K00835",2.01713692687862e-05
"K00839",1.68879535681547e-06
"K00840",1.74595318955442e-05
"K00841",0.000425143262289238
"K00844",1.157387954081e-05
"K00845",0.00102295805580316
"K00847",0.000899581232453326
"K00848",0.000305934420632892
"K00849",0.000741127938840068
"K00850",0.00145035978023214
"K00851",0.000165663618165375
"K00852",0.00102409264251465
"K00853",0.000251991940135299
"K00854",0.000525377459826547
"K00855",1.78065154967309e-05
"K00856",1.70774590334662e-05
"K00857",0.000482136037946432
"K00858",0.000807545477806258
"K00859",0.000774548112402214
"K00860",5.24102567111445e-05
"K00863",0.000192813928530094
"K00864",0.000774808497046512
"K00865",0.000714444864866571
"K00867",0.000355876360620698
"K00868",0.00072658307559802
"K00869",0.000289635460431278
"K00872",0.000330400995825376
"K00873",0.000870023922035619
"K00874",0.000609761503256737
"K00876",0.00086219409914649
"K00878",0.00026060774417584
"K00879",7.73846736885417e-05
"K00880",2.59220874615265e-05
"K00881",1.21571987193937e-06
"K00882",0.00066567169496148
"K00883",2.41199841878263e-05
"K00884",1.74595318955442e-05
"K00885",1.74595318955442e-05
"K00886",2.44391827708797e-06
"K00887",0.000254837670674264
"K00891",0.000727340743779925
"K00892",1.74595318955442e-05
"K00895",0.000113216569914252
"K00897",2.53866931038977e-05
"K00899",5.41394469419416e-05
"K00901",0.000246322304672977
"K00906",1.74595318955442e-05
"K00912",0.000146927096972445
"K00917",2.91855528679075e-05
"K00918",2.04987595549201e-05
"K00919",0.000733764351924904
"K00924",0.000239145687299566
"K00925",0.00128022295254647
"K00926",0.00040136842539007
"K00927",0.000806058250488534
"K00928",0.00090054342485233
"K00929",0.000115975851944276
"K00930",0.00047046620605427
"K00931",0.000660655951737411
"K00932",1.74595318955442e-05
"K00936",0.000610821985215384
"K00937",0.000477056017434837
"K00938",0.000289635460431278
"K00939",0.000806872722795485
"K00940",0.000295024821751745
"K00941",0.000527475158889343
"K00942",0.00107823437591428
"K00943",0.000498569439695254
"K00945",0.00105275095705511
"K00946",0.000158947204621645
"K00948",0.00126763519590915
"K00949",0.000650799216918674
"K00950",0.000254145943452332
"K00951",0.000902363885774161
"K00952",4.59614938700786e-05
"K00954",0.000855756495313878
"K00955",5.01814286308885e-07
"K00956",5.02329929158372e-05
"K00957",7.79335201207662e-05
"K00958",1.58377682747105e-05
"K00962",0.000520280312158563
"K00963",0.000483190347550743
"K00965",0.000649744455634386
"K00966",4.91473443933582e-06
"K00968",8.93615958249401e-06
"K00969",0.000810479902058871
"K00970",0.000146737254156634
"K00971",0.000241108547412575
"K00972",5.91191440760331e-05
"K00973",0.000555925397361496
"K00974",0.00073140667158028
"K00975",0.00139429242560522
"K00978",0.000149561402213067
"K00979",0.000172779449051421
"K00980",0.00014212749287029
"K00981",0.000814172437765548
"K00982",3.67890179027265e-05
"K00983",8.19913018071307e-05
"K00984",3.24809452056965e-06
"K00986",2.84718225722647e-05
"K00989",8.38839361659699e-05
"K00990",5.14958245655473e-05
"K00991",0.000688372995970015
"K00992",8.61600156332328e-06
"K00995",0.000718166994691763
"K00996",4.34387956862969e-05
"K00997",0.000481045243903431
"K00998",1.74595318955442e-05
"K01000",0.000808339104289034
"K01002",9.59535834251064e-05
"K01006",0.000474836587089468
"K01007",0.00014944464285771
"K01008",0.000210759070718136
"K01011",4.7447321698247e-05
"K01012",0.000486955273716353
"K01023",1.93656084041728e-05
"K01026",0.00012914275389472
"K01028",1.11207875441233e-06
"K01029",1.11207875441233e-06
"K01034",4.59968452149835e-05
"K01035",4.59968452149835e-05
"K01039",1.17852784954662e-05
"K01040",1.17852784954662e-05
"K01042",0.000106332140205958
"K01046",2.43506080681376e-05
"K01048",7.38879308802663e-05
"K01051",4.80092146414801e-05
"K01053",2.62207692113854e-06
"K01056",0.000809496515956722
"K01057",0.000100857806144957
"K01058",9.00191067615242e-05
"K01060",0.00024025663306927
"K01061",3.5851059441728e-05
"K01066",3.68051424133332e-05
"K01067",8.26956616677107e-06
"K01069",1.80198035069202e-05
"K01070",3.54208780773972e-05
"K01071",0.000286977697034075
"K01073",0.000187322711837566
"K01077",0.000344570778605703
"K01079",0.000115561893481751
"K01081",0.000246529470688308
"K01082",4.30292829058845e-05
"K01085",1.74595318955442e-05
"K01087",1.76143625806664e-05
"K01089",0.000106466143236107
"K01090",0.000704869872769292
"K01091",0.00127782064563765
"K01092",0.000468608179068302
"K01093",2.69742083529809e-05
"K01095",5.77050388133717e-05
"K01096",1.74595318955442e-05
"K01101",0.000368013634189746
"K01104",0.00208228040309547
"K01113",7.94357021977227e-07
"K01114",1.88287814344677e-06
"K01118",0.00040965580615124
"K01119",0.000149085235628594
"K01126",0.00104424184568655
"K01129",0.000445958696280814
"K01130",6.59305765230067e-05
"K01133",1.6903505466676e-05
"K01134",6.10163439591239e-06
"K01135",2.71183737324202e-06
"K01138",7.22145371599137e-05
"K01139",1.93870782824294e-05
"K01141",2.55737191725586e-05
"K01142",0.000864257363812107
"K01144",9.09032853818547e-05
"K01146",1.74595318955442e-05
"K01147",4.16810150158017e-05
"K01150",2.69742083529809e-05
"K01151",0.00065519723897702
"K01153",0.0010556840688122
"K01154",0.00121550862598472
"K01155",1.35088288850315e-05
"K01156",0.000464271767123199
"K01159",0.00020384132851542
"K01160",5.23785956866325e-05
"K01163",0.000391893884315558
"K01166",1.54830685122188e-07
"K01169",1.74595318955442e-05
"K01173",0.000163257431827819
"K01174",5.1764710993058e-06
"K01175",1.74595318955442e-05
"K01176",0.000287503131637001
"K01179",0.000236744605594915
"K01181",7.44328399512643e-06
"K01182",0.000320467433842358
"K01183",1.19769706549461e-05
"K01185",0.000247815494801213
"K01186",0.000175654332814025
"K01187",0.000993662972396096
"K01190",0.00153700293435971
"K01191",0.000128022198699949
"K01192",0.000137051774605879
"K01193",0.0009071887118658
"K01194",4.17739137921479e-05
"K01195",0.000117009201241656
"K01197",0.000139079449918733
"K01198",5.50463669273635e-05
"K01200",0.000220542573464199
"K01201",9.40758616071414e-05
"K01205",8.77211875595484e-05
"K01206",0.000350980440892356
"K01207",0.000402535374509607
"K01209",0.000159867944754002
"K01212",2.10307949204982e-06
"K01215",7.83561424089265e-05
"K01218",8.97713696213804e-05
"K01220",0.000268201668080046
"K01222",5.83042373555042e-05
"K01223",0.00191810318654008
"K01224",0.000269930311157399
"K01226",7.52260398996464e-05
"K01227",5.84573250671459e-08
"K01232",0.000213057397015001
"K01235",8.54344433837374e-06
"K01236",1.92754638688519e-06
"K01239",0.000601637989745347
"K01241",9.96112932350475e-05
"K01243",0.000711204620800259
"K01246",0.00046067673318048
"K01247",2.80316672382153e-05
"K01250",0.000262928503039363
"K01251",0.000132631581172496
"K01252",1.74595318955442e-05
"K01255",0.000105242707322471
"K01256",0.000323620062558112
"K01258",0.000813708396577595
"K01259",0.000209830847936595
"K01261",3.00723840233201e-06
"K01262",0.000905207938475736
"K01263",7.16708564619303e-05
"K01265",0.00100338256228751
"K01266",5.19312985317735e-06
"K01267",0.000320773287003012
"K01270",0.000748603698500848
"K01271",0.000541362684776697
"K01273",0.000339686019586674
"K01274",6.63870571342585e-07
"K01277",9.09032853818547e-05
"K01278",0.000116810228796433
"K01281",0.000287611806924222
"K01284",0.000204442575961881
"K01286",0.00032332424776825
"K01295",0.000210830630211644
"K01297",0.000118817693709071
"K01299",0.000136922595896737
"K01301",1.37675339604303e-07
"K01303",3.74021954998097e-05
"K01304",0.000116464503991954
"K01305",6.15199323549366e-05
"K01308",6.27876655668103e-05
"K01318",1.22899340454662e-06
"K01322",1.67547956465944e-05
"K01338",0.000671397985925841
"K01354",2.00411255122364e-05
"K01356",0.000748500372790848
"K01358",0.00105804027328846
"K01361",2.74031357131856e-06
"K01372",0.000473981417286533
"K01401",1.17053607947948e-06
"K01407",1.74595318955442e-05
"K01409",0.000850355374598233
"K01414",3.92669600858137e-05
"K01419",0.000310306419963847
"K01420",0.000495873814683584
"K01421",0.000516786788046783
"K01424",0.000824207063582322
"K01425",0.000217238209497887
"K01426",1.47643078827825e-05
"K01428",0.000192459098231946
"K01429",0.000191623535111682
"K01430",0.000192304267546824
"K01432",3.46983601186696e-07
"K01433",0.000108677308232096
"K01434",1.08686304670372e-06
"K01436",2.69504454853287e-05
"K01438",0.000114844082941408
"K01439",0.000769226934389765
"K01442",0.000838362097762401
"K01443",0.0008847814822676
"K01444",3.86335177840289e-05
"K01446",6.8149942676738e-07
"K01447",0.000121696628830174
"K01448",0.00126500420356196
"K01449",0.000252647372311587
"K01451",0.000129723292851226
"K01460",1.74595318955442e-05
"K01462",0.001291101679619
"K01464",0.00014507933690727
"K01465",0.000831847884605155
"K01466",7.0802795452134e-05
"K01467",1.80825739972444e-05
"K01468",4.17806332993275e-05
"K01469",5.01814286308885e-07
"K01470",5.44020200159205e-05
"K01473",5.20902375247305e-06
"K01474",5.20902375247305e-06
"K01476",6.42190497312123e-05
"K01478",4.60431576485254e-05
"K01479",1.9307800108771e-06
"K01480",0.000130902676888118
"K01482",4.77395934741144e-07
"K01483",2.92731076196577e-05
"K01484",1.74595318955442e-05
"K01485",4.68648751520165e-05
"K01486",0.000293837647582517
"K01487",9.68140682130669e-05
"K01488",0.000346569908667259
"K01489",0.000467838575472768
"K01491",0.000858928898671955
"K01492",1.48028011549727e-05
"K01493",0.000782747376129126
"K01494",3.14665711996013e-05
"K01495",0.000318112781419279
"K01496",9.63566002939679e-05
"K01497",1.79613461818531e-05
"K01499",2.46724623601635e-06
"K01501",1.05814335130307e-05
"K01505",3.35064062456807e-06
"K01507",0.000166945335907892
"K01512",0.000557661871619886
"K01515",0.000811309465977093
"K01520",0.000794753237049616
"K01521",1.74595318955442e-05
"K01523",6.58365189448539e-05
"K01524",0.000694332132848806
"K01525",2.96490155771045e-05
"K01531",0.000128173073977142
"K01533",0.000544519546209319
"K01534",0.00080660778939918
"K01537",0.00111470346584948
"K01546",0.000217875220970116
"K01547",0.000217202750735265
"K01548",0.000217202750735265
"K01551",8.09407826433007e-06
"K01556",1.37675339604303e-07
"K01560",0.000275725290036772
"K01561",1.54830685122188e-07
"K01567",0.000219022859349039
"K01569",1.88828574774565e-08
"K01571",0.000270650164358413
"K01572",0.000441190323192823
"K01573",1.24462719926354e-05
"K01575",0.000240965836121224
"K01577",0.000118358676665038
"K01578",5.01814286308885e-07
"K01579",0.000149758221983751
"K01580",0.000147319936197759
"K01581",0.00030268346433903
"K01582",4.27432055434326e-05
"K01583",1.70449868572927e-07
"K01584",1.74595318955442e-05
"K01585",0.000108064200526799
"K01586",0.000835886237362877
"K01588",0.000734050200525948
"K01589",0.000519173710146168
"K01591",0.000808164975264966
"K01593",1.37675339604303e-07
"K01595",9.58373947309343e-05
"K01596",3.39456236083201e-05
"K01597",0.000291964058076404
"K01598",5.5186007342428e-06
"K01599",0.000237604633724487
"K01601",3.46983601186696e-07
"K01607",0.000460347732428907
"K01608",1.74595318955442e-05
"K01609",0.000362102637654276
"K01610",0.000615349547778042
"K01611",4.94680668775554e-05
"K01613",0.000362320514183463
"K01615",3.45892253929079e-05
"K01619",0.000854280438624333
"K01620",0.000415223319367882
"K01621",0.000318114930085756
"K01623",1.26639308407567e-05
"K01624",0.00122969100281113
"K01625",0.000544432082982583
"K01626",0.000360562709323036
"K01627",0.000146927096972445
"K01628",0.000365643251186041
"K01629",5.06468468060099e-05
"K01630",3.20054765856917e-05
"K01631",1.76143625806664e-05
"K01633",0.000151097121212532
"K01635",0.000213570017758248
"K01637",1.74595318955442e-05
"K01638",5.0127684740218e-05
"K01639",0.000524514656669381
"K01640",3.65832407417798e-06
"K01641",0.000289635460431278
"K01643",0.000121461208304144
"K01644",0.00012275737961243
"K01646",0.000120619545165414
"K01647",0.000410228865864663
"K01649",0.000514496994081142
"K01652",0.00114981147023323
"K01653",0.000708689458087325
"K01654",6.52674478634016e-05
"K01657",0.000331113544196736
"K01658",0.000312032304659468
"K01659",1.74595318955442e-05
"K01661",0.00014077932067191
"K01662",0.000633098080520508
"K01664",2.9319271853629e-05
"K01665",5.90628304542199e-05
"K01666",5.80506908645729e-05
"K01667",4.77657057911304e-05
"K01668",1.22382273823514e-06
"K01669",4.30183556247583e-05
"K01671",1.74595318955442e-05
"K01673",0.0001024403738004
"K01674",2.08157277555149e-06
"K01676",0.000171029283370097
"K01677",0.000334002583189229
"K01678",0.000334002583189229
"K01679",0.000211465875577559
"K01681",0.000414891130977296
"K01682",2.57290980623152e-05
"K01683",5.77615561076271e-06
"K01684",2.7063784668646e-05
"K01685",0.000233056043651561
"K01686",0.000273107234083322
"K01687",0.000549465056933222
"K01689",0.000880541427961222
"K01690",1.76143625806664e-05
"K01692",2.42834784269913e-05
"K01693",0.000358106291369573
"K01695",0.000399534206778687
"K01696",0.000382322878948078
"K01697",2.44391827708797e-06
"K01698",0.000224209242917249
"K01699",3.00231823821808e-05
"K01703",0.000502212298300158
"K01704",0.000485318839182835
"K01706",1.99845213117342e-05
"K01708",1.83011950342742e-05
"K01709",0.000137400445137122
"K01710",0.000744432294937313
"K01711",0.000224383996098696
"K01712",4.34559536116115e-05
"K01713",8.11418727701439e-06
"K01714",0.00102154112231866
"K01715",0.00026389810120618
"K01716",1.76143625806664e-05
"K01719",0.000128043823744301
"K01720",1.74595318955442e-05
"K01724",3.3613930347756e-06
"K01725",1.74595318955442e-05
"K01727",2.38554170921862e-06
"K01730",1.96207361346411e-05
"K01733",0.000770735393707685
"K01734",0.000560738217984901
"K01735",0.000519147742074294
"K01736",0.00052029919501604
"K01737",0.000223190417277603
"K01738",0.00104258121135872
"K01739",4.01885535347456e-05
"K01740",0.000776402566364765
"K01744",0.00017417686983425
"K01745",7.3984295235022e-05
"K01746",1.3390403087325e-05
"K01749",0.000252725803938894
"K01750",6.41708742978702e-05
"K01751",0.000120542651004501
"K01752",0.00117913050833965
"K01753",2.69205689228863e-05
"K01754",0.000450502600053334
"K01755",0.000753702156327403
"K01756",0.000806002429236003
"K01758",9.19760740289358e-06
"K01759",0.000494041734960239
"K01760",0.000247949423916475
"K01761",6.14819589446441e-06
"K01766",1.74595318955442e-05
"K01768",3.82508184828496e-05
"K01770",0.000499654593329265
"K01771",1.88287814344677e-06
"K01772",0.000256158424093287
"K01775",0.00104678181110463
"K01776",0.000798971626258721
"K01777",2.91612170320504e-05
"K01778",0.000856079823993105
"K01779",0.000369899250419783
"K01782",1.74595318955442e-05
"K01783",0.000894594211487637
"K01784",0.00106059583171908
"K01785",0.000953279148008944
"K01787",0.000108681558576027
"K01788",0.00076581816673463
"K01790",0.000467720212019726
"K01791",0.000668167462524145
"K01792",2.01713692687862e-05
"K01799",2.00387837983983e-06
"K01802",0.000131223312578786
"K01803",0.00092470130835028
"K01804",0.000431268502367737
"K01805",4.76774866173411e-05
"K01807",0.000436278233750791
"K01808",0.000598341488759032
"K01809",0.000612746349438767
"K01810",0.000806046297554245
"K01811",0.00016574693988072
"K01812",0.000275765230632491
"K01813",5.38564310098509e-05
"K01814",0.000461782680656047
"K01815",0.000179563706686332
"K01816",4.10145865433547e-05
"K01817",0.000528243142864768
"K01818",7.95948120485746e-05
"K01819",0.000421801321183692
"K01820",9.70163190223066e-07
"K01821",0.000374527239327387
"K01823",0.000327156875481641
"K01825",1.74595318955442e-05
"K01829",1.22382273823514e-06
"K01834",0.000759014323411869
"K01835",0.000844016926591081
"K01838",0.000350449853721686
"K01839",0.000566732914038125
"K01840",0.000112362458842667
"K01841",3.40812038277971e-06
"K01843",8.34813601684931e-05
"K01844",1.93002085551757e-06
"K01845",0.000235173083763371
"K01846",1.74595318955442e-05
"K01847",0.000206835680000581
"K01848",2.20110771615567e-06
"K01849",2.06343237655137e-06
"K01854",0.000546357514470272
"K01858",7.89245027782553e-05
"K01866",0.000810850321442751
"K01867",0.000806634967090937
"K01868",0.000810274849286334
"K01869",0.000806058250488534
"K01870",0.00080635272473763
"K01872",0.000953859564320213
"K01873",0.000808339104289034
"K01874",0.0008293988054915
"K01875",0.000806653849948415
"K01876",0.000909053501510629
"K01878",0.000344455485428416
"K01879",0.000344455485428416
"K01880",0.000465043048228361
"K01881",0.000807629365783827
"K01883",0.000806058250488534
"K01885",0.000495554521449828
"K01886",0.000464371189568771
