# Constructed from biom file
#OTU ID	TL1a_DTT_268_Repeat	TL1a_DTT_269_Repeat	TL1a_DTT_127_Repeat	TL1a_DTT_157_Repeat	TL1a_DTT_130_Repeat	TL1a_DTT_196_Repeat	TL1a_DTT_90_Repeat	TL1a_DTT_198_Repeat	TL1a_DTT_88_Repeat	TL1a_DTT_89_Re_extracted	TL1a_DTT_197_Repeat	TL1a_DTT_270_Repeat	TL1a_DTT_284	TL1a_DTT_231	TL1a_DTT_267	TL1a_DTT_160	TL1a_DTT_234	TL1a_DTT_158	TL1a_DTT_129	TL1a_DTT_265	TL1a_DTT_285	TL1a_DTT_159	TL1a_DTT_287	TL1a_DTT_233	TL1a_DTT_195	TL1a_DTT_85	TL1a_DTT_86	TL1a_DTT_193	TL1a_DTT_286	TL1a_DTT_230	TL1a_DTT_128	TL1a_DTT_283	TL1a_DTT_194	TL1a_DTT_229	TL1a_DTT_87	TL1a_DTT_266	TL1a_DTT_232	TL1A_DTT_673	TL1A_DTT_675	TL1A_DTT_626	TL1A_DTT_629	TL1A_DTT_674	TL1A_DTT_627	TL1A_DTT_630	TL1A_DTT_628	taxonomy
k__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales	81.0	11.0	92.0	64.0	9.0	6.0	70.0	0.0	1.0	38.0	0.0	28.0	183.0	269.0	201.0	130.0	10.0	24.0	132.0	52.0	107.0	121.0	52.0	22.0	21.0	45.0	8.0	17.0	16.0	156.0	88.0	151.0	25.0	176.0	63.0	145.0	35.0	48.0	12.0	27.0	14.0	36.0	221.0	28.0	11.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	4756.0	7030.0	59.0	1060.0	414.0	11.0	9.0	79.0	1486.0	63.0	5.0	985.0	52.0	10.0	131.0	7.0	207.0	12.0	48.0	70.0	5315.0	88.0	4254.0	142.0	9.0	117.0	3.0	4.0	6772.0	9.0	19.0	35.0	12.0	17.0	77.0	8.0	98.0	28.0	0.0	0.0	1.0	0.0	0.0	16.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	489.0	18.0	0.0	7.0	0.0	0.0	50.0	0.0	19.0	34.0	0.0	225.0	1.0	0.0	16.0	50.0	0.0	4.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	1493.0	0.0	109.0	0.0	124.0	15.0	48.0	202.0	12.0	8.0	608.0	214.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	7290.0	1100.0	214.0	100.0	5541.0	5272.0	21.0	665.0	102.0	399.0	574.0	9698.0	77.0	36.0	1077.0	103.0	2199.0	14.0	315.0	431.0	1047.0	94.0	503.0	8995.0	1107.0	294.0	66.0	221.0	4519.0	234.0	262.0	1730.0	1392.0	6.0	291.0	72.0	72499.0	43.0	3.0	5.0	0.0	7.0	2.0	10.0	25.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Alicyclobacillales	58.0	3.0	29.0	62.0	25.0	17.0	18.0	0.0	47.0	419.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	26.0	0.0	0.0	14.0	19.0	0.0	45.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	0.0	30.0	0.0	0.0	72.0	3.0	0.0	0.0	4.0	0.0	16.0	96.0
k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales	467.0	420.0	3.0	5.0	0.0	0.0	328.0	0.0	123.0	604.0	14.0	369.0	26.0	1229.0	0.0	193.0	1329.0	10.0	3.0	20.0	25.0	94.0	18.0	24.0	17.0	318.0	205.0	418.0	2.0	0.0	0.0	6.0	14.0	4245.0	750.0	258.0	470.0	666.0	354.0	736.0	2594.0	353.0	1028.0	2135.0	472.0
k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	17.0	1.0	0.0	0.0	2.0	56.0	0.0	0.0	0.0	3.0	15.0	56.0	1.0	1.0	10.0	4.0	6.0	0.0	4.0	3.0	22.0	0.0	21.0	0.0	1.0	0.0	0.0	2.0	11.0	0.0	0.0	5.0	12.0	0.0	9.0	4.0	8.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0
k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales	27.0	0.0	12.0	0.0	0.0	12.0	0.0	0.0	0.0	28.0	0.0	0.0	1.0	7.0	0.0	7.0	1.0	0.0	3.0	0.0	49.0	0.0	34.0	8.0	0.0	9.0	0.0	1.0	40.0	0.0	0.0	52.0	11.0	0.0	18.0	43.0	28.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	13.0
k__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales	1532.0	78.0	0.0	89.0	0.0	6.0	49.0	0.0	0.0	23.0	0.0	1362.0	0.0	117.0	198.0	552.0	52.0	53.0	0.0	45.0	0.0	112.0	0.0	330.0	0.0	131.0	176.0	12.0	0.0	626.0	0.0	0.0	43.0	824.0	207.0	231.0	34.0	55.0	247.0	46.0	346.0	221.0	52.0	154.0	253.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	1265.0	0.0	131.0	0.0	73.0	0.0	0.0	171.0	0.0	1.0	214.0	32.0
