NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K05365	1014	7.562580585479736	-0.22549918	Yes	
row_1	K00075	1090	6.962197780609131	-0.21411644	Yes	
row_2	K11695	1148	6.621094703674316	-0.19819282	Yes	
row_3	K11694	1155	6.609120845794678	-0.1694034	Yes	
row_4	K12553	1167	6.564137935638428	-0.14187536	Yes	
row_5	K05363	1284	6.248213768005371	-0.14083569	Yes	
row_6	K01000	1306	6.230791091918945	-0.11583034	Yes	
row_7	K01929	1321	6.230791091918945	-0.0890591	Yes	
row_8	K02563	1330	6.230791091918945	-0.06077423	Yes	
row_9	K05366	1403	6.230791091918945	-0.048634667	Yes	
row_10	K01924	1439	6.20632266998291	-0.027161103	Yes	
row_11	K01925	1447	6.198734760284424	0.0013760359	Yes	
row_12	K07260	1479	6.154275417327881	0.023858683	Yes	
row_13	K06153	1530	5.990846157073975	0.041548193	Yes	
row_14	K03587	1680	5.642543792724609	0.03426293	Yes	
row_15	K01928	1796	5.319274425506592	0.035554864	Yes	
row_16	K00790	1971	4.905134201049805	0.021962838	Yes	
row_17	K08724	2039	4.741561412811279	0.035363752	Yes	
row_18	K07258	2050	4.702765941619873	0.06314408	Yes	
row_19	K01921	2067	4.669520854949951	0.08941078	Yes	
row_20	K03980	2250	4.153283596038818	0.07380059	Yes	
row_21	K05515	2355	3.9023375511169434	0.0778675	Yes	
row_22	K05364	2403	3.7821812629699707	0.09631382	Yes	
row_23	K00887	2790	3.048370838165283	0.029240467	Yes	
row_24	K03814	2874	2.8611855506896973	0.038605053	Yes	
row_25	K12555	2955	2.6913719177246094	0.04872645	Yes	
row_26	K07259	3232	1.9266432523727417	0.009402841	Yes	
row_27	K12554	3580	0.7292550206184387	-0.047831967	Yes	
row_28	K03693	3626	0.6082302927970886	-0.028881105	Yes	
row_29	K12556	3886	0.09277640283107758	-0.06391612	Yes	
row_30	K05362	3888	0.09160570055246353	-0.033865355	Yes	
row_31	K00687	3892	0.08927315473556519	-0.0043191346	Yes	
row_32	K05367	3967	0.02018859051167965	0.007315885	Yes	
