NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01846	57	9.721961975097656	0.076609045	Yes	
row_1	K04835	241	9.721961975097656	0.12160745	Yes	
row_2	K11258	541	9.721961975097656	0.137504	Yes	
row_3	K01704	842	9.362410545349121	0.15314966	Yes	
row_4	K00052	850	9.344932556152344	0.24230261	Yes	
row_5	K01703	854	9.287261009216309	0.33245906	Yes	
row_6	K01653	953	8.342187881469727	0.3987821	Yes	
row_7	K01652	1482	6.131964206695557	0.3572276	No	
row_8	K01902	2446	3.6500325202941895	0.20654109	No	
row_9	K01575	3272	1.8025147914886475	0.09047578	No	
row_10	K01903	3395	1.3641493320465088	0.15077774	No	
