NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K02344	68	9.721961975097656	0.038465835	Yes	
row_1	K02345	69	9.721961975097656	0.09402139	Yes	
row_2	K03111	1074	7.081679344177246	-0.10274777	Yes	
row_3	K03471	1219	6.4099507331848145	-0.083382204	Yes	
row_4	K02314	1229	6.384345054626465	-0.030088527	Yes	
row_5	K02316	1267	6.281851768493652	0.01616821	Yes	
row_6	K02343	1290	6.242620468139648	0.066194735	Yes	
row_7	K02337	1324	6.230791091918945	0.113456756	Yes	
row_8	K02338	1325	6.230791091918945	0.16901231	Yes	
row_9	K02340	1326	6.230791091918945	0.22456786	Yes	
row_10	K03470	1383	6.230791091918945	0.26604953	Yes	
row_11	K02341	1428	6.213384628295898	0.31054702	Yes	
row_12	K02335	1445	6.200515270233154	0.36208147	Yes	
row_13	K01972	1547	5.9331865310668945	0.3922538	Yes	
row_14	K02342	1719	5.599854469299316	0.4048337	Yes	
row_15	K03763	2001	4.840102672576904	0.3897685	No	
row_16	K03469	2215	4.253024578094482	0.391793	No	
row_17	K02339	3903	0.07267122715711594	0.023372687	No	
