NAME	TITLE	SCORE	
K11607		9.721962	
K11685		9.721962	
K11732		9.721962	
K11734		9.721962	
K11735		9.721962	
K11736		9.721962	
K11738		9.721962	
K11739		9.721962	
K11740		9.721962	
K11745		9.721962	
K11746		9.721962	
K11747		9.721962	
K11750		9.721962	
K11751		9.721962	
K11891		9.721962	
K11892		9.721962	
K11893		9.721962	
K11894		9.721962	
K11895		9.721962	
K11896		9.721962	
K11900		9.721962	
K11901		9.721962	
K11903		9.721962	
K11905		9.721962	
K11906		9.721962	
K11907		9.721962	
K11909		9.721962	
K11910		9.721962	
K11911		9.721962	
K11921		9.721962	
K11923		9.721962	
K11924		9.721962	
K11925		9.721962	
K11926		9.721962	
K11929		9.721962	
K11930		9.721962	
K11932		9.721962	
K11933		9.721962	
K11935		9.721962	
K11936		9.721962	
K11938		9.721962	
K11939		9.721962	
K11941		9.721962	
K12056		9.721962	
K12059		9.721962	
K12061		9.721962	
K12064		9.721962	
K12065		9.721962	
K12066		9.721962	
K12067		9.721962	
K12068		9.721962	
K12112		9.721962	
K12113		9.721962	
K12139		9.721962	
K12142		9.721962	
K12144		9.721962	
K12146		9.721962	
K12147		9.721962	
K12148		9.721962	
K12151		9.721962	
K12152		9.721962	
K12264		9.721962	
K12265		9.721962	
K12266		9.721962	
K12288		9.721962	
K12289		9.721962	
K12290		9.721962	
K12291		9.721962	
K12299		9.721962	
K12339		9.721962	
K12516		9.721962	
K12525		9.721962	
K12528		9.721962	
K12529		9.721962	
K12582		9.721962	
K12660		9.721962	
K12943		9.721962	
K12944		9.721962	
K12945		9.721962	
K12961		9.721962	
K12962		9.721962	
K12963		9.721962	
K12973		9.721962	
K12974		9.721962	
K12975		9.721962	
K12985		9.721962	
K13014		9.721962	
K13053		9.721962	
K13243		9.721962	
K13244		9.721962	
K13255		9.721962	
K13285		9.721962	
K13287		9.721962	
K13301		9.721962	
K13480		9.721962	
K13574		9.721962	
K13620		9.721962	
K13629		9.721962	
K13630		9.721962	
K13631		9.721962	
K13632		9.721962	
K13634		9.721962	
K13635		9.721962	
K13636		9.721962	
K13639		9.721962	
K13641		9.721962	
K13650		9.721962	
K13654		9.721962	
K13683		9.721962	
K13684		9.721962	
K13892		9.721962	
K13918		9.721962	
K13938		9.721962	
K14051		9.721962	
K14054		9.721962	
K14055		9.721962	
K14056		9.721962	
K14057		9.721962	
K14061		9.721962	
K14062		9.721962	
K14063		9.721962	
K14064		9.721962	
K14170		9.721962	
K14187		9.721962	
K14287		9.721962	
K14587		9.721962	
K14588		9.721962	
K14762		9.721962	
K15257		9.721962	
K15396		9.721962	
K15536		9.721962	
K15540		9.721962	
K15545		9.721962	
K15547		9.721962	
K15548		9.721962	
K15549		9.721962	
K15550		9.721962	
K15551		9.721962	
K15721		9.721962	
K15722		9.721962	
K15723		9.721962	
K15735		9.721962	
K15736		9.721962	
K15737		9.721962	
K15827		9.721962	
K15828		9.721962	
K15829		9.721962	
K15831		9.721962	
K15833		9.721962	
K15835		9.721962	
K15836		9.721962	
K15974		9.721962	
K16066		9.721962	
K16074		9.721962	
K16076		9.721962	
K16088		9.721962	
K16090		9.721962	
K16092		9.721962	
K16135		9.721962	
K16136		9.721962	
K16140		9.721962	
K16210		9.721962	
K16263		9.721962	
K16291		9.721962	
K16321		9.721962	
K16326		9.721962	
K16346		9.721962	
K16347		9.721962	
K16348		9.721962	
K16692		9.721962	
K16693		9.721962	
K16695		9.721962	
K16703		9.721962	
K16704		9.721962	
K16711		9.721962	
K17938		9.721962	
K17948		9.721962	
K18015		9.721962	
K18140		9.721962	
K18141		9.721962	
K18142		9.721962	
K18324		9.721962	
K18326		9.721962	
K18446		9.721962	
K18479		9.721962	
K18530		9.721962	
K18531		9.721962	
K18657		9.721962	
K18698		9.721962	
K18765		9.721962	
K18800		9.721962	
K18824		9.721962	
K18829		9.721962	
K18841		9.721962	
K18842		9.721962	
K18850		9.721962	
K18862		9.721962	
K18889		9.721962	
K18890		9.721962	
K18898		9.721962	
K18899		9.721962	
K18920		9.721962	
K18968		9.721962	
K18988		9.721962	
K19000		9.721962	
K19155		9.721962	
K19156		9.721962	
K19160		9.721962	
K19161		9.721962	
K19162		9.721962	
K19163		9.721962	
K19164		9.721962	
K19226		9.721962	
K19227		9.721962	
K19228		9.721962	
K19229		9.721962	
K19230		9.721962	
K19234		9.721962	
K19235		9.721962	
K19236		9.721962	
K19238		9.721962	
K19268		9.721962	
K19303		9.721962	
K19333		9.721962	
K19334		9.721962	
K19335		9.721962	
K19336		9.721962	
K19337		9.721962	
K19338		9.721962	
K19354		9.721962	
K19416		9.721962	
K19611		9.721962	
K19688		9.721962	
K19709		9.721962	
K19775		9.721962	
K19776		9.721962	
K19777		9.721962	
K19778		9.721962	
K12410		9.717337	
K00991		9.687521	
K01154		9.666037	
K03284		9.643637	
K03490		9.5940275	
K04079		9.539606	
K00068		9.53869	
K11904		9.51154	
K02813		9.501493	
K09994		9.501493	
K15984		9.500333	
K02168		9.497113	
K02461		9.497113	
K03291		9.497113	
K03755		9.497113	
K03808		9.497113	
K05802		9.497113	
K06078		9.497113	
K06149		9.497113	
K06884		9.497113	
K06946		9.497113	
K07043		9.497113	
K07285		9.497113	
K07348		9.497113	
K07349		9.497113	
K07357		9.497113	
K08348		9.497113	
K09476		9.497113	
K12149		9.497113	
K12678		9.497113	
K12684		9.497113	
K12687		9.497113	
K12957		9.497113	
K13069		9.497113	
K16322		9.497113	
K16324		9.497113	
K18320		9.497113	
K18837		9.497113	
K18919		9.497113	
K18922		9.497113	
K19270		9.497113	
K04784		9.450145	
K17759		9.418758	
K00074		9.391792	
K02688		9.391792	
K00266		9.391618	
K00528		9.390334	
K07025		9.3898535	
K10555		9.377489	
K10557		9.377489	
K10558		9.377489	
K11216		9.377489	
K01662		9.373664	
K01704		9.362411	
K02568		9.362411	
K02570		9.362411	
K05787		9.359579	
K07270		9.359579	
K00053		9.357015	
K12140		9.355031	
K12141		9.355031	
K00052		9.344933	
K06155		9.328374	
K02501		9.300198	
K02500		9.291151	
K01703		9.287261	
K01160		9.279201	
K06887		9.279201	
K07346		9.279201	
K11201		9.279201	
K14744		9.279201	
K18838		9.279201	
K00765		9.269538	
K00821		9.252786	
K00058		9.248367	
K02478		9.231139	
K00145		9.215956	
K00930		9.214528	
K00013		9.197677	
K01814		9.154584	
K00768		9.145437	
K08322		9.106258	
K07345		9.096462	
K13735		9.096462	
K01998		9.094898	
K00817		9.056862	
K03575		9.034757	
K00548		9.020659	
K01091		9.013727	
K01997		9.008273	
K01687		8.99274	
K00796		8.980324	
K02614		8.976432	
K01996		8.972584	
K06966		8.9703045	
K07480		8.947075	
K01995		8.933974	
K02080		8.908845	
K02914		8.870299	
K03521		8.864691	
K03522		8.835766	
K00313		8.833527	
K09251		8.772527	
K06969		8.750896	
K03613		8.745416	
K03614		8.745416	
K03533		8.730863	
K05796		8.730863	
K07310		8.730863	
K07312		8.730863	
K08315		8.730863	
K12136		8.730863	
K12138		8.730863	
K12143		8.730863	
K12145		8.730863	
K12507		8.730863	
K15773		8.730863	
K15830		8.730863	
K15832		8.730863	
K15834		8.730863	
K19222		8.730863	
K07347		8.71746	
K02233		8.715317	
K01495		8.702508	
K03219		8.702508	
K03222		8.702508	
K03224		8.702508	
K03225		8.702508	
K03226		8.702508	
K03227		8.702508	
K03228		8.702508	
K03229		8.702508	
K03230		8.702508	
K03835		8.702508	
K04058		8.702508	
K08306		8.702508	
K10037		8.702508	
K11742		8.702508	
K11743		8.702508	
K18997		8.702508	
K00332		8.690827	
K00333		8.690827	
K03745		8.690827	
K07152		8.684977	
K03617		8.683391	
K01684		8.671706	
K00788		8.666159	
K03615		8.665357	
K03658		8.657997	
K10036		8.656883	
K08298		8.632761	
K12541		8.62536	
K12542		8.62536	
K02954		8.61168	
K16370		8.583065	
K19304		8.572505	
K03931		8.541255	
K01754		8.493979	
K03517		8.488639	
K01999		8.479434	
K01496		8.457042	
K02231		8.410984	
K01730		8.377826	
K07053		8.373133	
K01653		8.342188	
K00278		8.293619	
K07667		8.283437	
K01706		8.280587	
K03564		8.24672	
K00375		8.225026	
K00615		8.19913	
K00688		8.191418	
K19166		8.183472	
K02300		8.182664	
K02297		8.154069	
K02846		8.154069	
K07674		8.154069	
K12500		8.154069	
K13888		8.154069	
K14052		8.154069	
K19168		8.154069	
K03655		8.1319475	
K00757		8.11739	
K01338		8.080392	
K03649		8.0464735	
K13051		8.013568	
K01749		8.006197	
K01698		8.003798	
K07309		8.000274	
K01681		7.9768186	
K02784		7.9202	
K01845		7.914751	
K14392		7.9115047	
K19055		7.862414	
K06970		7.854632	
K09002		7.8272357	
K00854		7.8244376	
K02492		7.814905	
K00645		7.8138914	
K01023		7.812983	
K01915		7.787775	
K01546		7.7808785	
K01547		7.779664	
K01548		7.779664	
K05982		7.741566	
K14348		7.741566	
K09949		7.732052	
K19784		7.7177186	
K04767		7.709928	
K06079		7.7014136	
K19789		7.7014136	
K03780		7.699096	
K07770		7.6799064	
K03612		7.677132	
K00883		7.674268	
K03215		7.6580176	
K00996		7.6330643	
K07646		7.6330643	
K07559		7.6265006	
K09951		7.624172	
K10711		7.6004333	
K07650		7.599661	
K03530		7.596664	
K00030		7.5936646	
K05516		7.580764	
K05365		7.5625806	
K11177		7.5625806	
K11178		7.5625806	
K13483		7.5625806	
K07180		7.551179	
K09786		7.551179	
K01768		7.5493326	
K03785		7.546937	
K00527		7.53476	
K13012		7.5253506	
K11752		7.5222287	
K07088		7.5125856	
K10914		7.5108495	
K03779		7.508259	
K16052		7.5034757	
K02355		7.4865804	
K04763		7.485092	
K06200		7.478826	
K01523		7.475604	
K00864		7.4708815	
K10541		7.4660687	
K03446		7.46193	
K03482		7.4061356	
K04046		7.398608	
K18831		7.39215	
K03686		7.388983	
K09928		7.376301	
K04517		7.371238	
K01693		7.3379264	
K00620		7.3303127	
K04069		7.30535	
K04486		7.2996507	
K08679		7.289868	
K01190		7.276268	
K06203		7.276268	
K06879		7.276268	
K07275		7.276268	
K07337		7.276268	
K13695		7.276268	
K00764		7.258306	
K02056		7.242186	
K18348		7.237233	
K18148		7.233333	
K13640		7.2315507	
K03568		7.1954517	
K03637		7.1943083	
K03810		7.1935277	
K11203		7.176421	
K02839		7.1727633	
K07024		7.170013	
K10708		7.1605816	
K19505		7.1579437	
K02217		7.1510367	
K01784		7.14888	
K04091		7.1480117	
K06859		7.147093	
K06147		7.1278267	
K03592		7.118207	
K01507		7.111454	
K01897		7.1044765	
K03111		7.0816793	
K03798		7.078843	
K09806		7.078053	
K08989		7.059521	
K03768		7.0533996	
K02856		7.047238	
K00945		7.0288553	
K01785		7.0186744	
K03040		7.009851	
K03218		6.9948316	
K05844		6.993227	
K03427		6.9882016	
K02472		6.97875	
K02067		6.975514	
K07507		6.9732747	
K03496		6.9665856	
K00075		6.962198	
K01619		6.9533343	
K01955		6.9390736	
K00700		6.931941	
K03782		6.9199753	
K07315		6.9047513	
K00050		6.8893924	
K07027		6.88361	
K11754		6.863117	
K00626		6.8516984	
K00762		6.850602	
K01444		6.8475056	
K01070		6.834611	
K17828		6.829794	
K00286		6.8233576	
K03476		6.816204	
K11748		6.8120923	
K07390		6.8105297	
K00703		6.8062263	
K01682		6.8007364	
K03087		6.8007364	
K03598		6.8007364	
K03734		6.8007364	
K03747		6.8007364	
K07264		6.8007364	
K11931		6.8007364	
K07246		6.7806854	
K00873		6.780016	
K06168		6.764598	
K06917		6.7613645	
K00950		6.752265	
K01934		6.752265	
K01591		6.7502317	
K02346		6.742589	
K02493		6.733042	
K06207		6.733042	
K09710		6.733042	
K04749		6.7291903	
K06923		6.7260528	
K02502		6.7124243	
K01465		6.710219	
K15342		6.7100863	
K07560		6.707973	
K01153		6.7075906	
K00609		6.704626	
K02066		6.6997147	
K01303		6.6968393	
K02852		6.692452	
K01424		6.6904798	
K01679		6.6847415	
K07115		6.6808105	
K02823		6.680612	
K01809		6.6576395	
K01912		6.6515617	
K07003		6.644244	
K01740		6.6357446	
K00847		6.6321864	
K08094		6.621914	
K11695		6.6210947	
K07095		6.6198244	
K05919		6.619297	
K01778		6.611896	
K02109		6.611896	
K13038		6.6105113	
K02428		6.6095934	
K11694		6.609121	
K02004		6.5874314	
K18856		6.5874314	
K00366		6.587098	
K03465		6.585315	
K03527		6.585315	
K01885		6.58404	
K07301		6.5820327	
K02651		6.5815177	
K07105		6.566665	
K00099		6.564138	
K03526		6.564138	
K12553		6.564138	
K01953		6.5602045	
K01142		6.55984	
K02601		6.5540533	
K07098		6.548499	
K19302		6.548386	
K01790		6.5480757	
K02078		6.543144	
K06173		6.5360613	
K01582		6.532844	
K06941		6.5318336	
K07056		6.530711	
K01628		6.522088	
K02065		6.520885	
K05808		6.5186887	
K10539		6.512511	
K00951		6.5108504	
K01956		6.5060134	
K01736		6.504955	
K00800		6.50466	
K00962		6.50466	
K07102		6.502621	
K04068		6.5004187	
K00284		6.496805	
K00566		6.4961286	
K00791		6.493727	
K00849		6.4881816	
K03976		6.486498	
K01735		6.4756494	
K07137		6.4716067	
K12511		6.4714165	
K03499		6.4713945	
K01914		6.468405	
K01265		6.4610844	
K13542		6.4594474	
K00772		6.452851	
K01714		6.4410086	
K01251		6.4391723	
K01586		6.4391723	
K02108		6.438193	
K02110		6.437503	
K02112		6.437503	
K02114		6.437503	
K02115		6.437503	
K01262		6.4365797	
K02111		6.4365797	
K01951		6.4344273	
K02113		6.4289	
K03545		6.4264607	
K00076		6.423791	
K04043		6.412676	
K01872		6.411118	
K03471		6.4099507	
K03101		6.4084415	
K02469		6.402297	
K03588		6.395382	
K00014		6.3945155	
K02529		6.391612	
K05810		6.3896856	
K08093		6.3896856	
K06217		6.387824	
K02003		6.3851447	
K02314		6.384345	
K00602		6.383799	
K03116		6.3830376	
K07784		6.3808665	
K02470		6.368385	
K03502		6.357838	
K00215		6.357688	
K13498		6.353612	
K13638		6.353612	
K03525		6.35101	
K03624		6.35101	
K18704		6.35101	
K12506		6.3426824	
K10773		6.334114	
K02313		6.323729	
K01258		6.3212757	
K01874		6.3212757	
K01933		6.3210764	
K03491		6.3204503	
K02564		6.316774	
K03702		6.316642	
K00362		6.315305	
K03535		6.315305	
K07119		6.315305	
K07300		6.313832	
K02791		6.30996	
K08600		6.3092875	
K11070		6.3083677	
K02039		6.3030815	
K09809		6.299963	
K07139		6.297133	
K00789		6.2945433	
K00098		6.290054	
K00138		6.290054	
K02381		6.290054	
K13979		6.290054	
K02279		6.288973	
K00067		6.287128	
K02316		6.281852	
K03438		6.281566	
K01439		6.2806826	
K07308		6.2806826	
K03742		6.2762485	
K07282		6.2762485	
K01299		6.2686243	
K03737		6.2654796	
K04757		6.2584505	
K00820		6.258117	
K01803		6.2564745	
K03648		6.2564745	
K15584		6.2564745	
K15585		6.2564745	
K15586		6.2564745	
K01626		6.255539	
K01835		6.255539	
K05363		6.248214	
K03424		6.2472563	
K01876		6.2460904	
K06158		6.2460904	
K07183		6.2443705	
K00981		6.2426205	
K02343		6.2426205	
K03625		6.2415295	
K03088		6.240837	
K00954		6.2406673	
K00975		6.2386417	
K02278		6.2365575	
K03086		6.231478	
K06209		6.231478	
K16011		6.23084	
K00088		6.230791	
K00133		6.230791	
K00554		6.230791	
K00604		6.230791	
K00858		6.230791	
K00927		6.230791	
K00939		6.230791	
K01000		6.230791	
K01056		6.230791	
K01756		6.230791	
K01776		6.230791	
K01867		6.230791	
K01869		6.230791	
K01870		6.230791	
K01873		6.230791	
K01875		6.230791	
K01881		6.230791	
K01883		6.230791	
K01887		6.230791	
K01889		6.230791	
K01890		6.230791	
K01892		6.230791	
K01929		6.230791	
K01937		6.230791	
K02173		6.230791	
K02337		6.230791	
K02338		6.230791	
K02340		6.230791	
K02357		6.230791	
K02520		6.230791	
K02528		6.230791	
K02563		6.230791	
K02600		6.230791	
K02834		6.230791	
K02835		6.230791	
K02836		6.230791	
K02838		6.230791	
K02863		6.230791	
K02864		6.230791	
K02867		6.230791	
K02871		6.230791	
K02874		6.230791	
K02876		6.230791	
K02878		6.230791	
K02879		6.230791	
K02881		6.230791	
K02884		6.230791	
K02886		6.230791	
K02887		6.230791	
K02888		6.230791	
K02890		6.230791	
K02892		6.230791	
K02895		6.230791	
K02899		6.230791	
K02902		6.230791	
K02906		6.230791	
K02926		6.230791	
K02931		6.230791	
K02933		6.230791	
K02935		6.230791	
K02939		6.230791	
K02946		6.230791	
K02948		6.230791	
K02950		6.230791	
K02952		6.230791	
K02956		6.230791	
K02959		6.230791	
K02961		6.230791	
K02963		6.230791	
K02965		6.230791	
K02967		6.230791	
K02968		6.230791	
K02970		6.230791	
K02982		6.230791	
K02986		6.230791	
K02988		6.230791	
K02990		6.230791	
K02992		6.230791	
K02994		6.230791	
K02996		6.230791	
K03043		6.230791	
