NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00276	9	9.721961975097656	0.060239263	No	
row_1	K00817	874	9.056861877441406	-0.09429165	No	
row_2	K00121	1997	4.852085590362549	-0.3136304	Yes	
row_3	K11358	2112	4.545208930969238	-0.2797664	Yes	
row_4	K00832	2235	4.203121185302734	-0.24791199	Yes	
row_5	K00812	2387	3.809918165206909	-0.22334217	Yes	
row_6	K00055	2596	3.3127472400665283	-0.21309035	Yes	
row_7	K04072	2763	3.1141061782836914	-0.19228841	Yes	
row_8	K02509	2788	3.051591396331787	-0.13581705	Yes	
row_9	K00813	2932	2.7272021770477295	-0.10923767	Yes	
row_10	K00001	3048	2.4995076656341553	-0.07562488	Yes	
row_11	K00680	3141	2.227586507797241	-0.03623466	Yes	
row_12	K02510	3457	1.2056496143341064	-0.05286051	Yes	
row_13	K13953	3639	0.5858992338180542	-0.03582648	Yes	
row_14	K00135	3681	0.414715975522995	0.016374603	Yes	
row_15	K13954	3716	0.3331722319126129	0.07033403	Yes	
