# Constructed from biom file
#OTU ID	TL1a_DTT_173_Repeat	TL1a_DTT_76_Repeat	TL1a_DTT_172_Re_extracted	TL1a_DTT_169_Re_extracted	TL1a_DTT_245_Repeat	TL1a_DTT_244_Repeat	TL1a_DTT_142_Repeat	TL1a_DTT_78	TL1a_DTT_139	TL1a_DTT_171	TL1a_DTT_209	TL1a_DTT_74	TL1a_DTT_141	TL1a_DTT_210	TL1a_DTT_241	TL1a_DTT_243	TL1a_DTT_205	TL1a_DTT_206	TL1a_DTT_64	TL1a_DTT_62	TL1a_DTT_65	TL1a_DTT_242	TL1a_DTT_73	TL1a_DTT_63	TL1a_DTT_207	TL1a_DTT_75	TL1a_DTT_246	TL1a_DTT_97	TL1a_DTT_66	TL1a_DTT_140	TL1a_DTT_99	TL1a_DTT_77	TL1a_DTT_98	TL1a_DTT_170	TL1a_DTT_208	TL1A_DTT_642	TL1A_DTT_640	TL1A_DTT_638	TL1A_DTT_641	TL1A_DTT_639	TL1A_DTT_687	TL1A_DTT_689	taxonomy
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__;s__	40.0	296.0	16341.0	21907.0	567.0	872.0	3310.0	28.0	17.0	32.0	5.0	18.0	14.0	438.0	322.0	27.0	18.0	89.0	11.0	4.0	6.0	17.0	44.0	11.0	158.0	10.0	8838.0	16.0	38.0	38.0	217.0	11.0	44.0	275.0	5534.0	5007.0	3186.0	44.0	2172.0	8.0	0.0	543.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae RC9 gut group;s__	0.0	0.0	105.0	2460.0	189.0	9.0	0.0	0.0	2.0	0.0	11.0	4.0	0.0	1.0	68.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	68.0	8.0	5.0	0.0	8.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	263.0	223.0	436.0	2113.0	417.0	171.0	0.0	62.0	521.0	768.0	208.0	582.0	677.0	297.0	735.0	391.0	954.0	428.0	499.0	640.0	766.0	360.0	613.0	326.0	496.0	517.0	1037.0	430.0	698.0	296.0	533.0	180.0	431.0	997.0	105.0	126.0	101.0	16.0	83.0	18.0	0.0	30.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia vadinBB60 group;f__;g__;s__	0.0	0.0	17.0	214.0	38.0	4.0	71.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	119.0	3.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	19.0	0.0	286.0	0.0	0.0	0.0	34.0	0.0	0.0	33.0	8.0	36.0	14.0	0.0	2.0	0.0	0.0	3.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae NK4A136 group;s__	120.0	128.0	368.0	959.0	784.0	260.0	215.0	57.0	391.0	204.0	39.0	289.0	47.0	172.0	4796.0	534.0	23.0	331.0	137.0	4126.0	68.0	6432.0	75.0	132.0	294.0	62.0	2695.0	234.0	73.0	37.0	1940.0	69.0	96.0	1063.0	1114.0	2378.0	2660.0	12124.0	1562.0	6878.0	8209.0	1930.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__ovatus	132.0	2005.0	0.0	0.0	0.0	0.0	0.0	541.0	2716.0	1634.0	0.0	6803.0	4096.0	0.0	0.0	0.0	0.0	0.0	499.0	12670.0	708.0	0.0	4791.0	4461.0	0.0	2280.0	0.0	3217.0	244.0	3312.0	3363.0	1266.0	1241.0	1969.0	0.0	469.0	451.0	150.0	468.0	1499.0	548.0	176.0
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__acidifaciens	0.0	0.0	22.0	245.0	73.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	46.0	0.0	33.0	0.0	0.0	67.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	9.0	80.0	122.0	252.0	21.0	46.0	0.0	53.0	50.0	84.0	17.0	13.0	24.0	52.0	168.0	90.0	304.0	91.0	164.0	34.0	21.0	59.0	40.0	20.0	158.0	12.0	352.0	121.0	30.0	27.0	109.0	8.0	53.0	120.0	29.0	42.0	31.0	7.0	35.0	18.0	7.0	5.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium] fissicatena group;s__	15.0	272.0	44.0	4.0	37.0	29.0	0.0	275.0	400.0	315.0	22.0	366.0	380.0	0.0	64.0	97.0	105.0	42.0	393.0	335.0	99.0	72.0	601.0	178.0	84.0	255.0	55.0	327.0	75.0	376.0	414.0	441.0	508.0	221.0	8.0	8.0	4.0	2.0	4.0	15.0	2.0	5.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter;s__	151.0	0.0	25.0	0.0	3626.0	13386.0	99.0	0.0	29.0	0.0	3361.0	0.0	20.0	20098.0	120.0	85.0	1667.0	298.0	0.0	0.0	3.0	99.0	0.0	3.0	311.0	0.0	2088.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	15588.0	7.0	2.0	0.0	5.0	0.0	0.0	15.0
