Eigvals,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.45792286,33.15953678,1.687792179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Proportion explained,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4898294343,0.4854610136,0.02470955211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Site,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TKODTT54,-0.5920243577,-0.8758232916,-0.2171637701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT100,-0.2942760724,-0.4706346081,0.3807820629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT84,-1.547844306,0.1366514521,-0.1404418747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT29,0.1147887084,0.2723236135,0.2526213437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT161,-1.335171441,0.7466069394,-0.09660957606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT53,1.08294464,-0.1364910921,-0.1031352048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT118,-0.2751536506,-0.7521754009,0.23555468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT120,-1.873100491,-0.1460456343,-0.1063697855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT64,0.3706759013,-0.856729406,0.1688900515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT148,1.006411482,2.398640225,-0.1276826162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT162,-1.379149207,0.2762150659,-0.3605504261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT65,1.364892971,-0.5261026964,-0.01665697325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT83,-1.312300527,-0.3896936527,0.09197614367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT149,0.6481083763,2.280706413,-0.03338616266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT42,-0.2815588767,-0.324731708,-0.1700568858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT30,0.175286479,-0.234880579,-0.3225172641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT119,-0.9432214107,-0.6411841009,0.2251963428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT102,-1.786203464,-0.4001186586,0.1814161624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TKODTT41,0.3999443298,-0.7642111405,0.2239255289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
