metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Type	MGB049	Mucosal	-0.897629857031671	0.140820005918366	18	12	1.72682004770956e-05	0.00119150583291959
Type	MGB034	Mucosal	-1.96595386805933	0.227931999854669	18	9	0.000110424501693719	0.0038096453084333
Type	MGB055	Mucosal	-0.55294913037365	0.115553182040516	18	18	0.000290518962403608	0.00668193613528299
Type	MGB022	Mucosal	-0.74098321944872	0.177605668923095	18	18	0.000940269560775495	0.0162196499233773
Type	MGB036	Mucosal	-0.436626259310249	0.112050586928356	18	18	0.00161222822167555	0.0185406245492688
Type	MGB043	Mucosal	-0.461007385573492	0.11571846850425	18	18	0.00135835395806557	0.0185406245492688
Type	MGB033	Mucosal	-0.48449559548232	0.127932384204661	18	18	0.00200105846014119	0.0197247191071061
Type	MGB035	Mucosal	-0.423544555859854	0.114125294150859	18	18	0.00232507985719331	0.0200538137682923
Type	MGB007	Mucosal	-0.441442571866928	0.123553771869707	18	18	0.00305877714081283	0.0234506247462317
Type	MGB029	Mucosal	-0.425098693980757	0.121305469152751	18	18	0.00350467187412255	0.0241822359314456
Type	MGB031	Mucosal	-0.482749703712427	0.149579396094684	18	18	0.00608022619457113	0.034961300618784
Type	MGB006	Mucosal	-0.454551957980589	0.140324324510549	18	18	0.00593781301080854	0.034961300618784
Type	MGB024	Mucosal	-0.43754814353454	0.135834394987978	18	17	0.0110706692988737	0.0587597062786373
Type	MGB037	Mucosal	-0.487396130910273	0.17272578562504	18	18	0.0135847058701943	0.0669531932173861
Type	MGB032	Mucosal	-0.383778812853154	0.140560365755234	18	18	0.0162601355984979	0.0747966237530902
Type	MGB015	Mucosal	-0.351156705544434	0.125660793755163	18	18	0.0221151392979805	0.0953715382225409
Type	MGB052	Mucosal	-0.484018528137467	0.194094277088909	18	18	0.0257769946756128	0.104624272506899
Type	MGB005	Mucosal	-0.329380181720221	0.136201648789781	18	18	0.0298032829173822	0.114245917849965
Sex	MGB005	M	0.337866859074945	0.151211935364098	18	18	0.0422788985338814	0.145862199941891
Type	MGB047	Mucosal	-0.349481819697055	0.144182001218099	18	18	0.0410390352170669	0.145862199941891
Sex	MGB034	M	0.854451719432777	0.389126444205488	18	9	0.0736080431042968	0.241854998771261
