KO	Itg.02.DTT407.S99	Itg.02.DTT411.S3	Itg.04.DTT419.S11	Itg.04.DTT423.S15	Itg.06.DTT431.S24	Itg.06.DTT435.S28	Itg.08.DTT443.S36	Itg.08.DTT447.S40	Itg.10.DTT455.S49	Itg.10.DTT459.S53	Itg.12.DTT467.S61	Itg.12.DTT471.S65	Itg.16.DTT479.S73	Itg.18.DTT491.S86	Itg.18.DTT495.S90	Itg.20.DTT503.S98	Itg.20.DTT507.S2	Itg.22.DTT515.S10	Itg.22.DTT519.S14	Itg.24.DTT527.S22	Itg.24.DTT531.S26	Itg.26.DTT539.S35	Itg.26.DTT543.S39	LYZdtt303	LYZdtt307	LYZdtt315	LYZdtt319	LYZdtt327	LYZdtt331	LYZdtt339	LYZdtt343	LYZdtt351	LYZdtt355	LYZdtt363	LYZdtt367	Lyz2.01B.DTT207.S47	Lyz2.01B.DTT211.S51	Lyz2.02B.DTT219.S59	Lyz2.02B.DTT223.S63	Lyz2.03B.DTT231.S71	Lyz2.03B.DTT235.S75	Lyz2.04B.DTT243.S84	Lyz2.04B.DTT247.S88	Lyz2.05B.DTT255.S96	Lyz2.05B.DTT259.S100	Lyz2.06B.DTT267.S108	Lyz2.06B.DTT271.S113	Lyz2.07B.DTT279.S121	Lyz2.07B.DTT283.S125	Lyz2.08B.DTT291.S133	Lyz2.08B.DTT295.S137	SLCdtt001	SLCdtt005	SLCdtt019	SLCdtt053	SLCdtt067	SLCdtt077	SLCdtt095	SLCdtt109	SLCdtt113	SLCdtt145	SLCdtt149	SLCdtt163	SLCdtt167	Vil1.010B.DTT115	Vil1.010B.DTT119	Vil1.013B.DTT151	Vil1.013B.DTT155	Vil1.014B.DTT163	Vil1.014B.DTT167	Vil1.01B.DTT11	Vil1.02B.DTT19	Vil1.02B.DTT23	Vil1.03B.DTT35	Vil1.04B.DTT43	Vil1.04B.DTT47	Vil1.05B.DTT55	Vil1.05B.DTT59	Vil1.06B.DTT67	Vil1.06B.DTT71	Vil1.07B.DTT79	Vil1.07B.DTT83	Vil1.08B.DTT91	Vil1.08B.DTT95	Vil1.09B.DTT103	Vil1.09B.DTT107
K00248	0.120142965313	0.00567936758834	0.146396966445	0.0271487785319	0.0751559695881	0.0443872942517	0.0892989414102	0.138169200197	0.132175441588	0.020695398742	0.162611002023	0.0400443501638	0.0425111007344	0.263779965365	0.163567083462	0.0709499227597	0.0615232488597	0.0672241540878	0.0135843280055	0.229333739188	0.0106768851903	0.124667786347	0.033494235523	0.0618457748768	0.0227297844147	0.114804084843	0.0230397125346	0.136696634424	0.163263324379	0.126882749776	0.0721263065575	0.115797403122	0.0541504955781	0.240742898328	0.0412712754911	0.257126292331	0.00850079534408	0.207237334416	0.0138034864349	0.0984048973302	0.00713215997826	0.0947911758537	0.0401366906399	0.135186274338	0.238015871519	0.31234636865	0.0746345158007	0.185269880756	0.0912309879629	0.0785588655971	0.0212920916014	0.106556888246	0.0321776298483	0.153519393797	0.01523835028	0.0539887881319	0.0160267471176	0.0143643529344	0.0874604843792	0.00876409526064	0.139445140347	0.0629403286482	0.0881480030182	0.0365398714009	0.0313379560294	0.0167556962376	0.0262164171864	0.00211433830014	0.103155612132	0.0522511371419	0.0156812257341	0.0406702683058	0.0727023256959	0.0715801363259	0.177629853342	0.0950869663889	0.0066075679638	0.00634295649065	0.00637183989294	0.00638396852707	0.00741889031081	0.00785089750682	0.00988937655924	0.0079664772494	0.0677876981676	0.0257847166263
K00634	0.14398675034	0.00569088049012	0.115224862809	0.0109200853116	0.0143059791479	0.0129036736371	0.176500915517	0.0310985108244	0.0528616418157	0.00849610941068	0.0447098419139	0.0141178299692	0.0285553961678	0.0642279272069	0.0652848313022	0.0355232383165	0.0379727196436	0.0317826440394	0.0119961345461	0.114794428864	0.0144931148238	0.0517734670857	0.497980231482	1.57076889914	0.0520556268262	0.551003268142	0.0109828185463	0.026564646284	0.0355268456095	0.156857083825	0.00961650428691	0.0297540944157	0.00761048578501	0.23020317263	0.018007477598	0.315313482618	0.0237749517469	0.238808809052	0.00985801180221	0.0975817928387	0.00950621793313	0.081718992057	0.0155366860393	0.0973026154616	0.0332423949501	0.192106543481	0.0346211029178	0.136950935557	0.081021803473	0.0708585260308	0.0154648913946	0.089238627783	0.0766280936205	0.0238882693896	0.00778872218225	0.0223268531258	0.014182736232	0.00154601653378	0.0302468612031	0.00428919805978	0.060397556014	0.151363313784	0.100989720992	0.013145976375	0.00832029172605	0.00616410937346	0.787486792213	0.0523973112325	0.371226663789	0.0459737572012	0.0110640267541	0.232184851756	0.0212504328847	0.0815994680764	0.0561318570902	0.0136277117726	0.00505187318068	0.0200509594765	0.00523685470518	0.00411881693045	0.0457946918061	0.00410295650751	0.0065514140407	0.00536095382058	0.0169569750119	0.014890888014
K00929	0.172720190551	0.00761604871304	0.147598362835	0.0151390774581	0.0209879234445	0.0175551152507	0.184216989079	0.0392764770302	0.0761693548897	0.0100524854698	0.0818717388274	0.017689726224	0.0305160879122	0.0986257090241	0.0727585039411	0.0682849597041	0.0548439521449	0.0406280806736	0.0130680249439	0.179754971531	0.0151052228934	0.0707541148087	0.507126301174	1.5826669874	0.0563259504946	0.56925290896	0.0135338826994	0.0370334429879	0.0476913728569	0.195619804619	0.0130498990506	0.0521886052641	0.010153983952	0.2408243729	0.024970066173	0.369970469152	0.0258181502583	0.268919170713	0.0134891485095	0.109759801932	0.0131427486829	0.0990368302366	0.0203774701598	0.1045369482	0.0465514058273	0.201789645025	0.0373583178095	0.143609655562	0.089332415699	0.0740029295007	0.0179651646131	0.0883482010591	0.0813018739887	0.034478729109	0.0140064014496	0.0298426863063	0.0185674328987	0.00232421689029	0.0346792768067	0.00568266669969	0.0781538513046	0.157253025948	0.10870617117	0.0168145937802	0.0115090151986	0.00789520076574	0.792562621195	0.0527992944691	0.380603032764	0.0472039260824	0.0137182943367	0.239992961991	0.0310084847763	0.0921347161683	0.0652923368668	0.0189840149081	0.00648006408839	0.0214747318978	0.00663736056627	0.0055389548448	0.0474247342549	0.00554887604014	0.00778464647061	0.00660067203306	0.0229265652224	0.0173177913659
K01667	0.0217122088792	0.000957482980722	0.0277404500961	0.00204361349841	0.00149795772258	0.00283011816021	0.165876728521	0.00589298806433	0.00588836300959	0.00138357949543	0.00144357040484	0.00149633926066	0.00256405686036	0.00105877839197	0.00865181174736	0.00559636642852	0.00733225564715	0.00333178184779	0.00300722664346	0.00589683170268	0.0106666486764	0.00394636019484	0.0288966346243	0.0287778464637	0.00580329925657	0.0455367958174	0.00989879701982	0.00751342832214	0.00548869342486	0.110536751239	0.00193728429177	0.00141805962718	0.00263764879808	0.00429084562811	0.00163987240261	0.0143853664578	0.202055129357	0.00159236427912	0.00142965050207	0.0139638631005	0.00233994279484	0.0109167334877	0.00529771259658	0.0452012972525	0.0032315212427	0.00245304659771	0.0081449567767	0.115851308789	0.145773703362	0.0151182725168	0.00819500256724	0.0563777474352	0.00492512479359	0.000932485487346	0.000248478947429	0.0103015673845	0.000819707815223	0.0	0.00081952641377	0.00117156222868	1.52699543939e-05	4.05188333573e-06	2.500446679e-05	4.86056935433e-06	0.709682467118	0.608017832236	0.0629945694045	0.0545228350644	0.057553177236	0.0296986999448	0.0118974727757	0.0190540921411	0.0184115323275	0.0709510621247	0.14795842704	0.075019922257	0.859687897308	0.807499328509	0.860844343305	0.861474205733	0.844916992882	0.82498528039	0.81357955056	0.828056625678	0.587805056761	0.655956257189
