	IL17.DTT.116	IL17.DTT.117	IL17.DTT.128	IL17.DTT.129	IL17.DTT.140	IL17.DTT.141	IL17.DTT.188	IL17.DTT.189	IL17.DTT.201	IL17.DTT.200	IL17.DTT.218	IL17.DTT.219	IL17.DTT.26	IL17.DTT.27	IL17.DTT.105	IL17.DTT.104	IL17.DTT.50	IL17.DTT.51	IL17.DTT.86	IL17.DTT.87	TKO.DTT.2	TKO.DTT.3	TKO.DTT.44	TKO.DTT.45	TKO.DTT.32	TKO.DTT.33	TKO.DTT.20	TKO.DTT.21	TKO.DTT.56	TKO.DTT.57	TKO.DTT.69	TKO.DTT.74	TKO.DTT.75	TKO.DTT.87	TKO.DTT.92	TKO.DTT.93	TKO.DTT.104	TKO.DTT.105	TKO.DTT.110	TKO.DTT.111	TKO.DTT.123	TKO.DTT.128	TKO.DTT.129	TKO.DTT.140	TKO.DTT.141	TKO.DTT.152	TKO.DTT.153
IL17.DTT.218	0.6105763152432352	0.9360542410128544	0.7536209262852748	2.5499226941097253	1.536289577068819	1.4092191933336584	0.9437962191310817	1.0666398693909276	0.11315797729836176	0.5634788713760319	0.0	0.2681356073109197	0.7852470805974912	1.5297880048717951	1.4485740636661983	0.9390229920684432	1.1693198652924117	1.4784732398355902	0.48309169189690043	0.8620652383422986	4.108543199017976	3.245900607999687	2.5543021959426078	2.7088261800382396	2.814504896321829	2.5869961608576277	2.528388063222813	2.7508991463130363	2.6595731955484414	2.5704862263298764	2.6636733415012572	2.4895935605887005	3.149179870890725	3.039593578907017	2.3177509751569394	2.582533789845735	2.240016591539664	2.839980640557555	2.773213674985251	3.0929223331653075	3.222603611903098	2.304987724837332	2.546063473904514	3.0477371791003334	2.6372976772070507	2.374079867631291	2.6428541334480453
IL17.DTT.219	0.6576205636675692	0.8002203160256715	0.7477163766290118	2.345077440913999	1.3804404493811766	1.2346849297251485	0.7157056241054818	0.807215648994554	0.1701208537701048	0.6274818565500948	0.2681356073109197	0.0	0.5503561977015424	1.3328178014865424	1.3242897280210304	0.7962616378674229	0.9918678413505837	1.3197044830446134	0.4274073282865622	0.7898161416947695	3.936483197260819	3.01799379591623	2.3319380809749575	2.4748756092213697	2.617378493096253	2.370810431310437	2.290933551575097	2.484488528630172	2.428129114007132	2.302497182405743	2.3960492026417373	2.2521012536846197	2.921754773704468	2.7745439083151955	2.049996552562279	2.32874579038105	1.9818795927008994	2.5864649776601434	2.5185254679860085	2.8538166027580547	3.030482023956609	2.0728414591712276	2.2835883904684984	2.7797804654867337	2.3693169319539336	2.116631559004166	2.3752353492883334
IL17.DTT.26	0.7595980028035418	0.47040105000607974	1.1950078029760782	1.8033821263684124	0.9141711139817384	0.7486291526694657	0.7344487552256964	0.33779637583788474	0.7107086308622159	1.1389920837116163	0.7852470805974912	0.5503561977015424	0.0	0.8022305177121706	0.9161383889141889	0.44197738081640175	0.5183411561629568	0.8562607557766301	0.5050973724405007	0.5996678107483452	3.4130965552978374	2.469322057940852	2.206080667276808	2.296730174805073	2.567785039582423	2.263426956773548	2.1030306530039233	2.0953288446531926	2.262955308791569	1.8899250963627692	1.9546032730767418	1.709062865291915	2.375476092608399	2.404535903481537	1.6161138086966498	1.803406916883698	1.4695132406284515	2.059982598548969	1.995838801145527	2.30945301305123	2.4953989984130303	1.916547157491026	1.9452554171336378	2.3477075890699326	1.9313617235842697	1.8242441719633973	1.9272003268962266
IL17.DTT.27	1.2182264627536092	0.6787025602772957	1.9935086040242445	1.056170522907069	0.32922875576235283	0.25272553214186755	1.415031950882611	0.7506410152672677	1.4786853002160165	1.93996386940489	1.5297880048717951	1.3328178014865424	0.8022305177121706	0.0	0.49623892751325827	0.6498303386082218	0.3974820574741428	0.3302550036806187	1.1000461748422714	0.8534324383616625	2.62149563972288	1.7495369082135876	2.5172758558606474	2.527866274192673	2.9499016518385153	2.594796571787535	2.337884511998852	1.9693779958884718	2.5153056907014624	1.7300160451566027	1.7153093808021815	1.0632072932817973	1.658004604353726	2.289936966676317	1.4460131418559727	1.284930859598856	1.0615038456038177	1.5199075048619402	1.4693852234858757	1.6443737030085581	1.7008957836521963	2.215751021844843	1.9442723227490466	2.0933757365904895	1.701184211711169	1.9250147885730122	1.666817081694413
IL17.DTT.105	0.9714886967559403	0.535080134924736	2.058556397089218	1.3552515782201868	0.21162354428478083	0.3192301425024974	1.6397200013029916	1.0233446796907557	1.43339881814625	1.9507601827481378	1.4485740636661983	1.3242897280210304	0.9161383889141889	0.49623892751325827	0.0	0.5307397447410431	0.4275813203377365	0.22776744382648714	0.9680243776569127	0.6068266288126399	2.7270085157221295	2.0662794093668326	2.9312553576837264	2.965042896401645	3.345396658296921	3.005317921912404	2.772080355693733	2.4570083054536354	2.946092608263215	2.212891866784095	2.204075358536283	1.4625451043792703	1.9697073212836067	2.7759935442431694	1.9318602398690072	1.7402154760621695	1.5464278322982963	1.9660798438416498	1.9127598280693086	2.014744151758131	1.8628469924544924	2.6303521687218923	2.4200581043131337	2.579126627249373	2.185566128577508	2.3837416916680616	2.1467091101700593
IL17.DTT.104	0.5861641857226553	0.05577099126267807	1.5294324498871963	1.6926418754932047	0.5975680921439375	0.4830369783499212	1.1727443285944783	0.6624798868664409	0.9130605975727042	1.4226468565000772	0.9390229920684432	0.7962616378674229	0.44197738081640175	0.6498303386082218	0.5307397447410431	0.0	0.2649924372584424	0.5405567468326958	0.47723682659021227	0.24949955668646115	3.1988798007762322	2.389272833145693	2.609385557146053	2.682619531489636	2.988336738930422	2.674113609831823	2.487869307483607	2.359366476041489	2.652982229506703	2.1299199157495883	2.1666842951242242	1.6803187935752357	2.2893076576788443	2.675799773625084	1.8484327514837864	1.8678044108811531	1.5873470335974393	2.1200555484803556	2.0550573282363467	2.27833193145315	2.2989833118426284	2.3151671159925025	2.2541720687467444	2.5582408574797246	2.142334617199734	2.165241481902921	2.1205897257504436
IL17.DTT.50	0.8498781788862757	0.28751295070894306	1.6922491013156145	1.4512101396332728	0.40084583623802134	0.2430767503294634	1.2250059156236293	0.6007032926041488	1.1284353267994782	1.6128964183052665	1.1693198652924117	0.9918678413505837	0.5183411561629568	0.3974820574741428	0.4275813203377365	0.2649924372584424	0.0	0.3389264381209575	0.7288609876806034	0.49453913421624496	2.979993233617282	2.1265215187964475	2.532544720868071	2.581957000462997	2.936701076814182	2.6047758023589056	2.387684430010423	2.169772523968538	2.5582511041479994	1.9320907318683258	1.9548343304431093	1.4163398900894162	2.025774406381051	2.4879133171987897	1.6497489429060512	1.61472124821752	1.3499031610351184	1.8655002852046454	1.7998945449287738	2.0141986683314523	2.056409447387023	2.2335552657412716	2.0920821610684515	2.3427094986314785	1.9310648557227927	2.0276195025969286	1.9032334994603533
IL17.DTT.51	1.0726567173152428	0.5467390745571572	2.028196860213033	1.2535157182705905	0.08158858030303533	0.12890798898257386	1.5492575259425023	0.8912929171050165	1.447974559994686	1.9432872123043292	1.4784732398355902	1.3197044830446134	0.8562607557766301	0.3302550036806187	0.22776744382648714	0.5405567468326958	0.3389264381209575	0.0	1.0153359082772495	0.6972060236188847	2.693397536774463	1.9176218323993792	2.7589447227757944	2.78382554863104	3.1832007944604968	2.8382270299844854	2.5921694860139546	2.254039480738366	2.766454872788641	2.004798556047985	1.999033694428942	1.273844782788845	1.8142613451970626	2.5701602207233547	1.7285409106690488	1.5429136724582921	1.3451635918467928	1.7775751299844416	1.7146367615108231	1.8453242579837874	1.7717081072732779	2.4587742374300876	2.222803784846543	2.371752844580517	1.9765537557490087	2.1933306460029116	1.9348746575132136
IL17.DTT.86	0.2769321624149279	0.47533213321480433	1.16653096179703	2.1282238854653954	1.0685150250906463	0.9589216183851823	1.0411439274769536	0.8347718339836493	0.48439435979816836	1.0169002543076724	0.48309169189690043	0.4274073282865622	0.5050973724405007	1.1000461748422714	0.9680243776569127	0.47723682659021227	0.7288609876806034	1.0153359082772495	0.0	0.3822426373857241	3.64636201345341	2.843949944552416	2.6309900877504697	2.745928569292161	2.9550899628210545	2.679372315603643	2.555095942693698	2.599901017504036	2.7063602910389877	2.3933574393645176	2.456854022744285	2.115681171075994	2.747170724880402	2.9076991434851576	2.1197537115984373	2.2599080583480973	1.9449507160708055	2.5149265072317437	2.4516092293033416	2.7170160266653873	2.7710010300768357	2.353416469468322	2.443353799596339	2.8502309581453393	2.4327878757485375	2.3110532093986142	2.4252464308095636
IL17.DTT.87	0.3768390649087778	0.23922708410950827	1.5370560373900073	1.8626907111665385	0.7410338484227862	0.6749413042553561	1.2956471755543295	0.878265410868578	0.8655119774086287	1.3965729948216323	0.8620652383422986	0.7898161416947695	0.5996678107483452	0.8534324383616625	0.6068266288126399	0.24949955668646115	0.49453913421624496	0.6972060236188847	0.3822426373857241	0.0	3.3138049556599665	2.589005301318117	2.8036658569279975	2.8889950073620723	3.1655457891922745	2.8626365238434457	2.6946501579136197	2.5993630530347533	2.856785657773421	2.3737794502913596	2.4102760292691037	1.9034506049915814	2.4914196502560357	2.916245613924172	2.0909595944292336	2.103768006435154	1.828224681682203	2.3517985438612907	2.2913085450108	2.4935441631909274	2.452836903800424	2.5130152940748	2.4870167634158657	2.8029300968569566	2.387710836249163	2.3898365732858964	2.3674150211440828
TKO.DTT.2	3.668914051552765	3.218992962244219	4.591075299026188	1.6771905194842227	2.623086161807331	2.753168124824683	3.934470393093775	3.314190928391756	4.070307720590311	4.5433797701501355	4.108543199017976	3.936483197260819	3.4130965552978374	2.62149563972288	2.7270085157221295	3.1988798007762322	2.979993233617282	2.693397536774463	3.64636201345341	3.3138049556599665	0.0	1.4868134997645512	4.435512736954682	4.307482626798885	4.897660620889292	4.520237564577861	4.174906230960225	3.2996959201045346	4.337134049154311	3.1522744822303923	2.973209620431582	2.0915066089388086	1.5747567936506621	3.4892995338754518	3.030675285610965	2.3137962211347887	2.57284278022783	2.201062744019065	2.278283463771323	1.7729900758717587	1.1008562428130069	4.185993342768943	3.5249295045283415	3.0761956612719428	3.0024275251754897	3.686972263792043	2.940728838844086
TKO.DTT.3	2.961843422636131	2.4095971364055053	3.5627969105671524	0.8962689077358402	1.878492811009795	1.922416314428656	2.8372550888047594	2.255597735753673	3.178916767449657	3.571391374024379	3.245900607999687	3.01799379591623	2.469322057940852	1.7495369082135876	2.0662794093668326	2.389272833145693	2.1265215187964475	1.9176218323993792	2.843949944552416	2.589005301318117	1.4868134997645512	0.0	3.0706281927819985	2.9299260061925025	3.5402680203061965	3.168473754918669	2.8053026027959915	1.8990009679351123	2.9599846740856557	1.735904772409601	1.5666185113998006	0.793013637172758	0.15824635716402627	2.0807286214938796	1.657614039680346	0.9231881343866453	1.2575549122578509	0.7932610403753823	0.8358931356552228	0.3044671591478106	0.6809260878322542	2.8374932021993517	2.138120051043597	1.6617397399125347	1.5797703731711992	2.3156740585031876	1.5051967396191301
TKO.DTT.44	2.907886585450557	2.6336094606197618	2.106625616809889	2.8860565375566254	2.80389699587889	2.63349576301682	1.6262106382403947	1.950838534006322	2.4431351526712684	2.3128696978072307	2.5543021959426078	2.3319380809749575	2.206080667276808	2.5172758558606474	2.9312553576837264	2.609385557146053	2.532544720868071	2.7589447227757944	2.6309900877504697	2.8036658569279975	4.435512736954682	3.0706281927819985	0.0	0.258248907216365	0.47681492474827797	0.12694734249772488	0.27232196276797815	1.2479356808027837	0.18805627639728312	1.3503982595390422	1.5276100650980953	2.4618013546737303	3.01820265143948	1.2613079163324346	1.426281444948174	2.1656956802449927	1.9157569764469657	2.287064803357402	2.239271878518933	2.7716706569487606	3.543706943710439	0.30232097293406024	0.9499081208062748	1.6239929897794834	1.5121646964872137	0.7557989045575341	1.5918254782088426
TKO.DTT.45	3.0222134727741343	2.70832444446906	2.3089817892591884	2.8043159677525984	2.8240051287189085	2.6611183164616086	1.771403281053794	2.0205255026020956	2.596382649088047	2.5064063618697507	2.7088261800382396	2.4748756092213697	2.296730174805073	2.527866274192673	2.965042896401645	2.682619531489636	2.581957000462997	2.78382554863104	2.745928569292161	2.8889950073620723	4.307482626798885	2.9299260061925025	0.258248907216365	0.0	0.6330300780128624	0.33114448581892986	0.19487564925215586	1.0607651143018646	0.0742079013261431	1.2003371495681066	1.3674829722340989	2.3663003079273586	2.884798773438098	1.033527680082328	1.3190435074833584	2.044696943282744	1.8283664364354586	2.141556656389334	2.100309270981429	2.627865480779926	3.4360028586543154	0.40439100819320867	0.7919823253808873	1.417754057638844	1.3570342169245113	0.651422884684351	1.4406638991384892
TKO.DTT.32	3.2295991471336487	3.0117240538783543	2.2687346842852225	3.3471542926872724	3.2306990904587995	3.0560953647118807	1.920649314101345	2.342372511664497	2.7074163815807317	2.493017003803269	2.814504896321829	2.617378493096253	2.567785039582423	2.9499016518385153	3.345396658296921	2.988336738930422	2.936701076814182	3.1832007944604968	2.9550899628210545	3.1655457891922745	4.897660620889292	3.5402680203061965	0.47681492474827797	0.6330300780128624	0.0	0.3805204501405245	0.7353379266305476	1.6909683825225483	0.5907159359255444	1.8160114241470773	1.9880577353383253	2.9375113224532434	3.490901781694555	1.658495951768834	1.9004926907459385	2.639068669521038	2.388977848386394	2.7532461461509343	2.709853965272255	3.240474486222321	4.018227345119028	0.7529880816970773	1.408650953057854	2.050281860558267	1.976062278230146	1.228145632042232	2.057629657455342
TKO.DTT.33	2.9559851158899733	2.699385990106157	2.116336119794386	2.9672339048647096	2.882744711921288	2.7118286117543553	1.6615879964364118	2.019134803169481	2.476423760596127	2.3269447727173795	2.5869961608576277	2.370810431310437	2.263426956773548	2.594796571787535	3.005317921912404	2.674113609831823	2.6047758023589056	2.8382270299844854	2.679372315603643	2.8626365238434457	4.520237564577861	3.168473754918669	0.12694734249772488	0.33114448581892986	0.3805204501405245	0.0	0.37258179284499265	1.3428409717130627	0.2745486216359783	1.4538944909438247	1.6254106118693363	2.5608581889497817	3.119072928495287	1.3515482089718227	1.5244657946198497	2.2637744218257922	2.010176050451768	2.3825380319431977	2.3399803172066918	2.8701862546713337	3.6402032470175256	0.3859398445084323	1.0470888494417157	1.7191984389632688	1.6145492369278172	0.8547910654236814	1.6968223625539436
TKO.DTT.20	2.831090479646672	2.5137233831327053	2.154516321313955	2.6452667081574353	2.6328685705731414	2.4689690768422556	1.5905084597251464	1.8258435371117843	2.415683987768033	2.3453314540289942	2.528388063222813	2.290933551575097	2.1030306530039233	2.337884511998852	2.772080355693733	2.487869307483607	2.387684430010423	2.5921694860139546	2.555095942693698	2.6946501579136197	4.174906230960225	2.8053026027959915	0.27232196276797815	0.19487564925215586	0.7353379266305476	0.37258179284499265	0.0	0.9768313321128893	0.1800812756976972	1.0831365798900505	1.2570133865927358	2.2136519778665016	2.755806590489669	1.0083711957463632	1.1701634828850438	1.9059291356977615	1.6698051805264555	2.0195651145229405	1.974527201355775	2.5054844428365906	3.2903327216229075	0.24016532799660137	0.6783910502795057	1.357420319900376	1.243853383459698	0.4959757109059391	1.325711392929877
TKO.DTT.21	2.8498499772739745	2.388031228108467	2.6349711711771957	1.9260097707380264	2.272906680737785	2.153142492427386	1.9016955133449613	1.7708882932638708	2.6431040937993777	2.76580231942626	2.7508991463130363	2.484488528630172	2.0953288446531926	1.9693779958884718	2.4570083054536354	2.359366476041489	2.169772523968538	2.254039480738366	2.599901017504036	2.5993630530347533	3.2996959201045346	1.8990009679351123	1.2479356808027837	1.0607651143018646	1.6909683825225483	1.3428409717130627	0.9768313321128893	0.0	1.1036438964827946	0.27301897023363597	0.34622195030527725	1.4507888424830215	1.8669508676879951	0.325624602338534	0.5256510741732695	1.0764545362245115	0.989419316110509	1.115515692577187	1.0879019596650321	1.595579544626321	2.4585768872275033	1.0934475202373992	0.3233011764300583	0.4047755689215158	0.36053131219570905	0.5747392046927194	0.4537585260755416
TKO.DTT.56	2.9829565752944216	2.677983964983662	2.248411300675499	2.820044479670663	2.8082766772304324	2.6430303667484742	1.7245294573435366	1.9909017115705403	2.5474221375572013	2.4479247286317234	2.6595731955484414	2.428129114007132	2.262955308791569	2.5153056907014624	2.946092608263215	2.652982229506703	2.5582511041479994	2.766454872788641	2.7063602910389877	2.856785657773421	4.337134049154311	2.9599846740856557	0.18805627639728312	0.0742079013261431	0.5907159359255444	0.2745486216359783	0.1800812756976972	1.1036438964827946	0.0	1.2297984004543132	1.4019808316334141	2.381859541882042	2.9118795992777953	1.089608562448317	1.336948873767984	2.0680725036179	1.8419769601068134	2.1731600398737516	2.1285787460914265	2.6585422015857922	3.456539051512722	0.35639690107725547	0.8240708371978597	1.4668216252095252	1.3887451628702798	0.6647038495990246	1.4706054566960678
TKO.DTT.57	2.6369060372761304	2.1562492601526584	2.508507649497239	1.7332999483259062	2.025090698806034	1.9065243418830116	1.7644707455114765	1.560103994761205	2.465518054095287	2.623672340318011	2.5704862263298764	2.302497182405743	1.8899250963627692	1.7300160451566027	2.212891866784095	2.1299199157495883	1.9320907318683258	2.004798556047985	2.3933574393645176	2.3737794502913596	3.1522744822303923	1.735904772409601	1.3503982595390422	1.2003371495681066	1.8160114241470773	1.4538944909438247	1.0831365798900505	0.27301897023363597	1.2297984004543132	0.0	0.20826000229623554	1.220826186350751	1.6870781179089553	0.567178862581334	0.29538975643705667	0.8695523724755594	0.7542063731749689	0.9585432993972638	0.9032098281928049	1.433153605250348	2.260989369846812	1.1509385591803034	0.4189805310286114	0.48861549907154034	0.16362674788528966	0.6149407945499411	0.24428742012627808
TKO.DTT.69	2.691075028421075	2.1950810791127813	2.6439704156450548	1.5989097000129309	2.0111754559851893	1.907881121711144	1.8852059037682736	1.6319155258860953	2.5610450368418523	2.7486331999073075	2.6636733415012572	2.3960492026417373	1.9546032730767418	1.7153093808021815	2.204075358536283	2.1666842951242242	1.9548343304431093	1.999033694428942	2.456854022744285	2.4102760292691037	2.973209620431582	1.5666185113998006	1.5276100650980953	1.3674829722340989	1.9880577353383253	1.6254106118693363	1.2570133865927358	0.34622195030527725	1.4019808316334141	0.20826000229623554	0.0	1.1090932248491288	1.529859265193067	0.6176460363833779	0.3466035710478528	0.7306448169218356	0.6824805909407596	0.780656788447705	0.7470093677123987	1.2635005387661349	2.1136686991719706	1.3301029571345475	0.5794801886135897	0.39623948840768136	0.09422463427684129	0.7907306295386358	0.17009071868254624
