# Constructed from biom file
#OTU ID	TL1a_DTT_127_Repeat	TL1a_DTT_157_Repeat	TL1a_FP_85	TL1a_FP_127	TL1a_FP_193	TL1a_FP_265	TL1a_DTT_265	TL1a_FP_157	TL1a_DTT_85	TL1a_DTT_193	TL1a_DTT_283	TL1a_DTT_229	TL1a_FP_283	TL1a_FP_229	TL1A_DTT_673	TL1A_FP_625	TL1A_FP_673	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales	12.0	0.0	10.0	6.0	8.0	2.0	0.0	5.0	9.0	1.0	52.0	0.0	100.0	6.0	0.0	14.0	9.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales	0.0	0.0	0.0	11.0	4.0	1.0	3.0	7.0	0.0	2.0	5.0	0.0	12.0	0.0	0.0	0.0	5.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	25299.0	16494.0	55873.0	57201.0	54251.0	38554.0	5015.0	74270.0	39015.0	36102.0	45575.0	42889.0	51009.0	34304.0	7004.0	9100.0	14069.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	29.0	62.0	0.0	0.0	0.0	0.0	26.0	0.0	45.0	1.0	7.0	0.0	0.0	0.0	72.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	214.0	100.0	270.0	680.0	774.0	1226.0	431.0	294.0	294.0	221.0	1730.0	6.0	899.0	106.0	43.0	17.0	18.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	17539.0	11072.0	16481.0	13048.0	387.0	2835.0	14269.0	4188.0	27582.0	19817.0	18377.0	7172.0	24006.0	2671.0	3089.0	1295.0	4128.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales	115.0	60.0	36.0	74.0	39.0	104.0	15.0	63.0	45.0	58.0	240.0	1018.0	235.0	6.0	92.0	95.0	23.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	1265.0	0.0	0.0	73.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	0.0	89.0	277.0	0.0	1.0	12.0	45.0	281.0	131.0	12.0	0.0	824.0	11.0	12.0	55.0	9.0	32.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales	0.0	7.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	6.0	0.0	1492.0	0.0	0.0	124.0	46.0	4.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales	158.0	65.0	19.0	0.0	0.0	168.0	42.0	139.0	229.0	0.0	26.0	24.0	16.0	0.0	9.0	0.0	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	15.0	4.0	0.0	0.0	0.0	0.0	36.0	0.0	2.0	0.0	74.0	2.0	0.0	0.0	16.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales	3.0	5.0	208.0	1.0	16.0	26.0	20.0	0.0	318.0	418.0	6.0	4245.0	2.0	14.0	666.0	1955.0	697.0
