Eigvals,24,,,,,,,,,,,,,,,,,,,,,,,
24.11181602,24.01773602,0.5993782698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,
Proportion explained,24,,,,,,,,,,,,,,,,,,,,,,,
0.4948152128,0.4928845322,0.01230025502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Site,24,24,,,,,,,,,,,,,,,,,,,,,,
Mouse5A.DTT29,-1.303575559,0.1554742512,0.07727342571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse6A.DTT35,-0.9170207627,-0.07458578065,0.02469335305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse1B.DTT18,0.6371002438,-1.336395263,-0.1962239957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse5A.DTT30,-1.129842772,0.1135118404,0.1510885415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse5A.DTT28,0.3348042631,-1.026294189,-0.01551036816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse7A.DTT41,-1.205551327,0.2627156102,-0.06992785531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse4A.DTT22,-1.440490709,0.08974304527,-0.3165240922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse7A.DTT42,-0.6094461916,-0.4212043374,0.07107715537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse1B.DTT16,-0.08547803537,-0.6084822923,0.179407976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse6A.DTT34,-1.22703876,0.01167272103,-0.2296704087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse4A.DTT24,-0.5353554821,-0.4412918527,0.07852145908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse1B.DTT17,0.8313700615,-1.460512414,-0.1327295694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse6A.DTT36,-1.402916354,0.1317007409,-0.02102336745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse4A.DTT23,-0.8897890341,-0.2011456303,0.03557702073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse7A.DTT40,0.3333832521,-0.9546404138,0.1098967195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse9A.DTT100,0.8143301953,2.133475876,0.02779609942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse9A.DTT101,0.8919116283,1.766770987,-0.1092042814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse8A.DTT90,1.844107766,0.4289630103,-0.02417228337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse10A.DTT113,0.4453634223,0.1842696888,0.3613485594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse9A.DTT102,0.9146921989,1.799548888,-0.2641362418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse10A.DTT112,1.042991883,-1.299931354,0.1182070988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse10A.DTT114,1.753927808,-1.370205641,-0.158176413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse8A.DTT88,0.608971064,0.686469329,0.1400246403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse8A.DTT89,0.2935511996,1.43037318,0.1623868276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
Biplot,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Site constraints,0,0,,,,,,,,,,,,,,,,,,,,,,
