Eigvals,24,,,,,,,,,,,,,,,,,,,,,,,
24.01653089,24.00592742,0.05873271341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,
Proportion explained,24,,,,,,,,,,,,,,,,,,,,,,,
0.4994995003,0.4992789677,0.001221531999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,,,,,,,,,,,,
Species,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Site,24,24,,,,,,,,,,,,,,,,,,,,,,
Mouse1B.DTT15,-0.1923533236,0.05489738415,0.06462920241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse5A.DTT27,-0.941687369,0.1063847071,0.05458333297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse4A.DTT19,-0.9875953019,0.1131157075,-0.004669237046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse7A.DTT38,-0.8054161479,-0.1561934605,0.0003458867603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse6A.DTT31,-0.4715840305,-0.7340067156,0.04748930378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse1B.DTT14,-0.08814906717,0.4705451556,0.02168523557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse1B.DTT13,0.2993006343,-0.320890704,0.02810039425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse5A.DTT26,-0.8287729416,-0.5960309162,0.08395829172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse4A.DTT21,-1.276447303,0.3408264824,-0.1388806264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse5A.DTT25,-1.092757558,0.3058440999,0.01147056755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse7A.DTT39,-1.010799873,-0.2186847022,0.04927543113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse4A.DTT20,-1.344676958,0.3619060903,-0.04963014086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse6A.DTT32,-0.6661651747,-0.4973357411,-0.02036852786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse6A.DTT33,-0.9374033584,-0.2635252056,-0.03285029266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse7A.DTT37,-0.1675807096,-1.852579503,-0.05447564488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse9A.DTT98,0.6217351289,2.391863152,-0.06375176718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse10A.DTT109,1.931333542,-1.290811597,-0.03945351814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse10A.DTT110,1.378796143,-1.48750914,0.01789770159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse9A.DTT99,0.8017801137,1.823075091,0.04913961471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse9A.DTT97,0.9384404794,0.9509026988,0.02282344888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse10A.DTT111,1.300030929,-1.352954718,-0.05292124313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse8A.DTT85,1.183098167,-0.2617222803,0.01873921058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse8A.DTT86,1.336205433,0.4908318254,0.0006172002738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mouse8A.DTT87,1.020668545,1.62205229,-0.01375382396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,
Biplot,0,0,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Site constraints,0,0,,,,,,,,,,,,,,,,,,,,,,
