NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00242	15	4.858315944671631	0.021998532	No	
row_1	K00100	394	3.244476795196533	-0.07769251	No	
row_2	K04072	455	3.1185648441314697	-0.070779465	No	
row_3	K01641	1205	2.3070855140686035	-0.29484195	Yes	
row_4	K01580	1242	2.28013014793396	-0.2798833	Yes	
row_5	K00239	1282	2.2215654850006104	-0.26593035	Yes	
row_6	K00169	1291	2.2155604362487793	-0.24158521	Yes	
row_7	K00170	1292	2.2155604362487793	-0.21455818	Yes	
row_8	K00172	1293	2.2155604362487793	-0.18753114	Yes	
row_9	K00244	1360	2.1059062480926514	-0.1826295	Yes	
row_10	K00929	1419	2.0412869453430176	-0.17504598	Yes	
row_11	K00634	1479	1.967139482498169	-0.1677977	Yes	
row_12	K01652	1633	1.7526659965515137	-0.19206132	Yes	
row_13	K00626	1762	1.5860377550125122	-0.20794412	Yes	
row_14	K01575	1805	1.524556279182434	-0.19499688	Yes	
row_15	K00209	1806	1.5243860483169556	-0.16796985	Yes	
row_16	K14534	1850	1.4430204629898071	-0.15535784	Yes	
row_17	K00135	1856	1.4273220300674438	-0.13000698	Yes	
row_18	K00241	1857	1.4262661933898926	-0.10297995	Yes	
row_19	K00074	1882	1.3881511688232422	-0.083998516	Yes	
row_20	K00240	1904	1.350429654121399	-0.06401138	Yes	
row_21	K00656	1912	1.320859432220459	-0.039330985	Yes	
row_22	K00171	1962	1.2386234998703003	-0.028730374	Yes	
row_23	K03366	2005	1.1606091260910034	-0.015783131	Yes	
row_24	K07246	2038	1.1170614957809448	5.1644014E-4	Yes	
row_25	K01615	2051	1.0960772037506104	0.023520673	Yes	
row_26	K01715	2167	0.905661940574646	0.011995905	Yes	
row_27	K00245	2315	0.6582632660865784	-0.010256317	Yes	
row_28	K00246	2317	0.6564401984214783	0.016435478	Yes	
row_29	K01653	2444	0.4896584153175354	0.0012231476	Yes	
row_30	K01039	2466	0.4667932391166687	0.021210283	Yes	
row_31	K01040	2467	0.4667932391166687	0.04823731	Yes	
row_32	K00823	2526	0.36510440707206726	0.055820823	Yes	
row_33	K00248	2557	0.31479230523109436	0.07279086	Yes	
row_34	K01692	2653	0.19589067995548248	0.06797075	Yes	
row_35	K01034	2834	0.07625847309827805	0.034655843	Yes	
row_36	K01035	2835	0.07625847309827805	0.061682872	Yes	
