NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03111	287	3.5545029640197754	-0.043003213	Yes	
row_1	K02342	338	3.372684955596924	-0.007032746	Yes	
row_2	K02337	587	2.882023334503174	-0.03704029	Yes	
row_3	K02340	640	2.8198060989379883	-0.0017362684	Yes	
row_4	K02341	641	2.8198060989379883	0.05089531	Yes	
row_5	K02343	642	2.8198060989379883	0.10352689	Yes	
row_6	K03602	707	2.8198060989379883	0.13483225	Yes	
row_7	K03657	711	2.8198060989379883	0.18646416	Yes	
row_8	K07462	730	2.8198060989379883	0.23309773	Yes	
row_9	K02338	749	2.815779447555542	0.2797313	Yes	
row_10	K03601	762	2.8107900619506836	0.32836422	Yes	
row_11	K03555	768	2.8103177547454834	0.37932968	Yes	
row_12	K03572	769	2.8103177547454834	0.43196127	Yes	
row_13	K03763	833	2.7575225830078125	0.46359986	Yes	
row_14	K01972	871	2.6838152408599854	0.5039022	Yes	
row_15	K07456	935	2.6099932193756104	0.53554076	Yes	
row_16	K06223	2416	0.5305033326148987	0.0950034	No	
row_17	K02339	2814	0.07751572132110596	0.01534574	No	
row_18	K01141	2955	0.01097868476063013	0.021326201	No	
