NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00128	252	3.680436611175537	0.007160341	No	
row_1	K00012	1011	2.5397024154663086	-0.1538415	No	
row_2	K03476	2225	0.8115243911743164	-0.46605635	No	
row_3	K02822	2598	0.26617375016212463	-0.49877638	Yes	
row_4	K01630	2600	0.26543357968330383	-0.4081996	Yes	
row_5	K03475	2608	0.2518659234046936	-0.31961688	Yes	
row_6	K03079	2638	0.22385092079639435	-0.23834553	Yes	
row_7	K00880	2721	0.13832269608974457	-0.17468803	Yes	
row_8	K08092	2728	0.13832269608974457	-0.08577295	Yes	
row_9	K02821	2738	0.13038727641105652	0.0021451192	Yes	
row_10	K03077	3011	0.003791305236518383	0.0026587339	Yes	
