NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01358	320	3.4475181102752686	-0.029495277	Yes	
row_1	K03588	472	3.084703207015991	-0.0027883586	Yes	
row_2	K02313	638	2.8198060989379883	0.019262757	Yes	
row_3	K02563	649	2.8198060989379883	0.09286026	Yes	
row_4	K03531	701	2.8198060989379883	0.15282291	Yes	
row_5	K11749	735	2.8198060989379883	0.2187716	Yes	
row_6	K02314	809	2.7900352478027344	0.271418	Yes	
row_7	K02651	915	2.6248834133148193	0.31342256	Yes	
row_8	K03544	1094	2.427940845489502	0.3311504	Yes	
row_9	K03590	1183	2.333405017852783	0.37880844	Yes	
row_10	K03589	1492	1.9629520177841187	0.35330388	No	
row_11	K13581	1732	1.6219080686569214	0.35074574	No	
row_12	K01338	1985	1.1925773620605469	0.34386435	No	
