NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K06120	236	3.740631103515625	-0.026008876	Yes	
row_1	K00128	252	3.680436611175537	0.02162437	Yes	
row_2	K00005	315	3.4727375507354736	0.05359617	Yes	
row_3	K00086	322	3.4425013065338135	0.104228415	Yes	
row_4	K07407	426	3.178724765777588	0.1225381	Yes	
row_5	K01046	470	3.0858914852142334	0.16084112	Yes	
row_6	K00865	497	3.0090858936309814	0.20480892	Yes	
row_7	K07029	729	2.8198060989379883	0.18046616	Yes	
row_8	K00864	869	2.697559118270874	0.18677984	Yes	
row_9	K08591	1028	2.518625497817993	0.1867623	Yes	
row_10	K00655	1098	2.421795129776001	0.21640155	Yes	
row_11	K01002	1127	2.385180950164795	0.2597029	Yes	
row_12	K03429	1266	2.2434890270233154	0.2663498	Yes	
row_13	K03621	1309	2.190824031829834	0.30498606	Yes	
row_14	K05878	1465	1.9851874113082886	0.30596817	Yes	
row_15	K05879	1477	1.9706025123596191	0.3549343	Yes	
row_16	K00901	1811	1.5203813314437866	0.29660287	No	
row_17	K00863	2286	0.7104995250701904	0.1912871	No	
row_18	K07406	2709	0.1512233018875122	0.10329888	No	
