NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00242	15	4.858315944671631	0.021998532	No	
row_1	K01682	17	4.858315944671631	0.048690327	No	
row_2	K01960	110	4.188446044921875	0.04487592	No	
row_3	K00382	951	2.5892162322998047	-0.20969276	No	
row_4	K00024	1058	2.488359212875366	-0.21820045	Yes	
row_5	K01679	1061	2.4786324501037598	-0.19184388	Yes	
row_6	K01596	1080	2.450242519378662	-0.17085104	Yes	
row_7	K00239	1282	2.2215654850006104	-0.21120584	Yes	
row_8	K00169	1291	2.2155604362487793	-0.18686068	Yes	
row_9	K00170	1292	2.2155604362487793	-0.15983365	Yes	
row_10	K00172	1293	2.2155604362487793	-0.13280663	Yes	
row_11	K00244	1360	2.1059062480926514	-0.12790498	Yes	
row_12	K00030	1390	2.070200204849243	-0.110599704	Yes	
row_13	K01610	1625	1.7607173919677734	-0.1620172	Yes	
row_14	K00174	1783	1.5581599473953247	-0.18762176	Yes	
row_15	K00175	1794	1.5394736528396606	-0.16394706	Yes	
row_16	K00241	1857	1.4262661933898926	-0.15770447	Yes	
row_17	K00176	1864	1.4136757850646973	-0.13268885	Yes	
row_18	K00177	1880	1.3886505365371704	-0.11069031	Yes	
row_19	K00240	1904	1.350429654121399	-0.091373645	Yes	
row_20	K01677	1920	1.3120588064193726	-0.06937511	Yes	
row_21	K01678	1921	1.3120588064193726	-0.042348083	Yes	
row_22	K00171	1962	1.2386234998703003	-0.028730374	Yes	
row_23	K00161	2011	1.15739905834198	-0.017794529	Yes	
row_24	K00162	2017	1.152585506439209	0.007556333	Yes	
row_25	K00658	2052	1.0960674285888672	0.02318544	Yes	
row_26	K00627	2274	0.7411642670631409	-0.023874026	Yes	
row_27	K00245	2315	0.6582632660865784	-0.010256317	Yes	
row_28	K00164	2316	0.6570903062820435	0.01677071	Yes	
row_29	K00246	2317	0.6564401984214783	0.04379774	Yes	
row_30	K01958	2357	0.606913149356842	0.05775068	Yes	
row_31	K01647	2494	0.42054319381713867	0.03918602	Yes	
row_32	K01676	2581	0.28078681230545044	0.03738301	Yes	
row_33	K01681	2684	0.18084831535816193	0.030216271	Yes	
row_34	K00031	2758	0.11311223357915878	0.03277129	Yes	
row_35	K01902	2838	0.07410212606191635	0.03331491	Yes	
row_36	K01903	2870	0.049287304282188416	0.049949717	Yes	
