NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03111	287	3.5545029640197754	-0.033039276	Yes	
row_1	K02342	338	3.372684955596924	0.012816249	Yes	
row_2	K03471	407	3.227851629257202	0.052679766	Yes	
row_3	K02337	587	2.882023334503174	0.05559255	Yes	
row_4	K02335	639	2.8198060989379883	0.10111519	Yes	
row_5	K02340	640	2.8198060989379883	0.16361518	Yes	
row_6	K02341	641	2.8198060989379883	0.22611518	Yes	
row_7	K02343	642	2.8198060989379883	0.2886152	Yes	
row_8	K02338	749	2.815779447555542	0.31582892	Yes	
row_9	K02316	775	2.8074538707733154	0.37000668	Yes	
row_10	K03470	792	2.8035974502563477	0.42718044	Yes	
row_11	K02314	809	2.7900352478027344	0.4843542	Yes	
row_12	K03763	833	2.7575225830078125	0.53919774	Yes	
row_13	K01972	871	2.6838152408599854	0.58938086	Yes	
row_14	K03469	1295	2.212578535079956	0.5110686	No	
row_15	K02339	2814	0.07751572132110596	0.06824238	No	
