NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00290	177	3.9684505462646484	0.024490252	No	
row_1	K00128	252	3.680436611175537	0.08322252	No	
row_2	K01582	1745	1.6093907356262207	-0.32945475	Yes	
row_3	K00626	1762	1.5860377550125122	-0.25144058	Yes	
row_4	K00135	1856	1.4273220300674438	-0.1990248	Yes	
row_5	K01843	1970	1.2149198055267334	-0.15325794	Yes	
row_6	K00658	2052	1.0960674285888672	-0.096852794	Yes	
row_7	K00824	2237	0.8019700050354004	-0.07468967	Yes	
row_8	K00164	2316	0.6570903062820435	-0.017287187	Yes	
row_9	K01692	2653	0.19589067995548248	-0.045655977	Yes	
row_10	K01034	2834	0.07625847309827805	-0.022163063	Yes	
row_11	K01035	2835	0.07625847309827805	0.061170273	Yes	
