# Constructed from biom file
#OTU ID	TL1a_DTT_173_Repeat	TL1a_DTT_76_Repeat	TL1a_DTT_172_Re_extracted	TL1a_DTT_169_Re_extracted	TL1a_DTT_245_Repeat	TL1a_DTT_244_Repeat	TL1a_DTT_142_Repeat	TL1a_DTT_78	TL1a_DTT_139	TL1a_DTT_171	TL1a_DTT_209	TL1a_DTT_74	TL1a_DTT_141	TL1a_DTT_210	TL1a_DTT_241	TL1a_DTT_243	TL1a_DTT_205	TL1a_DTT_206	TL1a_DTT_64	TL1a_DTT_62	TL1a_DTT_65	TL1a_DTT_242	TL1a_DTT_73	TL1a_DTT_63	TL1a_DTT_207	TL1a_DTT_75	TL1a_DTT_246	TL1a_DTT_97	TL1a_DTT_66	TL1a_DTT_140	TL1a_DTT_99	TL1a_DTT_77	TL1a_DTT_98	TL1a_DTT_170	TL1a_DTT_208	TL1A_DTT_642	TL1A_DTT_640	TL1A_DTT_638	TL1A_DTT_641	TL1A_DTT_639	TL1A_DTT_687	TL1A_DTT_689	taxonomy
k__Bacteria;p__Actinobacteria;c__Actinobacteria	0.0	0.0	36.0	167.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia	0.0	0.0	0.0	7.0	0.0	5.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia	3377.0	7166.0	38461.0	40982.0	5808.0	9094.0	4552.0	7074.0	55860.0	51028.0	1885.0	43487.0	70918.0	7375.0	47568.0	62170.0	125266.0	29024.0	3578.0	77544.0	5020.0	54459.0	45505.0	39498.0	46979.0	22332.0	24878.0	49686.0	3440.0	43149.0	58753.0	10109.0	42378.0	43484.0	7521.0	12098.0	10697.0	4265.0	8682.0	25513.0	7066.0	2730.0
k__Bacteria;p__Firmicutes;c__Bacilli	18.0	106.0	646.0	512.0	41.0	94.0	379.0	0.0	10.0	0.0	0.0	20.0	3.0	43.0	43.0	7.0	8.0	62.0	2.0	0.0	0.0	0.0	9.0	0.0	18.0	17.0	78.0	28.0	7.0	53.0	13.0	0.0	12.0	24.0	2012.0	73.0	34.0	0.0	10.0	0.0	0.0	22.0
k__Bacteria;p__Firmicutes;c__Clostridia	2723.0	6915.0	4002.0	8376.0	4632.0	3669.0	14772.0	4421.0	3924.0	6559.0	14767.0	3924.0	5986.0	66935.0	9419.0	4550.0	15092.0	5488.0	11865.0	8256.0	7439.0	10023.0	3705.0	2903.0	10504.0	3558.0	9932.0	5405.0	8308.0	4736.0	6987.0	5029.0	3587.0	6712.0	2870.0	3194.0	3366.0	12352.0	2129.0	8167.0	8428.0	2202.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichia	463.0	555.0	314.0	886.0	4166.0	13654.0	170.0	526.0	631.0	886.0	3800.0	674.0	939.0	20792.0	419.0	539.0	2169.0	733.0	3756.0	1367.0	1213.0	404.0	1679.0	1177.0	690.0	1045.0	3849.0	1076.0	1620.0	374.0	1400.0	478.0	1048.0	508.0	15669.0	30.0	25.0	25.0	32.0	180.0	21.0	34.0
k__Bacteria;p__Firmicutes;c__Negativicutes	0.0	242.0	19.0	0.0	0.0	0.0	10.0	600.0	910.0	0.0	0.0	509.0	1209.0	0.0	0.0	0.0	0.0	0.0	1699.0	1285.0	653.0	0.0	1603.0	481.0	0.0	305.0	0.0	877.0	589.0	519.0	847.0	716.0	437.0	0.0	0.0	55.0	65.0	110.0	57.0	530.0	102.0	39.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	303.0	46.0	82.0	60.0	25.0	31.0	6.0	893.0	196.0	762.0	0.0	236.0	350.0	0.0	0.0	0.0	0.0	0.0	1099.0	166.0	1122.0	0.0	502.0	80.0	15.0	80.0	52.0	706.0	1197.0	222.0	348.0	853.0	335.0	488.0	12.0	96.0	149.0	98.0	86.0	297.0	85.0	129.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	4409.0	4106.0	328.0	474.0	51.0	51.0	343.0	10175.0	436.0	2770.0	1555.0	715.0	467.0	8484.0	30.0	0.0	5395.0	1252.0	21408.0	259.0	11072.0	35.0	1191.0	430.0	1861.0	1257.0	19.0	870.0	22437.0	396.0	822.0	10219.0	1238.0	962.0	6461.0	276.0	311.0	179.0	151.0	175.0	647.0	2105.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae	4017.0	2425.0	1237.0	1827.0	15806.0	15941.0	137.0	38839.0	13427.0	9690.0	32490.0	7528.0	9587.0	10147.0	6284.0	7253.0	22878.0	13448.0	50779.0	19237.0	45217.0	3483.0	19343.0	12515.0	24168.0	7859.0	36928.0	10033.0	31083.0	11236.0	12670.0	38937.0	9580.0	7124.0	26981.0	700.0	1523.0	790.0	818.0	4813.0	1513.0	2864.0
