feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
MF0090	Type	Mucosal	-0.625593379074771	0.0785019661983924	18	18	5.27378352133263e-05	0.0143974290132381
MF0025	Type	Mucosal	-0.56330003874249	0.100613738517819	18	4	0.000479197425619266	0.0211934950255996
MF0068	Sequencing_Run	Two	0.387457917634183	0.0938080910898647	18	18	0.00101994663733022	0.0211934950255996
MF0030	Type	Mucosal	1.37729302344571	0.310272208654826	18	0	0.0005611425899559	0.0211934950255996
MF0073	Sequencing_Run	Two	0.403405172378418	0.0958886126082607	18	18	0.000878475949578187	0.0211934950255996
MF0070	Type	Mucosal	-0.613816873094105	0.107428522901172	18	18	0.000459768992852089	0.0211934950255996
MF0071	Sequencing_Run	Two	0.39631685130802	0.0932397561836669	18	18	0.00080733987457682	0.0211934950255996
MF0038	Sequencing_Run	Two	0.39996339658652	0.0894405584045771	18	18	0.000526863055634398	0.0211934950255996
MF0086	Sequencing_Run	Two	0.411385149637335	0.0973561773690818	18	18	0.000847383989031974	0.0211934950255996
MF0004	Type	Mucosal	-0.633672186791468	0.119895042158479	18	17	0.000610146055161829	0.0211934950255996
MF0048	Sequencing_Run	Two	0.390634661938417	0.0868578382394992	18	18	0.000501680106421889	0.0211934950255996
MF0044	Sequencing_Run	Two	0.413377532488069	0.095218279567656	18	18	0.000677182083165348	0.0211934950255996
MF0017	Sequencing_Run	Two	0.425899421148327	0.103934320741812	18	18	0.0010868458987487	0.0211934950255996
MF0058	Type	Mucosal	1.051547309575	0.215851123850573	18	0	0.00106149183105717	0.0211934950255996
MF0067	Sequencing_Run	Two	0.402617509859639	0.102798716695017	18	18	0.00155039913034233	0.0238050579411433
MF0066	Type	Mucosal	-0.470212214521887	0.103782094089074	18	18	0.00153888778742508	0.0238050579411433
MF0047	Sequencing_Run	Two	0.361215365497953	0.0909408781051297	18	18	0.00139042558299854	0.0238050579411433
MF0010	Sequencing_Run	Two	0.400673344470527	0.102465703306686	18	18	0.00156956425985561	0.0238050579411433
MF0011	Sequencing_Run	Two	0.683168372886261	0.177416378263191	18	18	0.00176528337631729	0.0253643348281379
MF0065	Sequencing_Run	Two	0.356418712692834	0.0946794201051244	18	18	0.00209262099463509	0.0285642765767689
MF0008	Type	Mucosal	-0.621342718766069	0.145630409767228	18	6	0.00229003063814527	0.0297703982958886
MF0002	Sequencing_Run	Two	0.489068369394515	0.135436364315509	18	18	0.00283559347248565	0.0351871371812992
MF0092	Type	Mucosal	-0.501869509805565	0.147347996761588	18	18	0.00426159440203091	0.0505832726849755
MF0074	Sequencing_Run	Two	0.386867737892109	0.114656893981284	18	18	0.00454062343629631	0.0516495915878706
MF0084	Type	Mucosal	1.16204753814156	0.356929411640715	18	0	0.00574740124670486	0.0560371621553723
MF0006	Sequencing_Run	Two	0.438814661890632	0.134423781013735	18	18	0.00564839922380432	0.0560371621553723
MF0052	Type	Mucosal	1.16204753814156	0.356929411640715	18	0	0.00574740124670486	0.0560371621553723
MF0059	Type	Mucosal	1.16204753814156	0.356929411640715	18	0	0.00574740124670486	0.0560371621553723
MF0046	Type	Mucosal	-0.430116964361139	0.118821838166647	18	18	0.00665849255053338	0.0626816712515728
MF0040	Type	Mucosal	0.817770713992945	0.262139412184059	18	1	0.00753324836966422	0.0685525601639444
MF0018	Type	Mucosal	-0.398471768525584	0.10693406138317	18	18	0.00803370480063167	0.0707484325991111
MF0031	Type	Mucosal	-0.416476216333941	0.122547609631784	18	16	0.00834921480246918	0.0712292387835652
MF0078	Type	Mucosal	-0.335637215471793	0.111326373789323	18	18	0.00927361225503644	0.0767180650189379
MF0079	Sex	M	0.849401673686153	0.254691293213509	18	0	0.0108396012782774	0.0870356220285215
MF0054	Sequencing_Run	Two	0.294096842675465	0.102146130569925	18	18	0.0121308967010819	0.0946209942684387
MF0009	Sequencing_Run	Two	0.361436160019455	0.127832542925921	18	18	0.013434906767844	0.101881376322817
MF0085	Sex	M	-2.10302108408526	0.654639046409796	18	0	0.0139327960911231	0.102801441429097
MF0050	Sequencing_Run	Two	0.273509508380476	0.098207541361355	18	18	0.0146046226475556	0.104922683757439
MF0095	Sequencing_Run	Two	0.32333743554134	0.117259145292351	18	18	0.0154174386249898	0.107922070374929
MF0043	Sequencing_Run	Two	-2.25451944146729	0.727181674969836	18	0	0.0171064680301556	0.116751644305812
MF0097	Type	Mucosal	0.596915173397826	0.201568315056231	18	0	0.0183565535727592	0.122227783545446
MF0036	Sequencing_Run	Two	0.45056491391783	0.170762372342541	18	18	0.01945921979883	0.125371283101246
MF0043	Sex	M	2.03968341691638	0.682378103494456	18	0	0.0197471251771193	0.125371283101246
MF0062	Sex	M	-1.26268622762261	0.431226894662245	18	0	0.023051539373025	0.139846005529685
MF0021	Sequencing_Run	Two	0.345590863128452	0.135108039031666	18	18	0.022766458014056	0.139846005529685
MF0066	Sequencing_Run	Two	0.419059895645963	0.152603863552317	18	18	0.0271776555617778	0.16129347757316
MF0033	Sequencing_Run	Two	-3.47242076066406	1.42171695260934	18	16	0.028456008203305	0.165287026372389
MF0049	Sequencing_Run	Two	0.332628633286609	0.136920761075785	18	18	0.0291792736966939	0.165957119149947
MF0092	Sequencing_Run	Two	0.408735745565603	0.169647488999863	18	18	0.0303223401100605	0.16696775700625
MF0007	Type	Mucosal	-0.952983859321257	0.366174016050616	18	2	0.0305801752758699	0.16696775700625
MF0069	Sequencing_Run	Two	-1.06629894675661	0.475088497142282	18	0	0.0414878586742776	0.217811258039958
MF0082	Sequencing_Run	Two	-1.74724675733812	0.698062222975333	18	0	0.0414307224092622	0.217811258039958
MF0069	Type	Mucosal	0.905426564953781	0.412639991025422	18	0	0.0455906441563573	0.234834827446897
MF0020	Sequencing_Run	Two	0.412280345481607	0.189892967223426	18	18	0.0476044157772312	0.240666768651558
MF0082	Type	Mucosal	1.19058965043717	0.526328487778528	18	0	0.0517820097977864	0.257027066814467
MF0043	Type	Mucosal	-0.387862322585865	0.168436485460887	18	0	0.0535563409567429	0.261087162164121
MF0024	Sequencing_Run	Two	-3.87576116570493	1.87498533054279	18	11	0.0577360004755174	0.263836982777343
MF0019	Type	Mucosal	-0.315648475909247	0.136157005417486	18	15	0.0562307353684013	0.263836982777343
MF0039	Type	Mucosal	0.887262306345914	0.424468111033365	18	0	0.0553171253483197	0.263836982777343
MF0084	Sequencing_Run	Two	-0.84116880704421	0.410946736744717	18	0	0.0599190217296529	0.263836982777343
MF0052	Sequencing_Run	Two	-0.84116880704421	0.410946736744717	18	0	0.0599190217296529	0.263836982777343
MF0059	Sequencing_Run	Two	-0.84116880704421	0.410946736744717	18	0	0.0599190217296529	0.263836982777343
MF0088	Sequencing_Run	Two	0.528634569195375	0.22602435457835	18	18	0.0632584188084779	0.274119814836738
MF0031	Sequencing_Run	Two	0.398207155031965	0.184265479215872	18	16	0.0655797400756824	0.279738578760333
MF0078	Sequencing_Run	Two	0.250500372444906	0.128174391154955	18	18	0.0709294030708324	0.297903492897496
MF0025	Sequencing_Run	Two	0.397461486310371	0.193971020252654	18	4	0.0779563122955402	0.299420070574431
MF0102	Sex	M	0.581272209556212	0.292596675863132	18	0	0.0857638264570237	0.299420070574431
MF0021	Sex	M	0.240018176793627	0.130281184244335	18	18	0.0867078214552711	0.299420070574431
MF0022	Sequencing_Run	Two	0.253791051515866	0.124914207082426	18	18	0.0813976008706556	0.299420070574431
MF0072	Sequencing_Run	Two	0.652619174915828	0.344369377220244	18	4	0.0789163582625589	0.299420070574431
MF0070	Sequencing_Run	Two	0.385269910341312	0.195455284523758	18	18	0.0893450387342423	0.299420070574431
MF0037	Sequencing_Run	Two	-2.348032132142	1.25752706051	18	0	0.0829555439474088	0.299420070574431
MF0078	Sex	M	-0.231679848411789	0.123595247101102	18	18	0.0818790617870858	0.299420070574431
MF0079	Sequencing_Run	Two	-0.551514552869105	0.267982504128617	18	0	0.0765619568708535	0.299420070574431
MF0029	Type	Mucosal	-0.266766624205548	0.136099415749281	18	18	0.0921292524844405	0.299420070574431
MF0041	Sequencing_Run	Two	0.365379743061301	0.174803641476489	18	17	0.0737076713879335	0.299420070574431
MF0086	Type	Mucosal	-0.156992441334844	0.0845590924585489	18	18	0.0845336876797066	0.299420070574431
MF0080	Sequencing_Run	Two	-3.34715136573358	1.75630925809874	18	0	0.0774203385973826	0.299420070574431
MF0004	Sequencing_Run	Two	0.397141347035203	0.196913310105773	18	17	0.0814447781837689	0.299420070574431
MF0090	Sequencing_Run	Two	0.356932786490408	0.178679258478651	18	18	0.0850331392543932	0.299420070574431
MF0017	Type	Mucosal	-0.172461530543718	0.0902725648718249	18	18	0.076774348160718	0.299420070574431
MF0015	Type	Mucosal	-0.346352793265014	0.190948941649274	18	18	0.0911867362295429	0.299420070574431
MF0012	Sequencing_Run	Two	0.52080070840815	0.267045253251833	18	4	0.0916844511147486	0.299420070574431
MF0011	Type	Mucosal	-0.282857164925389	0.154095696222174	18	18	0.0877464884950212	0.299420070574431
MF0051	Sequencing_Run	Two	0.483862558150099	0.237202219898156	18	18	0.095714880218034	0.307413674112039
MF0060	Sex	M	-0.424978288138716	0.225091437924637	18	6	0.10223940304883	0.313610753172255
MF0033	Type	Mucosal	2.16004718625249	1.23483787566785	18	16	0.102125447196763	0.313610753172255
MF0016	Type	Mucosal	0.235793122431344	0.12826172940633	18	0	0.102038148573747	0.313610753172255
MF0057	Type	Mucosal	0.308960807299324	0.174892700234147	18	0	0.0990842940221256	0.313610753172255
MF0096	Sequencing_Run	Two	0.39770376882153	0.208192941922497	18	18	0.105242826671718	0.319236574237545
MF0028	Sequencing_Run	Two	0.457525327883599	0.231313579610593	18	18	0.107467490089382	0.322402470268147
MF0019	Sex	M	-0.493421742906922	0.263701111648534	18	15	0.1100446247741	0.326545462644885
MF0075	Sequencing_Run	Two	0.323876293656741	0.193622842577774	18	18	0.116572236902325	0.334991796571944
MF0006	Type	Mucosal	-0.19579649252149	0.11675430603932	18	18	0.11571986536328	0.334991796571944
MF0045	Sequencing_Run	Two	0.450878967555879	0.234288413114318	18	18	0.114884885100057	0.334991796571944
MF0103	Sequencing_Run	Two	0.458627688416225	0.248342564001166	18	18	0.119442837651454	0.337970709771133
MF0022	Type	Mucosal	-0.182707388573467	0.107160262199767	18	18	0.122560806840081	0.337970709771133
MF0087	Sequencing_Run	Two	0.456381563857656	0.275838095727688	18	16	0.120257469174225	0.337970709771133
MF0014	Sequencing_Run	Two	0.428451176585305	0.242167323229828	18	7	0.121412385810261	0.337970709771133
MF0035	Sequencing_Run	Two	0.458949066957394	0.251732403549181	18	18	0.126667554927099	0.345475196587595
MF0077	Type	Mucosal	0.374839672901497	0.231568974582751	18	1	0.127813167968304	0.345475196587595
MF0046	Sequencing_Run	Two	0.383389094976892	0.224644843689192	18	18	0.130365073782465	0.348918285711892
MF0005	Sequencing_Run	Two	0.47335487846015	0.271530417312415	18	18	0.140291698891041	0.37184110482771
MF0001	Sequencing_Run	Two	0.260697877650233	0.173412641963122	18	14	0.154971665176853	0.40680062108924
MF0056	Sequencing_Run	Two	0.514526977084144	0.321264533190403	18	18	0.162775875508483	0.423217276322057
MF0034	Sequencing_Run	Two	0.202902266707983	0.138295177508887	18	18	0.164433350122502	0.423493439466443
MF0018	Sequencing_Run	Two	0.446407816655854	0.285659408172114	18	18	0.167298016940343	0.426844473128165
MF0008	Sequencing_Run	Two	0.339452825480183	0.225148201381099	18	6	0.172989899192453	0.4372800229587
MF0089	Type	Mucosal	0.240350959248529	0.163311867359639	18	5	0.177641003931153	0.440872673392771
MF0056	Type	Mucosal	-0.23593070237763	0.155726917149774	18	18	0.177091564090457	0.440872673392771
MF0076	Type	Mucosal	-0.386093893598349	0.277052924826583	18	1	0.185175563208559	0.455431790594023
MF0044	Type	Mucosal	-0.11250818259458	0.082702212877376	18	18	0.195205134767012	0.471601785764551
MF0055	Type	Mucosal	0.316842333098946	0.222004614369289	18	15	0.194752045704504	0.471601785764551
MF0005	Type	Mucosal	-0.252996221578144	0.17620888910595	18	18	0.198428270655796	0.475183490254669
MF0015	Sequencing_Run	Two	0.293741113256233	0.219846955438389	18	18	0.202824154774236	0.48106360313909
MF0098	Type	Mucosal	-0.19713821715126	0.142656337502706	18	0	0.204407977890602	0.48106360313909
MF0020	Type	Mucosal	-0.218350756799979	0.164932286852229	18	18	0.206752892650153	0.482423416183691
MF0087	Type	Mucosal	0.311307519284278	0.239580267740001	18	16	0.214802003944046	0.496957178616311
MF0068	Type	Mucosal	-0.102571198374862	0.0814773881040545	18	18	0.228656717271417	0.499639036976075
MF0035	Type	Mucosal	-0.217311890700877	0.161373475136869	18	18	0.224494392357282	0.499639036976075
MF0079	Type	Mucosal	-0.19428151515998	0.14920825150217	18	0	0.227750787381917	0.499639036976075
MF0076	Sequencing_Run	Two	0.407345579032059	0.318981825677255	18	1	0.222369949096738	0.499639036976075
MF0085	Sequencing_Run	Two	0.901003901848344	0.681969987338242	18	0	0.228772452827873	0.499639036976075
MF0040	Sequencing_Run	Two	-0.386425687007992	0.301811317576859	18	1	0.22122767158287	0.499639036976075
MF0047	Type	Mucosal	-0.0997149112549903	0.0789870589392659	18	18	0.227421772127983	0.499639036976075
MF0039	Sex	M	-0.58369729622972	0.471247192233061	18	0	0.235852024926018	0.506132700855466
MF0002	Sex	M	-0.159900518486187	0.130597779815575	18	18	0.241015571835936	0.506132700855466
MF0050	Sex	M	0.116249514958272	0.0946989896528885	18	18	0.239850186719972	0.506132700855466
MF0054	Sex	M	0.122178118146524	0.0984968692611049	18	18	0.235204472124159	0.506132700855466
MF0009	Sex	M	0.15168085741023	0.123265611703907	18	18	0.23877735915958	0.506132700855466
MF0088	Type	Mucosal	-0.175794115598723	0.138804891919476	18	18	0.249115942105296	0.519150016753784
MF0012	Sex	M	0.315886722999289	0.257137469990407	18	4	0.256205308128397	0.525895106158288
MF0010	Type	Mucosal	-0.105756232066045	0.0889969913967876	18	18	0.254478389325373	0.525895106158288
MF0094	Type	Mucosal	0.280108059632344	0.231756003188738	18	4	0.258583612730255	0.526815867726565
MF0075	Sex	M	0.217882513016151	0.186705494421946	18	18	0.262709722567464	0.531257438969761
MF0103	Type	Mucosal	-0.218226873645816	0.180775750374387	18	18	0.266918174808879	0.535325661139983
MF0051	Type	Mucosal	-0.195958546677074	0.161886238040379	18	18	0.26864328049882	0.535325661139983
MF0102	Sequencing_Run	Two	-0.363885282439277	0.306628550256764	18	0	0.274738683081598	0.539594679721412
MF0067	Type	Mucosal	-0.101870638889301	0.089286231490789	18	18	0.273034782003373	0.539594679721412
MF0036	Type	Mucosal	-0.164711336597846	0.148316333093207	18	18	0.285476194072685	0.552730503417326
MF0002	Type	Mucosal	-0.130695749184965	0.117633789266277	18	18	0.285268866455066	0.552730503417326
MF0095	Type	Mucosal	-0.11252113684496	0.101845893874786	18	18	0.287865057013621	0.553430708202243
MF0101	Sequencing_Run	Two	0.575334517730188	0.501747758434308	18	17	0.298705366759345	0.570255700176931
MF0082	Sex	M	0.744734802763385	0.669683592366477	18	0	0.301275588382765	0.571168302975659
MF0016	Sequencing_Run	Two	0.233529083006882	0.211454698195818	18	0	0.305117152331715	0.574461948872815
MF0009	Type	Mucosal	-0.115367006016721	0.111029460159527	18	18	0.316387300615703	0.591600911425252
MF0038	Type	Mucosal	-0.0794429656009552	0.0776839503363525	18	18	0.32382352653816	0.601386549285154
MF0024	Type	Mucosal	-1.60327796896992	1.62852591595427	18	11	0.341580791423362	0.625849369520656
MF0012	Type	Mucosal	-0.224328047039195	0.223155685805604	18	4	0.341287309208675	0.625849369520656
MF0101	Type	Mucosal	-0.210096096566828	0.207700833559977	18	17	0.350392591017736	0.632734364232083
MF0072	Type	Mucosal	0.287915262641515	0.299103383012522	18	4	0.352083659845441	0.632734364232083
MF0045	Type	Mucosal	-0.15823627825545	0.157069183664428	18	18	0.352291660671343	0.632734364232083
MF0027	Type	Mucosal	-0.743563194752855	0.781788617646707	18	0	0.368237624361287	0.636599737875129
MF0034	Type	Mucosal	-0.112567836213154	0.120116822759099	18	18	0.36456622366787	0.636599737875129
MF0084	Sex	M	0.368285384935862	0.396265299297982	18	0	0.368435013129195	0.636599737875129
MF0001	Type	Mucosal	-0.140681617097281	0.150618235242027	18	14	0.366120493350904	0.636599737875129
MF0052	Sex	M	0.368285384935862	0.396265299297982	18	0	0.368435013129195	0.636599737875129
MF0059	Sex	M	0.368285384935862	0.396265299297982	18	0	0.368435013129195	0.636599737875129
MF0066	Sex	M	-0.13626244544995	0.145891033146878	18	18	0.378251951878136	0.649451464545478
MF0069	Sex	M	0.41078544456911	0.458115538291922	18	0	0.385046809889323	0.656986119373657
MF0061	Sequencing_Run	Two	0.223614795298689	0.252532321284193	18	18	0.40790358280726	0.664086536600522
MF0028	Type	Mucosal	-0.147264146930332	0.163686483168809	18	18	0.402031593153476	0.664086536600522
MF0026	Type	Mucosal	0.978345507941361	1.09568032457302	18	17	0.395007331297566	0.664086536600522
MF0019	Sequencing_Run	Two	0.246461052583174	0.278331736251892	18	15	0.411302561557011	0.664086536600522
MF0030	Sequencing_Run	Two	-0.299611869193215	0.357228481293168	18	0	0.415722135443104	0.664086536600522
MF0070	Sex	M	-0.166252717228579	0.185698694664619	18	18	0.399019509430282	0.664086536600522
