metadata	feature	value	coef	stderr	N	N.not.0	pval	qval
Site_General	MGB052	SI	-2.47069648813149	0.199434167084103	48	30	4.27137618686083e-15	2.20180653393765e-13
Site_General	MGB027	SI	2.09026186180227	0.17045357541076	48	18	5.8714840905004e-15	2.20180653393765e-13
Site_General	MGB049	SI	-1.64929187335863	0.147015986185965	48	5	8.94027754487774e-14	2.23506938621944e-12
Site_General	MGB022	SI	1.06895489682947	0.104697904822432	48	47	3.50670578972142e-13	6.57507335572766e-12
Site_General	MGB019	SI	1.7775119408735	0.235534227481456	48	11	3.85053899133595e-09	5.77580848700392e-08
Site_General	MGB053	SI	-1.16202829700473	0.158712486210719	48	15	7.78488798620168e-09	8.34095141378751e-08
Site_General	MGB041	SI	-1.74304150219661	0.23727545258816	48	15	7.20984093526496e-09	8.34095141378751e-08
Site_General	MGB024	SI	0.621288077185943	0.0865762811006729	48	47	1.22934778950677e-08	1.1525135526626e-07
Site_General	MGB034	SI	1.42038999454534	0.227836741205043	48	27	2.44871212376873e-07	2.04059343647394e-06
Site_General	MGB037	SI	0.569115533370411	0.0967772802450684	48	48	5.05228040379111e-07	3.78921030284333e-06
Site_General	MGB031	SI	0.566497360990169	0.0960351375288117	48	48	7.15733729988289e-07	4.88000270446561e-06
Site_General	MGB055	SI	0.492223804900393	0.0985194416150844	48	48	1.2674869127975e-05	7.92179320498436e-05
Site_General	MGB032	SI	-0.37466593003902	0.080606876886533	48	48	3.77638203019026e-05	0.000217868194049438
Site_General	MGB005	SI	-0.306524113882579	0.0733238242000781	48	48	0.00015907692534381	0.000852197814341838
Site_General	MGB054	SI	-0.694254152579571	0.171366415815383	48	8	0.000234851142764511	0.00117425571382256
Sex	MGB033	M	0.30578900680367	0.0929522669148067	48	48	0.0019792286058332	0.00927763408984311
Sex	MGB047	M	0.303870135750691	0.109516911338138	48	48	0.00808043236085234	0.035648966297878
Sex	MGB005	M	0.406983891654911	0.117214290082198	48	48	0.0178084590162073	0.0742019125675303
Sex	MGB007	M	0.211276495886061	0.0971849195263983	48	48	0.0351301335249132	0.138671579703605
Site_General	MGB035	SI	0.153616809390044	0.0719614350852336	48	48	0.0391247132100871	0.146717674537827
Sex	MGB032	M	0.258890871023318	0.103693398094968	48	48	0.0547108196891345	0.195395784604052
Sex	MGB035	M	0.211135375043708	0.0915658300629319	48	48	0.0692665180464881	0.236135856976664
