"","metadata","feature","value","coef","stderr","N","N.not.0","pval","qval"
"247","Site","MF0086","Cecum",0.13807550199257,0.0726212773603857,270,270,0.058583404151046,0.159139674081043
"249","Site","MF0096","Jejunum",0.178801424888851,0.0961735038565905,270,209,0.0643463202230316,0.172688467827473
"251","Site","MF0034","Proximal_Colon",0.245762136110147,0.133612495939784,270,203,0.0672245088746935,0.179332447327401
"252","Site","MF0055","Jejunum",-0.188695754004275,0.102895926225683,270,259,0.0680297537214895,0.180938837509992
"253","Site","MF0096","Duodenum",0.17755214336265,0.097551880699969,270,209,0.070111906049217,0.185370054272559
"254","Site","MF0065","Cecum",0.153128811595393,0.0843676299334998,270,270,0.0708965174405617,0.186889932069646
"255","Site","MF0033","Cecum",-0.304682314945932,0.172517314170815,270,268,0.0787712029340248,0.207035816561109
"256","Site","MF0060","Cecum",-0.177476239015161,0.101212343923578,270,267,0.0809212730759472,0.211439455456507
"259","Site","MF0048","Cecum",0.114990895338076,0.0672845027332983,270,270,0.0888710275084449,0.227540475603518
"260","Site","MF0068","Proximal_Colon",0.108769983826225,0.0637483218555752,270,270,0.089393182215324,0.228221562618492
"261","Site","MF0078","Duodenum",0.165633641349441,0.0978128434390994,270,268,0.0918089392740859,0.233053461234218
"262","Site","MF0063","Cecum",0.186789339089634,0.110751143347374,270,206,0.0931141602412878,0.23569521811076
"264","Site","MF0045","Duodenum",-0.188586179194143,0.113105283824938,270,234,0.0968728807636899,0.241775172998453
"265","Site","MF0012","Ileum",-0.226535255580849,0.135796360148609,270,102,0.0967156341580729,0.241775172998453
"266","Site","MF0055","Duodenum",-0.169608415662988,0.104371196520744,270,259,0.105586483363022,0.258663466790931
"268","Site","MF0021","Cecum",0.150151912155319,0.0941176920487129,270,244,0.112077978682022,0.272102122631285
"269","Site","MF0088","Cecum",0.258929484383764,0.165517801787044,270,76,0.119182878492571,0.286231656972726
"270","Site","MF0028","Duodenum",-0.185942082129391,0.119283995593628,270,258,0.120471500987833,0.287775086810077
"272","Site","MF0022","Cecum",0.140293656719953,0.0913383223642663,270,241,0.125995692281497,0.296989846092101
"273","Site","MF0096","Ileum",0.146102967383874,0.0949492812366069,270,209,0.125313682466734,0.296989846092101
"275","Site","MF0017","Proximal_Colon",0.101085669238438,0.0668350745235885,270,270,0.131868792919879,0.30613556311542
"276","Site","MF0074","Duodenum",-0.105394882383195,0.0706456555812348,270,270,0.137171006487273,0.316630483886424
"277","Site","MF0044","Cecum",0.0901866146228226,0.0609913431483571,270,270,0.140672746572984,0.323874463040127
"278","Site","MF0050","Proximal_Colon",0.0950561686829678,0.0663049394981044,270,270,0.15312052680943,0.346270023825386
"279","Site","MF0034","Jejunum",-0.194312690115919,0.136762015592166,270,203,0.156802315527651,0.352805209937215
"280","Site","MF0031","Ileum",-0.143523164373224,0.102409373567913,270,124,0.1625027797366,0.36107226121025
"281","Site","MF0069","Duodenum",-0.288960545178223,0.207852262324164,270,33,0.165880621726363,0.363325800208911
"282","Site","MF0032","Duodenum",-0.2886319848304,0.207857693848964,270,33,0.166371410196673,0.363325800208911
"283","Site","MF0084","Duodenum",-0.2886319848304,0.207857693848964,270,33,0.166371410196673,0.363325800208911
"284","Site","MF0052","Duodenum",-0.2886319848304,0.207857693848964,270,33,0.166371410196673,0.363325800208911
"285","Site","MF0010","Proximal_Colon",0.0953013555270615,0.0685343665594063,270,270,0.165779647127607,0.363325800208911
"286","Site","MF0074","Jejunum",-0.0964630512104372,0.069647546866662,270,270,0.167457791764937,0.364804138050266
"287","Site","MF0019","Proximal_Colon",-0.186315374238781,0.134824538658793,270,55,0.168413339745426,0.365553168521655
"288","Site","MF0048","Proximal_Colon",0.0927562277004241,0.0672845027332983,270,270,0.16944271447749,0.365553168521655
"289","Site","MF0087","Duodenum",-0.212021103509889,0.153511511388188,270,220,0.168641239987189,0.365553168521655
"292","Site","MF0004","Proximal_Colon",0.234168037756307,0.175131117218281,270,206,0.182588543957015,0.387348553965954
"293","Site","MF0059","Duodenum",-0.274788259852689,0.206470845038534,270,33,0.184619307966435,0.389800481986004
"294","Site","MF0051","Cecum",-0.12890285810089,0.0981932891789871,270,265,0.190650150595844,0.399692433366817
"295","Site","MF0008","Proximal_Colon",-0.156309065239328,0.119330019826092,270,236,0.191613815498703,0.400769740867005
"297","Site","MF0087","Jejunum",-0.193751670180216,0.151341650161804,270,220,0.201817826602445,0.415287952662307
"298","Site","MF0001","Duodenum",-0.179180162541573,0.140371852042268,270,168,0.203148747231791,0.417063441897525
"301","Site","MF0036","Duodenum",-0.111747554826038,0.0898738047991189,270,251,0.215058198585999,0.430599674022752
"302","Site","MF0028","Ileum",0.142346595801993,0.116182329460152,270,258,0.221812141451888,0.442135610813496
"303","Site","MF0049","Ileum",-0.084821050453105,0.0693456458107957,270,270,0.222585551851642,0.44268688995494
"305","Site","MF0065","Proximal_Colon",0.102809535823947,0.0843676299334998,270,270,0.224318122396672,0.44414988234541
"307","Site","MF0036","Jejunum",-0.105792074557125,0.0886038371468174,270,251,0.233775556333714,0.456785133099429
"311","Site","MF0015","Proximal_Colon",0.0849560959203019,0.0741356709172998,270,270,0.253070334280203,0.484876361064373
"312","Site","MF0014","Proximal_Colon",-0.0999716164269469,0.0875992634690859,270,269,0.255024210867501,0.48656653508125
"315","Site","MF0069","Jejunum",-0.220561447156277,0.204917323512356,270,33,0.282964115188837,0.52482510325387
"316","Site","MF0032","Jejunum",-0.220402364772042,0.204922678753598,270,33,0.283323091655568,0.52482510325387
"317","Site","MF0084","Jejunum",-0.220402364772042,0.204922678753598,270,33,0.283323091655568,0.52482510325387
"318","Site","MF0052","Jejunum",-0.220402364772042,0.204922678753598,270,33,0.283323091655568,0.52482510325387
"319","Site","MF0025","Cecum",-0.134801288587316,0.125822771012823,270,36,0.285196768444901,0.526119353226285
"320","Site","MF0015","Cecum",0.0794242476681722,0.0741356709172998,270,270,0.285202747035124,0.526119353226285
"321","Site","MF0090","Cecum",-0.0846794556169115,0.0805558927730222,270,269,0.294337121929934,0.538510011580228
"322","Site","MF0001","Ileum",-0.143265725444745,0.136572374286482,270,168,0.295337442434462,0.539232912313742
"323","Site","MF0020","Cecum",-0.0819349634326072,0.0803698284110623,270,270,0.309110077716668,0.560984800937035
"325","Site","MF0054","Duodenum",0.232708880296322,0.23595533879195,270,252,0.325104768104524,0.586373174860588
"326","Site","MF0020","Proximal_Colon",-0.0791204786327762,0.0803698284110623,270,270,0.325985231761487,0.586773417170676
"327","Site","MF0054","Proximal_Colon",0.222545877081243,0.227336671978324,270,252,0.32870076804679,0.590468516793729
"328","Site","MF0103","Duodenum",-0.143785737899168,0.147651889569919,270,218,0.331227899867208,0.592618591931089
"329","Site","MF0059","Jejunum",-0.198496374377263,0.203555458707691,270,33,0.330569231487112,0.592618591931089
"331","Site","MF0058","Cecum",-0.147831234159361,0.165223223977791,270,36,0.371917548980962,0.644705323233536
"332","Site","MF0012","Duodenum",-0.124684203185538,0.139577481392149,270,102,0.372684033437591,0.644779560762901
"336","Site","MF0103","Cecum",0.120669407608392,0.142222847750855,270,218,0.397118266683861,0.668652397383947
"337","Site","MF0034","Ileum",0.114610754551556,0.134948641808937,270,203,0.396652546610282,0.668652397383947
"338","Site","MF0031","Jejunum",-0.0863672259418401,0.103781350795809,270,124,0.40620714760355,0.679044218601806
"340","Site","MF0036","Ileum",-0.0722489776363526,0.0874800209067601,270,251,0.409768874324401,0.681164304147466
"342","Site","MF0005","Cecum",-0.0919705841528033,0.111859502547287,270,264,0.411862012582337,0.681310657084856
"344","Site","MF0103","Proximal_Colon",0.112121954322398,0.142222847750855,270,218,0.431347827266833,0.697768231413276
"345","Site","MF0078","Cecum",0.0742891011821648,0.0942654536025011,270,268,0.431504259830208,0.697768231413276
"346","Site","MF0058","Proximal_Colon",0.125201594559143,0.165223223977791,270,36,0.449407881112025,0.715455737771229
"347","Site","MF0045","Ileum",0.0803787264674807,0.110094625196219,270,234,0.466118730684273,0.728617173753837
"348","Site","MF0087","Ileum",-0.108708275687807,0.149483924913238,270,220,0.467868083451736,0.729192118415187
"351","Site","MF0066","Proximal_Colon",-0.0510066626562896,0.0732069493761584,270,269,0.486707804019146,0.746396993771187
"352","Site","MF0092","Proximal_Colon",-0.0604042564853498,0.0879427067618284,270,270,0.492902528196865,0.752013959971587
"353","Site","MF0103","Ileum",-0.0960867732379332,0.143643675189131,270,218,0.504252619937799,0.762898316969529
"355","Site","MF0063","Proximal_Colon",-0.0703502003840558,0.110751143347374,270,206,0.525956534881341,0.783657646453637
"360","Site","MF0012","Proximal_Colon",-0.0817716830436059,0.13445504918828,270,102,0.54370886644206,0.793376313408264
"365","Site","MF0038","Ileum",-0.0488329707132782,0.0953966603271121,270,270,0.609235234320284,0.838799058411022
"370","Site","MF0004","Cecum",-0.0832901717347715,0.175131117218281,270,206,0.634846331397192,0.846778564782782
"371","Site","MF0078","Proximal_Colon",0.0395426443477516,0.0942654536025011,270,268,0.675277417602167,0.868685335499725
"374","Site","MF0012","Jejunum",0.0507888387010835,0.137606963242633,270,102,0.712422018979257,0.884078020766738
"375","Site","MF0074","Ileum",-0.0242184391289959,0.0687567435236993,270,270,0.725003051093248,0.892142313109626
"376","Site","MF0060","Proximal_Colon",-0.032749483899107,0.101212343923578,270,267,0.746572325721333,0.901992110707165
"379","Site","MF0014","Cecum",0.0248565164932573,0.0875992634690859,270,269,0.776869579373248,0.915596289975613
"382","Site","MF0033","Proximal_Colon",-0.0454005758005715,0.172517314170815,270,268,0.792670290446728,0.920820376516342
"384","Site","MF0085","Cecum",-0.0355678596504654,0.140261428846176,270,168,0.800057389554709,0.923130110189043
"385","Site","MF0066","Cecum",-0.0180128709213287,0.0732069493761584,270,269,0.805873066579613,0.923328310655666
"386","Site","MF0031","Duodenum",0.0231438862478571,0.105267249469732,270,124,0.826187763186265,0.937334242315572
"390","Site","MF0016","Cecum",-0.0212300978989382,0.125302604236087,270,80,0.865615254074171,0.951862414557397
"392","Site","MF0025","Proximal_Colon",0.0191809211620457,0.125822771012823,270,36,0.878978241893869,0.955427471032814
"396","Site","MF0092","Cecum",0.00738107210693011,0.0879427067618284,270,270,0.933188853820875,0.982826558811347
"397","Site","MF0086","Proximal_Colon",0.00465456778958526,0.0726212773603857,270,270,0.948954471905561,0.986570138991335
"398","Site","MF0008","Cecum",0.00848180020023559,0.119330019826092,270,236,0.943400515500205,0.986570138991335
"399","Site","MF0007","Cecum",-0.00733400677227511,0.130069846173536,270,221,0.955086672178551,0.987218358365532
"400","Site","MF0034","Duodenum",0.00682468569135566,0.138719907802399,270,203,0.960806914226094,0.990677316126523
"401","Site","MF0096","Cecum",0.00361277122656411,0.0940210779116837,270,209,0.96938386320469,0.990677316126523
"404","Site","MF0073","Ileum",0.00227120748125438,0.0942599415450415,270,266,0.980798571877126,0.993121182400035
"1100","Site","MF0088","Distal_Colon",0,NA,NA,NA,NA,100
"215","Site","MF0092","Distal_Colon",0,NA,NA,NA,NA,100
"310","Site","MF0008","Distal_Colon",0,NA,NA,NA,NA,100
"410","Site","MF0070","Distal_Colon",0,NA,NA,NA,NA,100
"510","Site","MF0020","Distal_Colon",0,NA,NA,NA,NA,100
"610","Site","MF0076","Distal_Colon",0,NA,NA,NA,NA,100
"710","Site","MF0090","Distal_Colon",0,NA,NA,NA,NA,100
"810","Site","MF0018","Distal_Colon",0,NA,NA,NA,NA,100
"910","Site","MF0051","Distal_Colon",0,NA,NA,NA,NA,100
"1010","Site","MF0046","Distal_Colon",0,NA,NA,NA,NA,100
"1110","Site","MF0086","Distal_Colon",0,NA,NA,NA,NA,100
"1210","Site","MF0007","Distal_Colon",0,NA,NA,NA,NA,100
"1310","Site","MF0068","Distal_Colon",0,NA,NA,NA,NA,100
"1410","Site","MF0072","Distal_Colon",0,NA,NA,NA,NA,100
"1510","Site","MF0017","Distal_Colon",0,NA,NA,NA,NA,100
"1610","Site","MF0015","Distal_Colon",0,NA,NA,NA,NA,100
"1710","Site","MF0025","Distal_Colon",0,NA,NA,NA,NA,100
"1810","Site","MF0066","Distal_Colon",0,NA,NA,NA,NA,100
"1910","Site","MF0089","Distal_Colon",0,NA,NA,NA,NA,100
"2010","Site","MF0011","Distal_Colon",0,NA,NA,NA,NA,100
"2110","Site","MF0014","Distal_Colon",0,NA,NA,NA,NA,100
"2210","Site","MF0065","Distal_Colon",0,NA,NA,NA,NA,100
"233","Site","MF0067","Distal_Colon",0,NA,NA,NA,NA,100
"246","Site","MF0085","Distal_Colon",0,NA,NA,NA,NA,100
"257","Site","MF0005","Distal_Colon",0,NA,NA,NA,NA,100
"263","Site","MF0010","Distal_Colon",0,NA,NA,NA,NA,100
"271","Site","MF0047","Distal_Colon",0,NA,NA,NA,NA,100
"2810","Site","MF0050","Distal_Colon",0,NA,NA,NA,NA,100
"291","Site","MF0009","Distal_Colon",0,NA,NA,NA,NA,100
"304","Site","MF0038","Distal_Colon",0,NA,NA,NA,NA,100
"313","Site","MF0019","Distal_Colon",0,NA,NA,NA,NA,100
"324","Site","MF0002","Distal_Colon",0,NA,NA,NA,NA,100
"333","Site","MF0058","Distal_Colon",0,NA,NA,NA,NA,100
"341","Site","MF0048","Distal_Colon",0,NA,NA,NA,NA,100
"354","Site","MF0006","Distal_Colon",0,NA,NA,NA,NA,100
"361","Site","MF0073","Distal_Colon",0,NA,NA,NA,NA,100
"372","Site","MF0061","Distal_Colon",0,NA,NA,NA,NA,100
"381","Site","MF0022","Distal_Colon",0,NA,NA,NA,NA,100
"391","Site","MF0004","Distal_Colon",0,NA,NA,NA,NA,100
"402","Site","MF0016","Distal_Colon",0,NA,NA,NA,NA,100
"411","Site","MF0021","Distal_Colon",0,NA,NA,NA,NA,100
"421","Site","MF0044","Distal_Colon",0,NA,NA,NA,NA,100
"431","Site","MF0060","Distal_Colon",0,NA,NA,NA,NA,100
"441","Site","MF0071","Distal_Colon",0,NA,NA,NA,NA,100
"451","Site","MF0082","Distal_Colon",0,NA,NA,NA,NA,100
"461","Site","MF0079","Distal_Colon",0,NA,NA,NA,NA,100
"471","Site","MF0049","Distal_Colon",0,NA,NA,NA,NA,100
"481","Site","MF0063","Distal_Colon",0,NA,NA,NA,NA,100
"491","Site","MF0033","Distal_Colon",0,NA,NA,NA,NA,100
"501","Site","MF0103","Distal_Colon",0,NA,NA,NA,NA,100
"511","Site","MF0078","Distal_Colon",0,NA,NA,NA,NA,100
"521","Site","MF0054","Distal_Colon",0,NA,NA,NA,NA,100
"531","Site","MF0055","Distal_Colon",0,NA,NA,NA,NA,100
"541","Site","MF0059","Distal_Colon",0,NA,NA,NA,NA,100
"551","Site","MF0069","Distal_Colon",0,NA,NA,NA,NA,100
"561","Site","MF0032","Distal_Colon",0,NA,NA,NA,NA,100
"571","Site","MF0084","Distal_Colon",0,NA,NA,NA,NA,100
"581","Site","MF0052","Distal_Colon",0,NA,NA,NA,NA,100
"591","Site","MF0031","Distal_Colon",0,NA,NA,NA,NA,100
"601","Site","MF0001","Distal_Colon",0,NA,NA,NA,NA,100
"611","Site","MF0034","Distal_Colon",0,NA,NA,NA,NA,100
"621","Site","MF0012","Distal_Colon",0,NA,NA,NA,NA,100
"631","Site","MF0028","Distal_Colon",0,NA,NA,NA,NA,100
"641","Site","MF0036","Distal_Colon",0,NA,NA,NA,NA,100
"651","Site","MF0087","Distal_Colon",0,NA,NA,NA,NA,100
"661","Site","MF0074","Distal_Colon",0,NA,NA,NA,NA,100
"671","Site","MF0045","Distal_Colon",0,NA,NA,NA,NA,100
"681","Site","MF0096","Distal_Colon",0,NA,NA,NA,NA,100
