NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K01338	67	12.610645294189453	0.062022902	Yes	
row_1	K03588	337	8.844958305358887	0.05979644	Yes	
row_2	K02313	403	8.628178596496582	0.12245548	Yes	
row_3	K02314	451	8.526029586791992	0.19083971	Yes	
row_4	K02563	540	8.467183113098145	0.24618322	Yes	
row_5	K03531	598	8.467183113098145	0.3113868	Yes	
row_6	K11749	660	8.462967872619629	0.37531808	Yes	
row_7	K01358	744	8.300409317016602	0.43225193	Yes	
row_8	K02651	829	7.955188274383545	0.4888677	Yes	
row_9	K03544	860	7.79638147354126	0.5626591	Yes	
row_10	K03589	1204	6.419772624969482	0.5368957	No	
row_11	K03590	1433	5.8224592208862305	0.54770994	No	
