NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03655	205	9.731998443603516	-0.021954233	Yes	
row_1	K03111	256	9.420454978942871	0.0055648834	Yes	
row_2	K02338	534	8.467183113098145	-0.03937052	Yes	
row_3	K02340	535	8.467183113098145	0.004107743	Yes	
row_4	K02343	536	8.467183113098145	0.047586005	Yes	
row_5	K03550	600	8.467183113098145	0.070955746	Yes	
row_6	K03551	601	8.467183113098145	0.114434004	Yes	
row_7	K03553	602	8.467183113098145	0.15791227	Yes	
row_8	K03584	603	8.467183113098145	0.20139053	Yes	
row_9	K04066	616	8.467183113098145	0.24103859	Yes	
row_10	K06187	624	8.467183113098145	0.2822826	Yes	
row_11	K07462	629	8.467183113098145	0.3244841	Yes	
row_12	K02337	646	8.466997146606445	0.36285543	Yes	
row_13	K02335	655	8.463038444519043	0.40378025	Yes	
row_14	K02341	659	8.462967872619629	0.44630095	Yes	
row_15	K03629	779	8.176021575927734	0.45179644	Yes	
row_16	K03763	813	8.030891418457031	0.4847417	Yes	
row_17	K02342	923	7.508960723876953	0.493429	Yes	
row_18	K03581	989	7.126977443695068	0.51616037	Yes	
row_19	K02686	1470	5.71643590927124	0.40643084	No	
row_20	K01159	1762	5.047666072845459	0.35702688	No	
row_21	K02339	2145	3.9788854122161865	0.27857727	No	
row_22	K03582	2880	0.7038474678993225	0.08777528	No	
