NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03573	68	12.575831413269043	0.028316328	Yes	
row_1	K03111	256	9.420454978942871	0.018686228	Yes	
row_2	K01972	531	8.467183113098145	-0.018686218	Yes	
row_3	K02338	534	8.467183113098145	0.030676028	Yes	
row_4	K02340	535	8.467183113098145	0.08067603	Yes	
row_5	K02343	536	8.467183113098145	0.13067603	Yes	
row_6	K03601	605	8.467183113098145	0.15899235	Yes	
row_7	K03602	606	8.467183113098145	0.20899236	Yes	
row_8	K07462	629	8.467183113098145	0.25197706	Yes	
row_9	K02337	646	8.466997146606445	0.296875	Yes	
row_10	K02341	659	8.462967872619629	0.34304848	Yes	
row_11	K03555	667	8.46245288848877	0.39081633	Yes	
row_12	K03572	668	8.46245288848877	0.44081634	Yes	
row_13	K03657	796	8.105381965637207	0.4503189	Yes	
row_14	K03763	813	8.030891418457031	0.49521685	Yes	
row_15	K02342	923	7.508960723876953	0.5104592	Yes	
row_16	K07456	1040	6.871996879577637	0.5234694	Yes	
row_17	K01141	1465	5.71643590927124	0.43826532	No	
row_18	K02339	2145	3.9788854122161865	0.27174747	No	
row_19	K06223	2752	1.631899356842041	0.12850769	No	
