NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K02461	11	12.895047187805176	0.029814461	No	
row_1	K11904	35	12.895047187805176	0.055790152	No	
row_2	K03075	595	8.467183113098145	-0.08969929	No	
row_3	K03106	657	8.463038444519043	-0.075879715	No	
row_4	K03110	658	8.463038444519043	-0.042546377	No	
row_5	K03116	837	7.904288291931152	-0.06615482	No	
row_6	K03210	909	7.576303958892822	-0.055534218	No	
row_7	K03073	910	7.574526309967041	-0.022200882	No	
row_8	K03217	957	7.338221073150635	-0.0035828387	No	
row_9	K03076	992	7.108258247375488	0.018873977	No	
row_10	K03070	1009	7.023421287536621	0.04708895	No	
row_11	K03205	1203	6.420522212982178	0.018682042	No	
row_12	K03118	1459	5.739548683166504	-0.02955852	No	
row_13	K02454	1931	4.5738091468811035	-0.14689697	No	
row_14	K03117	2053	4.264774799346924	-0.15227126	No	
row_15	K12257	2066	4.214380741119385	-0.12277669	No	
row_16	K03071	2146	3.9788854122161865	-0.11471526	No	
row_17	K12340	2238	3.7295773029327393	-0.11049262	No	
row_18	K02455	2373	3.2694406509399414	-0.12002556	No	
row_19	K03072	2614	2.2667508125305176	-0.16346766	No	
row_20	K03074	2615	2.2667508125305176	-0.13013433	No	
row_21	K02456	2644	2.127671241760254	-0.10575812	No	
row_22	K02460	2939	0.43419763445854187	-0.16647469	No	
row_23	K03195	3111	0.022193407639861107	-0.18784384	Yes	
row_24	K03196	3112	0.022193407639861107	-0.15451051	Yes	
row_25	K03200	3113	0.022193407639861107	-0.12117718	Yes	
row_26	K03203	3114	0.022193407639861107	-0.08784384	Yes	
row_27	K03204	3115	0.022193407639861107	-0.05451051	Yes	
row_28	K03199	3133	0.01920662261545658	-0.026615435	Yes	
row_29	K02453	3152	3.1139294151216745E-5	9.59742E-4	Yes	
