NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00548	172	10.124754905700684	0.0040290086	Yes	
row_1	K00602	308	8.986685752868652	0.01984521	Yes	
row_2	K01934	402	8.628178596496582	0.04904147	Yes	
row_3	K11175	433	8.590991020202637	0.09830782	Yes	
row_4	K01491	483	8.489476203918457	0.14152128	Yes	
row_5	K00604	502	8.467183113098145	0.19461049	Yes	
row_6	K00600	687	8.439730644226074	0.19481663	Yes	
row_7	K00560	806	8.07414436340332	0.21604857	Yes	
row_8	K00287	808	8.063532829284668	0.27455354	Yes	
row_9	K00297	839	7.9015913009643555	0.32381988	Yes	
row_10	K03465	927	7.4826812744140625	0.35492757	Yes	
row_11	K01938	1030	6.919841766357422	0.38125667	Yes	
row_12	K00605	2082	4.165936470031738	0.10526019	No	
row_13	K08289	2113	4.084865093231201	0.15452653	No	
row_14	K01746	2142	3.9788854122161865	0.20443003	No	
row_15	K01433	2206	3.8464019298553467	0.24318348	No	
row_16	K00603	2587	2.439897060394287	0.18094935	No	
