NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03111	256	9.420454978942871	-0.019028664	Yes	
row_1	K02314	451	8.526029586791992	-0.018312104	Yes	
row_2	K01972	531	8.467183113098145	0.01902866	Yes	
row_3	K02316	533	8.467183113098145	0.08121019	Yes	
row_4	K02338	534	8.467183113098145	0.1437102	Yes	
row_5	K02340	535	8.467183113098145	0.2062102	Yes	
row_6	K02343	536	8.467183113098145	0.2687102	Yes	
row_7	K03470	597	8.467183113098145	0.3121019	Yes	
row_8	K02337	646	8.466997146606445	0.35931528	Yes	
row_9	K02335	655	8.463038444519043	0.4192675	Yes	
row_10	K02341	659	8.462967872619629	0.4808121	Yes	
row_11	K03763	813	8.030891418457031	0.494586	Yes	
row_12	K03471	863	7.779649257659912	0.5414809	Yes	
row_13	K02342	923	7.508960723876953	0.5851911	Yes	
row_14	K03469	1133	6.668519973754883	0.58113056	No	
row_15	K02339	2145	3.9788854122161865	0.32165605	No	
