NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K00626	133	10.571584701538086	0.057724096	No	
row_1	K00128	920	7.520291328430176	-0.09211696	No	
row_2	K01426	1349	6.009681701660156	-0.12816273	No	
row_3	K03782	1443	5.772032260894775	-0.057724074	No	
row_4	K03781	2756	1.585023045539856	-0.37476158	Yes	
row_5	K01667	2790	1.3337818384170532	-0.28525108	Yes	
row_6	K07130	2919	0.506809413433075	-0.22593766	Yes	
row_7	K01692	3092	0.04406723752617836	-0.18061025	Yes	
row_8	K00164	3105	0.029694924131035805	-0.08442462	Yes	
row_9	K01501	3135	0.018030215054750443	0.0063573215	Yes	
