NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K02556	886	7.652432918548584	-0.25438067	No	
row_1	K02557	896	7.6130051612854	-0.22785169	No	
row_2	K04562	1068	6.794061660766602	-0.2532125	No	
row_3	K02401	1103	6.722468852996826	-0.23469119	No	
row_4	K02421	1131	6.67648458480835	-0.21392773	No	
row_5	K02391	1222	6.360999584197998	-0.21334364	No	
row_6	K02388	1588	5.490644931793213	-0.3008441	No	
row_7	K02398	1661	5.328012943267822	-0.29449448	No	
row_8	K02390	1724	5.157107353210449	-0.2849418	No	
row_9	K02392	1909	4.632697105407715	-0.3144666	Yes	
row_10	K02406	1977	4.445968151092529	-0.30651546	Yes	
row_11	K02394	2023	4.3602752685546875	-0.29151753	Yes	
row_12	K02416	2024	4.358718395233154	-0.26210576	Yes	
row_13	K02410	2027	4.3459625244140625	-0.2333346	Yes	
row_14	K02420	2091	4.138131618499756	-0.22410221	Yes	
row_15	K02396	2096	4.134415626525879	-0.19597168	Yes	
row_16	K02386	2099	4.1280293464660645	-0.16720052	Yes	
row_17	K02393	2100	4.1280293464660645	-0.13778876	Yes	
row_18	K02408	2107	4.108761310577393	-0.11029884	Yes	
row_19	K02387	2116	4.072653770446777	-0.083449535	Yes	
row_20	K02412	2117	4.0651469230651855	-0.054037772	Yes	
row_21	K02419	2118	4.0651469230651855	-0.024626007	Yes	
row_22	K02417	2216	3.789341926574707	-0.02628407	Yes	
row_23	K02418	2251	3.6767048835754395	-0.007762761	Yes	
row_24	K02411	2311	3.439744234085083	0.002750861	Yes	
row_25	K02409	2313	3.4311270713806152	0.031842317	Yes	
row_26	K02389	2323	3.403623580932617	0.058371317	Yes	
row_27	K02422	2351	3.3225743770599365	0.07913478	Yes	
row_28	K02397	2365	3.2855913639068604	0.104382545	Yes	
row_29	K13820	2379	3.2390873432159424	0.12963031	Yes	
row_30	K02413	2482	2.8927364349365234	0.12637071	Yes	
row_31	K02400	2485	2.8739383220672607	0.15514186	Yes	
row_32	K02407	2543	2.6348352432250977	0.1662961	Yes	
row_33	K02414	2742	1.687122106552124	0.13228698	Yes	
