NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	K03823	1021	6.962331771850586	-0.24141221	No	
row_1	K05306	2637	2.147343635559082	-0.67175573	Yes	
row_2	K03430	2653	2.0918407440185547	-0.59319335	Yes	
row_3	K06162	2662	2.0383663177490234	-0.51240456	Yes	
row_4	K06165	2707	1.8618931770324707	-0.44306615	Yes	
row_5	K05780	2718	1.814841866493225	-0.36291346	Yes	
row_6	K06163	2720	1.814841866493225	-0.2798982	Yes	
row_7	K06164	2721	1.814841866493225	-0.19656487	Yes	
row_8	K06166	2722	1.814841866493225	-0.11323153	Yes	
row_9	K00968	2889	0.6525280475616455	-0.08269718	Yes	
row_10	K06167	2933	0.45532768964767456	-0.013040688	Yes	
row_11	K06193	2983	0.2519019842147827	0.054707404	Yes	
