	IL17.DTT.115	IL17.DTT.116	IL17.DTT.117	IL17.DTT.118	IL17.DTT.119	IL17.DTT.120	IL17.DTT.127	IL17.DTT.128	IL17.DTT.129	IL17.DTT.130	IL17.DTT.131	IL17.DTT.132	IL17.DTT.143	IL17.DTT.144	IL17.DTT.139	IL17.DTT.140	IL17.DTT.141	IL17.DTT.142	IL17.DTT.188	IL17.DTT.189	IL17.DTT.201	IL17.DTT.202	IL17.DTT.203	IL17.DTT.199	IL17.DTT.200	IL17.DTT.217	IL17.DTT.218	IL17.DTT.219	IL17.DTT.220	IL17.DTT.221	IL17.DTT.222	IL17.DTT.25	IL17.DTT.26	IL17.DTT.27	IL17.DTT.28	IL17.DTT.29	IL17.DTT.105	IL17.DTT.106	IL17.DTT.103	IL17.DTT.104	IL17.DTT.53	IL17.DTT.49	IL17.DTT.50	IL17.DTT.51	IL17.DTT.52	IL17.DTT.85	IL17.DTT.86	IL17.DTT.87	IL17.DTT.88	IL17.DTT.89	IL17.DTT.90	TKO.DTT.1	TKO.DTT.2	TKO.DTT.3	TKO.DTT.4	TKO.DTT.5	TKO.DTT.6	TKO.DTT.43	TKO.DTT.44	TKO.DTT.45	TKO.DTT.46	TKO.DTT.47	TKO.DTT.48	TKO.DTT.31	TKO.DTT.32	TKO.DTT.33	TKO.DTT.34	TKO.DTT.35	TKO.DTT.16	TKO.DTT.17	TKO.DTT.18	TKO.DTT.22	TKO.DTT.23	TKO.DTT.24	TKO.DTT.19	TKO.DTT.20	TKO.DTT.21	TKO.DTT.58	TKO.DTT.59	TKO.DTT.60	TKO.DTT.55	TKO.DTT.56	TKO.DTT.57	TKO.DTT.69	TKO.DTT.70	TKO.DTT.71	TKO.DTT.72	TKO.DTT.78	TKO.DTT.73	TKO.DTT.74	TKO.DTT.75	TKO.DTT.76	TKO.DTT.77	TKO.DTT.87	TKO.DTT.88	TKO.DTT.89	TKO.DTT.90	TKO.DTT.91	TKO.DTT.92	TKO.DTT.93	TKO.DTT.94	TKO.DTT.95	TKO.DTT.103	TKO.DTT.104	TKO.DTT.105	TKO.DTT.106	TKO.DTT.107	TKO.DTT.108	TKO.DTT.109	TKO.DTT.110	TKO.DTT.111	TKO.DTT.112	TKO.DTT.113	TKO.DTT.123	TKO.DTT.124	TKO.DTT.125	TKO.DTT.126	TKO.DTT.127	TKO.DTT.128	TKO.DTT.129	TKO.DTT.130	TKO.DTT.131	TKO.DTT.132	TKO.DTT.139	TKO.DTT.140	TKO.DTT.141	TKO.DTT.142	TKO.DTT.143	TKO.DTT.144	TKO.DTT.154	TKO.DTT.155	TKO.DTT.156	TKO.DTT.151	TKO.DTT.152	TKO.DTT.153
IL17.DTT.29	2.4494332934977217	2.9652931927777963	2.95363982006377	3.181222371025708	3.5795155650079526	3.8272073003316778	2.0650915685568068	2.4689455645299634	2.447602163200097	2.4337102059318583	2.4933830028357495	2.9435225312398803	0.4624202365083239	0.8158943189723984	2.8094062418874888	3.1243630639872184	2.708077328533228	0.26889573229077085	2.6083735677723436	2.867926744931622	2.3639430378551594	0.31784818773176143	0.20831457105426868	2.46552919253582	2.4914403171002957	3.318577141854924	2.753328609071224	2.328345351101722	2.654500675010817	2.981185272259758	2.778290818197371	3.2980166313275157	2.4691331814160264	2.3236028742686012	0.34793801384763434	0.0	2.9792275143262414	1.7512592512970229	3.1058538671329323	3.066079370170198	1.156708997563197	2.934048457331266	2.67486900385797	2.4273623139632314	1.7194212211182103	2.833164540889321	2.6711840902318142	2.444819974435865	1.1380120896099364	2.2376963748089462	2.508947855790187	2.4138258969357187	3.12344567731785	2.897046536376074	2.0334533927134477	1.8190195358807237	2.97537764809009	3.0967985069582555	2.6853452228812427	2.6155046407690925	0.535531142248424	0.5966556926308387	1.7833277589411927	2.6020424259902843	2.229411088526982	2.1028188143363455	1.3304533833759504	0.7300573981834723	2.31430118729086	2.198827221410994	2.717928786318524	2.529057764536607	2.892560842988851	3.324517356424373	2.082821680424272	2.4648183905950294	2.205505715152608	2.6780830763737047	2.9288097809132876	3.200519757083344	1.9517545882141532	2.6077144442598	2.665530152182828	1.9081851490298367	0.3913575611896123	0.4764233508828012	0.5610152769430886	1.8804155237387428	3.4322723349915294	2.7659856345065137	3.004176769130486	1.0144241398958835	1.4604312435841527	2.3187620085823717	1.0418348872428143	0.6993007145745628	0.905750162825196	3.1877530215079934	2.8027310066364617	2.6041478784758283	1.9018691100901106	3.1160562892488524	2.1499889037019515	2.1977479277669705	2.2343219578456317	0.49803575604875744	0.3595517449360592	1.2102969949712752	2.9445551355781334	2.8602022256119772	2.6495162356336746	0.7282299545346042	1.148863692119902	2.826177446246602	0.4980835112981585	1.4879090525010705	1.4628604450391791	3.100847053445293	2.5972349232018273	2.6285160729542945	1.2942897705414955	1.37442138145004	2.4254590217315966	3.37963445883194	2.7264257777008143	2.8013899535777123	3.940398682964175	3.913731511171468	2.5316259292747354	2.8176747903862336	2.752953178060376	3.125803670090722	3.269938503442717	2.6930302636482537	2.749161535299966
IL17.DTT.105	1.1501255763066534	0.4008909129147544	0.5480331175702825	2.3310791365871086	2.14581052346564	2.0005470928700704	1.27689786019979	1.5898524453425147	2.6889691485373275	1.2606700934184887	1.7130667711728158	1.6875444367674801	2.7741621948533015	2.3231691865566892	0.5355212342855974	0.2604297406197516	0.5307188833993483	3.1286677937341025	0.8415916086338566	0.493487842375905	1.3695631124213166	3.0345411208440654	3.025813770854953	1.0937686635412356	1.2793387084731982	1.9223624232131418	0.3839157268754752	1.0164336040351574	2.7974242364110657	2.4832020881590835	2.429388392516701	1.7693555801507113	0.8477958589736253	0.7522776190988506	3.3072543987004264	2.9792275143262414	0.0	2.2512019896359594	1.202705203407458	0.13546351625170766	1.9467398058766057	1.1820353200647393	0.4272995421437468	0.797900835607093	2.9028508926166565	0.5741660627536875	0.641991737259652	0.8586076136272939	2.6100923045334863	1.2784448374306752	0.49602445197984263	0.6002869956929688	1.148237424303723	0.1757544947452287	2.32275258288894	2.473655081176373	0.8746675716898298	0.5644077838785289	1.2506671985302944	1.2413004044812779	2.86700185715062	2.6947644667918307	1.2363660834894226	0.5364196527736773	2.0507441618904028	2.166264902455095	3.1413808869137667	2.455990538594403	2.4805653716764313	1.788811579033581	1.2419050325554073	2.7496591877281795	2.2975506124192497	2.0973212429735764	1.0140939477862088	1.250367384571878	1.23544923269331	2.330908465262637	2.11625138051675	1.6361356788384471	1.1556816632254119	0.9192023942010994	0.727587295064738	2.1841715787739875	3.096303115614617	3.3163237912997365	2.451132196448489	1.7228045854974305	0.5616502245145956	0.6844547861489713	0.33715784438373897	2.6056302687218773	2.421064436031089	1.3664500088003426	3.032102994538606	2.8953886942802862	2.344895362808612	0.6942304860013127	0.4233477740154449	0.5304488733368111	2.7778655483414125	1.8448927492348757	0.8699295370373998	1.067420638895462	0.9880133812829415	2.8045112206724316	2.6562709825038353	1.9078897591241766	0.8962670504074508	0.2918077191159901	0.399311464897093	2.788179109001901	2.961702445696559	0.28200806495855724	3.145315155363373	2.0795577447112046	1.88607476944943	0.8129251525839011	1.0153607767908575	0.806422642052037	2.0715421080061676	2.1954268238078463	1.0616010169250163	0.8233584075868282	0.6758539688466186	0.7156205448074043	2.2847246125216962	2.2108986886824598	1.0547772799208526	1.4823443465841806	2.322171965411006	1.0343709704933233	0.7611639294022176	0.9890401854607239	0.8899627360888867
IL17.DTT.106	1.2184329847575228	2.4642854174425124	2.5512712373752415	1.4536333466850433	1.9022878223282735	2.2431512863346534	0.9764346315002973	2.794862411913383	0.9085895777344558	2.5500295044344985	0.894621357094911	1.3476941315978799	1.8081752643846292	1.7454603057136717	1.8772004574245322	2.2512372968696948	2.3166200222891913	1.6927523224043337	2.4018096146755106	2.4413041807009286	2.563986925381408	1.9170865804908792	1.6959329219020898	2.468194415190858	2.616708566652142	1.6890988570223786	2.2575114491781574	2.2668244592906004	1.059051045411519	1.2490631919154922	1.047152019658731	1.7025383977914936	2.2910141255371874	2.0027625035576637	1.9549431410588614	1.7512592512970229	2.2512019896359594	0.0	1.7290376700427728	2.3743795054612393	1.2513334112392245	1.5711640105391758	2.1895792951497737	2.163507059389883	0.6748769568454459	1.8052664482686618	2.355830044387182	2.269874154969113	0.8067607958376312	1.0006483676937012	1.9598923658428742	1.9177013767103612	1.7721412443674613	2.277599353321156	0.6905858475943321	0.23356922741957006	1.761081706960382	2.040647562532998	2.7523567130987647	2.6903469014291086	1.6407394047857122	1.3649589299989189	1.2876643887744859	2.193484308801611	2.8883286913861275	2.858514324295043	2.735821182873976	1.5559712893319089	0.851320652183718	0.9256545162360991	1.392822024309861	0.8851816069861894	1.1917593398456996	1.640515095740529	1.8635820108102943	2.5743169777197616	2.2981878907280873	1.1040406900284734	1.255229487957134	1.6533702860215302	1.8968771616835014	2.483482959179061	2.4104450408870983	2.6948537664014123	1.5604506000277731	1.7636321014265157	1.5092630504541797	0.5565330238213932	2.4746225406032516	2.4751243922582638	2.464874332349102	0.9265547501856816	0.39440867016830894	2.51947030772608	2.464518951302069	1.2831530528857367	0.874414114087394	2.065335414515459	2.3403751440562237	2.18297307371839	0.5698597850152004	1.5868762566850287	1.5212273682778557	2.1432846139427526	2.1149560166063726	1.9132048334259475	1.4320395626475413	1.6007926440616795	1.7250438027177835	2.3088899045402433	2.086316500997614	1.1805303282921695	1.0095582731128419	2.267188678177627	1.5328498427228177	0.7230707527481668	0.7484966246545907	1.911236850753778	2.5351812524183432	2.427178948720592	1.4345007994431687	0.41349663311023094	1.2459365486576022	2.2105675139733	2.4354322021388244	2.528666070282362	2.276942931170299	2.264800066423767	1.3051132939056433	1.3493650143391833	1.0195777852535843	1.8435810449809609	2.1161264481389503	2.594564657830277	2.591903999784359
IL17.DTT.103	0.7748128249179717	1.5607826761506385	1.7238512370889782	1.2649493325713534	0.9935038670033055	0.8827790534897487	1.0656420461860934	2.619550583044905	1.948927005875754	2.2943023752175904	0.8927322630556067	0.6615516000257448	2.975798049071348	2.655363127631026	0.9250851394429728	1.0271877125811368	1.6418323787539832	3.1623518167558125	1.8597179942628428	1.6369288518631302	2.3710629379246586	3.2331613799154355	3.0919517070288154	2.1239146637157114	2.3232493429825776	0.7226269802010071	1.4823655096386181	1.9851188663671546	1.9648837990620833	1.483965060184012	1.4864543564673416	0.6938558338324305	1.8571399615163855	1.622641997543063	3.388724914837403	3.1058538671329323	1.202705203407458	1.7290376700427728	0.0	1.2957945072837234	2.08122638251064	0.44226194461468626	1.492789620467937	1.7649665058103212	2.363862002337953	0.6912960619807929	1.7310996767205207	1.8685153095574827	2.387612665835173	0.8846516208914497	1.3637088226752292	1.3889283821622127	0.0651136576676144	1.3491839063746145	1.8275392073348904	1.8870864422960103	0.3333307494877665	0.7043928451131479	2.3291870786748925	2.3029163955737735	2.9933005200637774	2.747851003437291	1.4776470653860536	1.5632758162092832	2.997354543651943	3.071932473445633	3.6869447285086725	2.688754335649422	1.8498889345458527	1.4046573449283404	0.7099712904250626	1.9013565354229158	1.358874205979485	0.9936362582459495	1.7525112667101304	2.28627250242897	2.1691656992126074	1.5807661911866595	1.1782635335859006	0.6425962710401119	1.88525989080651	1.997826264681468	1.8320369540514954	3.0275202584725984	3.0723255054267953	3.2935132501136595	2.6609905224562076	1.3406164718033966	1.0203482890397515	1.827636100222077	1.5390204022352523	2.453413651340913	2.044492792984205	2.357761545307575	3.4958968272784148	2.8217102232668787	2.2587015743267447	0.5735471500247589	1.5551048960908165	1.5697232958526717	2.1710005959580645	0.7474145956182765	1.2948055742678064	1.9643517288280976	1.887450691190758	3.0916949669121343	2.7466070604205335	2.3190545915645955	0.48684680774306416	1.4562856721209032	1.38450130218746	2.7063877617172105	2.633295881235372	1.4277382903533997	3.0799999137653162	1.9086948583978287	1.7830511800666722	0.49850735008818287	2.0847131658343336	1.8888350129188516	2.3165974994366985	1.903318718867475	0.7342802265054174	0.6212613198503931	1.7998584181926602	1.8624571315000422	1.1850686161229653	1.0837350431792203	0.6186816516695441	0.4705483014479439	1.3129300363168965	0.21131550607917615	0.599523835325241	2.071122056842993	2.023040788868513
IL17.DTT.104	1.2823676351193554	0.32156858786472226	0.47509877165346226	2.4497346258995925	2.2447494024208696	2.070534261310535	1.4017241837989782	1.565940677732793	2.822245761922289	1.2517276167474187	1.8378430851895664	1.8052067027852765	2.8475168957776065	2.3904603268314006	0.6666869042885688	0.32774112790743615	0.527840139193897	3.2221002332742525	0.8119632327534484	0.4377016622685562	1.3585099068533906	3.1208576789106055	3.113332208570905	1.0798480801236505	1.2575562622181191	2.01761794468955	0.38308098148099995	1.031280584867885	2.9290934133100874	2.60764915204261	2.556086546595091	1.8764627247546948	0.8484341903036425	0.8017134148982816	3.3933206931278974	3.066079370170198	0.13546351625170766	2.3743795054612393	1.2957945072837234	0.0	2.028333427166634	1.300548520144204	0.4640282033194745	0.8375922330747098	3.027756120144294	0.6957998353917377	0.6237736635425881	0.8712931663781347	2.7291835771886612	1.4039663223609087	0.5815590889929773	0.66262857199231	1.2393448674872227	0.1901078256320279	2.456666772194311	2.597418464859115	0.9733590654503788	0.6593871135899807	1.2044260288465476	1.2024193077237548	2.964931599731947	2.7977221713026657	1.3317372656601885	0.5511169815045452	2.0447026439948655	2.169359381283506	3.200113814735552	2.5494401572225067	2.615308672522337	1.9239748093750069	1.3719562377039063	2.878345719665457	2.424565154313658	2.208348584533687	1.0853871260407193	1.2323469078430032	1.2566129761574907	2.464181604848497	2.242044295382041	1.7475591142858709	1.2095416319443182	0.8940216811861366	0.7103172631177009	2.2058846068826017	3.1933626737591085	3.410825999924882	2.539802610681521	1.8500066607629269	0.5500226704426477	0.6560723981456806	0.27778420131910864	2.7218746285994784	2.5443998887605455	1.3634644645886547	3.0993150833647425	3.003928016579266	2.45182293058215	0.7685999720821003	0.39723724295102025	0.5647969910358632	2.9052802716926576	1.9309021321881672	0.9819494737877377	1.1024659297109471	1.0259213714708881	2.8862403601728333	2.74782076859389	1.9925389831778075	1.0128957757813746	0.2973150841607438	0.4768369745510795	2.8973461832775405	3.0684037309041803	0.3020441226433716	3.243997059024663	2.2043372771181278	2.007240596792448	0.9139535420245442	0.9856840943317763	0.7838677197427582	2.1758700702863605	2.314213823320481	1.189702487152846	0.8822618637139563	0.6486185091384105	0.671371191154081	2.3714271895007766	2.2918008441410396	1.1804169590981848	1.5848237849496056	2.438679677755606	1.1170864466728794	0.8365176850675514	0.9443698578499689	0.8504114522220871
IL17.DTT.53	1.5362123109162458	1.947356743962561	1.9719364049222547	2.4803830251302177	2.727010461518057	2.848098635837479	1.1302358945352728	1.801798320443298	2.120278733190478	1.6844189459041743	1.672184891526512	2.085434464635519	0.9093640509472553	0.6339080192066452	1.840365890708917	2.088222887417854	1.750022092077979	1.294019416716987	1.6358915392754587	1.8673561609879326	1.6244049516923933	1.3348435818381217	1.1421435343372364	1.6224590553765788	1.7129082742853816	2.3981647501910577	1.7437414796004165	1.4834487993657655	2.2950859235496424	2.378421272057686	2.197304809169945	2.42597366611882	1.5478582655384763	1.37129622399573	1.434984062766926	1.156708997563197	1.9467398058766057	1.2513334112392245	2.08122638251064	2.028333427166634	0.0	1.9970731558022632	1.7030191203404523	1.5604050238371459	1.6638280622786865	1.8043150178798077	1.7087848102500438	1.5605664523898624	1.213132924740663	1.2938335152349711	1.530475061347075	1.3809038362311168	2.091893795783053	1.8802819658980823	1.693204786014313	1.4317341897336509	1.9272894665179827	2.066298530119128	1.8516086361562172	1.7847322476948602	1.284576801503732	1.1015921803187203	0.7361532160930172	1.6103758788066473	1.8087197274801177	1.7742218809677024	1.9202071229822242	1.0127101629066633	1.9687030254976643	1.6126462827070216	1.8478715965755277	2.13314166769697	2.2704182460294318	2.5254489906101236	1.2453870990315083	1.6795387911576514	1.4661971495203328	2.1792351820510163	2.2447154362035415	2.329369534894777	1.0873606699036025	1.7136173101073238	1.74472603640321	1.6803720245284597	1.2616714067895916	1.4506170458996994	0.8029963184587862	1.1450098926617904	2.3558582806615	1.845131947749096	2.0162094866889984	1.1634127729940593	1.2124348367674522	1.601489139956323	1.6872126093432867	1.2641320057183898	0.7185454490118082	2.128324006441609	1.8022259205967255	1.653479223207768	1.714600215698402	2.1387473493055285	1.1925640940746443	1.3843601755497243	1.3911060471797745	1.2126375841190966	0.8419831338547074	0.8617522175073291	1.9624071213635035	1.8722098087872132	1.6818752686646579	1.170220293128719	1.257698494325978	1.832807517139878	1.3057622541955016	1.1390891440482886	0.9408180469080337	2.090108461871092	1.7179929356912735	1.7051131573277223	1.1476745705875977	0.9407897038487788	1.4541375344976908	2.3301246272979386	1.7878208383861276	1.8666276946357128	3.066250362959741	3.0004361783408444	1.5494280934879798	1.8282375542710172	2.0477571192958415	2.0662463661186306	2.2340039415140516	1.783698409290418	1.8620634429347995
IL17.DTT.49	0.49046905722933964	1.5622873163426798	1.7030487757066248	1.1604028079970135	1.0383473229208569	1.1507956410834588	0.8818379584788955	2.533598522638404	1.7071397024694979	2.1834355403910926	0.7471998350608242	0.5364283651154652	2.855774826574443	2.531455756905493	0.7374216879323204	1.0167475714054717	1.5684179780763536	2.9862882260579484	1.847575324246256	1.6227391437454481	2.2786927736657736	3.0273279758176486	2.941843439830361	2.04650169703548	2.2424024663124813	0.9062674826939637	1.4467593217896073	1.8736477026458422	1.7562854443494027	1.3442826439684392	1.332027042856537	0.6256951284584344	1.7852239105236132	1.5189609404386666	3.2302894323412557	2.934048457331266	1.1820353200647393	1.5711640105391758	0.44226194461468626	1.300548520144204	1.9970731558022632	0.0	1.4047692999281838	1.6172930234896425	2.182696535126613	0.6207672085722638	1.6804674570169555	1.762973995395511	2.153608082639394	0.7210230634654874	1.2476921505770049	1.3345913006168288	0.44755910685623423	1.3133791146132756	1.525518551657423	1.7362005463935464	0.46625211547685164	0.6835209927015117	2.2908247832757587	2.258036884416781	2.753184546429695	2.5165180509591956	1.367197370618078	1.5091348877542519	2.878030521801253	2.936871085474325	3.451055633020968	2.4499893728964786	1.5586127092008315	1.0441310950553335	0.29337172449701876	1.74336493402404	1.1623301275885625	0.9297134621798606	1.5722142293748822	2.2022708101818047	2.0265003124228067	1.2848292976140503	0.9649427904483073	0.47665613381839794	1.7537018256612118	1.934670093591353	1.757049168133865	2.8508446490861155	2.899835726060543	3.129598063254174	2.466077470727816	1.123776810785472	1.1372606232792741	1.752169767713502	1.4952425719141567	2.2150158782373475	1.8362981220778865	2.2464337005834176	3.2638580826144517	2.598138419719703	2.079994231800313	0.6856024152283829	1.5229558545801933	1.468379326991184	1.9854249000992312	1.041372528960811	1.11587967575084	1.821889117421298	1.7485018177408533	2.880461221365937	2.577493855216377	2.093020412223907	0.29023345436072373	1.3926745813574035	1.2685953708066326	2.4862784088676806	2.52327266870143	1.3649811222303998	2.9132366853890126	1.6262270440041335	1.5276530513139075	0.4482249227258239	2.028927490739113	1.829657300832152	2.019325494481101	1.7174548043587603	0.547880555041343	0.7391153537223738	1.7381182348825528	1.8107638999419902	1.2567507679047123	1.2322529645443088	0.4566674120652829	0.6548621144569656	1.3013422235855698	0.5518911875227357	0.6524475153526639	2.041606106698786	1.9566230646340965
IL17.DTT.50	1.2230995284812134	0.37034775343839876	0.39635311668182394	2.513033128714946	2.4210262624389753	2.3425494723509863	1.2364938839885204	1.199807037287555	2.702511727530307	0.8525684345089286	1.812295566226538	1.8831259154097126	2.4653179053098944	1.9940692234377688	0.7054660247181694	0.6677131853422446	0.16620197344259283	2.845262825197315	0.5430237734358678	0.327301443160007	0.9676874952317669	2.7071729221957814	2.7395132323059492	0.7024715276710256	0.8915465469605047	2.185856434664345	0.17566263151476924	0.5961410727658055	2.842519886535228	2.616466940621866	2.5332246988572056	2.024993924546676	0.45555500230536566	0.3691640274691724	3.008865911802024	2.67486900385797	0.4272995421437468	2.1895792951497737	1.492789620467937	0.4640282033194745	1.7030191203404523	1.4047692999281838	0.0	0.3773785905178279	2.8123736681374956	0.8176411349681703	0.30124082991292267	0.43851019284333176	2.42449768300338	1.3053981092658242	0.23144630711918482	0.3617817993533008	1.4480704659016657	0.27466566113981633	2.2680564789676723	2.420947787095022	1.160928651868729	0.9112962008763071	0.9158965817681406	0.8924565172318799	2.563548737472976	2.4176467897926894	1.0329594628411347	0.1910147366076095	1.637857428093537	1.7469503953713716	2.7389274710868303	2.1366606378758273	2.471063763143286	1.7593173266501496	1.3812576789724438	2.791092945237403	2.4225455969947016	2.3271720876905992	0.6381619609041994	0.8578997547969969	0.8089430658682288	2.3927908629483623	2.2598967573661994	1.8790005870614581	0.7724199100561155	0.5526891833322117	0.35652731827815115	1.7575081288324022	2.8304010989002326	3.045258370481213	2.138414812269637	1.6648713740287033	0.9879360971546189	0.3501475351148584	0.3321549290609532	2.3971640649193104	2.2974908128363793	0.953280750723454	2.6447157137611232	2.649067483447877	2.1278174364813216	1.0635163920590178	0.21818116142055224	0.10326892244674035	2.7188739202136794	2.08002126728125	0.682665607748093	0.6444736967371371	0.5668035639603706	2.4600336880347817	2.3720880099326203	1.5627480527293907	1.146294787968674	0.18996720237093095	0.15288385601343876	2.548210046339872	2.800230045663994	0.1663134811096647	2.89052322252859	1.916917268845209	1.71235201512817	1.125980824760316	0.6553195173073301	0.445446251998354	1.7780501761993028	2.056873421824664	1.1366125746283902	1.2152821666955305	0.33749072250962703	0.4157387111794315	2.600078760535683	2.5372302635735817	1.1728356491818333	1.6820660193373982	2.44685185935061	1.3489288347429225	1.1326187810707575	0.6713109935792515	0.5524860367203696
IL17.DTT.51	1.3431333292386733	0.6860564311403711	0.6263608597651581	2.664531158150627	2.650060788561448	2.635309987110183	1.2780708980697117	0.9541089514578047	2.7071457874104152	0.581643044481312	1.9274406888273803	2.0633156124881182	2.233004468939228	1.7505930561520937	0.9404165329633375	1.0212060085605323	0.36166922855581196	2.6127952228423106	0.5758433411327412	0.5887610282211289	0.7121134838366179	2.4285823648890537	2.5133255191887	0.5081886987955301	0.674669764869408	2.422563164309944	0.5101313159087565	0.3187544502165503	2.872997229655617	2.7272182567536825	2.6232538053927255	2.242164252793959	0.34141743416773374	0.2700261948432925	2.7668641553857847	2.4273623139632314	0.797900835607093	2.163507059389883	1.7649665058103212	0.8375922330747098	1.5604050238371459	1.6172930234896425	0.3773785905178279	0.0	2.7411825514341346	1.092510852847261	0.40303362530082526	0.21697178076815715	2.27082470941169	1.3971992674514864	0.4050767055376261	0.49891869297553354	1.7277076064780492	0.6502055111914338	2.220479167874492	2.3956485394821416	1.4435145461530023	1.2265070332975345	0.798495915681785	0.7557092087167069	2.298228101232288	2.1812549911078576	0.9695584701324989	0.3883332567518287	1.3308211450152356	1.4221097530003248	2.382486642905226	1.861370632520103	2.4563821977977334	1.7463298457995087	1.5297304977811084	2.8273815911050586	2.5265535135584707	2.519513826153229	0.3614103365441549	0.6345040852727021	0.46830349745972033	2.4376352029304154	2.38135164328673	2.08724713404665	0.513642888077188	0.4565530141536252	0.34761512384611676	1.4011413742355772	2.6142064957612923	2.8243778172465164	1.883395812041784	1.6556981921075369	1.3592737783642825	0.40081982402599314	0.6524691461034184	2.2225430497169816	2.2069354105701673	0.665721494989685	2.3031311687858174	2.4392533761403636	1.9667776495584333	1.3932568865460089	0.5218212991039288	0.2772553609147872	2.6744099103055508	2.3149681280823082	0.6706817687261369	0.3070254078977344	0.23971701126896977	2.1659874022417145	2.147646994378881	1.272307061471827	1.3910981523900587	0.5461731779290547	0.42462637901164496	2.3466444193464238	2.687046539669952	0.5356169286649921	2.6845666880682857	1.7886507124608504	1.587962155770377	1.4116097799632528	0.5425619311184013	0.410558604447235	1.5167595943827872	1.9659411951636194	1.2753625172978365	1.5499794930678954	0.4050030714470035	0.487585517963093	2.855448685438249	2.8073492694279536	1.3404360162943327	1.8942604866426114	2.57100075904801	1.646057408415389	1.4541817489305675	0.6309904312774754	0.49934842008245356
IL17.DTT.52	1.8519533971095754	3.106581479246329	3.1813853886303116	1.8073442831057747	2.3591514686814534	2.777486952912413	1.627035768533895	3.3052113640678393	0.9086399436517926	3.0859785639384065	1.4867414869791529	1.8951002413726867	1.9151941136655761	2.0089982546288914	2.5100832306750482	2.9055942038085987	2.9335613217903225	1.5644480877317137	3.00973264325322	3.0746620077296734	3.0912477748491245	1.8760231567928376	1.6439050921975595	3.0323403333819314	3.1620679975915365	2.213596566050279	2.892667846111959	2.8274140184955736	1.0519841632107276	1.515435351602502	1.3212553203826245	2.2223616514809224	2.881306753917028	2.60062386015016	1.828812027435681	1.7194212211182103	2.9028508926166565	0.6748769568454459	2.363862002337953	3.027756120144294	1.6638280622786865	2.182696535126613	2.8123736681374956	2.7411825514341346	0.0	2.460980507425622	2.9698548095458213	2.8501522438958418	0.7267782099769408	1.6625545462164546	2.5824574376127636	2.547472093540054	2.410779908092715	2.921518200368048	0.8828594570383141	0.489641676897396	2.4186471982236895	2.692137297686769	3.320676554485948	3.2548050899980705	1.5900433339235864	1.3505653356605307	1.8814298484491079	2.81614533378975	3.316913256756201	3.255791050277428	2.818528790191244	1.6859581104095616	0.9615340203192463	1.3800226369637012	1.9864895309056578	0.9088380753567478	1.5175794280340078	2.0823314264536568	2.4148845369453467	3.120667420202517	2.8207036694166647	1.3543356069574086	1.6520026391930034	2.190529212967446	2.4378923309001723	3.0710500902242783	3.0117179286904774	3.055701832475945	1.41108879576076	1.564348436446149	1.6618455397739538	1.1840809396776735	3.1387020724991714	3.080840168309803	3.1007576003818778	0.8741426977709716	0.5422331910913083	3.0392687104986544	2.5307477903660596	1.1242804901782342	1.0615222969563212	2.7232050626457087	2.973326104309574	2.7956974882204153	0.253866578544872	2.1506506063826043	2.1317421154328673	2.688813495446921	2.672410968218631	1.9677455923142793	1.496491384548903	1.9420729880637237	2.360127675447355	2.9423512874494295	2.7097054145283352	1.06860457751599	0.821732479553282	2.9017185097297635	1.3488870586840582	1.0385263411811014	1.17936687514548	2.5525241687367712	3.116159159125616	3.0256625458355537	1.68977604910294	0.8000244074883694	1.9009704896264545	2.8589172585699028	3.044561890328731	3.1386302756910465	2.7289170526406483	2.74454948830001	1.9608859364620776	1.9753511527336765	1.4061430216515036	2.4950675912105713	2.7631566922552158	3.1875281031413794	3.184317981147762
